Iteration 100: Current Loss = 383669.6958674375, T = 0.1781
Iteration 800: Current Loss = 357038.9547752133, T = 0.1301
Iteration 900: Current Loss = 353448.03302838595, T = 0.1281
Iteration 1000: Current Loss = 352498.8021536937, T = 0.1264
Optimization complete. Best Loss: 352498.8021536937 | Best Parameters: [1.85063856e+03 6.95410341e-01 1.13485805e+01]
Iteration 100: Current Loss = 375470.5724820401, T = 0.1781
Iteration 200: Current Loss = 367894.7486132371, T = 0.1586
Iteration 300: Current Loss = 359966.5620780281, T = 0.1491
Iteration 400: Current Loss = 357407.6037876372, T = 0.1430
Iteration 500: Current Loss = 356575.33593310846, T = 0.1386
Iteration 600: Current Loss = 354421.4500306508, T = 0.1352
Iteration 700: Current Loss = 352353.38723666646, T = 0.1324
Iteration 800: Current Loss = 352168.73837044544, T = 0.1301
Iteration 900: Current Loss = 351785.83799302357, T = 0.1281
Iteration 1000: Current Loss = 351664.3654348963, T = 0.1264
Optimization complete. Best Loss: 351664.3654348963 | Best Parameters: [1.85000000e+03 9.01409144e-01 1.67736489e+01]
Iteration 100: Current Loss = 375510.6687813042, T = 0.1781
Iteration 200: Current Loss = 368090.63622813916, T = 0.1586
Iteration 300: Current Loss = 359559.5984135593, T = 0.1491
Iteration 400: Current Loss = 357148.75215011544, T = 0.1430
Iteration 500: Current Loss = 355003.30319795304, T = 0.1386
Iteration 600: Current Loss = 352554.1298408978, T = 0.1352
Iteration 700: Current Loss = 352149.14548523084, T = 0.1324
Iteration 800: Current Loss = 352052.98154840677, T = 0.1301
Iteration 900: Current Loss = 351835.16021979274, T = 0.1281
Iteration 1000: Current Loss = 351753.275835282, T = 0.1264
Optimization complete. Best Loss: 351753.275835282 | Best Parameters: [1.85000000e+03 8.06947753e-01 1.52874921e+01]
Iteration 100: Current Loss = 376440.01165571716, T = 0.1781
Iteration 200: Current Loss = 367401.8436490361, T = 0.1586
Iteration 300: Current Loss = 362421.72444944084, T = 0.1491
Iteration 400: Current Loss = 357867.9297570288, T = 0.1430
Iteration 500: Current Loss = 357278.1558584991, T = 0.1386
Iteration 600: Current Loss = 355894.5182425552, T = 0.1352
Iteration 700: Current Loss = 354147.0852021721, T = 0.1324
Iteration 800: Current Loss = 351820.3647682291, T = 0.1301
Iteration 900: Current Loss = 351631.7582850953, T = 0.1281
Iteration 1000: Current Loss = 351569.0008161468, T = 0.1264
Optimization complete. Best Loss: 351569.0008161468 | Best Parameters: [1.85000000e+03 1.11019407e+00 2.00000000e+01]
Iteration 100: Current Loss = 376364.9318382734, T = 0.1781
Iteration 200: Current Loss = 369261.500654686, T = 0.1586
Iteration 300: Current Loss = 363431.4767485353, T = 0.1491
Iteration 400: Current Loss = 357748.6036370618, T = 0.1430
Iteration 500: Current Loss = 353540.2756483437, T = 0.1386
Iteration 600: Current Loss = 351592.5778555842, T = 0.1352
Iteration 700: Current Loss = 351584.01665492187, T = 0.1324
Iteration 800: Current Loss = 351584.0156856671, T = 0.1301
Iteration 900: Current Loss = 351579.6075364956, T = 0.1281
Iteration 1000: Current Loss = 351577.93197012716, T = 0.1264
Optimization complete. Best Loss: 351577.93197012716 | Best Parameters: [1.85000000e+03 1.08464598e+00 2.00000000e+01]
Iteration 100: Current Loss = 374428.65207805304, T = 0.1781
Iteration 200: Current Loss = 367339.09232340474, T = 0.1586
Iteration 300: Current Loss = 362053.82056056056, T = 0.1491
Iteration 400: Current Loss = 359108.99655822886, T = 0.1430
Iteration 500: Current Loss = 354820.1228663146, T = 0.1386
Iteration 600: Current Loss = 351610.6767852743, T = 0.1352
Iteration 700: Current Loss = 351573.80049184803, T = 0.1324
Iteration 800: Current Loss = 351573.80049184803, T = 0.1301
Iteration 900: Current Loss = 351569.43220734264, T = 0.1281
Iteration 1000: Current Loss = 351569.43220734264, T = 0.1264
Optimization complete. Best Loss: 351569.43220734264 | Best Parameters: [1.85000000e+03 1.11012255e+00 1.99565746e+01]
Iteration 100: Current Loss = 384325.0629774095, T = 0.1781
Iteration 200: Current Loss = 384169.50326960284, T = 0.1586
Iteration 300: Current Loss = 383982.3995550439, T = 0.1491
Iteration 400: Current Loss = 383856.2340864577, T = 0.1430
Iteration 500: Current Loss = 383678.4903078665, T = 0.1386
Iteration 600: Current Loss = 383408.5877681611, T = 0.1352
Iteration 700: Current Loss = 383098.6241214865, T = 0.1324
Iteration 800: Current Loss = 382958.0469882336, T = 0.1301
Iteration 900: Current Loss = 382396.8019184193, T = 0.1281
Iteration 1000: Current Loss = 382026.5505250342, T = 0.1264
Optimization complete. Best Loss: 382026.5505250342 | Best Parameters: [1.92873355e+03 5.07440527e-01 9.65109028e+00]
Iteration 100: Current Loss = 383712.3022370967, T = 0.1781
Iteration 200: Current Loss = 383571.55489980563, T = 0.1586
Iteration 300: Current Loss = 383240.95457151945, T = 0.1491
Iteration 400: Current Loss = 382878.6145053584, T = 0.1430
Iteration 500: Current Loss = 382712.27172285115, T = 0.1386
Iteration 600: Current Loss = 381986.66879127023, T = 0.1352
Iteration 700: Current Loss = 381136.5049240452, T = 0.1324
Iteration 800: Current Loss = 380066.55292484077, T = 0.1301
Iteration 900: Current Loss = 379481.6799839291, T = 0.1281
Iteration 1000: Current Loss = 378305.19134158065, T = 0.1264
Optimization complete. Best Loss: 378305.19134158065 | Best Parameters: [1.92115868e+03 8.76006050e-01 1.65012724e+01]
Iteration 100: Current Loss = 382954.6310974679, T = 0.1781
Iteration 200: Current Loss = 381469.0204148556, T = 0.1586
Iteration 300: Current Loss = 380737.70462543314, T = 0.1491
Iteration 400: Current Loss = 380514.1869941233, T = 0.1430
Iteration 500: Current Loss = 379628.16887966974, T = 0.1386
Iteration 600: Current Loss = 378078.4929316805, T = 0.1352
Iteration 700: Current Loss = 376597.77932617004, T = 0.1324
Iteration 800: Current Loss = 375810.8075122473, T = 0.1301
Iteration 900: Current Loss = 374275.0168576291, T = 0.1281
Iteration 1000: Current Loss = 371744.1014295264, T = 0.1264
Optimization complete. Best Loss: 371744.1014295264 | Best Parameters: [1.89988854e+03 7.40197298e-01 1.15780929e+01]
Iteration 100: Current Loss = 384322.8484627969, T = 0.1781
Iteration 200: Current Loss = 384322.8484627969, T = 0.1586
Iteration 300: Current Loss = 384026.85767736187, T = 0.1491
Iteration 400: Current Loss = 383619.78293621214, T = 0.1430
Iteration 500: Current Loss = 382588.0983857289, T = 0.1386
Iteration 600: Current Loss = 381748.42396300536, T = 0.1352
Iteration 700: Current Loss = 380501.44625339296, T = 0.1324
Iteration 800: Current Loss = 379098.23396062327, T = 0.1301
Iteration 900: Current Loss = 377242.7793316165, T = 0.1281
Iteration 1000: Current Loss = 375396.1639777123, T = 0.1264
Optimization complete. Best Loss: 375396.1639777123 | Best Parameters: [1.91330333e+03 1.18486582e+00 1.95730327e+01]
Iteration 100: Current Loss = 381412.99290275713, T = 0.1781
Iteration 200: Current Loss = 380738.42019079655, T = 0.1586
Iteration 300: Current Loss = 380182.20364777, T = 0.1491
Iteration 400: Current Loss = 378208.876323671, T = 0.1430
Iteration 500: Current Loss = 375872.98832542787, T = 0.1386
Iteration 600: Current Loss = 373266.95352191734, T = 0.1352
Iteration 700: Current Loss = 370384.2097314197, T = 0.1324
Iteration 800: Current Loss = 367778.3068611301, T = 0.1301
Iteration 900: Current Loss = 365441.790797766, T = 0.1281
Iteration 1000: Current Loss = 362189.2842823752, T = 0.1264
Optimization complete. Best Loss: 362189.2842823752 | Best Parameters: [1.87489656e+03 1.07304829e+00 1.42883082e+01]
Iteration 100: Current Loss = 383571.5054030046, T = 0.1781
Iteration 200: Current Loss = 383070.10736620385, T = 0.1586
Iteration 300: Current Loss = 382428.1402191409, T = 0.1491
Iteration 400: Current Loss = 380229.15984857624, T = 0.1430
Iteration 500: Current Loss = 376334.5078941483, T = 0.1386
Iteration 600: Current Loss = 374576.61373726634, T = 0.1352
Iteration 700: Current Loss = 372084.5600770048, T = 0.1324
Iteration 800: Current Loss = 368974.0607179445, T = 0.1301
Iteration 900: Current Loss = 366087.9109895303, T = 0.1281
Iteration 1000: Current Loss = 364406.5890451279, T = 0.1264
Optimization complete. Best Loss: 364406.5890451279 | Best Parameters: [1.88132430e+03 1.37991672e+00 1.92031064e+01]
Iteration 100: Current Loss = 383545.27551023476, T = 0.1781
Iteration 200: Current Loss = 380656.21989765204, T = 0.1586
Iteration 300: Current Loss = 379430.43494829023, T = 0.1491
Iteration 400: Current Loss = 377387.1229896994, T = 0.1430
Iteration 500: Current Loss = 374445.5973242527, T = 0.1386
Iteration 600: Current Loss = 371103.52089033136, T = 0.1352
Iteration 700: Current Loss = 367835.10175949323, T = 0.1324
Iteration 800: Current Loss = 364853.89714022644, T = 0.1301
Iteration 900: Current Loss = 361825.498751141, T = 0.1281
Iteration 1000: Current Loss = 359270.09213360416, T = 0.1264
Optimization complete. Best Loss: 359270.09213360416 | Best Parameters: [1.86790228e+03 1.31689504e+00 1.95407089e+01]
Iteration 100: Current Loss = 380479.264543002, T = 0.1781
Iteration 200: Current Loss = 378146.1427575986, T = 0.1586
Iteration 300: Current Loss = 376109.1107303846, T = 0.1491
Iteration 400: Current Loss = 374739.2960589385, T = 0.1430
Iteration 500: Current Loss = 372856.3277610209, T = 0.1386
Iteration 600: Current Loss = 370201.5918394474, T = 0.1352
Iteration 700: Current Loss = 368499.2118453132, T = 0.1324
Iteration 800: Current Loss = 365396.5901282808, T = 0.1301
Iteration 900: Current Loss = 362364.49382379797, T = 0.1281
Iteration 1000: Current Loss = 357691.40031897736, T = 0.1264
Optimization complete. Best Loss: 357691.40031897736 | Best Parameters: [1.86280326e+03 1.22344423e+00 1.35188371e+01]
Iteration 100: Current Loss = 376793.91188350914, T = 0.1781
Iteration 200: Current Loss = 370917.7273483112, T = 0.1586
Iteration 300: Current Loss = 366081.55411058664, T = 0.1491
Iteration 400: Current Loss = 361391.0705779175, T = 0.1430
Iteration 500: Current Loss = 356488.2299674757, T = 0.1386
Iteration 600: Current Loss = 353093.97205598, T = 0.1352
Iteration 700: Current Loss = 351662.5016601221, T = 0.1324
Iteration 800: Current Loss = 351642.8123082012, T = 0.1301
Iteration 900: Current Loss = 351589.45990931476, T = 0.1281
Iteration 1000: Current Loss = 351569.9185737716, T = 0.1264
Optimization complete. Best Loss: 351569.9185737716 | Best Parameters: [1.85000000e+03 1.10516303e+00 2.00000000e+01]
Iteration 100: Current Loss = 378669.3953823787, T = 0.1781
Iteration 200: Current Loss = 377172.8157992321, T = 0.1586
Iteration 300: Current Loss = 370931.5156102992, T = 0.1491
Iteration 400: Current Loss = 366879.39121981343, T = 0.1430
Iteration 500: Current Loss = 364189.020884075, T = 0.1386
Iteration 600: Current Loss = 359190.4077732132, T = 0.1352
Iteration 700: Current Loss = 356334.38980553043, T = 0.1324
Iteration 800: Current Loss = 353069.83160787326, T = 0.1301
Iteration 900: Current Loss = 351785.32288209454, T = 0.1281
Iteration 1000: Current Loss = 351754.4741325607, T = 0.1264
Optimization complete. Best Loss: 351754.4741325607 | Best Parameters: [1.85004238e+03 8.10026226e-01 1.59825795e+01]
Iteration 100: Current Loss = 378282.26589640183, T = 0.1781
Iteration 200: Current Loss = 373368.06059341657, T = 0.1586
Iteration 300: Current Loss = 367664.45057527773, T = 0.1491
Iteration 400: Current Loss = 364818.63834914117, T = 0.1430
Iteration 500: Current Loss = 359724.19751276844, T = 0.1386
Iteration 600: Current Loss = 356739.82567768544, T = 0.1352
Iteration 700: Current Loss = 356126.83783967834, T = 0.1324
Iteration 800: Current Loss = 354095.66019667767, T = 0.1301
Iteration 900: Current Loss = 352718.9169095485, T = 0.1281
Iteration 1000: Current Loss = 351815.9600919844, T = 0.1264
Optimization complete. Best Loss: 351815.9600919844 | Best Parameters: [1.85000000e+03 7.92208113e-01 1.45366575e+01]
Iteration 100: Current Loss = 379410.263774632, T = 0.1781
Iteration 200: Current Loss = 372661.35576502973, T = 0.1586
Iteration 300: Current Loss = 364668.893411965, T = 0.1491
Iteration 400: Current Loss = 356759.6480309758, T = 0.1430
Iteration 500: Current Loss = 353665.0147613193, T = 0.1386
Iteration 600: Current Loss = 353559.0490879202, T = 0.1352
Iteration 700: Current Loss = 352994.6289712717, T = 0.1324
Iteration 800: Current Loss = 352020.3722863052, T = 0.1301
Iteration 900: Current Loss = 351983.69405786553, T = 0.1281
Iteration 1000: Current Loss = 351689.6971323143, T = 0.1264
Optimization complete. Best Loss: 351689.6971323143 | Best Parameters: [1.85000000e+03 8.60980740e-01 1.66809639e+01]
Iteration 100: Current Loss = 382571.63002105954, T = 0.1781
Iteration 200: Current Loss = 381176.7339621732, T = 0.1586
Iteration 300: Current Loss = 379657.9185213736, T = 0.1491
Iteration 400: Current Loss = 378840.5878158271, T = 0.1430
Iteration 500: Current Loss = 377756.7906118168, T = 0.1386
Iteration 600: Current Loss = 374985.7407768281, T = 0.1352
Iteration 700: Current Loss = 373154.49306309293, T = 0.1324
Iteration 800: Current Loss = 370403.05888299324, T = 0.1301
Iteration 900: Current Loss = 367199.61249241047, T = 0.1281
Iteration 1000: Current Loss = 361792.45807603013, T = 0.1264
Optimization complete. Best Loss: 361792.45807603013 | Best Parameters: [1.87419859e+03 1.68363956e+00 1.99688569e+01]
Iteration 100: Current Loss = 379742.5592739283, T = 0.1781
Iteration 200: Current Loss = 379065.1204611298, T = 0.1586
Iteration 300: Current Loss = 373076.8022071317, T = 0.1491
Iteration 400: Current Loss = 370246.7599714774, T = 0.1430
Iteration 500: Current Loss = 366038.5970021245, T = 0.1386
Iteration 600: Current Loss = 362848.3701150622, T = 0.1352
Iteration 700: Current Loss = 357362.1865911085, T = 0.1324
Iteration 800: Current Loss = 355166.7892656998, T = 0.1301
Iteration 900: Current Loss = 352728.7974341199, T = 0.1281
Iteration 1000: Current Loss = 351733.050218323, T = 0.1264
Optimization complete. Best Loss: 351733.050218323 | Best Parameters: [1.85000000e+03 8.45700344e-01 1.55661041e+01]
Iteration 100: Current Loss = 375824.89018812904, T = 0.1781
Iteration 200: Current Loss = 372281.1402536319, T = 0.1586
Iteration 300: Current Loss = 364686.5387856754, T = 0.1491
Iteration 400: Current Loss = 358803.1577442213, T = 0.1430
Iteration 500: Current Loss = 354952.87422904425, T = 0.1386
Iteration 600: Current Loss = 353090.7349433607, T = 0.1352
Iteration 700: Current Loss = 351670.3626263536, T = 0.1324
Iteration 800: Current Loss = 351665.9266855558, T = 0.1301
Iteration 900: Current Loss = 351658.7388897264, T = 0.1281
Iteration 1000: Current Loss = 351598.8208052141, T = 0.1264
Optimization complete. Best Loss: 351598.8208052141 | Best Parameters: [1.85000000e+03 1.02568751e+00 1.85961437e+01]
Iteration 100: Current Loss = 377055.1006959147, T = 0.1781
Iteration 200: Current Loss = 374721.2755851919, T = 0.1586
Iteration 300: Current Loss = 367033.90731135604, T = 0.1491
Iteration 400: Current Loss = 360292.8502846261, T = 0.1430
Iteration 500: Current Loss = 356412.9710953407, T = 0.1386
Iteration 600: Current Loss = 355009.02265100833, T = 0.1352
Iteration 700: Current Loss = 352754.0782216651, T = 0.1324
Iteration 800: Current Loss = 352354.88830343494, T = 0.1301
Iteration 900: Current Loss = 351957.666898427, T = 0.1281
Iteration 1000: Current Loss = 351840.80116896395, T = 0.1264
Optimization complete. Best Loss: 351840.80116896395 | Best Parameters: [1.85000000e+03 7.92471831e-01 1.43350312e+01]
Iteration 100: Current Loss = 377900.2315908374, T = 0.1781
Iteration 200: Current Loss = 376042.3365503361, T = 0.1586
Iteration 300: Current Loss = 373730.59452243726, T = 0.1491
Iteration 400: Current Loss = 369254.347213565, T = 0.1430
Iteration 500: Current Loss = 361640.04720721307, T = 0.1386
Iteration 600: Current Loss = 355032.6022024569, T = 0.1352
Iteration 700: Current Loss = 352612.72872462886, T = 0.1324
Iteration 800: Current Loss = 351627.2523161664, T = 0.1301
Iteration 900: Current Loss = 351626.1627911607, T = 0.1281
Iteration 1000: Current Loss = 351596.4332001216, T = 0.1264
Optimization complete. Best Loss: 351596.4332001216 | Best Parameters: [1.85000000e+03 1.02151401e+00 1.88260586e+01]
Iteration 100: Current Loss = 379535.473012635, T = 0.1781
Iteration 200: Current Loss = 374229.25252510206, T = 0.1586
Iteration 300: Current Loss = 369623.95859217626, T = 0.1491
Iteration 400: Current Loss = 365703.2141099672, T = 0.1430
Iteration 500: Current Loss = 359109.18320340617, T = 0.1386
Iteration 600: Current Loss = 353272.4094604068, T = 0.1352
Iteration 700: Current Loss = 351723.22879860364, T = 0.1324
Iteration 800: Current Loss = 351617.0042790049, T = 0.1301
Iteration 900: Current Loss = 351613.09581858735, T = 0.1281
Iteration 1000: Current Loss = 351613.09581858735, T = 0.1264
Optimization complete. Best Loss: 351613.09581858735 | Best Parameters: [1.85000000e+03 1.02100231e+00 1.82012722e+01]
Iteration 100: Current Loss = 379146.95145255816, T = 0.1781
Iteration 200: Current Loss = 375185.04039809265, T = 0.1586
Iteration 300: Current Loss = 372519.8059210535, T = 0.1491
Iteration 400: Current Loss = 366770.4191540994, T = 0.1430
Iteration 500: Current Loss = 360828.5948017104, T = 0.1386
Iteration 600: Current Loss = 356409.58028481645, T = 0.1352
Iteration 700: Current Loss = 353084.9166492339, T = 0.1324
Iteration 800: Current Loss = 351613.08193370723, T = 0.1301
Iteration 900: Current Loss = 351571.06367246766, T = 0.1281
Iteration 1000: Current Loss = 351571.06367246766, T = 0.1264
