Iteration 100: Current Loss = 358559.20231527515, T = 0.1781
Iteration 900: Current Loss = 351789.2843177332, T = 0.1281
Iteration 1000: Current Loss = 351759.55913826806, T = 0.1264
Optimization complete. Best Loss: 351759.55913826806 | Best Parameters: [1.85000000e+03 8.67897556e-01 1.54142497e+01]
Iteration 100: Current Loss = 353839.9111052002, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 353747.1726115684, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353698.6330980537, T = 0.1430
Iteration 500: Current Loss = 352798.1855320273, T = 0.1386
Iteration 600: Current Loss = 352396.37108904065, T = 0.1352
Iteration 700: Current Loss = 352082.9913146316, T = 0.1324
Iteration 800: Current Loss = 351885.4346994959, T = 0.1301
Iteration 900: Current Loss = 351674.5081293127, T = 0.1281
Iteration 1000: Current Loss = 351674.5081293127, T = 0.1264
Optimization complete. Best Loss: 351674.5081293127 | Best Parameters: [1.85000000e+03 8.84014468e-01 1.65954995e+01]
Iteration 100: Current Loss = 358688.67063060374, T = 0.1781
Iteration 200: Current Loss = 357967.87708511425, T = 0.1586
Iteration 300: Current Loss = 357850.25047758047, T = 0.1491
Iteration 400: Current Loss = 357662.17104995635, T = 0.1430
Iteration 500: Current Loss = 357390.43175245007, T = 0.1386
Iteration 600: Current Loss = 356374.0117897019, T = 0.1352
Iteration 700: Current Loss = 353359.2120092913, T = 0.1324
Iteration 800: Current Loss = 352022.13440114004, T = 0.1301
Iteration 900: Current Loss = 351753.4802027845, T = 0.1281
Iteration 1000: Current Loss = 351633.52632474253, T = 0.1264
Optimization complete. Best Loss: 351633.52632474253 | Best Parameters: [1.85000000e+03 9.49547208e-01 1.75045959e+01]
Iteration 100: Current Loss = 356452.4310460802, T = 0.1781
Iteration 200: Current Loss = 353680.77847555483, T = 0.1586
Iteration 300: Current Loss = 353454.62631486147, T = 0.1491
Iteration 400: Current Loss = 352857.1039545346, T = 0.1430
Iteration 500: Current Loss = 352357.3514532101, T = 0.1386
Iteration 600: Current Loss = 352167.4967365144, T = 0.1352
Iteration 700: Current Loss = 351980.46701156674, T = 0.1324
Iteration 800: Current Loss = 351760.4705210509, T = 0.1301
Iteration 900: Current Loss = 351650.98156323493, T = 0.1281
Iteration 1000: Current Loss = 351642.673892377, T = 0.1264
Optimization complete. Best Loss: 351642.673892377 | Best Parameters: [1.85000000e+03 9.35896686e-01 1.72626918e+01]
Iteration 100: Current Loss = 352889.6359031999, T = 0.1781
Iteration 200: Current Loss = 352345.3765300448, T = 0.1586
Iteration 300: Current Loss = 352014.5204130456, T = 0.1491
Iteration 400: Current Loss = 351800.6392183666, T = 0.1430
Iteration 500: Current Loss = 351654.8556611294, T = 0.1386
Iteration 600: Current Loss = 351620.01399100333, T = 0.1352
Iteration 700: Current Loss = 351600.0407373648, T = 0.1324
Iteration 800: Current Loss = 351568.35702831554, T = 0.1301
Iteration 900: Current Loss = 351568.35702831554, T = 0.1281
Iteration 1000: Current Loss = 351568.35702831554, T = 0.1264
Optimization complete. Best Loss: 351568.35702831554 | Best Parameters: [1.85000000e+03 1.12330615e+00 2.00000000e+01]
Iteration 100: Current Loss = 353412.7648924514, T = 0.1781
Iteration 200: Current Loss = 352479.3792671201, T = 0.1586
Iteration 300: Current Loss = 352136.5140754887, T = 0.1491
Iteration 400: Current Loss = 351907.57711555844, T = 0.1430
Iteration 500: Current Loss = 351778.175659301, T = 0.1386
Iteration 600: Current Loss = 351657.76777791337, T = 0.1352
Iteration 700: Current Loss = 351637.21649589005, T = 0.1324
Iteration 800: Current Loss = 351625.5396211466, T = 0.1301
Iteration 900: Current Loss = 351596.50178224366, T = 0.1281
Iteration 1000: Current Loss = 351579.27548644645, T = 0.1264
Optimization complete. Best Loss: 351579.27548644645 | Best Parameters: [1.85000000e+03 1.08301650e+00 1.94298531e+01]
Iteration 100: Current Loss = 355904.457405052, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 356125.17984242394, T = 0.1781
Iteration 200: Current Loss = 355845.8110550876, T = 0.1586
Iteration 300: Current Loss = 355403.17864196165, T = 0.1491
Iteration 400: Current Loss = 355016.8185211841, T = 0.1430
Iteration 500: Current Loss = 354748.07027109835, T = 0.1386
Iteration 600: Current Loss = 354327.87346263876, T = 0.1352
Iteration 700: Current Loss = 352966.93454550987, T = 0.1324
Iteration 800: Current Loss = 352471.7674013734, T = 0.1301
Iteration 900: Current Loss = 352384.5131919903, T = 0.1281
Iteration 1000: Current Loss = 351880.68417800654, T = 0.1264
Optimization complete. Best Loss: 351880.68417800654 | Best Parameters: [1.85000000e+03 9.35336881e-01 1.51628593e+01]
Iteration 100: Current Loss = 353473.5006335159, T = 0.1781
Iteration 200: Current Loss = 352898.61982695654, T = 0.1586
Iteration 300: Current Loss = 352480.45211409766, T = 0.1491
Iteration 400: Current Loss = 352338.40212829947, T = 0.1430
Iteration 500: Current Loss = 352012.02196893893, T = 0.1386
Iteration 600: Current Loss = 351950.4624753554, T = 0.1352
Iteration 700: Current Loss = 351858.022863654, T = 0.1324
Iteration 800: Current Loss = 351857.63983143435, T = 0.1301
Iteration 900: Current Loss = 351816.2627741895, T = 0.1281
Iteration 1000: Current Loss = 351663.71939604875, T = 0.1264
Optimization complete. Best Loss: 351663.71939604875 | Best Parameters: [1.85000000e+03 9.03197757e-01 1.67833685e+01]
Iteration 100: Current Loss = 358385.10139250255, T = 0.1781
Iteration 200: Current Loss = 356414.9336868679, T = 0.1586
Iteration 300: Current Loss = 353695.273320754, T = 0.1491
Iteration 400: Current Loss = 352804.10678022547, T = 0.1430
Iteration 500: Current Loss = 352089.75401722034, T = 0.1386
Iteration 600: Current Loss = 351890.8582756532, T = 0.1352
Iteration 700: Current Loss = 351854.47365327214, T = 0.1324
Iteration 800: Current Loss = 351713.95377266814, T = 0.1301
Iteration 900: Current Loss = 351713.95377266814, T = 0.1281
Iteration 1000: Current Loss = 351618.44161184115, T = 0.1264
Optimization complete. Best Loss: 351618.44161184115 | Best Parameters: [1.85004021e+03 1.00772107e+00 1.85044829e+01]
Iteration 100: Current Loss = 356187.95007939945, T = 0.1781
Iteration 200: Current Loss = 354460.1818059619, T = 0.1586
Iteration 300: Current Loss = 353990.64484366536, T = 0.1491
Iteration 400: Current Loss = 353287.38585619524, T = 0.1430
Iteration 500: Current Loss = 352629.0710224451, T = 0.1386
Iteration 600: Current Loss = 351963.1283148987, T = 0.1352
Iteration 700: Current Loss = 351754.22145599755, T = 0.1324
Iteration 800: Current Loss = 351754.22145599755, T = 0.1301
Iteration 900: Current Loss = 351733.9527885822, T = 0.1281
Iteration 1000: Current Loss = 351680.9992852585, T = 0.1264
Optimization complete. Best Loss: 351680.9992852585 | Best Parameters: [1.85000000e+03 8.70327323e-01 1.66290875e+01]
Iteration 100: Current Loss = 353997.7338752925, T = 0.1781
Iteration 200: Current Loss = 352687.09060060966, T = 0.1586
Iteration 300: Current Loss = 352219.5942487909, T = 0.1491
Iteration 400: Current Loss = 351952.06415780075, T = 0.1430
Iteration 500: Current Loss = 351941.8979548961, T = 0.1386
Iteration 600: Current Loss = 351874.26154211094, T = 0.1352
Iteration 700: Current Loss = 351664.6191276706, T = 0.1324
Iteration 800: Current Loss = 351662.7091831082, T = 0.1301
Iteration 900: Current Loss = 351612.4179851421, T = 0.1281
Iteration 1000: Current Loss = 351612.4179851421, T = 0.1264
Optimization complete. Best Loss: 351612.4179851421 | Best Parameters: [1.85000000e+03 1.00968626e+00 1.81549681e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353566.1137164191, T = 0.1586
Iteration 300: Current Loss = 352572.8791947951, T = 0.1491
Iteration 400: Current Loss = 352490.53264223225, T = 0.1430
Iteration 500: Current Loss = 352145.47834647103, T = 0.1386
Iteration 600: Current Loss = 351794.6363339144, T = 0.1352
Iteration 700: Current Loss = 351677.11277712014, T = 0.1324
Iteration 800: Current Loss = 351661.88470566337, T = 0.1301
Iteration 900: Current Loss = 351586.33508770575, T = 0.1281
Iteration 1000: Current Loss = 351586.33508770575, T = 0.1264
Optimization complete. Best Loss: 351586.33508770575 | Best Parameters: [1.85000000e+03 1.09660794e+00 1.92881057e+01]
Iteration 100: Current Loss = 354481.9354255225, T = 0.1781
Iteration 200: Current Loss = 353181.853036095, T = 0.1586
Iteration 300: Current Loss = 352093.14754642063, T = 0.1491
Iteration 400: Current Loss = 351983.49854303704, T = 0.1430
Iteration 500: Current Loss = 351626.8265419382, T = 0.1386
Iteration 600: Current Loss = 351613.7181816375, T = 0.1352
Iteration 700: Current Loss = 351581.44411011715, T = 0.1324
Iteration 800: Current Loss = 351581.44411011715, T = 0.1301
Iteration 900: Current Loss = 351569.65155026555, T = 0.1281
Iteration 1000: Current Loss = 351568.40339036554, T = 0.1264
Optimization complete. Best Loss: 351568.40339036554 | Best Parameters: [1.85000000e+03 1.11616627e+00 2.00000000e+01]
Iteration 100: Current Loss = 359021.33014393883, T = 0.1781
Iteration 200: Current Loss = 358909.9139975664, T = 0.1586
Iteration 300: Current Loss = 358855.59050898976, T = 0.1491
Iteration 400: Current Loss = 358679.67158743803, T = 0.1430
Iteration 500: Current Loss = 358520.594530405, T = 0.1386
Iteration 600: Current Loss = 358336.9872284701, T = 0.1352
Iteration 700: Current Loss = 358193.46442224795, T = 0.1324
Iteration 800: Current Loss = 358111.7304012608, T = 0.1301
Iteration 900: Current Loss = 357865.7237587047, T = 0.1281
Iteration 1000: Current Loss = 357638.53155364766, T = 0.1264
Optimization complete. Best Loss: 357638.53155364766 | Best Parameters: [1.86394159e+03 3.15279575e-01 6.32112051e+00]
Iteration 100: Current Loss = 358553.13842792454, T = 0.1781
Iteration 200: Current Loss = 358278.16857776325, T = 0.1586
Iteration 300: Current Loss = 357750.7914725403, T = 0.1491
Iteration 400: Current Loss = 357442.93397889397, T = 0.1430
Iteration 500: Current Loss = 357038.26777709124, T = 0.1386
Iteration 600: Current Loss = 356698.0881401618, T = 0.1352
Iteration 700: Current Loss = 355968.99104668415, T = 0.1324
Iteration 800: Current Loss = 355408.1164679749, T = 0.1301
Iteration 900: Current Loss = 354311.23630569107, T = 0.1281
Iteration 1000: Current Loss = 353082.1427961123, T = 0.1264
Optimization complete. Best Loss: 353082.1427961123 | Best Parameters: [1.85291862e+03 6.63696716e-01 1.18966411e+01]
Iteration 100: Current Loss = 358940.6851920953, T = 0.1781
Iteration 200: Current Loss = 358614.96384790185, T = 0.1586
Iteration 300: Current Loss = 358543.4470739262, T = 0.1491
Iteration 400: Current Loss = 358421.063450852, T = 0.1430
Iteration 500: Current Loss = 358421.063450852, T = 0.1386
Iteration 600: Current Loss = 358320.14960552636, T = 0.1352
Iteration 700: Current Loss = 358249.0671750025, T = 0.1324
Iteration 800: Current Loss = 357845.6187106288, T = 0.1301
Iteration 900: Current Loss = 356898.66901189554, T = 0.1281
Iteration 1000: Current Loss = 356309.50537384284, T = 0.1264
Optimization complete. Best Loss: 356309.50537384284 | Best Parameters: [1.86035086e+03 4.45330490e-01 8.96036275e+00]
Iteration 100: Current Loss = 358857.69794416084, T = 0.1781
Iteration 200: Current Loss = 358405.34070896835, T = 0.1586
Iteration 300: Current Loss = 358203.5717843081, T = 0.1491
Iteration 400: Current Loss = 357824.22068351053, T = 0.1430
Iteration 500: Current Loss = 357362.33979324636, T = 0.1386
Iteration 600: Current Loss = 357228.79014367034, T = 0.1352
Iteration 700: Current Loss = 357010.3701661398, T = 0.1324
Iteration 800: Current Loss = 356421.2094812058, T = 0.1301
Iteration 900: Current Loss = 355604.8772236919, T = 0.1281
Iteration 1000: Current Loss = 353306.25915143697, T = 0.1264
Optimization complete. Best Loss: 353306.25915143697 | Best Parameters: [1.85298747e+03 4.87424259e-01 1.02394402e+01]
Iteration 100: Current Loss = 358774.7416773457, T = 0.1781
Iteration 200: Current Loss = 358773.6190021357, T = 0.1586
Iteration 300: Current Loss = 358362.3935448392, T = 0.1491
Iteration 400: Current Loss = 358173.64760486135, T = 0.1430
Iteration 500: Current Loss = 357934.4812970646, T = 0.1386
Iteration 600: Current Loss = 357651.4521785267, T = 0.1352
Iteration 700: Current Loss = 357360.98361953255, T = 0.1324
Iteration 800: Current Loss = 356635.92211627605, T = 0.1301
Iteration 900: Current Loss = 356107.0694408276, T = 0.1281
Iteration 1000: Current Loss = 354406.7065626282, T = 0.1264
Optimization complete. Best Loss: 354406.7065626282 | Best Parameters: [1.85538833e+03 4.42116189e-01 8.32442031e+00]
Iteration 100: Current Loss = 358590.6079722716, T = 0.1781
Iteration 200: Current Loss = 358296.0445395308, T = 0.1586
Iteration 300: Current Loss = 358030.89582281566, T = 0.1491
Iteration 400: Current Loss = 357946.9253975782, T = 0.1430
Iteration 500: Current Loss = 357913.4343666289, T = 0.1386
Iteration 600: Current Loss = 357703.7441975509, T = 0.1352
Iteration 700: Current Loss = 357613.8461433562, T = 0.1324
Iteration 800: Current Loss = 356692.02064896224, T = 0.1301
Iteration 900: Current Loss = 355893.01395831123, T = 0.1281
Iteration 1000: Current Loss = 354121.7309569145, T = 0.1264
Optimization complete. Best Loss: 354121.7309569145 | Best Parameters: [1.85527231e+03 8.03127186e-01 1.25684979e+01]
Iteration 100: Current Loss = 358571.6248002431, T = 0.1781
Iteration 200: Current Loss = 357953.4136975335, T = 0.1586
Iteration 300: Current Loss = 357292.3339616116, T = 0.1491
Iteration 400: Current Loss = 356010.96711715177, T = 0.1430
Iteration 500: Current Loss = 353768.14224223816, T = 0.1386
Iteration 600: Current Loss = 352515.0123281586, T = 0.1352
Iteration 700: Current Loss = 352064.5752093899, T = 0.1324
Iteration 800: Current Loss = 351938.316189009, T = 0.1301
Iteration 900: Current Loss = 351894.7298302301, T = 0.1281
Iteration 1000: Current Loss = 351894.7298302301, T = 0.1264
Optimization complete. Best Loss: 351894.7298302301 | Best Parameters: [1.85000000e+03 7.56178754e-01 1.37765372e+01]
Iteration 100: Current Loss = 358440.10412823875, T = 0.1781
Iteration 200: Current Loss = 358440.10412823875, T = 0.1586
Iteration 300: Current Loss = 357888.304648793, T = 0.1491
Iteration 400: Current Loss = 357406.33255798114, T = 0.1430
Iteration 500: Current Loss = 356518.5698212911, T = 0.1386
Iteration 600: Current Loss = 354344.2684345392, T = 0.1352
Iteration 700: Current Loss = 353480.0603797384, T = 0.1324
Iteration 800: Current Loss = 352035.57948321284, T = 0.1301
Iteration 900: Current Loss = 351729.5278592561, T = 0.1281
Iteration 1000: Current Loss = 351673.9361114229, T = 0.1264
Optimization complete. Best Loss: 351673.9361114229 | Best Parameters: [1.85000000e+03 9.28537163e-01 1.66767924e+01]
Iteration 100: Current Loss = 358542.68442055286, T = 0.1781
Iteration 200: Current Loss = 358330.2995691622, T = 0.1586
Iteration 300: Current Loss = 358161.47688005224, T = 0.1491
Iteration 400: Current Loss = 357898.96163404564, T = 0.1430
Iteration 500: Current Loss = 357520.54509171535, T = 0.1386
Iteration 600: Current Loss = 357120.3121640384, T = 0.1352
Iteration 700: Current Loss = 356161.1081867064, T = 0.1324
Iteration 800: Current Loss = 354598.09339741874, T = 0.1301
Iteration 900: Current Loss = 353235.0861274419, T = 0.1281
Iteration 1000: Current Loss = 352166.1693845845, T = 0.1264
Optimization complete. Best Loss: 352166.1693845845 | Best Parameters: [1.85033805e+03 6.20873004e-01 1.26244941e+01]
Iteration 100: Current Loss = 359110.5071431264, T = 0.1781
Iteration 200: Current Loss = 358940.41479101905, T = 0.1586
Iteration 300: Current Loss = 358910.42037729477, T = 0.1491
Iteration 400: Current Loss = 358808.0688969077, T = 0.1430
Iteration 500: Current Loss = 358181.8326579492, T = 0.1386
Iteration 600: Current Loss = 357719.20412773703, T = 0.1352
Iteration 700: Current Loss = 357566.9620059911, T = 0.1324
Iteration 800: Current Loss = 357485.1494801309, T = 0.1301
Iteration 900: Current Loss = 355065.67218898155, T = 0.1281
Iteration 1000: Current Loss = 351962.625807274, T = 0.1264
Optimization complete. Best Loss: 351962.625807274 | Best Parameters: [1.85000000e+03 7.17970582e-01 1.31674449e+01]
Iteration 100: Current Loss = 358742.67280962574, T = 0.1781
Iteration 200: Current Loss = 358269.455292356, T = 0.1586
Iteration 300: Current Loss = 357673.0361373526, T = 0.1491
Iteration 400: Current Loss = 356292.94837457733, T = 0.1430
Iteration 500: Current Loss = 355053.113406169, T = 0.1386
Iteration 600: Current Loss = 354588.5754196022, T = 0.1352
Iteration 700: Current Loss = 354101.0733924792, T = 0.1324
Iteration 800: Current Loss = 353607.31491062086, T = 0.1301
Iteration 900: Current Loss = 352961.0252650537, T = 0.1281
Iteration 1000: Current Loss = 352255.99267807533, T = 0.1264
Optimization complete. Best Loss: 352255.99267807533 | Best Parameters: [1.85011082e+03 6.08757705e-01 1.12990984e+01]
Iteration 100: Current Loss = 356518.28870240896, T = 0.1781
Iteration 200: Current Loss = 353954.54256428906, T = 0.1586
Iteration 300: Current Loss = 352240.4646431269, T = 0.1491
Iteration 400: Current Loss = 351875.6265614521, T = 0.1430
Iteration 500: Current Loss = 351854.1617011408, T = 0.1386
Iteration 600: Current Loss = 351854.1617011408, T = 0.1352
Iteration 700: Current Loss = 351773.91664822784, T = 0.1324
Iteration 800: Current Loss = 351639.12872817914, T = 0.1301
Iteration 900: Current Loss = 351574.80781746143, T = 0.1281
Iteration 1000: Current Loss = 351570.1597954693, T = 0.1264
Optimization complete. Best Loss: 351570.1597954693 | Best Parameters: [1.85000000e+03 1.12594049e+00 1.99349259e+01]
Iteration 100: Current Loss = 358639.9403480141, T = 0.1781
Iteration 200: Current Loss = 358639.9403480141, T = 0.1586
Iteration 300: Current Loss = 358332.64908418583, T = 0.1491
Iteration 400: Current Loss = 357916.04523239523, T = 0.1430
Iteration 500: Current Loss = 356103.1839570607, T = 0.1386
Iteration 600: Current Loss = 354179.61025376257, T = 0.1352
Iteration 700: Current Loss = 352561.7871293808, T = 0.1324
Iteration 800: Current Loss = 352199.4758226771, T = 0.1301
Iteration 900: Current Loss = 351745.54607167403, T = 0.1281
Iteration 1000: Current Loss = 351678.5390747123, T = 0.1264
Optimization complete. Best Loss: 351678.5390747123 | Best Parameters: [1.85000000e+03 8.73477860e-01 1.66694091e+01]
Iteration 100: Current Loss = 358647.703063786, T = 0.1781
Iteration 200: Current Loss = 357553.037008993, T = 0.1586
Iteration 300: Current Loss = 357416.462144296, T = 0.1491
Iteration 400: Current Loss = 356814.90932981344, T = 0.1430
Iteration 500: Current Loss = 355688.76737949665, T = 0.1386
Iteration 600: Current Loss = 353328.6680311687, T = 0.1352
Iteration 700: Current Loss = 352100.2852796046, T = 0.1324
Iteration 800: Current Loss = 351768.83528917126, T = 0.1301
Iteration 900: Current Loss = 351653.8261492956, T = 0.1281
Iteration 1000: Current Loss = 351618.35933819046, T = 0.1264
Optimization complete. Best Loss: 351618.35933819046 | Best Parameters: [1.85000000e+03 1.00677057e+00 1.80125972e+01]
Iteration 100: Current Loss = 359171.97491716803, T = 0.1781
Iteration 200: Current Loss = 358681.3410702271, T = 0.1586
Iteration 300: Current Loss = 358608.1192612044, T = 0.1491
Iteration 400: Current Loss = 357624.6919155651, T = 0.1430
Iteration 500: Current Loss = 356498.2584448345, T = 0.1386
Iteration 600: Current Loss = 354378.0426808057, T = 0.1352
Iteration 700: Current Loss = 353676.05681361916, T = 0.1324
Iteration 800: Current Loss = 353661.56532121095, T = 0.1301
Iteration 900: Current Loss = 353240.96273960284, T = 0.1281
Iteration 1000: Current Loss = 352118.3198791595, T = 0.1264
Optimization complete. Best Loss: 352118.3198791595 | Best Parameters: [1.85000000e+03 7.01277006e-01 1.22284214e+01]
Iteration 100: Current Loss = 359161.93655073753, T = 0.1781
Iteration 200: Current Loss = 359161.93655073753, T = 0.1586
Iteration 300: Current Loss = 358658.3308976039, T = 0.1491
Iteration 400: Current Loss = 358402.9178394173, T = 0.1430
Iteration 500: Current Loss = 358388.12007924705, T = 0.1386
Iteration 600: Current Loss = 357431.9695220911, T = 0.1352
Iteration 700: Current Loss = 356358.5041782314, T = 0.1324
Iteration 800: Current Loss = 353689.68655474985, T = 0.1301
Iteration 900: Current Loss = 352430.4573697201, T = 0.1281
Iteration 1000: Current Loss = 352070.63312891626, T = 0.1264
Optimization complete. Best Loss: 352070.63312891626 | Best Parameters: [1.85000000e+03 6.88786450e-01 1.24077934e+01]
Iteration 100: Current Loss = 359012.0694191088, T = 0.1781
Iteration 200: Current Loss = 358204.1890092984, T = 0.1586
Iteration 300: Current Loss = 357854.83506607637, T = 0.1491
Iteration 400: Current Loss = 355649.3419528491, T = 0.1430
Iteration 500: Current Loss = 352084.86924078193, T = 0.1386
Iteration 600: Current Loss = 351866.44045498135, T = 0.1352
Iteration 700: Current Loss = 351738.834967865, T = 0.1324
Iteration 800: Current Loss = 351637.17536888755, T = 0.1301
Iteration 900: Current Loss = 351618.7197520223, T = 0.1281
Iteration 1000: Current Loss = 351614.6210676426, T = 0.1264
Optimization complete. Best Loss: 351614.6210676426 | Best Parameters: [1.85000000e+03 9.88242314e-01 1.86870441e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353347.3125859013, T = 0.1301
Iteration 900: Current Loss = 352384.5365027265, T = 0.1281
Iteration 1000: Current Loss = 352020.40455980564, T = 0.1264
Optimization complete. Best Loss: 352020.40455980564 | Best Parameters: [1.85000000e+03 6.86178583e-01 1.26951239e+01]
Iteration 100: Current Loss = 355066.13052911643, T = 0.1781
Iteration 200: Current Loss = 354755.2159799349, T = 0.1586
Iteration 300: Current Loss = 354510.2648985649, T = 0.1491
Iteration 400: Current Loss = 353947.1767018983, T = 0.1430
Iteration 500: Current Loss = 352669.00427336304, T = 0.1386
Iteration 600: Current Loss = 352461.8621348423, T = 0.1352
Iteration 700: Current Loss = 352366.3523702726, T = 0.1324
Iteration 800: Current Loss = 352286.5911123955, T = 0.1301
Iteration 900: Current Loss = 352286.5911123955, T = 0.1281
Iteration 1000: Current Loss = 352259.15093195735, T = 0.1264
