Iteration 100: Current Loss = 380071.88166745997, T = 0.1781
Iteration 900: Current Loss = 353369.4616938184, T = 0.1281
Iteration 1000: Current Loss = 353041.3888269369, T = 0.1264
Optimization complete. Best Loss: 353041.3888269369 | Best Parameters: [1.85260890e+03 6.31503119e-01 1.12830297e+01]
Iteration 100: Current Loss = 373942.9207195655, T = 0.1781
Iteration 200: Current Loss = 368478.13615191344, T = 0.1586
Iteration 300: Current Loss = 366068.53498583956, T = 0.1491
Iteration 400: Current Loss = 361257.2789230825, T = 0.1430
Iteration 500: Current Loss = 357456.5984149868, T = 0.1386
Iteration 600: Current Loss = 354185.1979906852, T = 0.1352
Iteration 700: Current Loss = 352055.9240901522, T = 0.1324
Iteration 800: Current Loss = 351602.2278640059, T = 0.1301
Iteration 900: Current Loss = 351588.0808899355, T = 0.1281
Iteration 1000: Current Loss = 351570.31229041854, T = 0.1264
Optimization complete. Best Loss: 351570.31229041854 | Best Parameters: [1.85000000e+03 1.13767285e+00 2.00000000e+01]
Iteration 100: Current Loss = 375319.06470477843, T = 0.1781
Iteration 200: Current Loss = 368287.2140706931, T = 0.1586
Iteration 300: Current Loss = 367047.34518723364, T = 0.1491
Iteration 400: Current Loss = 363139.23476291244, T = 0.1430
Iteration 500: Current Loss = 359702.95383113273, T = 0.1386
Iteration 600: Current Loss = 356550.8221424186, T = 0.1352
Iteration 700: Current Loss = 352686.4773641036, T = 0.1324
Iteration 800: Current Loss = 351676.5481810724, T = 0.1301
Iteration 900: Current Loss = 351611.71006163495, T = 0.1281
Iteration 1000: Current Loss = 351571.2731716122, T = 0.1264
Optimization complete. Best Loss: 351571.2731716122 | Best Parameters: [1.85000000e+03 1.11307745e+00 1.98412475e+01]
Iteration 100: Current Loss = 376714.078150137, T = 0.1781
Iteration 200: Current Loss = 374066.3920744256, T = 0.1586
Iteration 300: Current Loss = 369956.2133138481, T = 0.1491
Iteration 400: Current Loss = 363331.07821974007, T = 0.1430
Iteration 500: Current Loss = 358183.1533192911, T = 0.1386
Iteration 600: Current Loss = 354441.5481001671, T = 0.1352
Iteration 700: Current Loss = 351810.1023967961, T = 0.1324
Iteration 800: Current Loss = 351645.7539343678, T = 0.1301
Iteration 900: Current Loss = 351610.3696822463, T = 0.1281
Iteration 1000: Current Loss = 351587.5965257086, T = 0.1264
Optimization complete. Best Loss: 351587.5965257086 | Best Parameters: [1.85000000e+03 1.04684203e+00 1.92887794e+01]
Iteration 100: Current Loss = 375679.3733641649, T = 0.1781
Iteration 200: Current Loss = 371424.9391906247, T = 0.1586
Iteration 300: Current Loss = 364008.373402505, T = 0.1491
Iteration 400: Current Loss = 357812.07778469205, T = 0.1430
Iteration 500: Current Loss = 356749.13128873834, T = 0.1386
Iteration 600: Current Loss = 353591.2126059274, T = 0.1352
Iteration 700: Current Loss = 353015.07154752023, T = 0.1324
Iteration 800: Current Loss = 352076.7379505537, T = 0.1301
Iteration 900: Current Loss = 351848.7066040015, T = 0.1281
Iteration 1000: Current Loss = 351782.48315118573, T = 0.1264
Optimization complete. Best Loss: 351782.48315118573 | Best Parameters: [1.85000000e+03 7.91743102e-01 1.48883973e+01]
Iteration 100: Current Loss = 375525.11855579825, T = 0.1781
Iteration 200: Current Loss = 368969.3165633179, T = 0.1586
Iteration 300: Current Loss = 365847.57669852907, T = 0.1491
Iteration 400: Current Loss = 361559.60280622647, T = 0.1430
Iteration 500: Current Loss = 356481.86698064976, T = 0.1386
Iteration 600: Current Loss = 354750.88254837436, T = 0.1352
Iteration 700: Current Loss = 352494.1302171468, T = 0.1324
Iteration 800: Current Loss = 351755.99227260903, T = 0.1301
Iteration 900: Current Loss = 351698.99521101255, T = 0.1281
Iteration 1000: Current Loss = 351674.5531797626, T = 0.1264
Optimization complete. Best Loss: 351674.5531797626 | Best Parameters: [1.85000000e+03 8.80598064e-01 1.69939547e+01]
Iteration 100: Current Loss = 371478.81631532556, T = 0.1781
Iteration 200: Current Loss = 364642.7650581138, T = 0.1586
Iteration 300: Current Loss = 358894.5445233589, T = 0.1491
Iteration 400: Current Loss = 358559.42565109127, T = 0.1430
Iteration 500: Current Loss = 358066.03652194724, T = 0.1386
Iteration 600: Current Loss = 357953.69329276634, T = 0.1352
Iteration 700: Current Loss = 356487.1358128907, T = 0.1324
Iteration 800: Current Loss = 353905.63627977425, T = 0.1301
Iteration 900: Current Loss = 352583.07899934973, T = 0.1281
Iteration 1000: Current Loss = 351928.9875624929, T = 0.1264
Optimization complete. Best Loss: 351928.9875624929 | Best Parameters: [1.85000000e+03 7.82002758e-01 1.36990462e+01]
Iteration 100: Current Loss = 375080.23526290135, T = 0.1781
Iteration 200: Current Loss = 367149.03351632843, T = 0.1586
Iteration 300: Current Loss = 361059.2213756614, T = 0.1491
Iteration 400: Current Loss = 356927.8634237193, T = 0.1430
Iteration 500: Current Loss = 354375.95161370066, T = 0.1386
Iteration 600: Current Loss = 351986.92418791377, T = 0.1352
Iteration 700: Current Loss = 351636.627539722, T = 0.1324
Iteration 800: Current Loss = 351595.0252151871, T = 0.1301
Iteration 900: Current Loss = 351571.8362565125, T = 0.1281
Iteration 1000: Current Loss = 351571.8362565125, T = 0.1264
Optimization complete. Best Loss: 351571.8362565125 | Best Parameters: [1.85000000e+03 1.11697398e+00 1.98309159e+01]
Iteration 100: Current Loss = 368164.2688199834, T = 0.1781
Iteration 200: Current Loss = 354553.33529728913, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 374174.6866136362, T = 0.1781
Iteration 200: Current Loss = 365899.74864875653, T = 0.1586
Iteration 300: Current Loss = 359822.55561331735, T = 0.1491
Iteration 400: Current Loss = 358946.5790246916, T = 0.1430
Iteration 500: Current Loss = 358912.2220790183, T = 0.1386
Iteration 600: Current Loss = 358782.25549161667, T = 0.1352
Iteration 700: Current Loss = 358777.70794616267, T = 0.1324
Iteration 800: Current Loss = 358214.2806490215, T = 0.1301
Iteration 900: Current Loss = 358078.8010533835, T = 0.1281
Iteration 1000: Current Loss = 358078.8010533835, T = 0.1264
Optimization complete. Best Loss: 358078.8010533835 | Best Parameters: [1.86533748e+03 2.32969395e-01 5.29051277e+00]
Iteration 100: Current Loss = 380763.1984433609, T = 0.1781
Iteration 200: Current Loss = 380259.4568499812, T = 0.1586
Iteration 300: Current Loss = 379814.45011991356, T = 0.1491
Iteration 400: Current Loss = 379044.78458508634, T = 0.1430
Iteration 500: Current Loss = 378129.33124429226, T = 0.1386
Iteration 600: Current Loss = 377267.6052703167, T = 0.1352
Iteration 700: Current Loss = 376181.23373721994, T = 0.1324
Iteration 800: Current Loss = 375327.3796270077, T = 0.1301
Iteration 900: Current Loss = 374755.0468688048, T = 0.1281
Iteration 1000: Current Loss = 374116.5807605559, T = 0.1264
Optimization complete. Best Loss: 374116.5807605559 | Best Parameters: [1.90598638e+03 5.93289746e-01 9.68961866e+00]
Iteration 100: Current Loss = 380019.2183612196, T = 0.1781
Iteration 200: Current Loss = 379153.83635794895, T = 0.1586
Iteration 300: Current Loss = 377284.73867178767, T = 0.1491
Iteration 400: Current Loss = 375781.8990703546, T = 0.1430
Iteration 500: Current Loss = 374696.20839376067, T = 0.1386
Iteration 600: Current Loss = 373445.59409529844, T = 0.1352
Iteration 700: Current Loss = 372034.4046167211, T = 0.1324
Iteration 800: Current Loss = 370001.85812232574, T = 0.1301
Iteration 900: Current Loss = 368297.61373487534, T = 0.1281
Iteration 1000: Current Loss = 366803.56954113714, T = 0.1264
Optimization complete. Best Loss: 366803.56954113714 | Best Parameters: [1.88725166e+03 1.05985156e+00 1.64954491e+01]
Iteration 100: Current Loss = 380946.79667262593, T = 0.1781
Iteration 200: Current Loss = 380394.81029459223, T = 0.1586
Iteration 300: Current Loss = 379817.61763050384, T = 0.1491
Iteration 400: Current Loss = 377434.0805414274, T = 0.1430
Iteration 500: Current Loss = 376768.69113573415, T = 0.1386
Iteration 600: Current Loss = 376374.1498793428, T = 0.1352
Iteration 700: Current Loss = 375928.97956970136, T = 0.1324
Iteration 800: Current Loss = 374785.11804714537, T = 0.1301
Iteration 900: Current Loss = 372836.7020677946, T = 0.1281
Iteration 1000: Current Loss = 371121.73180414614, T = 0.1264
Optimization complete. Best Loss: 371121.73180414614 | Best Parameters: [1.89892366e+03 9.71142515e-01 1.47966296e+01]
Iteration 100: Current Loss = 377276.0555080194, T = 0.1781
Iteration 200: Current Loss = 376278.0196975421, T = 0.1586
Iteration 300: Current Loss = 375650.38632236735, T = 0.1491
Iteration 400: Current Loss = 373105.9080561968, T = 0.1430
Iteration 500: Current Loss = 369368.20549272146, T = 0.1386
Iteration 600: Current Loss = 366588.8782613878, T = 0.1352
Iteration 700: Current Loss = 363716.90803358663, T = 0.1324
Iteration 800: Current Loss = 361967.9039283791, T = 0.1301
Iteration 900: Current Loss = 359202.91791159136, T = 0.1281
Iteration 1000: Current Loss = 357145.5119222807, T = 0.1264
Optimization complete. Best Loss: 357145.5119222807 | Best Parameters: [1.86240465e+03 8.12413836e-01 1.41314650e+01]
Iteration 100: Current Loss = 377540.143409724, T = 0.1781
Iteration 200: Current Loss = 376688.148173251, T = 0.1586
Iteration 300: Current Loss = 375753.5460929246, T = 0.1491
Iteration 400: Current Loss = 372381.3218412415, T = 0.1430
Iteration 500: Current Loss = 369587.0741550502, T = 0.1386
Iteration 600: Current Loss = 365942.5932416494, T = 0.1352
Iteration 700: Current Loss = 363690.8144090763, T = 0.1324
Iteration 800: Current Loss = 362242.77827723237, T = 0.1301
Iteration 900: Current Loss = 359288.0481915263, T = 0.1281
Iteration 1000: Current Loss = 356284.3134244109, T = 0.1264
Optimization complete. Best Loss: 356284.3134244109 | Best Parameters: [1.86038027e+03 6.35970259e-01 1.24824455e+01]
Iteration 100: Current Loss = 378202.01873044745, T = 0.1781
Iteration 200: Current Loss = 377885.8090884426, T = 0.1586
Iteration 300: Current Loss = 377573.7574345158, T = 0.1491
Iteration 400: Current Loss = 376809.0430489272, T = 0.1430
Iteration 500: Current Loss = 371494.1225875108, T = 0.1386
Iteration 600: Current Loss = 369299.20438622986, T = 0.1352
Iteration 700: Current Loss = 365091.85243080585, T = 0.1324
Iteration 800: Current Loss = 361701.5954653635, T = 0.1301
Iteration 900: Current Loss = 359503.747416653, T = 0.1281
Iteration 1000: Current Loss = 357038.9623067218, T = 0.1264
Optimization complete. Best Loss: 357038.9623067218 | Best Parameters: [1.86193578e+03 7.79929400e-01 1.48749918e+01]
Iteration 100: Current Loss = 380436.68401543837, T = 0.1781
Iteration 200: Current Loss = 377751.2907841256, T = 0.1586
Iteration 300: Current Loss = 375307.0061030176, T = 0.1491
Iteration 400: Current Loss = 372475.728537384, T = 0.1430
Iteration 500: Current Loss = 367580.9036420804, T = 0.1386
Iteration 600: Current Loss = 363183.1681613921, T = 0.1352
Iteration 700: Current Loss = 358747.9314527892, T = 0.1324
Iteration 800: Current Loss = 358076.3518200235, T = 0.1301
Iteration 900: Current Loss = 357916.33906786324, T = 0.1281
Iteration 1000: Current Loss = 357407.2595524142, T = 0.1264
Optimization complete. Best Loss: 357407.2595524142 | Best Parameters: [1.86281692e+03 3.00809753e-01 6.34996874e+00]
Iteration 100: Current Loss = 377701.93921384343, T = 0.1781
Iteration 200: Current Loss = 375216.32153729815, T = 0.1586
Iteration 300: Current Loss = 370450.42417028337, T = 0.1491
Iteration 400: Current Loss = 367005.44848920655, T = 0.1430
Iteration 500: Current Loss = 363951.39692475443, T = 0.1386
Iteration 600: Current Loss = 359660.45004092075, T = 0.1352
Iteration 700: Current Loss = 355571.7237333017, T = 0.1324
Iteration 800: Current Loss = 353445.60147285025, T = 0.1301
Iteration 900: Current Loss = 351613.4110467947, T = 0.1281
Iteration 1000: Current Loss = 351568.3561195006, T = 0.1264
Optimization complete. Best Loss: 351568.3561195006 | Best Parameters: [1.85000000e+03 1.12328479e+00 2.00000000e+01]
Iteration 100: Current Loss = 376345.3606679977, T = 0.1781
Iteration 200: Current Loss = 371248.02411668154, T = 0.1586
Iteration 300: Current Loss = 366469.9301777014, T = 0.1491
Iteration 400: Current Loss = 363300.75590089837, T = 0.1430
Iteration 500: Current Loss = 361299.98412427166, T = 0.1386
Iteration 600: Current Loss = 357015.4540559504, T = 0.1352
Iteration 700: Current Loss = 355998.98303511663, T = 0.1324
Iteration 800: Current Loss = 353631.5234187589, T = 0.1301
Iteration 900: Current Loss = 352272.1082249831, T = 0.1281
Iteration 1000: Current Loss = 351761.065005678, T = 0.1264
Optimization complete. Best Loss: 351761.065005678 | Best Parameters: [1.85000000e+03 7.89033963e-01 1.54320300e+01]
Iteration 100: Current Loss = 374233.3716018591, T = 0.1781
Iteration 200: Current Loss = 368916.2615140612, T = 0.1586
Iteration 300: Current Loss = 362911.6274016596, T = 0.1491
Iteration 400: Current Loss = 355614.05352009216, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 377344.3746550865, T = 0.1781
Iteration 200: Current Loss = 376667.36155656545, T = 0.1586
Iteration 300: Current Loss = 374676.0290129753, T = 0.1491
Iteration 400: Current Loss = 369742.40840741445, T = 0.1430
Iteration 500: Current Loss = 367244.3981426394, T = 0.1386
Iteration 600: Current Loss = 365312.0621240681, T = 0.1352
Iteration 700: Current Loss = 359443.6859406098, T = 0.1324
Iteration 800: Current Loss = 358514.1543198449, T = 0.1301
Iteration 900: Current Loss = 355887.5277690784, T = 0.1281
Iteration 1000: Current Loss = 354235.8683456586, T = 0.1264
Optimization complete. Best Loss: 354235.8683456586 | Best Parameters: [1.85577099e+03 6.06523278e-01 1.14048764e+01]
Iteration 100: Current Loss = 375478.5274611009, T = 0.1781
Iteration 200: Current Loss = 368293.08324767026, T = 0.1586
Iteration 300: Current Loss = 360151.49884059676, T = 0.1491
Iteration 400: Current Loss = 359563.59643044806, T = 0.1430
Iteration 500: Current Loss = 359563.59643044806, T = 0.1386
Iteration 600: Current Loss = 359269.15505528054, T = 0.1352
Iteration 700: Current Loss = 358608.44788627257, T = 0.1324
Iteration 800: Current Loss = 358356.50823352765, T = 0.1301
Iteration 900: Current Loss = 358060.13044390926, T = 0.1281
Iteration 1000: Current Loss = 358002.8714099539, T = 0.1264
Optimization complete. Best Loss: 358002.8714099539 | Best Parameters: [1.86474757e+03 3.33710330e-01 5.90606886e+00]
Iteration 100: Current Loss = 373857.4516944422, T = 0.1781
Iteration 200: Current Loss = 367110.0532348389, T = 0.1586
Iteration 300: Current Loss = 363344.9784469727, T = 0.1491
Iteration 400: Current Loss = 358901.7737696059, T = 0.1430
Iteration 500: Current Loss = 354175.08599137823, T = 0.1386
Iteration 600: Current Loss = 351583.3256246513, T = 0.1352
Iteration 700: Current Loss = 351569.3000961648, T = 0.1324
Iteration 800: Current Loss = 351569.3000961648, T = 0.1301
Iteration 900: Current Loss = 351569.3000961648, T = 0.1281
Iteration 1000: Current Loss = 351568.49898144585, T = 0.1264
Optimization complete. Best Loss: 351568.49898144585 | Best Parameters: [1.850000e+03 1.114737e+00 2.000000e+01]
Iteration 100: Current Loss = 371643.9775340252, T = 0.1781
Iteration 200: Current Loss = 363475.8261329722, T = 0.1586
Iteration 300: Current Loss = 358269.39390811394, T = 0.1491
Iteration 400: Current Loss = 357763.3105623308, T = 0.1430
Iteration 500: Current Loss = 355051.08203250763, T = 0.1386
Iteration 600: Current Loss = 353688.0548536816, T = 0.1352
Iteration 700: Current Loss = 353415.6895350883, T = 0.1324
Iteration 800: Current Loss = 352691.3923138561, T = 0.1301
Iteration 900: Current Loss = 352088.6074639016, T = 0.1281
Iteration 1000: Current Loss = 352088.6074639016, T = 0.1264
Optimization complete. Best Loss: 352088.6074639016 | Best Parameters: [1.85000000e+03 6.37755240e-01 1.21907543e+01]
Iteration 100: Current Loss = 376610.3953941852, T = 0.1781
Iteration 200: Current Loss = 371114.3794950004, T = 0.1586
Iteration 300: Current Loss = 367528.5612645376, T = 0.1491
Iteration 400: Current Loss = 363770.8151786346, T = 0.1430
Iteration 500: Current Loss = 356963.3503705674, T = 0.1386
Iteration 600: Current Loss = 355286.8162935367, T = 0.1352
Iteration 700: Current Loss = 351702.1540536344, T = 0.1324
Iteration 800: Current Loss = 351568.2932075561, T = 0.1301
Iteration 900: Current Loss = 351568.2932075561, T = 0.1281
Iteration 1000: Current Loss = 351568.2932075561, T = 0.1264
Optimization complete. Best Loss: 351568.2932075561 | Best Parameters: [1.85000000e+03 1.12084792e+00 2.00000000e+01]
Iteration 100: Current Loss = 375514.3060996398, T = 0.1781
Iteration 200: Current Loss = 372864.6391076781, T = 0.1586
Iteration 300: Current Loss = 369658.2928157798, T = 0.1491
Iteration 400: Current Loss = 364470.3287051679, T = 0.1430
Iteration 500: Current Loss = 356428.4954031542, T = 0.1386
Iteration 600: Current Loss = 353057.8487160781, T = 0.1352
Iteration 700: Current Loss = 351660.0204776551, T = 0.1324
Iteration 800: Current Loss = 351568.29362076113, T = 0.1301
Iteration 900: Current Loss = 351568.29362076113, T = 0.1281
Iteration 1000: Current Loss = 351568.29362076113, T = 0.1264
Optimization complete. Best Loss: 351568.29362076113 | Best Parameters: [1.85000000e+03 1.12089171e+00 2.00000000e+01]
Iteration 100: Current Loss = 378206.194026676, T = 0.1781
Iteration 200: Current Loss = 376144.90030568873, T = 0.1586
Iteration 300: Current Loss = 369625.0635763542, T = 0.1491
Iteration 400: Current Loss = 362828.56666990253, T = 0.1430
Iteration 500: Current Loss = 358370.69258552877, T = 0.1386
Iteration 600: Current Loss = 358370.69258552877, T = 0.1352
Iteration 700: Current Loss = 358370.69258552877, T = 0.1324
Iteration 800: Current Loss = 357582.43766154785, T = 0.1301
Iteration 900: Current Loss = 357449.32389650756, T = 0.1281
Iteration 1000: Current Loss = 357002.77948789066, T = 0.1264
Optimization complete. Best Loss: 357002.77948789066 | Best Parameters: [1.86100230e+03 6.16852475e-01 7.85983733e+00]
Iteration 100: Current Loss = 375529.31678596075, T = 0.1781
Iteration 200: Current Loss = 370177.6660535073, T = 0.1586
Iteration 300: Current Loss = 364178.73685409897, T = 0.1491
Iteration 400: Current Loss = 360090.15687059093, T = 0.1430
Iteration 500: Current Loss = 354145.2932106142, T = 0.1386
Iteration 600: Current Loss = 351814.0356184441, T = 0.1352
Iteration 700: Current Loss = 351613.4655779269, T = 0.1324
Iteration 800: Current Loss = 351611.52030254167, T = 0.1301
Iteration 900: Current Loss = 351586.574835033, T = 0.1281
Iteration 1000: Current Loss = 351568.6633112866, T = 0.1264
Optimization complete. Best Loss: 351568.6633112866 | Best Parameters: [1.85000000e+03 1.11291928e+00 2.00000000e+01]
Iteration 100: Current Loss = 370357.62604957976, T = 0.1781
Iteration 200: Current Loss = 362309.5731572945, T = 0.1586
Iteration 300: Current Loss = 355783.4607483766, T = 0.1491
Iteration 400: Current Loss = 353267.12179402955, T = 0.1430
Iteration 500: Current Loss = 351953.5849977031, T = 0.1386
Iteration 600: Current Loss = 351653.81281207904, T = 0.1352
Iteration 700: Current Loss = 351645.1561058265, T = 0.1324
Iteration 800: Current Loss = 351639.1475795193, T = 0.1301
Iteration 900: Current Loss = 351622.630241084, T = 0.1281
Iteration 1000: Current Loss = 351601.0854193149, T = 0.1264
