Iteration 100: Current Loss = 354145.1787122451, T = 0.1781
Iteration 400: Current Loss = 352858.69283915445, T = 0.1430
Iteration 500: Current Loss = 352391.3309809683, T = 0.1386
Iteration 600: Current Loss = 351750.691426349, T = 0.1352
Iteration 700: Current Loss = 351577.6913326904, T = 0.1324
Iteration 800: Current Loss = 351576.8907226139, T = 0.1301
Iteration 900: Current Loss = 351575.34147475514, T = 0.1281
Iteration 1000: Current Loss = 351571.3632188377, T = 0.1264
Optimization complete. Best Loss: 351571.3632188377 | Best Parameters: [1.8500000e+03 1.0997012e+00 2.0000000e+01]
Iteration 100: Current Loss = 355012.10106040805, T = 0.1781
Iteration 200: Current Loss = 354733.1232158979, T = 0.1586
Iteration 300: Current Loss = 354577.8643717094, T = 0.1491
Iteration 400: Current Loss = 354500.4901148818, T = 0.1430
Iteration 500: Current Loss = 354352.02946629043, T = 0.1386
Iteration 600: Current Loss = 354205.6170634511, T = 0.1352
Iteration 700: Current Loss = 353806.3300132276, T = 0.1324
Iteration 800: Current Loss = 353512.6049572557, T = 0.1301
Iteration 900: Current Loss = 353334.28622930916, T = 0.1281
Iteration 1000: Current Loss = 353028.2819224431, T = 0.1264
Optimization complete. Best Loss: 353028.2819224431 | Best Parameters: [1.85138130e+03 4.41348557e-01 8.62116859e+00]
Iteration 100: Current Loss = 353701.45066407206, T = 0.1781
Iteration 200: Current Loss = 353701.172579007, T = 0.1586
Iteration 300: Current Loss = 353470.3990531248, T = 0.1491
Iteration 400: Current Loss = 353048.6885079064, T = 0.1430
Iteration 500: Current Loss = 352862.4942445501, T = 0.1386
Iteration 600: Current Loss = 352750.183509615, T = 0.1352
Iteration 700: Current Loss = 352402.2448494305, T = 0.1324
Iteration 800: Current Loss = 352069.6856206535, T = 0.1301
Iteration 900: Current Loss = 351940.9183584906, T = 0.1281
Iteration 1000: Current Loss = 351885.6031415902, T = 0.1264
Optimization complete. Best Loss: 351885.6031415902 | Best Parameters: [1.85000000e+03 7.57459698e-01 1.38476325e+01]
Iteration 100: Current Loss = 353638.40588056826, T = 0.1781
Iteration 200: Current Loss = 352958.4032816559, T = 0.1586
Iteration 300: Current Loss = 352704.3883133981, T = 0.1491
Iteration 400: Current Loss = 352263.78137857805, T = 0.1430
Iteration 500: Current Loss = 352001.416321739, T = 0.1386
Iteration 600: Current Loss = 351965.88860460225, T = 0.1352
Iteration 700: Current Loss = 351781.9340466641, T = 0.1324
Iteration 800: Current Loss = 351733.7195253196, T = 0.1301
Iteration 900: Current Loss = 351726.8504438584, T = 0.1281
Iteration 1000: Current Loss = 351707.868643609, T = 0.1264
Optimization complete. Best Loss: 351707.868643609 | Best Parameters: [1.85000372e+03 8.94639986e-01 1.60891724e+01]
Iteration 100: Current Loss = 354557.0295813185, T = 0.1781
Iteration 200: Current Loss = 354225.73484400293, T = 0.1586
Iteration 300: Current Loss = 353976.29078769125, T = 0.1491
Iteration 400: Current Loss = 353429.99694540957, T = 0.1430
Iteration 500: Current Loss = 352481.36224083486, T = 0.1386
Iteration 600: Current Loss = 352058.370888741, T = 0.1352
Iteration 700: Current Loss = 352011.48364181264, T = 0.1324
Iteration 800: Current Loss = 352011.47274249647, T = 0.1301
Iteration 900: Current Loss = 351752.66067170305, T = 0.1281
Iteration 1000: Current Loss = 351717.86556260876, T = 0.1264
Optimization complete. Best Loss: 351717.86556260876 | Best Parameters: [1.85000000e+03 8.71914321e-01 1.58439999e+01]
Iteration 100: Current Loss = 354566.2691555476, T = 0.1781
Iteration 200: Current Loss = 354533.7933144746, T = 0.1586
Iteration 300: Current Loss = 354102.8625297702, T = 0.1491
Iteration 400: Current Loss = 353776.96805990173, T = 0.1430
Iteration 500: Current Loss = 352779.3426820053, T = 0.1386
Iteration 600: Current Loss = 352295.5493801841, T = 0.1352
Iteration 700: Current Loss = 351928.3937983765, T = 0.1324
Iteration 800: Current Loss = 351810.40596300905, T = 0.1301
Iteration 900: Current Loss = 351741.3578705177, T = 0.1281
Iteration 1000: Current Loss = 351663.16140999406, T = 0.1264
Optimization complete. Best Loss: 351663.16140999406 | Best Parameters: [1.85000000e+03 9.15596123e-01 1.67887160e+01]
Iteration 100: Current Loss = 353687.3828883467, T = 0.1781
Iteration 200: Current Loss = 353324.61205782933, T = 0.1586
Iteration 300: Current Loss = 352777.5563125835, T = 0.1491
Iteration 400: Current Loss = 352324.5718736915, T = 0.1430
Iteration 500: Current Loss = 352167.8176022343, T = 0.1386
Iteration 600: Current Loss = 351959.81629028637, T = 0.1352
Iteration 700: Current Loss = 351837.1098203909, T = 0.1324
Iteration 800: Current Loss = 351792.3011981913, T = 0.1301
Iteration 900: Current Loss = 351672.2415642102, T = 0.1281
Iteration 1000: Current Loss = 351656.5471052477, T = 0.1264
Optimization complete. Best Loss: 351656.5471052477 | Best Parameters: [1.85000000e+03 9.13756512e-01 1.69383788e+01]
Iteration 100: Current Loss = 353262.16648723744, T = 0.1781
Iteration 200: Current Loss = 352589.4104384587, T = 0.1586
Iteration 300: Current Loss = 352277.244564987, T = 0.1491
Iteration 400: Current Loss = 352182.0584165382, T = 0.1430
Iteration 500: Current Loss = 352069.43540245324, T = 0.1386
Iteration 600: Current Loss = 351847.17850157165, T = 0.1352
Iteration 700: Current Loss = 351706.66380689346, T = 0.1324
Iteration 800: Current Loss = 351650.6680714473, T = 0.1301
Iteration 900: Current Loss = 351603.02024451486, T = 0.1281
Iteration 1000: Current Loss = 351585.6802914369, T = 0.1264
Optimization complete. Best Loss: 351585.6802914369 | Best Parameters: [1.85000000e+03 1.06454130e+00 1.91351322e+01]
Iteration 100: Current Loss = 354488.95713190205, T = 0.1781
Iteration 200: Current Loss = 354385.6738811208, T = 0.1586
Iteration 300: Current Loss = 353889.43620610144, T = 0.1491
Iteration 400: Current Loss = 353388.5915803962, T = 0.1430
Iteration 500: Current Loss = 352982.9526896453, T = 0.1386
Iteration 600: Current Loss = 352431.6530806519, T = 0.1352
Iteration 700: Current Loss = 352198.33839932235, T = 0.1324
Iteration 800: Current Loss = 352198.33839932235, T = 0.1301
Iteration 900: Current Loss = 351914.1692715311, T = 0.1281
Iteration 1000: Current Loss = 351693.94410828914, T = 0.1264
Optimization complete. Best Loss: 351693.94410828914 | Best Parameters: [1.85000000e+03 8.65595710e-01 1.61966261e+01]
Iteration 100: Current Loss = 353701.1301716343, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 353700.95486131037, T = 0.1781
Iteration 200: Current Loss = 352887.82668675575, T = 0.1586
Iteration 300: Current Loss = 352161.8557502307, T = 0.1491
Iteration 400: Current Loss = 351809.7352434171, T = 0.1430
Iteration 500: Current Loss = 351737.29979358084, T = 0.1386
Iteration 600: Current Loss = 351632.5033231333, T = 0.1352
Iteration 700: Current Loss = 351606.71088910126, T = 0.1324
Iteration 800: Current Loss = 351588.6676386661, T = 0.1301
Iteration 900: Current Loss = 351588.6676386661, T = 0.1281
Iteration 1000: Current Loss = 351588.6676386661, T = 0.1264
Optimization complete. Best Loss: 351588.6676386661 | Best Parameters: [1.8500000e+03 1.0663898e+00 1.9038501e+01]
Iteration 100: Current Loss = 354891.49819196446, T = 0.1781
Iteration 200: Current Loss = 354090.5984417361, T = 0.1586
Iteration 300: Current Loss = 352874.1798966837, T = 0.1491
Iteration 400: Current Loss = 351999.4559637699, T = 0.1430
Iteration 500: Current Loss = 351814.8759627104, T = 0.1386
Iteration 600: Current Loss = 351781.02335370553, T = 0.1352
Iteration 700: Current Loss = 351667.78926784254, T = 0.1324
Iteration 800: Current Loss = 351595.0462876148, T = 0.1301
Iteration 900: Current Loss = 351573.1054948824, T = 0.1281
Iteration 1000: Current Loss = 351569.08564585686, T = 0.1264
Optimization complete. Best Loss: 351569.08564585686 | Best Parameters: [1.85000000e+03 1.11143829e+00 1.99755428e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353664.3969405164, T = 0.1324
Iteration 800: Current Loss = 353306.0123675712, T = 0.1301
Iteration 900: Current Loss = 352215.9870855099, T = 0.1281
Iteration 1000: Current Loss = 351785.42531374615, T = 0.1264
Optimization complete. Best Loss: 351785.42531374615 | Best Parameters: [1.85000000e+03 8.44345387e-01 1.50522631e+01]
Iteration 100: Current Loss = 353103.91016576084, T = 0.1781
Iteration 200: Current Loss = 351975.81718254555, T = 0.1586
Iteration 300: Current Loss = 351812.9005001196, T = 0.1491
Iteration 400: Current Loss = 351648.0580574796, T = 0.1430
Iteration 500: Current Loss = 351643.6666945949, T = 0.1386
Iteration 600: Current Loss = 351609.76182590623, T = 0.1352
Iteration 700: Current Loss = 351576.4402232377, T = 0.1324
Iteration 800: Current Loss = 351572.9733179066, T = 0.1301
Iteration 900: Current Loss = 351571.9691485241, T = 0.1281
Iteration 1000: Current Loss = 351571.9691485241, T = 0.1264
Optimization complete. Best Loss: 351571.9691485241 | Best Parameters: [1.85000000e+03 1.12365293e+00 1.98598416e+01]
Iteration 100: Current Loss = 354384.31558448466, T = 0.1781
Iteration 200: Current Loss = 352826.8596869484, T = 0.1586
Iteration 300: Current Loss = 352171.12979165034, T = 0.1491
Iteration 400: Current Loss = 351888.08760131476, T = 0.1430
Iteration 500: Current Loss = 351806.14152695204, T = 0.1386
Iteration 600: Current Loss = 351768.39299032325, T = 0.1352
Iteration 700: Current Loss = 351683.7578947516, T = 0.1324
Iteration 800: Current Loss = 351621.29703170364, T = 0.1301
Iteration 900: Current Loss = 351621.29703170364, T = 0.1281
Iteration 1000: Current Loss = 351595.66594894143, T = 0.1264
Optimization complete. Best Loss: 351595.66594894143 | Best Parameters: [1.85000000e+03 1.05012872e+00 1.87633447e+01]
Iteration 100: Current Loss = 352821.37381219864, T = 0.1781
Iteration 200: Current Loss = 351985.080629127, T = 0.1586
Iteration 300: Current Loss = 351670.4932620206, T = 0.1491
Iteration 400: Current Loss = 351597.83774432587, T = 0.1430
Iteration 500: Current Loss = 351573.8381820137, T = 0.1386
Iteration 600: Current Loss = 351573.8381820137, T = 0.1352
Iteration 700: Current Loss = 351568.3758506479, T = 0.1324
Iteration 800: Current Loss = 351568.3758506479, T = 0.1301
Iteration 900: Current Loss = 351568.3758506479, T = 0.1281
Iteration 1000: Current Loss = 351568.3758506479, T = 0.1264
Optimization complete. Best Loss: 351568.3758506479 | Best Parameters: [1.85000000e+03 1.11668691e+00 2.00000000e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353630.15782185574, T = 0.1491
Iteration 400: Current Loss = 352252.35481223726, T = 0.1430
Iteration 500: Current Loss = 352178.1005517646, T = 0.1386
Iteration 600: Current Loss = 351851.4532369545, T = 0.1352
Iteration 700: Current Loss = 351708.1022637367, T = 0.1324
Iteration 800: Current Loss = 351682.0203878264, T = 0.1301
Iteration 900: Current Loss = 351653.09698358394, T = 0.1281
Iteration 1000: Current Loss = 351635.9952634928, T = 0.1264
Optimization complete. Best Loss: 351635.9952634928 | Best Parameters: [1.85000000e+03 9.96561460e-01 1.76474587e+01]
Iteration 100: Current Loss = 352808.2485848121, T = 0.1781
Iteration 200: Current Loss = 352660.8507763312, T = 0.1586
Iteration 300: Current Loss = 352158.2998751673, T = 0.1491
Iteration 400: Current Loss = 352024.68584950635, T = 0.1430
Iteration 500: Current Loss = 351703.25083861, T = 0.1386
Iteration 600: Current Loss = 351645.5437806541, T = 0.1352
Iteration 700: Current Loss = 351638.3780129114, T = 0.1324
Iteration 800: Current Loss = 351615.98329203535, T = 0.1301
Iteration 900: Current Loss = 351615.98329203535, T = 0.1281
Iteration 1000: Current Loss = 351583.4686307401, T = 0.1264
Optimization complete. Best Loss: 351583.4686307401 | Best Parameters: [1.85000000e+03 1.05964830e+00 1.92999044e+01]
Iteration 100: Current Loss = 352834.268030884, T = 0.1781
Iteration 200: Current Loss = 351939.2321372113, T = 0.1586
Iteration 300: Current Loss = 351763.0294978832, T = 0.1491
Iteration 400: Current Loss = 351647.38132554194, T = 0.1430
Iteration 500: Current Loss = 351628.5183239311, T = 0.1386
Iteration 600: Current Loss = 351583.5763077609, T = 0.1352
Iteration 700: Current Loss = 351576.2034916493, T = 0.1324
Iteration 800: Current Loss = 351569.2042157231, T = 0.1301
Iteration 900: Current Loss = 351569.2042157231, T = 0.1281
Iteration 1000: Current Loss = 351568.37764322583, T = 0.1264
Optimization complete. Best Loss: 351568.37764322583 | Best Parameters: [1.85000000e+03 1.11665065e+00 2.00000000e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353439.172608333, T = 0.1586
Iteration 300: Current Loss = 352090.4094386649, T = 0.1491
Iteration 400: Current Loss = 351837.4361216328, T = 0.1430
Iteration 500: Current Loss = 351605.5858592753, T = 0.1386
Iteration 600: Current Loss = 351585.5764814415, T = 0.1352
Iteration 700: Current Loss = 351572.18523666525, T = 0.1324
Iteration 800: Current Loss = 351568.5776485042, T = 0.1301
Iteration 900: Current Loss = 351568.5776485042, T = 0.1281
Iteration 1000: Current Loss = 351568.5776485042, T = 0.1264
