Iteration 100: Current Loss = 371808.0485614535, T = 0.1781
Iteration 300: Current Loss = 360575.9861043671, T = 0.1491
Iteration 400: Current Loss = 359865.60849580815, T = 0.1430
Iteration 500: Current Loss = 359712.7283615858, T = 0.1386
Iteration 600: Current Loss = 359712.7283615858, T = 0.1352
Iteration 700: Current Loss = 359712.7283615858, T = 0.1324
Iteration 800: Current Loss = 359452.2710134168, T = 0.1301
Iteration 900: Current Loss = 359452.2710134168, T = 0.1281
Iteration 1000: Current Loss = 359340.1078263625, T = 0.1264
Optimization complete. Best Loss: 359340.1078263625 | Best Parameters: [1.86841618e+03 8.39546268e-02 2.40577191e+00]
Iteration 100: Current Loss = 369010.32874843705, T = 0.1781
Iteration 200: Current Loss = 365149.3316771193, T = 0.1586
Iteration 300: Current Loss = 359886.2802801074, T = 0.1491
Iteration 400: Current Loss = 356013.13554367766, T = 0.1430
Iteration 500: Current Loss = 355698.60593884706, T = 0.1386
Iteration 600: Current Loss = 355393.7492715094, T = 0.1352
Iteration 700: Current Loss = 354866.9098779346, T = 0.1324
Iteration 800: Current Loss = 354821.1549858928, T = 0.1301
Iteration 900: Current Loss = 354084.7129494225, T = 0.1281
Iteration 1000: Current Loss = 353907.6733131343, T = 0.1264
Optimization complete. Best Loss: 353907.6733131343 | Best Parameters: [1.85278533e+03 2.85627041e-01 5.78519388e+00]
Iteration 100: Current Loss = 368571.1148812568, T = 0.1781
Iteration 200: Current Loss = 363617.19711627456, T = 0.1586
Iteration 300: Current Loss = 359939.1039202387, T = 0.1491
Iteration 400: Current Loss = 359014.89352697064, T = 0.1430
Iteration 500: Current Loss = 356660.416191043, T = 0.1386
Iteration 600: Current Loss = 354529.8754146973, T = 0.1352
Iteration 700: Current Loss = 354107.1925683749, T = 0.1324
Iteration 800: Current Loss = 353795.56534998794, T = 0.1301
Iteration 900: Current Loss = 352759.48487095855, T = 0.1281
Iteration 1000: Current Loss = 352271.4394284911, T = 0.1264
Optimization complete. Best Loss: 352271.4394284911 | Best Parameters: [1.85029753e+03 7.06335337e-01 1.19573291e+01]
Iteration 100: Current Loss = 367545.3191597036, T = 0.1781
Iteration 200: Current Loss = 361269.66395494074, T = 0.1586
Iteration 300: Current Loss = 358609.25702393014, T = 0.1491
Iteration 400: Current Loss = 358609.25702393014, T = 0.1430
Iteration 500: Current Loss = 358354.1435148103, T = 0.1386
Iteration 600: Current Loss = 357689.09524091723, T = 0.1352
Iteration 700: Current Loss = 357363.2322703761, T = 0.1324
Iteration 800: Current Loss = 356996.3291586896, T = 0.1301
Iteration 900: Current Loss = 356607.49187206867, T = 0.1281
Iteration 1000: Current Loss = 355213.4537456015, T = 0.1264
Optimization complete. Best Loss: 355213.4537456015 | Best Parameters: [1.85704146e+03 4.68138299e-01 8.06555747e+00]
Iteration 100: Current Loss = 366534.61754630815, T = 0.1781
Iteration 200: Current Loss = 359869.53554313775, T = 0.1586
Iteration 300: Current Loss = 357101.07891916693, T = 0.1491
Iteration 400: Current Loss = 353848.51025572745, T = 0.1430
Iteration 500: Current Loss = 353153.84887608956, T = 0.1386
Iteration 600: Current Loss = 352282.84064080444, T = 0.1352
Iteration 700: Current Loss = 351977.9922074824, T = 0.1324
Iteration 800: Current Loss = 351872.4873657253, T = 0.1301
Iteration 900: Current Loss = 351774.9088461082, T = 0.1281
Iteration 1000: Current Loss = 351687.7454297406, T = 0.1264
Optimization complete. Best Loss: 351687.7454297406 | Best Parameters: [1.85000000e+03 8.89602228e-01 1.63092261e+01]
Iteration 100: Current Loss = 366550.1237155199, T = 0.1781
Iteration 200: Current Loss = 361375.8642135404, T = 0.1586
Iteration 300: Current Loss = 357357.208130013, T = 0.1491
Iteration 400: Current Loss = 354909.50702996855, T = 0.1430
Iteration 500: Current Loss = 352099.6241595632, T = 0.1386
Iteration 600: Current Loss = 351788.48407031235, T = 0.1352
Iteration 700: Current Loss = 351711.5217778941, T = 0.1324
Iteration 800: Current Loss = 351656.2976531573, T = 0.1301
Iteration 900: Current Loss = 351630.3236856315, T = 0.1281
Iteration 1000: Current Loss = 351609.8677727529, T = 0.1264
Optimization complete. Best Loss: 351609.8677727529 | Best Parameters: [1.85000858e+03 1.01769238e+00 1.83342452e+01]
Iteration 100: Current Loss = 368386.0441167807, T = 0.1781
Iteration 200: Current Loss = 368211.14694512595, T = 0.1586
Iteration 300: Current Loss = 367135.2007353756, T = 0.1491
Iteration 400: Current Loss = 362020.0151147746, T = 0.1430
Iteration 500: Current Loss = 359152.03611345455, T = 0.1386
Iteration 600: Current Loss = 358524.3899598647, T = 0.1352
Iteration 700: Current Loss = 358524.3899598647, T = 0.1324
Iteration 800: Current Loss = 358524.3899598647, T = 0.1301
Iteration 900: Current Loss = 358516.26020330354, T = 0.1281
Iteration 1000: Current Loss = 358516.26020330354, T = 0.1264
Optimization complete. Best Loss: 358516.26020330354 | Best Parameters: [1.86659448e+03 1.75488042e-01 3.99991502e+00]
Iteration 100: Current Loss = 364297.9306086787, T = 0.1781
Iteration 200: Current Loss = 355482.56647005014, T = 0.1586
Iteration 300: Current Loss = 353177.62652954843, T = 0.1491
Iteration 400: Current Loss = 352507.52734379447, T = 0.1430
Iteration 500: Current Loss = 352249.63986215874, T = 0.1386
Iteration 600: Current Loss = 351798.4873571264, T = 0.1352
Iteration 700: Current Loss = 351798.4873571264, T = 0.1324
Iteration 800: Current Loss = 351728.7686580556, T = 0.1301
Iteration 900: Current Loss = 351633.8054819744, T = 0.1281
Iteration 1000: Current Loss = 351593.5604843845, T = 0.1264
Optimization complete. Best Loss: 351593.5604843845 | Best Parameters: [1.85000000e+03 1.04901217e+00 1.88187270e+01]
Iteration 100: Current Loss = 365521.301996733, T = 0.1781
Iteration 200: Current Loss = 358778.7516109186, T = 0.1586
Iteration 300: Current Loss = 353701.51375920273, T = 0.1491
Iteration 400: Current Loss = 352571.8017793664, T = 0.1430
Iteration 500: Current Loss = 351978.93835125735, T = 0.1386
Iteration 600: Current Loss = 351978.93835125735, T = 0.1352
Iteration 700: Current Loss = 351864.8830317262, T = 0.1324
Iteration 800: Current Loss = 351736.3960949339, T = 0.1301
Iteration 900: Current Loss = 351694.32429453515, T = 0.1281
Iteration 1000: Current Loss = 351624.1793585271, T = 0.1264
Optimization complete. Best Loss: 351624.1793585271 | Best Parameters: [1.85000000e+03 9.59573774e-01 1.80650276e+01]
Iteration 100: Current Loss = 366585.9822946702, T = 0.1781
Iteration 200: Current Loss = 359858.2754270062, T = 0.1586
Iteration 300: Current Loss = 359456.1441765325, T = 0.1491
Iteration 400: Current Loss = 359274.00758779695, T = 0.1430
Iteration 500: Current Loss = 358527.2708174701, T = 0.1386
Iteration 600: Current Loss = 358268.35524789075, T = 0.1352
Iteration 700: Current Loss = 358091.30501446594, T = 0.1324
Iteration 800: Current Loss = 356589.34948155715, T = 0.1301
Iteration 900: Current Loss = 355275.9949675077, T = 0.1281
Iteration 1000: Current Loss = 352244.34578043077, T = 0.1264
Optimization complete. Best Loss: 352244.34578043077 | Best Parameters: [1.85083323e+03 6.53868523e-01 1.32269652e+01]
Iteration 100: Current Loss = 365247.95177012205, T = 0.1781
Iteration 200: Current Loss = 356236.9988285742, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 363475.82561347436, T = 0.1781
Iteration 200: Current Loss = 359004.45108812227, T = 0.1586
Iteration 300: Current Loss = 357559.3045383884, T = 0.1491
Iteration 400: Current Loss = 357552.1284581975, T = 0.1430
Iteration 500: Current Loss = 356337.0072320198, T = 0.1386
Iteration 600: Current Loss = 354528.21259666735, T = 0.1352
Iteration 700: Current Loss = 353456.72092894453, T = 0.1324
Iteration 800: Current Loss = 351970.40681104374, T = 0.1301
Iteration 900: Current Loss = 351872.31203700136, T = 0.1281
Iteration 1000: Current Loss = 351724.49066084664, T = 0.1264
Optimization complete. Best Loss: 351724.49066084664 | Best Parameters: [1.85000000e+03 9.81399342e-01 1.66058361e+01]
Iteration 100: Current Loss = 364246.3173526389, T = 0.1781
Iteration 200: Current Loss = 357038.85087299126, T = 0.1586
Iteration 300: Current Loss = 356350.20277343213, T = 0.1491
Iteration 400: Current Loss = 355230.24273107585, T = 0.1430
Iteration 500: Current Loss = 352997.3921964653, T = 0.1386
Iteration 600: Current Loss = 351753.7061139556, T = 0.1352
Iteration 700: Current Loss = 351699.1856390617, T = 0.1324
Iteration 800: Current Loss = 351668.23744617874, T = 0.1301
Iteration 900: Current Loss = 351633.62500623206, T = 0.1281
Iteration 1000: Current Loss = 351622.14269500726, T = 0.1264
Optimization complete. Best Loss: 351622.14269500726 | Best Parameters: [1.85000000e+03 1.01551661e+00 1.80004395e+01]
Iteration 100: Current Loss = 367339.0775410604, T = 0.1781
Iteration 200: Current Loss = 358762.95557461237, T = 0.1586
Iteration 300: Current Loss = 357556.3739676001, T = 0.1491
Iteration 400: Current Loss = 357364.34941111464, T = 0.1430
Iteration 500: Current Loss = 353177.22531833063, T = 0.1386
Iteration 600: Current Loss = 352253.4345462066, T = 0.1352
Iteration 700: Current Loss = 351587.71589597256, T = 0.1324
Iteration 800: Current Loss = 351569.7715181706, T = 0.1301
Iteration 900: Current Loss = 351568.3566596412, T = 0.1281
Iteration 1000: Current Loss = 351568.3566596412, T = 0.1264
Optimization complete. Best Loss: 351568.3566596412 | Best Parameters: [1.8500000e+03 1.1232975e+00 2.0000000e+01]
Iteration 100: Current Loss = 366558.73589912447, T = 0.1781
Iteration 200: Current Loss = 360763.38081053045, T = 0.1586
Iteration 300: Current Loss = 354882.1957135357, T = 0.1491
Iteration 400: Current Loss = 351792.65210208116, T = 0.1430
Iteration 500: Current Loss = 351787.84235663054, T = 0.1386
Iteration 600: Current Loss = 351759.7743446653, T = 0.1352
Iteration 700: Current Loss = 351722.6891495795, T = 0.1324
Iteration 800: Current Loss = 351722.6891495795, T = 0.1301
Iteration 900: Current Loss = 351660.7826094848, T = 0.1281
Iteration 1000: Current Loss = 351626.10522995045, T = 0.1264
Optimization complete. Best Loss: 351626.10522995045 | Best Parameters: [1.85000000e+03 9.61700394e-01 1.77163550e+01]
Iteration 100: Current Loss = 365860.8133205184, T = 0.1781
Iteration 200: Current Loss = 359334.48549348646, T = 0.1586
Iteration 300: Current Loss = 357914.8712746113, T = 0.1491
Iteration 400: Current Loss = 357155.4811569783, T = 0.1430
Iteration 500: Current Loss = 354954.664975654, T = 0.1386
Iteration 600: Current Loss = 353720.9478383779, T = 0.1352
Iteration 700: Current Loss = 351678.91444211884, T = 0.1324
Iteration 800: Current Loss = 351650.59045512835, T = 0.1301
Iteration 900: Current Loss = 351574.3560247291, T = 0.1281
Iteration 1000: Current Loss = 351574.3560247291, T = 0.1264
Optimization complete. Best Loss: 351574.3560247291 | Best Parameters: [1.85000000e+03 1.08999642e+00 1.97298117e+01]
Iteration 100: Current Loss = 363151.4363953569, T = 0.1781
Iteration 200: Current Loss = 359284.36525150144, T = 0.1586
Iteration 300: Current Loss = 359139.0533163472, T = 0.1491
Iteration 400: Current Loss = 358381.99769418396, T = 0.1430
Iteration 500: Current Loss = 358310.8465509974, T = 0.1386
Iteration 600: Current Loss = 358180.7379067065, T = 0.1352
Iteration 700: Current Loss = 356181.5350950146, T = 0.1324
Iteration 800: Current Loss = 354387.975857241, T = 0.1301
Iteration 900: Current Loss = 352646.54616889195, T = 0.1281
Iteration 1000: Current Loss = 352016.29210831254, T = 0.1264
Optimization complete. Best Loss: 352016.29210831254 | Best Parameters: [1.85000000e+03 6.42968336e-01 1.29769852e+01]
Iteration 100: Current Loss = 371726.97478668945, T = 0.1781
Iteration 200: Current Loss = 370095.9523088798, T = 0.1586
Iteration 300: Current Loss = 368841.81871891243, T = 0.1491
Iteration 400: Current Loss = 367726.37321757467, T = 0.1430
Iteration 500: Current Loss = 367174.5938282836, T = 0.1386
Iteration 600: Current Loss = 366736.39529686735, T = 0.1352
Iteration 700: Current Loss = 366198.2835274784, T = 0.1324
Iteration 800: Current Loss = 365832.66864869994, T = 0.1301
Iteration 900: Current Loss = 364853.74192848935, T = 0.1281
Iteration 1000: Current Loss = 363712.51781454805, T = 0.1264
Optimization complete. Best Loss: 363712.51781454805 | Best Parameters: [1.87819502e+03 7.00492328e-01 9.15652518e+00]
Iteration 100: Current Loss = 369858.8325971508, T = 0.1781
Iteration 200: Current Loss = 366813.58984467876, T = 0.1586
Iteration 300: Current Loss = 364137.84940811613, T = 0.1491
Iteration 400: Current Loss = 363653.68247987493, T = 0.1430
Iteration 500: Current Loss = 362945.35878872575, T = 0.1386
Iteration 600: Current Loss = 361901.80876027694, T = 0.1352
Iteration 700: Current Loss = 358916.3469024732, T = 0.1324
Iteration 800: Current Loss = 357570.3988822169, T = 0.1301
Iteration 900: Current Loss = 357043.97671241354, T = 0.1281
Iteration 1000: Current Loss = 356511.7045125114, T = 0.1264
Optimization complete. Best Loss: 356511.7045125114 | Best Parameters: [1.86048717e+03 4.04188215e-01 7.76892260e+00]
Iteration 100: Current Loss = 370730.90088245034, T = 0.1781
Iteration 200: Current Loss = 367006.3352482494, T = 0.1586
Iteration 300: Current Loss = 363591.45357644884, T = 0.1491
Iteration 400: Current Loss = 359604.66280689376, T = 0.1430
Iteration 500: Current Loss = 356181.9044655878, T = 0.1386
Iteration 600: Current Loss = 355166.0470424018, T = 0.1352
Iteration 700: Current Loss = 354735.55655851495, T = 0.1324
Iteration 800: Current Loss = 354055.3671661746, T = 0.1301
Iteration 900: Current Loss = 353293.66503371525, T = 0.1281
Iteration 1000: Current Loss = 352762.43986603164, T = 0.1264
Optimization complete. Best Loss: 352762.43986603164 | Best Parameters: [1.85030935e+03 5.11584462e-01 8.83598551e+00]
Iteration 100: Current Loss = 368902.05614991166, T = 0.1781
Iteration 200: Current Loss = 366880.2808960218, T = 0.1586
Iteration 300: Current Loss = 365631.0247965585, T = 0.1491
Iteration 400: Current Loss = 362920.8945706239, T = 0.1430
Iteration 500: Current Loss = 361627.13484499196, T = 0.1386
Iteration 600: Current Loss = 357976.0986716523, T = 0.1352
Iteration 700: Current Loss = 357181.9702996438, T = 0.1324
Iteration 800: Current Loss = 356357.58670585626, T = 0.1301
Iteration 900: Current Loss = 355468.33959886874, T = 0.1281
Iteration 1000: Current Loss = 353836.8444867386, T = 0.1264
Optimization complete. Best Loss: 353836.8444867386 | Best Parameters: [1.85465276e+03 7.22505649e-01 1.19303763e+01]
Iteration 100: Current Loss = 368673.8429881325, T = 0.1781
Iteration 200: Current Loss = 364918.05603807466, T = 0.1586
Iteration 300: Current Loss = 363995.82121980627, T = 0.1491
Iteration 400: Current Loss = 358650.8678900966, T = 0.1430
Iteration 500: Current Loss = 358452.1124548093, T = 0.1386
Iteration 600: Current Loss = 358244.77883323596, T = 0.1352
Iteration 700: Current Loss = 357773.07992059656, T = 0.1324
Iteration 800: Current Loss = 357269.47162748344, T = 0.1301
Iteration 900: Current Loss = 356627.4554577564, T = 0.1281
Iteration 1000: Current Loss = 355438.07988592697, T = 0.1264
Optimization complete. Best Loss: 355438.07988592697 | Best Parameters: [1.85801625e+03 5.52982816e-01 9.35729607e+00]
Iteration 100: Current Loss = 368617.18264136213, T = 0.1781
Iteration 200: Current Loss = 367582.6337039456, T = 0.1586
Iteration 300: Current Loss = 367477.0784201494, T = 0.1491
Iteration 400: Current Loss = 366872.9171401534, T = 0.1430
Iteration 500: Current Loss = 364444.2134804738, T = 0.1386
Iteration 600: Current Loss = 360654.9926429598, T = 0.1352
Iteration 700: Current Loss = 357302.98666096467, T = 0.1324
Iteration 800: Current Loss = 355702.1961753278, T = 0.1301
Iteration 900: Current Loss = 353211.3473773502, T = 0.1281
Iteration 1000: Current Loss = 352181.6587897301, T = 0.1264
Optimization complete. Best Loss: 352181.6587897301 | Best Parameters: [1.85077000e+03 7.81766263e-01 1.36830964e+01]
Iteration 100: Current Loss = 367266.57984314347, T = 0.1781
Iteration 200: Current Loss = 364838.381439442, T = 0.1586
Iteration 300: Current Loss = 362876.53942322405, T = 0.1491
Iteration 400: Current Loss = 360840.98387094133, T = 0.1430
Iteration 500: Current Loss = 358465.9395022028, T = 0.1386
Iteration 600: Current Loss = 358309.18610897753, T = 0.1352
Iteration 700: Current Loss = 358112.94062310614, T = 0.1324
Iteration 800: Current Loss = 357502.10402887047, T = 0.1301
Iteration 900: Current Loss = 357050.16202566714, T = 0.1281
Iteration 1000: Current Loss = 355813.8934533142, T = 0.1264
Optimization complete. Best Loss: 355813.8934533142 | Best Parameters: [1.85868551e+03 4.14319956e-01 8.93128843e+00]
Iteration 100: Current Loss = 367160.4288183846, T = 0.1781
Iteration 200: Current Loss = 363875.25361443154, T = 0.1586
Iteration 300: Current Loss = 362553.77327548957, T = 0.1491
Iteration 400: Current Loss = 359145.8089355261, T = 0.1430
Iteration 500: Current Loss = 357946.7734066857, T = 0.1386
Iteration 600: Current Loss = 357081.7616269568, T = 0.1352
Iteration 700: Current Loss = 356254.0487026093, T = 0.1324
Iteration 800: Current Loss = 354351.85816879704, T = 0.1301
Iteration 900: Current Loss = 352840.22686250333, T = 0.1281
Iteration 1000: Current Loss = 352115.614067244, T = 0.1264
Optimization complete. Best Loss: 352115.614067244 | Best Parameters: [1.85055301e+03 7.42663281e-01 1.34050890e+01]
Iteration 100: Current Loss = 366701.703016174, T = 0.1781
Iteration 200: Current Loss = 360807.10669280676, T = 0.1586
Iteration 300: Current Loss = 359670.73742038273, T = 0.1491
Iteration 400: Current Loss = 359670.73742038273, T = 0.1430
Iteration 500: Current Loss = 359343.257424456, T = 0.1386
Iteration 600: Current Loss = 358783.6324495155, T = 0.1352
Iteration 700: Current Loss = 358720.56198759784, T = 0.1324
Iteration 800: Current Loss = 358677.5610052567, T = 0.1301
Iteration 900: Current Loss = 358148.31130338943, T = 0.1281
Iteration 1000: Current Loss = 357712.513166375, T = 0.1264
Optimization complete. Best Loss: 357712.513166375 | Best Parameters: [1.86418930e+03 2.88843775e-01 6.35198294e+00]
Iteration 100: Current Loss = 367666.81056811573, T = 0.1781
Iteration 200: Current Loss = 365266.93906388053, T = 0.1586
Iteration 300: Current Loss = 359826.4327257514, T = 0.1491
Iteration 400: Current Loss = 357550.259992996, T = 0.1430
Iteration 500: Current Loss = 355768.56385490973, T = 0.1386
Iteration 600: Current Loss = 353620.5461706862, T = 0.1352
Iteration 700: Current Loss = 352239.38211426866, T = 0.1324
Iteration 800: Current Loss = 351832.5046925837, T = 0.1301
Iteration 900: Current Loss = 351824.1193411959, T = 0.1281
Iteration 1000: Current Loss = 351681.1892284169, T = 0.1264
Optimization complete. Best Loss: 351681.1892284169 | Best Parameters: [1.85000000e+03 9.14900869e-01 1.65062822e+01]
Iteration 100: Current Loss = 366965.08010804065, T = 0.1781
Iteration 200: Current Loss = 363001.4783264758, T = 0.1586
Iteration 300: Current Loss = 358794.4748345032, T = 0.1491
Iteration 400: Current Loss = 357376.72248465574, T = 0.1430
Iteration 500: Current Loss = 356521.5879565356, T = 0.1386
Iteration 600: Current Loss = 353585.30374581745, T = 0.1352
Iteration 700: Current Loss = 352440.0575669331, T = 0.1324
Iteration 800: Current Loss = 352147.268271607, T = 0.1301
Iteration 900: Current Loss = 351827.41635731957, T = 0.1281
Iteration 1000: Current Loss = 351757.8915566314, T = 0.1264
Optimization complete. Best Loss: 351757.8915566314 | Best Parameters: [1.85000323e+03 8.24631263e-01 1.52285951e+01]
Iteration 100: Current Loss = 366251.76912093157, T = 0.1781
Iteration 200: Current Loss = 358947.8683586449, T = 0.1586
Iteration 300: Current Loss = 353701.1256955237, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353634.11516858777, T = 0.1301
Iteration 900: Current Loss = 353008.79205417796, T = 0.1281
Iteration 1000: Current Loss = 352947.6156475547, T = 0.1264
Optimization complete. Best Loss: 352947.6156475547 | Best Parameters: [1.85000000e+03 3.76292930e-01 8.36394365e+00]
Iteration 100: Current Loss = 367908.7439444644, T = 0.1781
Iteration 200: Current Loss = 366262.2914688923, T = 0.1586
Iteration 300: Current Loss = 360377.4851972149, T = 0.1491
Iteration 400: Current Loss = 358113.5399774694, T = 0.1430
Iteration 500: Current Loss = 355947.48428553826, T = 0.1386
Iteration 600: Current Loss = 354030.50603834254, T = 0.1352
Iteration 700: Current Loss = 351763.6095049195, T = 0.1324
Iteration 800: Current Loss = 351677.5008738962, T = 0.1301
Iteration 900: Current Loss = 351659.5353465748, T = 0.1281
Iteration 1000: Current Loss = 351628.7712057133, T = 0.1264
Optimization complete. Best Loss: 351628.7712057133 | Best Parameters: [1.85000000e+03 9.55436528e-01 1.76502068e+01]
Iteration 100: Current Loss = 370833.0279902462, T = 0.1781
Iteration 200: Current Loss = 365692.68161046, T = 0.1586
Iteration 300: Current Loss = 361220.516880728, T = 0.1491
Iteration 400: Current Loss = 356638.70220760815, T = 0.1430
Iteration 500: Current Loss = 355080.07623766555, T = 0.1386
Iteration 600: Current Loss = 352467.7790139157, T = 0.1352
Iteration 700: Current Loss = 351763.0347046776, T = 0.1324
Iteration 800: Current Loss = 351732.98927056923, T = 0.1301
Iteration 900: Current Loss = 351704.05297055456, T = 0.1281
Iteration 1000: Current Loss = 351678.3794447388, T = 0.1264
Optimization complete. Best Loss: 351678.3794447388 | Best Parameters: [1.85000000e+03 8.98758781e-01 1.64825274e+01]
Iteration 100: Current Loss = 364973.70231744135, T = 0.1781
Iteration 200: Current Loss = 358457.23291599395, T = 0.1586
Iteration 300: Current Loss = 357660.46917616704, T = 0.1491
Iteration 400: Current Loss = 357061.9219161612, T = 0.1430
Iteration 500: Current Loss = 355792.31828616903, T = 0.1386
Iteration 600: Current Loss = 352649.4672013187, T = 0.1352
Iteration 700: Current Loss = 351859.75143263326, T = 0.1324
Iteration 800: Current Loss = 351819.66110923013, T = 0.1301
Iteration 900: Current Loss = 351623.13693858776, T = 0.1281
Iteration 1000: Current Loss = 351605.6247019335, T = 0.1264
Optimization complete. Best Loss: 351605.6247019335 | Best Parameters: [1.85000000e+03 1.03804866e+00 1.84602929e+01]
Iteration 100: Current Loss = 365327.8922881347, T = 0.1781
Iteration 200: Current Loss = 356944.35767746996, T = 0.1586
Iteration 300: Current Loss = 355444.4976523084, T = 0.1491
Iteration 400: Current Loss = 354964.6219592557, T = 0.1430
Iteration 500: Current Loss = 354716.4826929672, T = 0.1386
Iteration 600: Current Loss = 352334.2603135167, T = 0.1352
Iteration 700: Current Loss = 351871.9157659082, T = 0.1324
Iteration 800: Current Loss = 351844.3180398418, T = 0.1301
Iteration 900: Current Loss = 351689.4972747051, T = 0.1281
Iteration 1000: Current Loss = 351578.7262094465, T = 0.1264
Optimization complete. Best Loss: 351578.7262094465 | Best Parameters: [1.85000000e+03 1.08328125e+00 2.00000000e+01]
Iteration 100: Current Loss = 364571.7087069983, T = 0.1781
Iteration 200: Current Loss = 355792.65905437485, T = 0.1586
Iteration 300: Current Loss = 354635.2508866191, T = 0.1491
Iteration 400: Current Loss = 354635.2508866191, T = 0.1430
Iteration 500: Current Loss = 353659.3641898444, T = 0.1386
Iteration 600: Current Loss = 352399.1547992994, T = 0.1352
Iteration 700: Current Loss = 352283.0793065668, T = 0.1324
Iteration 800: Current Loss = 352085.3303378458, T = 0.1301
Iteration 900: Current Loss = 351690.1645515817, T = 0.1281
Iteration 1000: Current Loss = 351690.1645515817, T = 0.1264
Optimization complete. Best Loss: 351690.1645515817 | Best Parameters: [1.85002332e+03 9.15808125e-01 1.65045087e+01]
Iteration 100: Current Loss = 361905.192931168, T = 0.1781
Iteration 200: Current Loss = 353697.00115464034, T = 0.1586
Iteration 300: Current Loss = 353058.91740137996, T = 0.1491
Iteration 400: Current Loss = 352126.72197668493, T = 0.1430
Iteration 500: Current Loss = 351989.7673202732, T = 0.1386
Iteration 600: Current Loss = 351881.76265090756, T = 0.1352
Iteration 700: Current Loss = 351673.0123789667, T = 0.1324
Iteration 800: Current Loss = 351627.33580370963, T = 0.1301
Iteration 900: Current Loss = 351574.29722416046, T = 0.1281
Iteration 1000: Current Loss = 351568.5308251699, T = 0.1264
Optimization complete. Best Loss: 351568.5308251699 | Best Parameters: [1.85000000e+03 1.12612762e+00 2.00000000e+01]
Iteration 100: Current Loss = 361209.82668300526, T = 0.1781
Iteration 200: Current Loss = 355355.6704610176, T = 0.1586
Iteration 300: Current Loss = 353365.1490953259, T = 0.1491
Iteration 400: Current Loss = 352819.79336605204, T = 0.1430
Iteration 500: Current Loss = 352387.1764728154, T = 0.1386
Iteration 600: Current Loss = 351857.59924545663, T = 0.1352
Iteration 700: Current Loss = 351691.90077999356, T = 0.1324
Iteration 800: Current Loss = 351584.46415131766, T = 0.1301
Iteration 900: Current Loss = 351584.46415131766, T = 0.1281
Iteration 1000: Current Loss = 351584.46415131766, T = 0.1264
