Iteration 100: Current Loss = 388060.83457634307, T = 0.1781
Iteration 800: Current Loss = 359789.30158035946, T = 0.1301
Iteration 900: Current Loss = 356360.5951357312, T = 0.1281
Iteration 1000: Current Loss = 354312.612747001, T = 0.1264
Optimization complete. Best Loss: 354312.612747001 | Best Parameters: [1.85582557e+03 7.14229132e-01 1.18951660e+01]
Iteration 100: Current Loss = 385545.9050557717, T = 0.1781
Iteration 200: Current Loss = 384866.5822294731, T = 0.1586
Iteration 300: Current Loss = 384352.4512380309, T = 0.1491
Iteration 400: Current Loss = 383840.9836973789, T = 0.1430
Iteration 500: Current Loss = 383506.02009787876, T = 0.1386
Iteration 600: Current Loss = 383233.3133641597, T = 0.1352
Iteration 700: Current Loss = 382914.936035441, T = 0.1324
Iteration 800: Current Loss = 382123.7047540449, T = 0.1301
Iteration 900: Current Loss = 381925.1667726413, T = 0.1281
Iteration 1000: Current Loss = 381119.9446653534, T = 0.1264
Optimization complete. Best Loss: 381119.9446653534 | Best Parameters: [1.92717564e+03 5.94766663e-01 1.19426022e+01]
Iteration 100: Current Loss = 385535.40263690386, T = 0.1781
Iteration 200: Current Loss = 384423.8565592564, T = 0.1586
Iteration 300: Current Loss = 384026.57776237914, T = 0.1491
Iteration 400: Current Loss = 383803.32751092396, T = 0.1430
Iteration 500: Current Loss = 383483.3098447452, T = 0.1386
Iteration 600: Current Loss = 382240.0442049142, T = 0.1352
Iteration 700: Current Loss = 377794.45986015035, T = 0.1324
Iteration 800: Current Loss = 376322.1307599933, T = 0.1301
Iteration 900: Current Loss = 374579.9757855813, T = 0.1281
Iteration 1000: Current Loss = 371453.7055274438, T = 0.1264
Optimization complete. Best Loss: 371453.7055274438 | Best Parameters: [1.89912071e+03 1.21283963e+00 1.38637365e+01]
Iteration 100: Current Loss = 384948.0741253889, T = 0.1781
Iteration 200: Current Loss = 384530.26743985654, T = 0.1586
Iteration 300: Current Loss = 382534.2661389386, T = 0.1491
Iteration 400: Current Loss = 382003.64094681997, T = 0.1430
Iteration 500: Current Loss = 381153.7176079254, T = 0.1386
Iteration 600: Current Loss = 379854.1252810357, T = 0.1352
Iteration 700: Current Loss = 376122.3586045401, T = 0.1324
Iteration 800: Current Loss = 375207.99072656396, T = 0.1301
Iteration 900: Current Loss = 372561.24633737275, T = 0.1281
Iteration 1000: Current Loss = 371823.12362260796, T = 0.1264
Optimization complete. Best Loss: 371823.12362260796 | Best Parameters: [1.90257594e+03 1.23799034e+00 1.99923852e+01]
Iteration 100: Current Loss = 383600.91143472085, T = 0.1781
Iteration 200: Current Loss = 382547.98846898426, T = 0.1586
Iteration 300: Current Loss = 381105.21491880185, T = 0.1491
Iteration 400: Current Loss = 379277.47825736535, T = 0.1430
Iteration 500: Current Loss = 377236.59055408445, T = 0.1386
Iteration 600: Current Loss = 375658.9205721052, T = 0.1352
Iteration 700: Current Loss = 374215.30808926775, T = 0.1324
Iteration 800: Current Loss = 372810.4618564577, T = 0.1301
Iteration 900: Current Loss = 371060.17102889315, T = 0.1281
Iteration 1000: Current Loss = 366690.3209381612, T = 0.1264
Optimization complete. Best Loss: 366690.3209381612 | Best Parameters: [1.88753769e+03 1.30069233e+00 1.94771450e+01]
Iteration 100: Current Loss = 385503.84697893186, T = 0.1781
Iteration 200: Current Loss = 384323.46966170246, T = 0.1586
Iteration 300: Current Loss = 384295.8427365536, T = 0.1491
Iteration 400: Current Loss = 384295.8427365536, T = 0.1430
Iteration 500: Current Loss = 384295.8427365536, T = 0.1386
Iteration 600: Current Loss = 383821.36287606554, T = 0.1352
Iteration 700: Current Loss = 383813.9267627692, T = 0.1324
Iteration 800: Current Loss = 383340.43211417965, T = 0.1301
Iteration 900: Current Loss = 382772.0678642183, T = 0.1281
Iteration 1000: Current Loss = 381812.40423094976, T = 0.1264
Optimization complete. Best Loss: 381812.40423094976 | Best Parameters: [1.92647883e+03 6.72554097e-01 8.87193219e+00]
Iteration 100: Current Loss = 385581.5138749981, T = 0.1781
Iteration 200: Current Loss = 384855.1102562149, T = 0.1586
Iteration 300: Current Loss = 384417.4279045499, T = 0.1491
Iteration 400: Current Loss = 384167.3288154601, T = 0.1430
Iteration 500: Current Loss = 382925.40834554046, T = 0.1386
Iteration 600: Current Loss = 378397.49840362306, T = 0.1352
Iteration 700: Current Loss = 374912.09882692125, T = 0.1324
Iteration 800: Current Loss = 370243.5690059479, T = 0.1301
Iteration 900: Current Loss = 367065.8074039551, T = 0.1281
Iteration 1000: Current Loss = 360558.18681224703, T = 0.1264
Optimization complete. Best Loss: 360558.18681224703 | Best Parameters: [1.87050039e+03 9.59493391e-01 1.42156649e+01]
Iteration 100: Current Loss = 383312.5260690516, T = 0.1781
Iteration 200: Current Loss = 376484.23071997834, T = 0.1586
Iteration 300: Current Loss = 368446.6433834988, T = 0.1491
Iteration 400: Current Loss = 360807.2507781484, T = 0.1430
Iteration 500: Current Loss = 356625.0817228098, T = 0.1386
Iteration 600: Current Loss = 354365.3706981978, T = 0.1352
Iteration 700: Current Loss = 353691.2985099289, T = 0.1324
Iteration 800: Current Loss = 352904.08259831235, T = 0.1301
Iteration 900: Current Loss = 352287.2723065523, T = 0.1281
Iteration 1000: Current Loss = 352176.1359360113, T = 0.1264
Optimization complete. Best Loss: 352176.1359360113 | Best Parameters: [1.85000000e+03 6.99777039e-01 1.19520453e+01]
Iteration 100: Current Loss = 381523.8311309275, T = 0.1781
Iteration 200: Current Loss = 378005.90901609906, T = 0.1586
Iteration 300: Current Loss = 373727.49697831314, T = 0.1491
Iteration 400: Current Loss = 371382.0679972293, T = 0.1430
Iteration 500: Current Loss = 367184.62715237384, T = 0.1386
Iteration 600: Current Loss = 363486.9762341399, T = 0.1352
Iteration 700: Current Loss = 358234.37592306087, T = 0.1324
Iteration 800: Current Loss = 354316.2403593009, T = 0.1301
Iteration 900: Current Loss = 352008.28172657324, T = 0.1281
Iteration 1000: Current Loss = 351875.98596307694, T = 0.1264
Optimization complete. Best Loss: 351875.98596307694 | Best Parameters: [1.85000000e+03 7.30456272e-01 1.38893477e+01]
Iteration 100: Current Loss = 384662.66270089505, T = 0.1781
Iteration 200: Current Loss = 384412.47288356285, T = 0.1586
Iteration 300: Current Loss = 383798.4651808059, T = 0.1491
Iteration 400: Current Loss = 383107.11507277505, T = 0.1430
Iteration 500: Current Loss = 381894.13681251183, T = 0.1386
Iteration 600: Current Loss = 378308.70167601865, T = 0.1352
Iteration 700: Current Loss = 375752.25142647565, T = 0.1324
Iteration 800: Current Loss = 374026.66530059243, T = 0.1301
Iteration 900: Current Loss = 373132.3063617973, T = 0.1281
Iteration 1000: Current Loss = 370016.6580171642, T = 0.1264
Optimization complete. Best Loss: 370016.6580171642 | Best Parameters: [1.89681349e+03 1.10731722e+00 1.90222849e+01]
Iteration 100: Current Loss = 378804.36655363376, T = 0.1781
Iteration 200: Current Loss = 368809.2953825887, T = 0.1586
Iteration 300: Current Loss = 363154.88269328926, T = 0.1491
Iteration 400: Current Loss = 357766.4595842227, T = 0.1430
Iteration 500: Current Loss = 353311.50861406664, T = 0.1386
Iteration 600: Current Loss = 352553.828440276, T = 0.1352
Iteration 700: Current Loss = 351952.5263072505, T = 0.1324
Iteration 800: Current Loss = 351844.75999983936, T = 0.1301
Iteration 900: Current Loss = 351771.4822219356, T = 0.1281
Iteration 1000: Current Loss = 351665.4725154321, T = 0.1264
Optimization complete. Best Loss: 351665.4725154321 | Best Parameters: [1.85000000e+03 9.08011682e-01 1.67346705e+01]
Iteration 100: Current Loss = 385518.2272878892, T = 0.1781
Iteration 200: Current Loss = 385254.77001661237, T = 0.1586
Iteration 300: Current Loss = 382883.24517303455, T = 0.1491
Iteration 400: Current Loss = 381581.32028003735, T = 0.1430
Iteration 500: Current Loss = 380273.8750420316, T = 0.1386
Iteration 600: Current Loss = 379767.0414173437, T = 0.1352
Iteration 700: Current Loss = 377959.9884732105, T = 0.1324
Iteration 800: Current Loss = 376788.6839485662, T = 0.1301
Iteration 900: Current Loss = 375367.1218154378, T = 0.1281
Iteration 1000: Current Loss = 373432.98930388474, T = 0.1264
Optimization complete. Best Loss: 373432.98930388474 | Best Parameters: [1.90693543e+03 1.06460790e+00 1.88722171e+01]
Iteration 100: Current Loss = 384749.59834700613, T = 0.1781
Iteration 200: Current Loss = 382664.86148952064, T = 0.1586
Iteration 300: Current Loss = 380236.86009218736, T = 0.1491
Iteration 400: Current Loss = 377609.046334489, T = 0.1430
Iteration 500: Current Loss = 376213.39030013786, T = 0.1386
Iteration 600: Current Loss = 373342.6743132555, T = 0.1352
Iteration 700: Current Loss = 367925.03254149307, T = 0.1324
Iteration 800: Current Loss = 362406.29887258005, T = 0.1301
Iteration 900: Current Loss = 355990.64650192746, T = 0.1281
Iteration 1000: Current Loss = 351633.1802460394, T = 0.1264
Optimization complete. Best Loss: 351633.1802460394 | Best Parameters: [1.85000000e+03 9.41690494e-01 1.76974222e+01]
Iteration 100: Current Loss = 380226.9919534051, T = 0.1781
Iteration 200: Current Loss = 375661.9542384498, T = 0.1586
Iteration 300: Current Loss = 372917.4642313536, T = 0.1491
Iteration 400: Current Loss = 370254.8376659621, T = 0.1430
Iteration 500: Current Loss = 363620.56294086896, T = 0.1386
Iteration 600: Current Loss = 356603.1669180546, T = 0.1352
Iteration 700: Current Loss = 353179.2739316302, T = 0.1324
Iteration 800: Current Loss = 351591.961073416, T = 0.1301
Iteration 900: Current Loss = 351584.4111959748, T = 0.1281
Iteration 1000: Current Loss = 351580.72487249615, T = 0.1264
Optimization complete. Best Loss: 351580.72487249615 | Best Parameters: [1.85000000e+03 1.12283873e+00 1.96201507e+01]
Iteration 100: Current Loss = 384026.6042075788, T = 0.1781
Iteration 200: Current Loss = 383687.27383088105, T = 0.1586
Iteration 300: Current Loss = 382731.5636817612, T = 0.1491
Iteration 400: Current Loss = 381885.45917039225, T = 0.1430
Iteration 500: Current Loss = 380249.5412725489, T = 0.1386
Iteration 600: Current Loss = 378434.70817910257, T = 0.1352
Iteration 700: Current Loss = 377088.6686674566, T = 0.1324
Iteration 800: Current Loss = 374558.33138815383, T = 0.1301
Iteration 900: Current Loss = 373325.37045161356, T = 0.1281
Iteration 1000: Current Loss = 370839.07557193656, T = 0.1264
Optimization complete. Best Loss: 370839.07557193656 | Best Parameters: [1.89922313e+03 1.48927254e+00 2.00000000e+01]
Iteration 100: Current Loss = 388113.05777367833, T = 0.1781
Iteration 200: Current Loss = 387847.53042635927, T = 0.1586
Iteration 300: Current Loss = 387433.545539271, T = 0.1491
Iteration 400: Current Loss = 387291.75162200833, T = 0.1430
Iteration 500: Current Loss = 387121.87245686137, T = 0.1386
Iteration 600: Current Loss = 386946.4962488804, T = 0.1352
Iteration 700: Current Loss = 386821.146701892, T = 0.1324
Iteration 800: Current Loss = 386668.1605249551, T = 0.1301
Iteration 900: Current Loss = 386216.6972375155, T = 0.1281
Iteration 1000: Current Loss = 385539.8471017394, T = 0.1264
Optimization complete. Best Loss: 385539.8471017394 | Best Parameters: [1.93810790e+03 4.25936938e-01 8.51302921e+00]
Iteration 100: Current Loss = 387474.1901906861, T = 0.1781
Iteration 200: Current Loss = 387385.5421136727, T = 0.1586
Iteration 300: Current Loss = 387215.5684144279, T = 0.1491
Iteration 400: Current Loss = 387156.9646968106, T = 0.1430
Iteration 500: Current Loss = 386818.5418866396, T = 0.1386
Iteration 600: Current Loss = 386594.1036719942, T = 0.1352
Iteration 700: Current Loss = 386087.7904958308, T = 0.1324
Iteration 800: Current Loss = 385815.9853591347, T = 0.1301
Iteration 900: Current Loss = 384796.9875264156, T = 0.1281
Iteration 1000: Current Loss = 383781.4857096117, T = 0.1264
Optimization complete. Best Loss: 383781.4857096117 | Best Parameters: [1.93497053e+03 5.50425132e-01 1.14097853e+01]
Iteration 100: Current Loss = 387598.1952232179, T = 0.1781
Iteration 200: Current Loss = 387348.94855159736, T = 0.1586
Iteration 300: Current Loss = 387085.10153521626, T = 0.1491
Iteration 400: Current Loss = 386341.07555656787, T = 0.1430
Iteration 500: Current Loss = 385699.014915617, T = 0.1386
Iteration 600: Current Loss = 384792.9717949224, T = 0.1352
Iteration 700: Current Loss = 384192.99607779924, T = 0.1324
Iteration 800: Current Loss = 383402.0723342663, T = 0.1301
Iteration 900: Current Loss = 382565.4537018442, T = 0.1281
Iteration 1000: Current Loss = 381491.2942879855, T = 0.1264
Optimization complete. Best Loss: 381491.2942879855 | Best Parameters: [1.93087453e+03 7.24878747e-01 1.53987941e+01]
Iteration 100: Current Loss = 387928.9057712505, T = 0.1781
Iteration 200: Current Loss = 387623.01909115363, T = 0.1586
Iteration 300: Current Loss = 387359.3291193385, T = 0.1491
Iteration 400: Current Loss = 387227.4839418384, T = 0.1430
Iteration 500: Current Loss = 387195.34336619417, T = 0.1386
Iteration 600: Current Loss = 386871.69318209414, T = 0.1352
Iteration 700: Current Loss = 386526.3876448722, T = 0.1324
Iteration 800: Current Loss = 385770.5466976317, T = 0.1301
Iteration 900: Current Loss = 384752.4541762214, T = 0.1281
Iteration 1000: Current Loss = 384309.1345302981, T = 0.1264
Optimization complete. Best Loss: 384309.1345302981 | Best Parameters: [1.93707888e+03 6.25596607e-01 1.22770031e+01]
Iteration 100: Current Loss = 387553.54013328085, T = 0.1781
Iteration 200: Current Loss = 387348.7622340116, T = 0.1586
Iteration 300: Current Loss = 387003.26959524525, T = 0.1491
Iteration 400: Current Loss = 386551.24944654293, T = 0.1430
Iteration 500: Current Loss = 385887.3334959976, T = 0.1386
Iteration 600: Current Loss = 385086.5889703264, T = 0.1352
Iteration 700: Current Loss = 383252.4212270474, T = 0.1324
Iteration 800: Current Loss = 381806.5074965968, T = 0.1301
Iteration 900: Current Loss = 380548.8681496527, T = 0.1281
Iteration 1000: Current Loss = 379264.7053671047, T = 0.1264
Optimization complete. Best Loss: 379264.7053671047 | Best Parameters: [1.92370339e+03 7.83095861e-01 1.56094649e+01]
Iteration 100: Current Loss = 386157.13498247997, T = 0.1781
Iteration 200: Current Loss = 383813.8261478202, T = 0.1586
Iteration 300: Current Loss = 382999.0549245442, T = 0.1491
Iteration 400: Current Loss = 380925.6696030001, T = 0.1430
Iteration 500: Current Loss = 380326.9267211654, T = 0.1386
Iteration 600: Current Loss = 379309.46398331225, T = 0.1352
Iteration 700: Current Loss = 377895.00114522624, T = 0.1324
Iteration 800: Current Loss = 376762.2142156378, T = 0.1301
Iteration 900: Current Loss = 375398.3573923864, T = 0.1281
Iteration 1000: Current Loss = 373013.5119192123, T = 0.1264
Optimization complete. Best Loss: 373013.5119192123 | Best Parameters: [1.90599380e+03 1.30904661e+00 2.00000000e+01]
Iteration 100: Current Loss = 387312.88763080677, T = 0.1781
Iteration 200: Current Loss = 387103.7501937036, T = 0.1586
Iteration 300: Current Loss = 386395.747669895, T = 0.1491
Iteration 400: Current Loss = 385764.7196616534, T = 0.1430
Iteration 500: Current Loss = 384478.8292294546, T = 0.1386
Iteration 600: Current Loss = 383762.67150195426, T = 0.1352
Iteration 700: Current Loss = 383226.927021816, T = 0.1324
Iteration 800: Current Loss = 382351.09168456635, T = 0.1301
Iteration 900: Current Loss = 380665.4313484503, T = 0.1281
Iteration 1000: Current Loss = 378887.3689438658, T = 0.1264
Optimization complete. Best Loss: 378887.3689438658 | Best Parameters: [1.92467586e+03 9.59511510e-01 1.87295455e+01]
Iteration 100: Current Loss = 382048.0708411714, T = 0.1781
Iteration 200: Current Loss = 376464.04455870745, T = 0.1586
Iteration 300: Current Loss = 369949.06916981394, T = 0.1491
Iteration 400: Current Loss = 361920.17170672544, T = 0.1430
Iteration 500: Current Loss = 356984.8127678842, T = 0.1386
Iteration 600: Current Loss = 355905.449729047, T = 0.1352
Iteration 700: Current Loss = 355467.49586576916, T = 0.1324
Iteration 800: Current Loss = 355274.59637433593, T = 0.1301
Iteration 900: Current Loss = 355059.99979718967, T = 0.1281
Iteration 1000: Current Loss = 354896.369454238, T = 0.1264
Optimization complete. Best Loss: 354896.369454238 | Best Parameters: [1.85625683e+03 1.91396771e-01 4.01001467e+00]
Iteration 100: Current Loss = 387629.1972301573, T = 0.1781
Iteration 200: Current Loss = 387172.85915645456, T = 0.1586
Iteration 300: Current Loss = 386848.4026650493, T = 0.1491
Iteration 400: Current Loss = 386532.21708423697, T = 0.1430
Iteration 500: Current Loss = 385679.4711757768, T = 0.1386
Iteration 600: Current Loss = 384030.93602862564, T = 0.1352
Iteration 700: Current Loss = 382538.6552225553, T = 0.1324
Iteration 800: Current Loss = 381581.53304178774, T = 0.1301
Iteration 900: Current Loss = 379739.5096672755, T = 0.1281
Iteration 1000: Current Loss = 378191.5044905526, T = 0.1264
Optimization complete. Best Loss: 378191.5044905526 | Best Parameters: [1.92148435e+03 8.48760651e-01 1.79310124e+01]
Iteration 100: Current Loss = 384093.9808730875, T = 0.1781
Iteration 200: Current Loss = 382891.42509663926, T = 0.1586
Iteration 300: Current Loss = 378824.19539809995, T = 0.1491
Iteration 400: Current Loss = 378023.8575845644, T = 0.1430
Iteration 500: Current Loss = 374069.27800391987, T = 0.1386
Iteration 600: Current Loss = 370902.76835652883, T = 0.1352
Iteration 700: Current Loss = 366886.6046477803, T = 0.1324
Iteration 800: Current Loss = 364638.952722661, T = 0.1301
Iteration 900: Current Loss = 361979.2540915125, T = 0.1281
Iteration 1000: Current Loss = 358037.5224783171, T = 0.1264
Optimization complete. Best Loss: 358037.5224783171 | Best Parameters: [1.86466387e+03 1.09172416e+00 1.75598294e+01]
Iteration 100: Current Loss = 387216.4371331164, T = 0.1781
Iteration 200: Current Loss = 386875.410733968, T = 0.1586
Iteration 300: Current Loss = 385928.6897696727, T = 0.1491
Iteration 400: Current Loss = 385426.4694656019, T = 0.1430
Iteration 500: Current Loss = 384494.4636164743, T = 0.1386
Iteration 600: Current Loss = 383399.841665706, T = 0.1352
Iteration 700: Current Loss = 381406.54643877485, T = 0.1324
Iteration 800: Current Loss = 380208.7883088832, T = 0.1301
Iteration 900: Current Loss = 378318.6688578142, T = 0.1281
Iteration 1000: Current Loss = 377749.5617503017, T = 0.1264
Optimization complete. Best Loss: 377749.5617503017 | Best Parameters: [1.92155379e+03 1.00134540e+00 1.96337210e+01]
Iteration 100: Current Loss = 379850.89490259736, T = 0.1781
Iteration 200: Current Loss = 371220.90995349275, T = 0.1586
Iteration 300: Current Loss = 363771.66903314897, T = 0.1491
Iteration 400: Current Loss = 360462.1614012052, T = 0.1430
Iteration 500: Current Loss = 359077.8767547144, T = 0.1386
Iteration 600: Current Loss = 358993.89875293925, T = 0.1352
Iteration 700: Current Loss = 358788.8531188492, T = 0.1324
Iteration 800: Current Loss = 358237.49044288276, T = 0.1301
Iteration 900: Current Loss = 358204.95222684415, T = 0.1281
Iteration 1000: Current Loss = 358169.2727112784, T = 0.1264
Optimization complete. Best Loss: 358169.2727112784 | Best Parameters: [1.86565972e+03 2.25973703e-01 5.18814545e+00]
Iteration 100: Current Loss = 382477.82938272454, T = 0.1781
Iteration 200: Current Loss = 376495.00590161217, T = 0.1586
Iteration 300: Current Loss = 369913.311839013, T = 0.1491
Iteration 400: Current Loss = 364141.3979077491, T = 0.1430
Iteration 500: Current Loss = 358844.29094865714, T = 0.1386
Iteration 600: Current Loss = 354998.5430418931, T = 0.1352
Iteration 700: Current Loss = 352375.7933806245, T = 0.1324
Iteration 800: Current Loss = 351581.46280633373, T = 0.1301
Iteration 900: Current Loss = 351581.46280633373, T = 0.1281
Iteration 1000: Current Loss = 351569.1949378693, T = 0.1264
Optimization complete. Best Loss: 351569.1949378693 | Best Parameters: [1.85000000e+03 1.13179295e+00 2.00000000e+01]
Iteration 100: Current Loss = 383368.90009969426, T = 0.1781
Iteration 200: Current Loss = 382087.0215835557, T = 0.1586
Iteration 300: Current Loss = 381450.4410368445, T = 0.1491
Iteration 400: Current Loss = 380450.7884954563, T = 0.1430
Iteration 500: Current Loss = 379484.4508449056, T = 0.1386
Iteration 600: Current Loss = 378903.12273857027, T = 0.1352
Iteration 700: Current Loss = 378020.9522942926, T = 0.1324
Iteration 800: Current Loss = 376340.573348915, T = 0.1301
Iteration 900: Current Loss = 375188.1103228294, T = 0.1281
Iteration 1000: Current Loss = 372071.06186526635, T = 0.1264
Optimization complete. Best Loss: 372071.06186526635 | Best Parameters: [1.90195212e+03 9.69533325e-01 1.61281191e+01]
Iteration 100: Current Loss = 383202.04053870804, T = 0.1781
Iteration 200: Current Loss = 381537.4380195031, T = 0.1586
Iteration 300: Current Loss = 380262.4541156766, T = 0.1491
Iteration 400: Current Loss = 377947.0031415882, T = 0.1430
Iteration 500: Current Loss = 377053.5317760867, T = 0.1386
Iteration 600: Current Loss = 376162.1625991165, T = 0.1352
Iteration 700: Current Loss = 373576.822611829, T = 0.1324
Iteration 800: Current Loss = 370399.8918715254, T = 0.1301
Iteration 900: Current Loss = 365020.14644273213, T = 0.1281
Iteration 1000: Current Loss = 359305.1519756117, T = 0.1264
Optimization complete. Best Loss: 359305.1519756117 | Best Parameters: [1.86755661e+03 1.01011458e+00 1.62841061e+01]
Iteration 100: Current Loss = 383383.0018657002, T = 0.1781
Iteration 200: Current Loss = 381118.89755927323, T = 0.1586
Iteration 300: Current Loss = 374272.9424511745, T = 0.1491
Iteration 400: Current Loss = 372601.07691706455, T = 0.1430
Iteration 500: Current Loss = 368255.5217354535, T = 0.1386
Iteration 600: Current Loss = 363610.1369034451, T = 0.1352
Iteration 700: Current Loss = 357807.51013841544, T = 0.1324
Iteration 800: Current Loss = 354745.35504435713, T = 0.1301
Iteration 900: Current Loss = 353249.3397638745, T = 0.1281
Iteration 1000: Current Loss = 351582.884151134, T = 0.1264
Optimization complete. Best Loss: 351582.884151134 | Best Parameters: [1.85000000e+03 1.06724478e+00 1.97343848e+01]
Iteration 100: Current Loss = 384672.9453274981, T = 0.1781
Iteration 200: Current Loss = 382564.3847189637, T = 0.1586
Iteration 300: Current Loss = 381201.1161728076, T = 0.1491
Iteration 400: Current Loss = 378909.35544803075, T = 0.1430
Iteration 500: Current Loss = 376464.01944419777, T = 0.1386
Iteration 600: Current Loss = 374538.37819229474, T = 0.1352
Iteration 700: Current Loss = 373141.4840897762, T = 0.1324
Iteration 800: Current Loss = 368655.9312939803, T = 0.1301
Iteration 900: Current Loss = 361232.17773799016, T = 0.1281
Iteration 1000: Current Loss = 357092.53342278284, T = 0.1264
Optimization complete. Best Loss: 357092.53342278284 | Best Parameters: [1.86201390e+03 1.18329125e+00 1.57600960e+01]
Iteration 100: Current Loss = 386540.9649969358, T = 0.1781
Iteration 200: Current Loss = 385003.131367483, T = 0.1586
Iteration 300: Current Loss = 383970.6669115284, T = 0.1491
Iteration 400: Current Loss = 383759.41011403844, T = 0.1430
Iteration 500: Current Loss = 381783.25219404505, T = 0.1386
Iteration 600: Current Loss = 377487.2280906517, T = 0.1352
Iteration 700: Current Loss = 376206.4917715876, T = 0.1324
Iteration 800: Current Loss = 374927.6163642146, T = 0.1301
Iteration 900: Current Loss = 373067.13808364, T = 0.1281
Iteration 1000: Current Loss = 369876.6959973575, T = 0.1264
Optimization complete. Best Loss: 369876.6959973575 | Best Parameters: [1.89595941e+03 1.04914456e+00 1.73502223e+01]
Iteration 100: Current Loss = 387681.9111464898, T = 0.1781
Iteration 200: Current Loss = 386864.4480764175, T = 0.1586
Iteration 300: Current Loss = 386385.1959577747, T = 0.1491
Iteration 400: Current Loss = 386084.14064162096, T = 0.1430
Iteration 500: Current Loss = 384958.7300150822, T = 0.1386
Iteration 600: Current Loss = 384958.7300150822, T = 0.1352
Iteration 700: Current Loss = 382587.8864475843, T = 0.1324
Iteration 800: Current Loss = 379486.95672383846, T = 0.1301
Iteration 900: Current Loss = 379151.20371469477, T = 0.1281
Iteration 1000: Current Loss = 376187.6324457765, T = 0.1264
