Iteration 100: Current Loss = 362813.71151794033, T = 0.1781
Iteration 100: Current Loss = 359645.5804377088, T = 0.1781
Iteration 200: Current Loss = 359583.2552659567, T = 0.1586
Iteration 300: Current Loss = 359263.1339622367, T = 0.1491
Iteration 400: Current Loss = 358781.15519899357, T = 0.1430
Iteration 500: Current Loss = 357744.8762838204, T = 0.1386
Iteration 600: Current Loss = 357337.11228621023, T = 0.1352
Iteration 700: Current Loss = 357054.51890301076, T = 0.1324
Iteration 800: Current Loss = 355127.67387878435, T = 0.1301
Iteration 900: Current Loss = 353321.5375924042, T = 0.1281
Iteration 1000: Current Loss = 352671.73816103843, T = 0.1264
Optimization complete. Best Loss: 352671.73816103843 | Best Parameters: [1.85125219e+03 5.45634083e-01 1.06437394e+01]
Iteration 100: Current Loss = 355564.0268435199, T = 0.1781
Iteration 200: Current Loss = 355439.758731598, T = 0.1586
Iteration 300: Current Loss = 355349.5285505644, T = 0.1491
Iteration 400: Current Loss = 355349.5285505644, T = 0.1430
Iteration 500: Current Loss = 354663.5985571605, T = 0.1386
Iteration 600: Current Loss = 354663.5985571605, T = 0.1352
Iteration 700: Current Loss = 352594.39193018747, T = 0.1324
Iteration 800: Current Loss = 352050.41626089066, T = 0.1301
Iteration 900: Current Loss = 351824.7053458557, T = 0.1281
Iteration 1000: Current Loss = 351761.74204241653, T = 0.1264
Optimization complete. Best Loss: 351761.74204241653 | Best Parameters: [1.85000000e+03 7.90197462e-01 1.53115062e+01]
Iteration 100: Current Loss = 357911.2242417672, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 352880.1788238701, T = 0.1430
Iteration 500: Current Loss = 352567.1897171331, T = 0.1386
Iteration 600: Current Loss = 352039.6624022048, T = 0.1352
Iteration 700: Current Loss = 351788.09801533347, T = 0.1324
Iteration 800: Current Loss = 351676.8997908762, T = 0.1301
Iteration 900: Current Loss = 351662.2160706364, T = 0.1281
Iteration 1000: Current Loss = 351597.50506022316, T = 0.1264
Optimization complete. Best Loss: 351597.50506022316 | Best Parameters: [1.85000000e+03 1.03315417e+00 1.86484813e+01]
Iteration 100: Current Loss = 359872.5809787878, T = 0.1781
Iteration 200: Current Loss = 355067.7093596571, T = 0.1586
Iteration 300: Current Loss = 353216.22898625437, T = 0.1491
Iteration 400: Current Loss = 352212.4496844411, T = 0.1430
Iteration 500: Current Loss = 351622.2957650937, T = 0.1386
Iteration 600: Current Loss = 351595.71471483906, T = 0.1352
Iteration 700: Current Loss = 351595.71471483906, T = 0.1324
Iteration 800: Current Loss = 351595.71471483906, T = 0.1301
Iteration 900: Current Loss = 351577.0411188923, T = 0.1281
Iteration 1000: Current Loss = 351568.94886769075, T = 0.1264
Optimization complete. Best Loss: 351568.94886769075 | Best Parameters: [1.85000000e+03 1.13006709e+00 2.00000000e+01]
Iteration 100: Current Loss = 359876.7000338185, T = 0.1781
Iteration 200: Current Loss = 359475.07213621424, T = 0.1586
Iteration 300: Current Loss = 359204.11084586894, T = 0.1491
Iteration 400: Current Loss = 359204.11084586894, T = 0.1430
Iteration 500: Current Loss = 359204.11084586894, T = 0.1386
Iteration 600: Current Loss = 358875.55031912634, T = 0.1352
Iteration 700: Current Loss = 358875.55031912634, T = 0.1324
Iteration 800: Current Loss = 357652.76879797585, T = 0.1301
Iteration 900: Current Loss = 355532.3684169673, T = 0.1281
Iteration 1000: Current Loss = 352953.2819415706, T = 0.1264
Optimization complete. Best Loss: 352953.2819415706 | Best Parameters: [1.85308997e+03 7.63354626e-01 1.46943842e+01]
Iteration 100: Current Loss = 353701.1572452248, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 352483.9136753881, T = 0.1352
Iteration 700: Current Loss = 352264.64413753257, T = 0.1324
Iteration 800: Current Loss = 351967.1671494512, T = 0.1301
Iteration 900: Current Loss = 351883.7398773813, T = 0.1281
Iteration 1000: Current Loss = 351853.0054303689, T = 0.1264
Optimization complete. Best Loss: 351853.0054303689 | Best Parameters: [1.85000000e+03 7.24002985e-01 1.45582525e+01]
Iteration 100: Current Loss = 356266.9996907864, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353638.98539858847, T = 0.1324
Iteration 800: Current Loss = 352038.48056210094, T = 0.1301
Iteration 900: Current Loss = 351974.4571229523, T = 0.1281
Iteration 1000: Current Loss = 351974.4571229523, T = 0.1264
Optimization complete. Best Loss: 351974.4571229523 | Best Parameters: [1.85000000e+03 7.28446662e-01 1.31354640e+01]
Iteration 100: Current Loss = 362868.87449385226, T = 0.1781
Iteration 200: Current Loss = 361777.4161165416, T = 0.1586
Iteration 300: Current Loss = 360545.5429608378, T = 0.1491
Iteration 400: Current Loss = 360266.0501926963, T = 0.1430
Iteration 500: Current Loss = 360089.51381314895, T = 0.1386
Iteration 600: Current Loss = 359819.02272174397, T = 0.1352
Iteration 700: Current Loss = 359744.7448997884, T = 0.1324
Iteration 800: Current Loss = 359519.30706559436, T = 0.1301
Iteration 900: Current Loss = 359457.92703075823, T = 0.1281
Iteration 1000: Current Loss = 359154.4078792925, T = 0.1264
Optimization complete. Best Loss: 359154.4078792925 | Best Parameters: [1.86812413e+03 9.83403166e-02 2.65195152e+00]
Iteration 100: Current Loss = 363599.5072245585, T = 0.1781
Iteration 200: Current Loss = 361426.277875818, T = 0.1586
Iteration 300: Current Loss = 360141.947766186, T = 0.1491
Iteration 400: Current Loss = 359267.87108204025, T = 0.1430
Iteration 500: Current Loss = 359152.8446797593, T = 0.1386
Iteration 600: Current Loss = 358718.1069572784, T = 0.1352
Iteration 700: Current Loss = 358252.50521913695, T = 0.1324
Iteration 800: Current Loss = 357984.29764087935, T = 0.1301
Iteration 900: Current Loss = 357719.00056643644, T = 0.1281
Iteration 1000: Current Loss = 357249.7476980899, T = 0.1264
Optimization complete. Best Loss: 357249.7476980899 | Best Parameters: [1.86222849e+03 3.70388099e-01 6.57240223e+00]
Iteration 100: Current Loss = 362794.0149081, T = 0.1781
Iteration 200: Current Loss = 359607.9109368181, T = 0.1586
Iteration 300: Current Loss = 356756.41488912795, T = 0.1491
Iteration 400: Current Loss = 356576.72922875226, T = 0.1430
Iteration 500: Current Loss = 356111.4672898774, T = 0.1386
Iteration 600: Current Loss = 356035.7023284974, T = 0.1352
Iteration 700: Current Loss = 355591.2894252669, T = 0.1324
Iteration 800: Current Loss = 355246.9246393337, T = 0.1301
Iteration 900: Current Loss = 354957.8294501751, T = 0.1281
Iteration 1000: Current Loss = 354804.5276209968, T = 0.1264
Optimization complete. Best Loss: 354804.5276209968 | Best Parameters: [1.85581307e+03 1.69976508e-01 3.83623574e+00]
Iteration 100: Current Loss = 360362.0475437132, T = 0.1781
Iteration 200: Current Loss = 355395.5561605735, T = 0.1586
Iteration 300: Current Loss = 353701.23184432276, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 360763.6582215818, T = 0.1781
Iteration 200: Current Loss = 358162.433159184, T = 0.1586
Iteration 300: Current Loss = 357508.54146275757, T = 0.1491
Iteration 400: Current Loss = 356173.81113010395, T = 0.1430
Iteration 500: Current Loss = 355651.181325841, T = 0.1386
Iteration 600: Current Loss = 354105.5947210563, T = 0.1352
Iteration 700: Current Loss = 353255.8298927265, T = 0.1324
Iteration 800: Current Loss = 352430.8559589706, T = 0.1301
Iteration 900: Current Loss = 351962.29928752244, T = 0.1281
Iteration 1000: Current Loss = 351688.12118696555, T = 0.1264
Optimization complete. Best Loss: 351688.12118696555 | Best Parameters: [1.85000000e+03 8.62845466e-01 1.67068243e+01]
Iteration 100: Current Loss = 359408.8986208268, T = 0.1781
Iteration 200: Current Loss = 359403.1626031815, T = 0.1586
Iteration 300: Current Loss = 359048.05686994904, T = 0.1491
Iteration 400: Current Loss = 358905.4389083965, T = 0.1430
Iteration 500: Current Loss = 358668.58730100165, T = 0.1386
Iteration 600: Current Loss = 358517.60231093434, T = 0.1352
Iteration 700: Current Loss = 358127.83771458024, T = 0.1324
Iteration 800: Current Loss = 357434.25106001727, T = 0.1301
Iteration 900: Current Loss = 356009.19365407026, T = 0.1281
Iteration 1000: Current Loss = 354092.64158726885, T = 0.1264
Optimization complete. Best Loss: 354092.64158726885 | Best Parameters: [1.85435888e+03 3.77545061e-01 8.53821788e+00]
Iteration 100: Current Loss = 359858.35240365344, T = 0.1781
Iteration 200: Current Loss = 359728.7570016425, T = 0.1586
Iteration 300: Current Loss = 359728.7570016425, T = 0.1491
Iteration 400: Current Loss = 359728.7570016425, T = 0.1430
Iteration 500: Current Loss = 359728.7570016425, T = 0.1386
Iteration 600: Current Loss = 359011.55681982863, T = 0.1352
Iteration 700: Current Loss = 358373.81902860635, T = 0.1324
Iteration 800: Current Loss = 358373.81902860635, T = 0.1301
Iteration 900: Current Loss = 358017.7606255883, T = 0.1281
Iteration 1000: Current Loss = 357819.379192724, T = 0.1264
Optimization complete. Best Loss: 357819.379192724 | Best Parameters: [1.86437987e+03 3.04099793e-01 5.89609094e+00]
Iteration 100: Current Loss = 358248.1934031261, T = 0.1781
Iteration 200: Current Loss = 356269.02485505596, T = 0.1586
Iteration 300: Current Loss = 355009.13659533276, T = 0.1491
Iteration 400: Current Loss = 353940.9745696742, T = 0.1430
Iteration 500: Current Loss = 353334.89367183176, T = 0.1386
Iteration 600: Current Loss = 351864.15099859296, T = 0.1352
Iteration 700: Current Loss = 351801.89847483544, T = 0.1324
Iteration 800: Current Loss = 351756.57067948615, T = 0.1301
Iteration 900: Current Loss = 351673.77559055795, T = 0.1281
Iteration 1000: Current Loss = 351634.98683931405, T = 0.1264
Optimization complete. Best Loss: 351634.98683931405 | Best Parameters: [1.85000000e+03 9.50301660e-01 1.74566526e+01]
Iteration 100: Current Loss = 360342.18546716607, T = 0.1781
Iteration 200: Current Loss = 358247.20067037654, T = 0.1586
Iteration 300: Current Loss = 357939.40214714274, T = 0.1491
Iteration 400: Current Loss = 357764.28948359616, T = 0.1430
Iteration 500: Current Loss = 357102.8454814799, T = 0.1386
Iteration 600: Current Loss = 354709.5692877223, T = 0.1352
Iteration 700: Current Loss = 354623.0988362333, T = 0.1324
Iteration 800: Current Loss = 353193.67913243506, T = 0.1301
Iteration 900: Current Loss = 352646.650891448, T = 0.1281
Iteration 1000: Current Loss = 352563.1654935072, T = 0.1264
Optimization complete. Best Loss: 352563.1654935072 | Best Parameters: [1.85055670e+03 5.55516414e-01 1.01685541e+01]
Iteration 100: Current Loss = 359147.2361246461, T = 0.1781
Iteration 200: Current Loss = 356934.55346441816, T = 0.1586
Iteration 300: Current Loss = 356496.1690635736, T = 0.1491
Iteration 400: Current Loss = 355067.060126831, T = 0.1430
Iteration 500: Current Loss = 353252.65440442, T = 0.1386
Iteration 600: Current Loss = 352185.7536474969, T = 0.1352
Iteration 700: Current Loss = 351908.8301168603, T = 0.1324
Iteration 800: Current Loss = 351882.72670509916, T = 0.1301
Iteration 900: Current Loss = 351866.50827893615, T = 0.1281
Iteration 1000: Current Loss = 351726.0211857769, T = 0.1264
Optimization complete. Best Loss: 351726.0211857769 | Best Parameters: [1.85000000e+03 8.25662781e-01 1.57270675e+01]
Iteration 100: Current Loss = 358925.1796282249, T = 0.1781
Iteration 200: Current Loss = 358482.81781219237, T = 0.1586
Iteration 300: Current Loss = 356997.9348054634, T = 0.1491
Iteration 400: Current Loss = 355286.53846457874, T = 0.1430
Iteration 500: Current Loss = 353707.0375264463, T = 0.1386
Iteration 600: Current Loss = 352218.07072504755, T = 0.1352
Iteration 700: Current Loss = 352008.6118390216, T = 0.1324
Iteration 800: Current Loss = 351799.45647065726, T = 0.1301
Iteration 900: Current Loss = 351799.45647065726, T = 0.1281
Iteration 1000: Current Loss = 351715.73427956394, T = 0.1264
Optimization complete. Best Loss: 351715.73427956394 | Best Parameters: [1.85000000e+03 8.88930345e-01 1.59566389e+01]
Iteration 100: Current Loss = 357543.4810110843, T = 0.1781
Iteration 200: Current Loss = 353239.22231290507, T = 0.1586
Iteration 300: Current Loss = 352908.3144937034, T = 0.1491
Iteration 400: Current Loss = 352793.64482556045, T = 0.1430
Iteration 500: Current Loss = 352394.23504174, T = 0.1386
Iteration 600: Current Loss = 352001.7224803176, T = 0.1352
Iteration 700: Current Loss = 351767.76376023237, T = 0.1324
Iteration 800: Current Loss = 351728.2430360007, T = 0.1301
Iteration 900: Current Loss = 351608.1719402172, T = 0.1281
Iteration 1000: Current Loss = 351586.9665146029, T = 0.1264
Optimization complete. Best Loss: 351586.9665146029 | Best Parameters: [1.85000000e+03 1.08568570e+00 1.91956184e+01]
Iteration 100: Current Loss = 358643.1116477905, T = 0.1781
Iteration 200: Current Loss = 358315.30352275615, T = 0.1586
Iteration 300: Current Loss = 358315.30352275615, T = 0.1491
Iteration 400: Current Loss = 357951.0597999359, T = 0.1430
Iteration 500: Current Loss = 357682.170173553, T = 0.1386
Iteration 600: Current Loss = 356916.1803944996, T = 0.1352
Iteration 700: Current Loss = 354520.7466756423, T = 0.1324
Iteration 800: Current Loss = 352495.93221097987, T = 0.1301
Iteration 900: Current Loss = 351902.5598452376, T = 0.1281
Iteration 1000: Current Loss = 351748.7935314689, T = 0.1264
Optimization complete. Best Loss: 351748.7935314689 | Best Parameters: [1.85000000e+03 8.22073715e-01 1.53248094e+01]
Iteration 100: Current Loss = 359090.33365651366, T = 0.1781
Iteration 200: Current Loss = 357898.6232837212, T = 0.1586
Iteration 300: Current Loss = 356716.1326621742, T = 0.1491
Iteration 400: Current Loss = 355704.8804479798, T = 0.1430
Iteration 500: Current Loss = 354367.79457098834, T = 0.1386
Iteration 600: Current Loss = 353403.04490943084, T = 0.1352
Iteration 700: Current Loss = 352555.4826335057, T = 0.1324
Iteration 800: Current Loss = 352009.3734175838, T = 0.1301
Iteration 900: Current Loss = 351942.4062992381, T = 0.1281
Iteration 1000: Current Loss = 351809.0774310674, T = 0.1264
Optimization complete. Best Loss: 351809.0774310674 | Best Parameters: [1.85000000e+03 8.63521059e-01 1.50080698e+01]
Iteration 100: Current Loss = 354882.58373941365, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 352887.2538872542, T = 0.1386
Iteration 600: Current Loss = 352534.2980154623, T = 0.1352
Iteration 700: Current Loss = 352125.3305897858, T = 0.1324
Iteration 800: Current Loss = 351703.99894022796, T = 0.1301
Iteration 900: Current Loss = 351703.99894022796, T = 0.1281
Iteration 1000: Current Loss = 351604.6464566378, T = 0.1264
Optimization complete. Best Loss: 351604.6464566378 | Best Parameters: [1.85000000e+03 1.04273094e+00 1.85109764e+01]
Iteration 100: Current Loss = 359010.2217324061, T = 0.1781
Iteration 200: Current Loss = 358276.07190283376, T = 0.1586
Iteration 300: Current Loss = 358193.5303232401, T = 0.1491
Iteration 400: Current Loss = 357522.831904935, T = 0.1430
Iteration 500: Current Loss = 356185.8075466598, T = 0.1386
Iteration 600: Current Loss = 355314.72108375875, T = 0.1352
Iteration 700: Current Loss = 353471.5140114922, T = 0.1324
Iteration 800: Current Loss = 353006.313859116, T = 0.1301
Iteration 900: Current Loss = 352205.8691685654, T = 0.1281
Iteration 1000: Current Loss = 352032.8929200676, T = 0.1264
Optimization complete. Best Loss: 352032.8929200676 | Best Parameters: [1.85000000e+03 6.44587863e-01 1.26658266e+01]
Iteration 100: Current Loss = 357949.5444371246, T = 0.1781
Iteration 200: Current Loss = 355602.1623836843, T = 0.1586
Iteration 300: Current Loss = 352403.58356616757, T = 0.1491
Iteration 400: Current Loss = 351725.577579575, T = 0.1430
Iteration 500: Current Loss = 351656.12942675943, T = 0.1386
Iteration 600: Current Loss = 351656.12942675943, T = 0.1352
Iteration 700: Current Loss = 351656.12942675943, T = 0.1324
Iteration 800: Current Loss = 351604.9873301977, T = 0.1301
Iteration 900: Current Loss = 351604.9873301977, T = 0.1281
Iteration 1000: Current Loss = 351580.92690539535, T = 0.1264
Optimization complete. Best Loss: 351580.92690539535 | Best Parameters: [1.85000000e+03 1.10337501e+00 1.94688995e+01]
Iteration 100: Current Loss = 357639.89436681767, T = 0.1781
Iteration 200: Current Loss = 356622.2432571184, T = 0.1586
Iteration 300: Current Loss = 353189.2541929479, T = 0.1491
Iteration 400: Current Loss = 352927.16404534806, T = 0.1430
Iteration 500: Current Loss = 352767.37298561924, T = 0.1386
Iteration 600: Current Loss = 352374.2364493985, T = 0.1352
Iteration 700: Current Loss = 352320.55223696504, T = 0.1324
Iteration 800: Current Loss = 351789.4877556951, T = 0.1301
Iteration 900: Current Loss = 351714.4748127841, T = 0.1281
Iteration 1000: Current Loss = 351714.4748127841, T = 0.1264
Optimization complete. Best Loss: 351714.4748127841 | Best Parameters: [1.85000000e+03 8.32803543e-01 1.60201344e+01]
Iteration 100: Current Loss = 357061.4137152818, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 352976.99227335514, T = 0.1264
