Iteration 100: Current Loss = 367056.01875080547, T = 0.1781
Iteration 400: Current Loss = 359273.26408505125, T = 0.1430
Iteration 500: Current Loss = 359062.41161395476, T = 0.1386
Iteration 600: Current Loss = 358830.8647447705, T = 0.1352
Iteration 700: Current Loss = 358611.465051755, T = 0.1324
Iteration 800: Current Loss = 358452.33557351114, T = 0.1301
Iteration 900: Current Loss = 358452.33557351114, T = 0.1281
Iteration 1000: Current Loss = 358198.9030372624, T = 0.1264
Optimization complete. Best Loss: 358198.9030372624 | Best Parameters: [1.86526952e+03 2.04314198e-01 4.65651428e+00]
Iteration 100: Current Loss = 362759.2984361952, T = 0.1781
Iteration 200: Current Loss = 359392.9958633536, T = 0.1586
Iteration 300: Current Loss = 358894.2823107678, T = 0.1491
Iteration 400: Current Loss = 358325.0437393442, T = 0.1430
Iteration 500: Current Loss = 357708.5886958161, T = 0.1386
Iteration 600: Current Loss = 357599.03581091634, T = 0.1352
Iteration 700: Current Loss = 356988.4669433706, T = 0.1324
Iteration 800: Current Loss = 356351.4309597732, T = 0.1301
Iteration 900: Current Loss = 355990.3515827296, T = 0.1281
Iteration 1000: Current Loss = 354818.34474559425, T = 0.1264
Optimization complete. Best Loss: 354818.34474559425 | Best Parameters: [1.85710232e+03 6.73741538e-01 1.17824954e+01]
Iteration 100: Current Loss = 362211.69474446255, T = 0.1781
Iteration 200: Current Loss = 359732.60806184105, T = 0.1586
Iteration 300: Current Loss = 359342.0802323997, T = 0.1491
Iteration 400: Current Loss = 359073.9830820626, T = 0.1430
Iteration 500: Current Loss = 358837.30795654986, T = 0.1386
Iteration 600: Current Loss = 358574.7551965701, T = 0.1352
Iteration 700: Current Loss = 358384.3732893139, T = 0.1324
Iteration 800: Current Loss = 358264.1734486245, T = 0.1301
Iteration 900: Current Loss = 357900.0413992233, T = 0.1281
Iteration 1000: Current Loss = 357079.96990181727, T = 0.1264
Optimization complete. Best Loss: 357079.96990181727 | Best Parameters: [1.86247360e+03 4.02300914e-01 8.20432803e+00]
Iteration 100: Current Loss = 359862.45148118096, T = 0.1781
Iteration 200: Current Loss = 359384.85833074123, T = 0.1586
Iteration 300: Current Loss = 359134.98133714363, T = 0.1491
Iteration 400: Current Loss = 359034.76704503706, T = 0.1430
Iteration 500: Current Loss = 359034.76704503706, T = 0.1386
Iteration 600: Current Loss = 358931.25014893286, T = 0.1352
Iteration 700: Current Loss = 358739.8407227851, T = 0.1324
Iteration 800: Current Loss = 358260.72032414336, T = 0.1301
Iteration 900: Current Loss = 358097.7883258649, T = 0.1281
Iteration 1000: Current Loss = 357955.13389629207, T = 0.1264
Optimization complete. Best Loss: 357955.13389629207 | Best Parameters: [1.86473364e+03 2.58146767e-01 5.34972236e+00]
Iteration 100: Current Loss = 362412.79914197634, T = 0.1781
Iteration 200: Current Loss = 359120.33561993274, T = 0.1586
Iteration 300: Current Loss = 359039.6447109815, T = 0.1491
Iteration 400: Current Loss = 358812.08990994055, T = 0.1430
Iteration 500: Current Loss = 358698.1276870914, T = 0.1386
Iteration 600: Current Loss = 358187.95198013703, T = 0.1352
Iteration 700: Current Loss = 358033.088870002, T = 0.1324
Iteration 800: Current Loss = 357152.0676696363, T = 0.1301
Iteration 900: Current Loss = 356118.43044713157, T = 0.1281
Iteration 1000: Current Loss = 354728.54709836293, T = 0.1264
Optimization complete. Best Loss: 354728.54709836293 | Best Parameters: [1.85576718e+03 3.13868422e-01 5.71961256e+00]
Iteration 100: Current Loss = 359019.0022272406, T = 0.1781
Iteration 200: Current Loss = 355955.0877362063, T = 0.1586
Iteration 300: Current Loss = 353397.50692607305, T = 0.1491
Iteration 400: Current Loss = 352908.8648794434, T = 0.1430
Iteration 500: Current Loss = 351873.45148361236, T = 0.1386
Iteration 600: Current Loss = 351837.47278784215, T = 0.1352
Iteration 700: Current Loss = 351778.6606597801, T = 0.1324
Iteration 800: Current Loss = 351740.70772816514, T = 0.1301
Iteration 900: Current Loss = 351740.70772816514, T = 0.1281
Iteration 1000: Current Loss = 351717.8926278167, T = 0.1264
Optimization complete. Best Loss: 351717.8926278167 | Best Parameters: [1.85000000e+03 8.75512435e-01 1.58606381e+01]
Iteration 100: Current Loss = 359843.8733246055, T = 0.1781
Iteration 200: Current Loss = 359491.1601401842, T = 0.1586
Iteration 300: Current Loss = 359123.0201527239, T = 0.1491
Iteration 400: Current Loss = 358904.9836126327, T = 0.1430
Iteration 500: Current Loss = 358198.05586862005, T = 0.1386
Iteration 600: Current Loss = 358143.6565480238, T = 0.1352
Iteration 700: Current Loss = 357137.9603274636, T = 0.1324
Iteration 800: Current Loss = 356555.35507104534, T = 0.1301
Iteration 900: Current Loss = 354054.1776749608, T = 0.1281
Iteration 1000: Current Loss = 352991.85872002586, T = 0.1264
Optimization complete. Best Loss: 352991.85872002586 | Best Parameters: [1.85214455e+03 6.67031591e-01 1.10525232e+01]
Iteration 100: Current Loss = 361733.5036327993, T = 0.1781
Iteration 200: Current Loss = 355575.5577074955, T = 0.1586
Iteration 300: Current Loss = 355370.1007138287, T = 0.1491
Iteration 400: Current Loss = 354316.7654515233, T = 0.1430
Iteration 500: Current Loss = 353895.6562519562, T = 0.1386
Iteration 600: Current Loss = 352618.01751034555, T = 0.1352
Iteration 700: Current Loss = 352255.0220164029, T = 0.1324
Iteration 800: Current Loss = 351997.876911123, T = 0.1301
Iteration 900: Current Loss = 351861.1741909249, T = 0.1281
Iteration 1000: Current Loss = 351840.31263769674, T = 0.1264
Optimization complete. Best Loss: 351840.31263769674 | Best Parameters: [1.85000000e+03 7.78105868e-01 1.42778873e+01]
Iteration 100: Current Loss = 362338.92868053756, T = 0.1781
Iteration 200: Current Loss = 360078.76366646285, T = 0.1586
Iteration 300: Current Loss = 356234.0569962231, T = 0.1491
Iteration 400: Current Loss = 353810.18970276456, T = 0.1430
Iteration 500: Current Loss = 351692.95584837085, T = 0.1386
Iteration 600: Current Loss = 351674.33381019667, T = 0.1352
Iteration 700: Current Loss = 351602.3751449468, T = 0.1324
Iteration 800: Current Loss = 351589.7465619434, T = 0.1301
Iteration 900: Current Loss = 351574.00543058856, T = 0.1281
Iteration 1000: Current Loss = 351574.00543058856, T = 0.1264
Optimization complete. Best Loss: 351574.00543058856 | Best Parameters: [1.85000000e+03 1.09252361e+00 2.00000000e+01]
Iteration 100: Current Loss = 362119.38701566687, T = 0.1781
Iteration 200: Current Loss = 355759.9589623137, T = 0.1586
Iteration 300: Current Loss = 351708.10864257824, T = 0.1491
Iteration 400: Current Loss = 351632.11834031536, T = 0.1430
Iteration 500: Current Loss = 351623.8495042932, T = 0.1386
Iteration 600: Current Loss = 351591.023832296, T = 0.1352
Iteration 700: Current Loss = 351586.3963876242, T = 0.1324
Iteration 800: Current Loss = 351577.0355829885, T = 0.1301
Iteration 900: Current Loss = 351568.8987829423, T = 0.1281
Iteration 1000: Current Loss = 351568.53773937875, T = 0.1264
Optimization complete. Best Loss: 351568.53773937875 | Best Parameters: [1.85000000e+03 1.11694347e+00 1.99885509e+01]
Iteration 100: Current Loss = 363790.2053070315, T = 0.1781
Iteration 200: Current Loss = 355904.4099900947, T = 0.1586
Iteration 300: Current Loss = 353250.3980555047, T = 0.1491
Iteration 400: Current Loss = 352233.52005540166, T = 0.1430
Iteration 500: Current Loss = 352060.4269683704, T = 0.1386
Iteration 600: Current Loss = 351883.7522931395, T = 0.1352
Iteration 700: Current Loss = 351860.44932520064, T = 0.1324
Iteration 800: Current Loss = 351754.6465112216, T = 0.1301
Iteration 900: Current Loss = 351696.8810481787, T = 0.1281
Iteration 1000: Current Loss = 351687.1616667921, T = 0.1264
Optimization complete. Best Loss: 351687.1616667921 | Best Parameters: [1.85000000e+03 8.62787307e-01 1.65122111e+01]
Iteration 100: Current Loss = 362892.7370260534, T = 0.1781
Iteration 200: Current Loss = 357430.5150470015, T = 0.1586
Iteration 300: Current Loss = 353335.4603070031, T = 0.1491
Iteration 400: Current Loss = 351877.94366059045, T = 0.1430
Iteration 500: Current Loss = 351714.87335740984, T = 0.1386
Iteration 600: Current Loss = 351672.58456800535, T = 0.1352
Iteration 700: Current Loss = 351604.41432007926, T = 0.1324
Iteration 800: Current Loss = 351569.7703597948, T = 0.1301
Iteration 900: Current Loss = 351569.7703597948, T = 0.1281
Iteration 1000: Current Loss = 351569.7703597948, T = 0.1264
Optimization complete. Best Loss: 351569.7703597948 | Best Parameters: [1.85000000e+03 1.10584969e+00 2.00000000e+01]
Iteration 100: Current Loss = 363625.8351588823, T = 0.1781
Iteration 200: Current Loss = 359057.18882430944, T = 0.1586
Iteration 300: Current Loss = 355481.9513511827, T = 0.1491
Iteration 400: Current Loss = 352336.435808031, T = 0.1430
Iteration 500: Current Loss = 352081.5265532526, T = 0.1386
Iteration 600: Current Loss = 351942.74983383686, T = 0.1352
Iteration 700: Current Loss = 351712.7541422151, T = 0.1324
Iteration 800: Current Loss = 351712.7541422151, T = 0.1301
Iteration 900: Current Loss = 351642.3934247315, T = 0.1281
Iteration 1000: Current Loss = 351627.8974947395, T = 0.1264
Optimization complete. Best Loss: 351627.8974947395 | Best Parameters: [1.85000000e+03 9.54751219e-01 1.76998172e+01]
Iteration 100: Current Loss = 359688.2634183202, T = 0.1781
Iteration 200: Current Loss = 357968.1710280097, T = 0.1586
Iteration 300: Current Loss = 357487.10412390856, T = 0.1491
Iteration 400: Current Loss = 353479.60387194523, T = 0.1430
Iteration 500: Current Loss = 352059.3941235506, T = 0.1386
Iteration 600: Current Loss = 351922.328446573, T = 0.1352
Iteration 700: Current Loss = 351819.8509900856, T = 0.1324
Iteration 800: Current Loss = 351688.74862073804, T = 0.1301
Iteration 900: Current Loss = 351631.275975191, T = 0.1281
Iteration 1000: Current Loss = 351631.275975191, T = 0.1264
Optimization complete. Best Loss: 351631.275975191 | Best Parameters: [1.85000000e+03 9.45617445e-01 1.76879745e+01]
Iteration 100: Current Loss = 367337.93923293456, T = 0.1781
Iteration 200: Current Loss = 365534.8177220457, T = 0.1586
Iteration 300: Current Loss = 364374.12496349, T = 0.1491
Iteration 400: Current Loss = 364100.15322196437, T = 0.1430
Iteration 500: Current Loss = 363962.72094100126, T = 0.1386
Iteration 600: Current Loss = 363418.89866949193, T = 0.1352
Iteration 700: Current Loss = 362987.53158929216, T = 0.1324
Iteration 800: Current Loss = 362267.9446933414, T = 0.1301
Iteration 900: Current Loss = 361020.0127536439, T = 0.1281
Iteration 1000: Current Loss = 359717.4763315441, T = 0.1264
Optimization complete. Best Loss: 359717.4763315441 | Best Parameters: [1.86782642e+03 4.55939544e-01 6.75158519e+00]
Iteration 100: Current Loss = 366183.7628917931, T = 0.1781
Iteration 200: Current Loss = 364500.9868565326, T = 0.1586
Iteration 300: Current Loss = 363865.7766751572, T = 0.1491
Iteration 400: Current Loss = 362611.70158909436, T = 0.1430
Iteration 500: Current Loss = 360701.263199955, T = 0.1386
Iteration 600: Current Loss = 358947.68944379437, T = 0.1352
Iteration 700: Current Loss = 358135.4631747841, T = 0.1324
Iteration 800: Current Loss = 357202.16151415306, T = 0.1301
Iteration 900: Current Loss = 356785.01050147484, T = 0.1281
Iteration 1000: Current Loss = 356390.5411496104, T = 0.1264
Optimization complete. Best Loss: 356390.5411496104 | Best Parameters: [1.86051444e+03 4.41211607e-01 8.57992444e+00]
Iteration 100: Current Loss = 365442.6963296758, T = 0.1781
Iteration 200: Current Loss = 363637.6039998408, T = 0.1586
Iteration 300: Current Loss = 359992.6040385946, T = 0.1491
Iteration 400: Current Loss = 359696.465032367, T = 0.1430
Iteration 500: Current Loss = 359421.16413991514, T = 0.1386
Iteration 600: Current Loss = 359333.1926040591, T = 0.1352
Iteration 700: Current Loss = 358999.58564353787, T = 0.1324
Iteration 800: Current Loss = 358773.24457120843, T = 0.1301
Iteration 900: Current Loss = 358564.2685824301, T = 0.1281
Iteration 1000: Current Loss = 358426.8344818564, T = 0.1264
Optimization complete. Best Loss: 358426.8344818564 | Best Parameters: [1.86602300e+03 1.68357226e-01 4.19515152e+00]
Iteration 100: Current Loss = 365150.7939352742, T = 0.1781
Iteration 200: Current Loss = 362102.895528525, T = 0.1586
Iteration 300: Current Loss = 357752.59879696975, T = 0.1491
Iteration 400: Current Loss = 357345.8321474182, T = 0.1430
Iteration 500: Current Loss = 357030.51886619115, T = 0.1386
Iteration 600: Current Loss = 355900.0205132755, T = 0.1352
Iteration 700: Current Loss = 354842.7328909074, T = 0.1324
Iteration 800: Current Loss = 353638.4490953708, T = 0.1301
Iteration 900: Current Loss = 351952.2009894636, T = 0.1281
Iteration 1000: Current Loss = 351876.8669826601, T = 0.1264
Optimization complete. Best Loss: 351876.8669826601 | Best Parameters: [1.85000706e+03 7.71137891e-01 1.39851588e+01]
Iteration 100: Current Loss = 365718.5495586528, T = 0.1781
Iteration 200: Current Loss = 361919.1452918189, T = 0.1586
Iteration 300: Current Loss = 358987.4208421968, T = 0.1491
Iteration 400: Current Loss = 358178.0319297219, T = 0.1430
Iteration 500: Current Loss = 357832.48465706955, T = 0.1386
Iteration 600: Current Loss = 357313.63056541135, T = 0.1352
Iteration 700: Current Loss = 356364.2271874383, T = 0.1324
Iteration 800: Current Loss = 354939.2557800479, T = 0.1301
Iteration 900: Current Loss = 354162.2678126092, T = 0.1281
Iteration 1000: Current Loss = 353183.0024354923, T = 0.1264
Optimization complete. Best Loss: 353183.0024354923 | Best Parameters: [1.85303045e+03 5.61622387e-01 1.10378202e+01]
Iteration 100: Current Loss = 362186.9299511559, T = 0.1781
Iteration 200: Current Loss = 358605.5348529765, T = 0.1586
Iteration 300: Current Loss = 358605.5348529765, T = 0.1491
Iteration 400: Current Loss = 358605.5348529765, T = 0.1430
Iteration 500: Current Loss = 358605.5348529765, T = 0.1386
Iteration 600: Current Loss = 358414.8969238182, T = 0.1352
Iteration 700: Current Loss = 358414.8969238182, T = 0.1324
Iteration 800: Current Loss = 358055.2546974103, T = 0.1301
Iteration 900: Current Loss = 357558.6879783324, T = 0.1281
Iteration 1000: Current Loss = 357168.1769357848, T = 0.1264
Optimization complete. Best Loss: 357168.1769357848 | Best Parameters: [1.86126734e+03 3.54849342e-01 6.08282737e+00]
Iteration 100: Current Loss = 363550.10251597187, T = 0.1781
Iteration 200: Current Loss = 360302.40904567466, T = 0.1586
Iteration 300: Current Loss = 359679.83355573, T = 0.1491
Iteration 400: Current Loss = 359173.9789523578, T = 0.1430
Iteration 500: Current Loss = 358877.9968133782, T = 0.1386
Iteration 600: Current Loss = 358864.4150808462, T = 0.1352
Iteration 700: Current Loss = 358150.5422923277, T = 0.1324
Iteration 800: Current Loss = 357215.86034769093, T = 0.1301
Iteration 900: Current Loss = 356529.6419221781, T = 0.1281
Iteration 1000: Current Loss = 354841.7750856985, T = 0.1264
Optimization complete. Best Loss: 354841.7750856985 | Best Parameters: [1.85704382e+03 5.50824582e-01 1.06582579e+01]
Iteration 100: Current Loss = 362044.97643537156, T = 0.1781
Iteration 200: Current Loss = 357333.97907500895, T = 0.1586
Iteration 300: Current Loss = 353470.6674256541, T = 0.1491
Iteration 400: Current Loss = 352914.5497776587, T = 0.1430
Iteration 500: Current Loss = 352268.4248112271, T = 0.1386
Iteration 600: Current Loss = 352036.01104629016, T = 0.1352
Iteration 700: Current Loss = 351949.494816122, T = 0.1324
Iteration 800: Current Loss = 351826.8704268052, T = 0.1301
Iteration 900: Current Loss = 351718.2642410055, T = 0.1281
Iteration 1000: Current Loss = 351681.1310468951, T = 0.1264
Optimization complete. Best Loss: 351681.1310468951 | Best Parameters: [1.85000000e+03 8.70055244e-01 1.66470571e+01]
Iteration 100: Current Loss = 360633.39534152515, T = 0.1781
Iteration 200: Current Loss = 355081.22951447277, T = 0.1586
Iteration 300: Current Loss = 352455.8715399058, T = 0.1491
Iteration 400: Current Loss = 351754.29840755806, T = 0.1430
Iteration 500: Current Loss = 351628.01998101786, T = 0.1386
Iteration 600: Current Loss = 351587.9495136066, T = 0.1352
Iteration 700: Current Loss = 351584.0194356081, T = 0.1324
Iteration 800: Current Loss = 351574.03470692213, T = 0.1301
Iteration 900: Current Loss = 351568.304212781, T = 0.1281
Iteration 1000: Current Loss = 351568.304212781, T = 0.1264
Optimization complete. Best Loss: 351568.304212781 | Best Parameters: [1.85000000e+03 1.11876671e+00 2.00000000e+01]
Iteration 100: Current Loss = 362460.4377716909, T = 0.1781
Iteration 200: Current Loss = 358118.45241239754, T = 0.1586
Iteration 300: Current Loss = 354694.7103783963, T = 0.1491
Iteration 400: Current Loss = 352697.3988299648, T = 0.1430
Iteration 500: Current Loss = 352063.411790726, T = 0.1386
Iteration 600: Current Loss = 351842.29409607634, T = 0.1352
Iteration 700: Current Loss = 351692.8276499167, T = 0.1324
Iteration 800: Current Loss = 351632.2605514839, T = 0.1301
Iteration 900: Current Loss = 351582.01264295506, T = 0.1281
Iteration 1000: Current Loss = 351582.01264295506, T = 0.1264
Optimization complete. Best Loss: 351582.01264295506 | Best Parameters: [1.85000000e+03 1.07177079e+00 1.93008918e+01]
Iteration 100: Current Loss = 364085.51057005255, T = 0.1781
Iteration 200: Current Loss = 360345.3238186365, T = 0.1586
Iteration 300: Current Loss = 353800.20246694423, T = 0.1491
Iteration 400: Current Loss = 352092.59655119147, T = 0.1430
Iteration 500: Current Loss = 351591.74474100996, T = 0.1386
Iteration 600: Current Loss = 351591.74474100996, T = 0.1352
Iteration 700: Current Loss = 351572.6558055616, T = 0.1324
Iteration 800: Current Loss = 351571.7343254421, T = 0.1301
Iteration 900: Current Loss = 351568.5193235586, T = 0.1281
Iteration 1000: Current Loss = 351568.5193235586, T = 0.1264
Optimization complete. Best Loss: 351568.5193235586 | Best Parameters: [1.8500000e+03 1.1259828e+00 2.0000000e+01]
Iteration 100: Current Loss = 359890.5869666421, T = 0.1781
Iteration 200: Current Loss = 359858.7342263392, T = 0.1586
Iteration 300: Current Loss = 359858.7342263392, T = 0.1491
Iteration 400: Current Loss = 359749.9904681274, T = 0.1430
Iteration 500: Current Loss = 358960.89004565374, T = 0.1386
Iteration 600: Current Loss = 358905.7485235328, T = 0.1352
Iteration 700: Current Loss = 358569.9009042563, T = 0.1324
Iteration 800: Current Loss = 357957.0510206863, T = 0.1301
Iteration 900: Current Loss = 357038.5078469356, T = 0.1281
Iteration 1000: Current Loss = 356700.56171817955, T = 0.1264
Optimization complete. Best Loss: 356700.56171817955 | Best Parameters: [1.86126516e+03 4.01410608e-01 8.02812747e+00]
Iteration 100: Current Loss = 363379.8438292668, T = 0.1781
Iteration 200: Current Loss = 359653.9266410837, T = 0.1586
Iteration 300: Current Loss = 359599.17818411335, T = 0.1491
Iteration 400: Current Loss = 359278.5947731791, T = 0.1430
Iteration 500: Current Loss = 358493.61371591734, T = 0.1386
Iteration 600: Current Loss = 358364.97246701695, T = 0.1352
Iteration 700: Current Loss = 358353.2504495048, T = 0.1324
Iteration 800: Current Loss = 358353.2504495048, T = 0.1301
Iteration 900: Current Loss = 358249.27567652677, T = 0.1281
Iteration 1000: Current Loss = 357117.6555083441, T = 0.1264
Optimization complete. Best Loss: 357117.6555083441 | Best Parameters: [1.86215149e+03 4.15265163e-01 7.21512141e+00]
Iteration 100: Current Loss = 362228.96915419906, T = 0.1781
Iteration 200: Current Loss = 355655.500059948, T = 0.1586
Iteration 300: Current Loss = 355432.15542460675, T = 0.1491
Iteration 400: Current Loss = 355048.8915347005, T = 0.1430
Iteration 500: Current Loss = 353278.2600852077, T = 0.1386
Iteration 600: Current Loss = 352390.05921431613, T = 0.1352
Iteration 700: Current Loss = 351982.84980885027, T = 0.1324
Iteration 800: Current Loss = 351750.6323661259, T = 0.1301
Iteration 900: Current Loss = 351657.00205323286, T = 0.1281
Iteration 1000: Current Loss = 351633.46447791526, T = 0.1264
Optimization complete. Best Loss: 351633.46447791526 | Best Parameters: [1.85000000e+03 9.44119855e-01 1.75559585e+01]
Iteration 100: Current Loss = 359912.4997145177, T = 0.1781
Iteration 200: Current Loss = 354550.34699703695, T = 0.1586
Iteration 300: Current Loss = 354217.78860643244, T = 0.1491
Iteration 400: Current Loss = 353155.16278606025, T = 0.1430
Iteration 500: Current Loss = 353000.36166364216, T = 0.1386
Iteration 600: Current Loss = 352307.91799779714, T = 0.1352
Iteration 700: Current Loss = 351944.35554888897, T = 0.1324
Iteration 800: Current Loss = 351858.1243635927, T = 0.1301
Iteration 900: Current Loss = 351745.92439983104, T = 0.1281
Iteration 1000: Current Loss = 351623.89540719945, T = 0.1264
Optimization complete. Best Loss: 351623.89540719945 | Best Parameters: [1.85000000e+03 1.00432097e+00 1.78947169e+01]
Iteration 100: Current Loss = 361669.52159941645, T = 0.1781
Iteration 200: Current Loss = 358085.4274487262, T = 0.1586
Iteration 300: Current Loss = 357237.31480260345, T = 0.1491
Iteration 400: Current Loss = 353123.91727994004, T = 0.1430
Iteration 500: Current Loss = 352540.1099007393, T = 0.1386
Iteration 600: Current Loss = 352122.6912265654, T = 0.1352
Iteration 700: Current Loss = 351836.92980440083, T = 0.1324
Iteration 800: Current Loss = 351813.22965341527, T = 0.1301
Iteration 900: Current Loss = 351750.3027263154, T = 0.1281
Iteration 1000: Current Loss = 351654.61313539837, T = 0.1264
Optimization complete. Best Loss: 351654.61313539837 | Best Parameters: [1.85000000e+03 9.64369568e-01 1.71592600e+01]
Iteration 100: Current Loss = 361856.9918897376, T = 0.1781
Iteration 200: Current Loss = 356948.7289105959, T = 0.1586
Iteration 300: Current Loss = 353874.6144547463, T = 0.1491
Iteration 400: Current Loss = 352081.8197207962, T = 0.1430
Iteration 500: Current Loss = 351949.71452173946, T = 0.1386
Iteration 600: Current Loss = 351785.9054179577, T = 0.1352
Iteration 700: Current Loss = 351731.25149581424, T = 0.1324
Iteration 800: Current Loss = 351696.9180703959, T = 0.1301
Iteration 900: Current Loss = 351615.7918468538, T = 0.1281
Iteration 1000: Current Loss = 351583.53865938657, T = 0.1264
Optimization complete. Best Loss: 351583.53865938657 | Best Parameters: [1.85000000e+03 1.06065048e+00 1.92704728e+01]
Iteration 100: Current Loss = 367607.196329501, T = 0.1781
Iteration 200: Current Loss = 361865.3572312063, T = 0.1586
Iteration 300: Current Loss = 357525.43235125154, T = 0.1491
Iteration 400: Current Loss = 354513.3177152567, T = 0.1430
Iteration 500: Current Loss = 353065.10287065693, T = 0.1386
Iteration 600: Current Loss = 352566.7719081229, T = 0.1352
Iteration 700: Current Loss = 352155.2819629804, T = 0.1324
Iteration 800: Current Loss = 351798.6055775248, T = 0.1301
Iteration 900: Current Loss = 351676.72686805355, T = 0.1281
Iteration 1000: Current Loss = 351676.72686805355, T = 0.1264
Optimization complete. Best Loss: 351676.72686805355 | Best Parameters: [1.85000000e+03 8.75749371e-01 1.67103638e+01]
Iteration 100: Current Loss = 362981.7699372886, T = 0.1781
Iteration 200: Current Loss = 359882.63607973815, T = 0.1586
Iteration 300: Current Loss = 359555.24763417995, T = 0.1491
Iteration 400: Current Loss = 358335.82930338325, T = 0.1430
Iteration 500: Current Loss = 358218.5437230023, T = 0.1386
Iteration 600: Current Loss = 357881.146899046, T = 0.1352
Iteration 700: Current Loss = 356429.39422080875, T = 0.1324
Iteration 800: Current Loss = 354296.64602803346, T = 0.1301
Iteration 900: Current Loss = 352611.3820490003, T = 0.1281
Iteration 1000: Current Loss = 351915.9087271723, T = 0.1264
