Iteration 100: Current Loss = 358608.58295381686, T = 0.1781
Optimization complete. Best Loss: 353175.97625969275 | Best Parameters: [1.85000000e+03 3.76066354e-01 6.67427780e+00]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353519.04963406565, T = 0.1586
Iteration 300: Current Loss = 352196.95285256184, T = 0.1491
Iteration 400: Current Loss = 351972.96021032124, T = 0.1430
Iteration 500: Current Loss = 351875.07347699266, T = 0.1386
Iteration 600: Current Loss = 351737.81324902235, T = 0.1352
Iteration 700: Current Loss = 351737.81324902235, T = 0.1324
Iteration 800: Current Loss = 351729.62212517904, T = 0.1301
Iteration 900: Current Loss = 351651.74547142244, T = 0.1281
Iteration 1000: Current Loss = 351636.3722704199, T = 0.1264
Optimization complete. Best Loss: 351636.3722704199 | Best Parameters: [1.85000000e+03 9.36313315e-01 1.75696972e+01]
Iteration 100: Current Loss = 353701.17760430754, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353176.22802599677, T = 0.1386
Iteration 600: Current Loss = 352457.18864283944, T = 0.1352
Iteration 700: Current Loss = 351877.3639921353, T = 0.1324
Iteration 800: Current Loss = 351691.0544506281, T = 0.1301
Iteration 900: Current Loss = 351629.23933979066, T = 0.1281
Iteration 1000: Current Loss = 351569.63209880394, T = 0.1264
Optimization complete. Best Loss: 351569.63209880394 | Best Parameters: [1.85000000e+03 1.10652321e+00 2.00000000e+01]
Iteration 100: Current Loss = 355204.9349577386, T = 0.1781
Iteration 200: Current Loss = 354488.2354269361, T = 0.1586
Iteration 300: Current Loss = 353924.45335827617, T = 0.1491
Iteration 400: Current Loss = 352818.07209191454, T = 0.1430
Iteration 500: Current Loss = 352252.6418679825, T = 0.1386
Iteration 600: Current Loss = 351994.7442184711, T = 0.1352
Iteration 700: Current Loss = 351854.7886957965, T = 0.1324
Iteration 800: Current Loss = 351709.7815788995, T = 0.1301
Iteration 900: Current Loss = 351679.07100187533, T = 0.1281
Iteration 1000: Current Loss = 351653.0718459688, T = 0.1264
Optimization complete. Best Loss: 351653.0718459688 | Best Parameters: [1.85000000e+03 9.56217666e-01 1.71286423e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353697.25682802807, T = 0.1264
Optimization complete. Best Loss: 353697.25682802807 | Best Parameters: [1.85000000e+03 2.91234827e-01 3.25275521e+00]
Iteration 100: Current Loss = 353660.23371841665, T = 0.1781
Iteration 200: Current Loss = 352311.4169304535, T = 0.1586
Iteration 300: Current Loss = 351931.2145186149, T = 0.1491
Iteration 400: Current Loss = 351817.0819134314, T = 0.1430
Iteration 500: Current Loss = 351693.7176189225, T = 0.1386
Iteration 600: Current Loss = 351693.7176189225, T = 0.1352
Iteration 700: Current Loss = 351693.7176189225, T = 0.1324
Iteration 800: Current Loss = 351681.45006688265, T = 0.1301
Iteration 900: Current Loss = 351664.2719709074, T = 0.1281
Iteration 1000: Current Loss = 351663.35597942147, T = 0.1264
Optimization complete. Best Loss: 351663.35597942147 | Best Parameters: [1.85000000e+03 9.90243026e-01 1.72514796e+01]
Iteration 100: Current Loss = 355992.6262353959, T = 0.1781
Iteration 200: Current Loss = 355190.97508926183, T = 0.1586
Iteration 300: Current Loss = 354563.7353581949, T = 0.1491
Iteration 400: Current Loss = 352388.29509943974, T = 0.1430
Iteration 500: Current Loss = 351903.17229795724, T = 0.1386
Iteration 600: Current Loss = 351672.48048322037, T = 0.1352
Iteration 700: Current Loss = 351606.9245499777, T = 0.1324
Iteration 800: Current Loss = 351603.648112468, T = 0.1301
Iteration 900: Current Loss = 351568.3090641885, T = 0.1281
Iteration 1000: Current Loss = 351568.3090641885, T = 0.1264
Optimization complete. Best Loss: 351568.3090641885 | Best Parameters: [1.85000000e+03 1.12184137e+00 2.00000000e+01]
Iteration 100: Current Loss = 353701.21113546466, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353312.18644257553, T = 0.1281
Iteration 1000: Current Loss = 352318.98371173267, T = 0.1264
Optimization complete. Best Loss: 352318.98371173267 | Best Parameters: [1.85028890e+03 5.63626153e-01 1.13674306e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353692.8390582062, T = 0.1491
Iteration 400: Current Loss = 353339.98347633664, T = 0.1430
Iteration 500: Current Loss = 352671.8914374323, T = 0.1386
Iteration 600: Current Loss = 352217.55201870616, T = 0.1352
Iteration 700: Current Loss = 351999.7013281766, T = 0.1324
Iteration 800: Current Loss = 351841.43964238634, T = 0.1301
Iteration 900: Current Loss = 351636.3735905806, T = 0.1281
Iteration 1000: Current Loss = 351636.3735905806, T = 0.1264
Optimization complete. Best Loss: 351636.3735905806 | Best Parameters: [1.85000000e+03 9.53500578e-01 1.74201329e+01]
Iteration 100: Current Loss = 353701.1240213434, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353567.0248936495, T = 0.1352
Iteration 700: Current Loss = 352863.8071097183, T = 0.1324
Iteration 800: Current Loss = 351699.7055498767, T = 0.1301
Iteration 900: Current Loss = 351635.02025063947, T = 0.1281
Iteration 1000: Current Loss = 351610.21551530884, T = 0.1264
Optimization complete. Best Loss: 351610.21551530884 | Best Parameters: [1.85000000e+03 9.88724926e-01 1.82866410e+01]
Iteration 100: Current Loss = 356161.609492993, T = 0.1781
Iteration 200: Current Loss = 356161.609492993, T = 0.1586
Iteration 300: Current Loss = 355747.6396174934, T = 0.1491
Iteration 400: Current Loss = 355545.9431768202, T = 0.1430
Iteration 500: Current Loss = 354119.76193841203, T = 0.1386
Iteration 600: Current Loss = 352863.6845780293, T = 0.1352
Iteration 700: Current Loss = 352844.1584885508, T = 0.1324
Iteration 800: Current Loss = 351993.79032996803, T = 0.1301
Iteration 900: Current Loss = 351847.66809467523, T = 0.1281
Iteration 1000: Current Loss = 351740.5881896692, T = 0.1264
Optimization complete. Best Loss: 351740.5881896692 | Best Parameters: [1.85000000e+03 8.10598016e-01 1.60506017e+01]
Iteration 100: Current Loss = 359082.1239656602, T = 0.1781
Iteration 200: Current Loss = 358748.4315908444, T = 0.1586
Iteration 300: Current Loss = 358531.3080880493, T = 0.1491
Iteration 400: Current Loss = 358504.9643947394, T = 0.1430
Iteration 500: Current Loss = 358477.49579286855, T = 0.1386
Iteration 600: Current Loss = 358386.42272496567, T = 0.1352
Iteration 700: Current Loss = 358308.51329047984, T = 0.1324
Iteration 800: Current Loss = 358174.32848390297, T = 0.1301
Iteration 900: Current Loss = 358000.2217018737, T = 0.1281
Iteration 1000: Current Loss = 357868.24027045956, T = 0.1264
Optimization complete. Best Loss: 357868.24027045956 | Best Parameters: [1.86443714e+03 2.74035405e-01 5.55305860e+00]
Iteration 100: Current Loss = 357727.621734936, T = 0.1781
Iteration 200: Current Loss = 355611.9269250614, T = 0.1586
Iteration 300: Current Loss = 355449.9101882264, T = 0.1491
Iteration 400: Current Loss = 355084.0712793923, T = 0.1430
Iteration 500: Current Loss = 354942.5340107423, T = 0.1386
Iteration 600: Current Loss = 354704.6274074811, T = 0.1352
Iteration 700: Current Loss = 354323.9727811087, T = 0.1324
Iteration 800: Current Loss = 354090.7406987532, T = 0.1301
Iteration 900: Current Loss = 353794.7421020021, T = 0.1281
Iteration 1000: Current Loss = 353625.7827130668, T = 0.1264
Optimization complete. Best Loss: 353625.7827130668 | Best Parameters: [1.85253677e+03 3.38555319e-01 6.72803358e+00]
Iteration 100: Current Loss = 354987.5071866235, T = 0.1781
Iteration 200: Current Loss = 354344.39383995585, T = 0.1586
Iteration 300: Current Loss = 353506.0054073836, T = 0.1491
Iteration 400: Current Loss = 353314.71589173685, T = 0.1430
Iteration 500: Current Loss = 352908.2437263183, T = 0.1386
Iteration 600: Current Loss = 352465.0284848572, T = 0.1352
Iteration 700: Current Loss = 352158.9679932284, T = 0.1324
Iteration 800: Current Loss = 351981.40844791464, T = 0.1301
Iteration 900: Current Loss = 351789.7659809518, T = 0.1281
Iteration 1000: Current Loss = 351705.098616392, T = 0.1264
Optimization complete. Best Loss: 351705.098616392 | Best Parameters: [1.85000000e+03 8.51586070e-01 1.60136322e+01]
Iteration 100: Current Loss = 356821.3096006516, T = 0.1781
Iteration 200: Current Loss = 356189.2802657831, T = 0.1586
Iteration 300: Current Loss = 354861.7657965061, T = 0.1491
Iteration 400: Current Loss = 354808.90593559714, T = 0.1430
Iteration 500: Current Loss = 353865.3256975114, T = 0.1386
Iteration 600: Current Loss = 353190.9447897241, T = 0.1352
Iteration 700: Current Loss = 352388.30159145035, T = 0.1324
Iteration 800: Current Loss = 352113.89416929224, T = 0.1301
Iteration 900: Current Loss = 351983.60150499496, T = 0.1281
Iteration 1000: Current Loss = 351821.5413221022, T = 0.1264
Optimization complete. Best Loss: 351821.5413221022 | Best Parameters: [1.85000000e+03 8.35116089e-01 1.47228376e+01]
Iteration 100: Current Loss = 357529.20166083495, T = 0.1781
Iteration 200: Current Loss = 356034.5549948706, T = 0.1586
Iteration 300: Current Loss = 354862.3615297054, T = 0.1491
Iteration 400: Current Loss = 354431.74345574627, T = 0.1430
Iteration 500: Current Loss = 354223.9833408291, T = 0.1386
Iteration 600: Current Loss = 353748.4543643926, T = 0.1352
Iteration 700: Current Loss = 353297.56096082466, T = 0.1324
Iteration 800: Current Loss = 352567.69542681146, T = 0.1301
Iteration 900: Current Loss = 352150.2375059494, T = 0.1281
Iteration 1000: Current Loss = 352114.2576265652, T = 0.1264
Optimization complete. Best Loss: 352114.2576265652 | Best Parameters: [1.85014326e+03 6.98246952e-01 1.24438558e+01]
Iteration 100: Current Loss = 358613.58996588347, T = 0.1781
Iteration 200: Current Loss = 358580.56435625517, T = 0.1586
Iteration 300: Current Loss = 358517.5915603825, T = 0.1491
Iteration 400: Current Loss = 358360.3415914391, T = 0.1430
Iteration 500: Current Loss = 358087.6267721086, T = 0.1386
Iteration 600: Current Loss = 357573.58975417493, T = 0.1352
Iteration 700: Current Loss = 356970.9777817663, T = 0.1324
Iteration 800: Current Loss = 355920.64756887336, T = 0.1301
Iteration 900: Current Loss = 354487.401815272, T = 0.1281
Iteration 1000: Current Loss = 353272.39726786426, T = 0.1264
Optimization complete. Best Loss: 353272.39726786426 | Best Parameters: [1.85338659e+03 6.49477568e-01 1.16850758e+01]
Iteration 100: Current Loss = 354001.9498244908, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 358319.9225314592, T = 0.1781
Iteration 200: Current Loss = 357974.34639961657, T = 0.1586
Iteration 300: Current Loss = 357502.9844956266, T = 0.1491
Iteration 400: Current Loss = 355797.56531681056, T = 0.1430
Iteration 500: Current Loss = 354024.51414351724, T = 0.1386
Iteration 600: Current Loss = 352541.6667017625, T = 0.1352
Iteration 700: Current Loss = 351703.65701591823, T = 0.1324
Iteration 800: Current Loss = 351703.65701591823, T = 0.1301
Iteration 900: Current Loss = 351683.68991253444, T = 0.1281
Iteration 1000: Current Loss = 351640.3446034991, T = 0.1264
Optimization complete. Best Loss: 351640.3446034991 | Best Parameters: [1.85000000e+03 1.02557002e+00 1.78221751e+01]
Iteration 100: Current Loss = 358324.73070195894, T = 0.1781
Iteration 200: Current Loss = 358128.65055586124, T = 0.1586
Iteration 300: Current Loss = 358072.29748148285, T = 0.1491
Iteration 400: Current Loss = 357608.02537889616, T = 0.1430
Iteration 500: Current Loss = 357105.073345004, T = 0.1386
Iteration 600: Current Loss = 356235.5328936199, T = 0.1352
Iteration 700: Current Loss = 353976.99807921273, T = 0.1324
Iteration 800: Current Loss = 353128.75740702386, T = 0.1301
Iteration 900: Current Loss = 351938.33769839525, T = 0.1281
Iteration 1000: Current Loss = 351839.04946480715, T = 0.1264
Optimization complete. Best Loss: 351839.04946480715 | Best Parameters: [1.85000000e+03 7.67413432e-01 1.42589021e+01]
Iteration 100: Current Loss = 354687.3647121874, T = 0.1781
Iteration 200: Current Loss = 352623.0887881446, T = 0.1586
Iteration 300: Current Loss = 352258.39529322716, T = 0.1491
Iteration 400: Current Loss = 351945.88432584563, T = 0.1430
Iteration 500: Current Loss = 351797.75288602035, T = 0.1386
Iteration 600: Current Loss = 351754.0893551239, T = 0.1352
Iteration 700: Current Loss = 351650.14029142883, T = 0.1324
Iteration 800: Current Loss = 351650.14029142883, T = 0.1301
Iteration 900: Current Loss = 351631.3703689334, T = 0.1281
Iteration 1000: Current Loss = 351612.7915233191, T = 0.1264
Optimization complete. Best Loss: 351612.7915233191 | Best Parameters: [1.85000000e+03 1.02865797e+00 1.82568361e+01]
Iteration 100: Current Loss = 357960.89367414115, T = 0.1781
Iteration 200: Current Loss = 356975.6937237237, T = 0.1586
Iteration 300: Current Loss = 355652.95068206376, T = 0.1491
Iteration 400: Current Loss = 353229.9272943287, T = 0.1430
Iteration 500: Current Loss = 352982.77650849544, T = 0.1386
Iteration 600: Current Loss = 352380.6767247937, T = 0.1352
Iteration 700: Current Loss = 351874.5665752583, T = 0.1324
Iteration 800: Current Loss = 351761.36450600246, T = 0.1301
Iteration 900: Current Loss = 351714.24468687735, T = 0.1281
Iteration 1000: Current Loss = 351650.2755698965, T = 0.1264
Optimization complete. Best Loss: 351650.2755698965 | Best Parameters: [1.8500000e+03 1.0307512e+00 1.7751029e+01]
Iteration 100: Current Loss = 356415.821258004, T = 0.1781
Iteration 200: Current Loss = 354764.6874679241, T = 0.1586
Iteration 300: Current Loss = 354452.68405572855, T = 0.1491
Iteration 400: Current Loss = 354014.9033966919, T = 0.1430
Iteration 500: Current Loss = 353439.68562273297, T = 0.1386
Iteration 600: Current Loss = 352296.56950411067, T = 0.1352
Iteration 700: Current Loss = 351929.21814895136, T = 0.1324
Iteration 800: Current Loss = 351834.5373354692, T = 0.1301
Iteration 900: Current Loss = 351733.47943429573, T = 0.1281
Iteration 1000: Current Loss = 351675.3691947639, T = 0.1264
Optimization complete. Best Loss: 351675.3691947639 | Best Parameters: [1.85000000e+03 8.78116677e-01 1.66862801e+01]
Iteration 100: Current Loss = 358637.23213439866, T = 0.1781
Iteration 200: Current Loss = 357889.06734825386, T = 0.1586
Iteration 300: Current Loss = 357595.4378360511, T = 0.1491
Iteration 400: Current Loss = 356850.07507932105, T = 0.1430
Iteration 500: Current Loss = 354646.9195902989, T = 0.1386
Iteration 600: Current Loss = 354480.1773721043, T = 0.1352
Iteration 700: Current Loss = 352936.126065377, T = 0.1324
Iteration 800: Current Loss = 352625.15232102154, T = 0.1301
Iteration 900: Current Loss = 352436.1281860038, T = 0.1281
Iteration 1000: Current Loss = 352183.91066286474, T = 0.1264
Optimization complete. Best Loss: 352183.91066286474 | Best Parameters: [1.85000000e+03 6.07101070e-01 1.15561329e+01]
Iteration 100: Current Loss = 353060.852317656, T = 0.1781
Iteration 200: Current Loss = 352378.3591356703, T = 0.1586
Iteration 300: Current Loss = 351882.2028430214, T = 0.1491
Iteration 400: Current Loss = 351710.9651493392, T = 0.1430
Iteration 500: Current Loss = 351663.6878111174, T = 0.1386
Iteration 600: Current Loss = 351618.1198519565, T = 0.1352
Iteration 700: Current Loss = 351568.8124529865, T = 0.1324
Iteration 800: Current Loss = 351568.8124529865, T = 0.1301
Iteration 900: Current Loss = 351568.8124529865, T = 0.1281
Iteration 1000: Current Loss = 351568.8124529865, T = 0.1264
Optimization complete. Best Loss: 351568.8124529865 | Best Parameters: [1.85000000e+03 1.12897193e+00 2.00000000e+01]
Iteration 100: Current Loss = 353701.1248311406, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353625.1537471506, T = 0.1430
Iteration 500: Current Loss = 352692.3461629457, T = 0.1386
Iteration 600: Current Loss = 352354.2242849976, T = 0.1352
Iteration 700: Current Loss = 352324.9065387639, T = 0.1324
Iteration 800: Current Loss = 352206.3864178897, T = 0.1301
Iteration 900: Current Loss = 352068.2492553826, T = 0.1281
Iteration 1000: Current Loss = 351998.35688217613, T = 0.1264
Optimization complete. Best Loss: 351998.35688217613 | Best Parameters: [1.85027392e+03 6.95518251e-01 1.43430945e+01]
Iteration 100: Current Loss = 357456.66654490057, T = 0.1781
Iteration 200: Current Loss = 356399.38102452096, T = 0.1586
Iteration 300: Current Loss = 352779.035100096, T = 0.1491
Iteration 400: Current Loss = 351945.93920638785, T = 0.1430
Iteration 500: Current Loss = 351746.1767635984, T = 0.1386
Iteration 600: Current Loss = 351741.3995131604, T = 0.1352
Iteration 700: Current Loss = 351694.56122372026, T = 0.1324
Iteration 800: Current Loss = 351694.26034106413, T = 0.1301
Iteration 900: Current Loss = 351667.66772596317, T = 0.1281
Iteration 1000: Current Loss = 351651.5502603006, T = 0.1264
Optimization complete. Best Loss: 351651.5502603006 | Best Parameters: [1.85000000e+03 9.49176510e-01 1.71126477e+01]
Iteration 100: Current Loss = 353625.4165497522, T = 0.1781
Iteration 200: Current Loss = 352762.0254679891, T = 0.1586
Iteration 300: Current Loss = 352130.49180422013, T = 0.1491
Iteration 400: Current Loss = 351755.87656404206, T = 0.1430
Iteration 500: Current Loss = 351705.1278914027, T = 0.1386
Iteration 600: Current Loss = 351705.1278914027, T = 0.1352
Iteration 700: Current Loss = 351586.2706596492, T = 0.1324
Iteration 800: Current Loss = 351568.4384774522, T = 0.1301
Iteration 900: Current Loss = 351568.4384774522, T = 0.1281
Iteration 1000: Current Loss = 351568.4384774522, T = 0.1264
Optimization complete. Best Loss: 351568.4384774522 | Best Parameters: [1.85000000e+03 1.12484246e+00 2.00000000e+01]
Iteration 100: Current Loss = 358756.38297703065, T = 0.1781
Iteration 200: Current Loss = 358390.2806146417, T = 0.1586
Iteration 300: Current Loss = 356637.72544126457, T = 0.1491
Iteration 400: Current Loss = 352981.5272509716, T = 0.1430
Iteration 500: Current Loss = 351924.28436952847, T = 0.1386
Iteration 600: Current Loss = 351923.52149767044, T = 0.1352
Iteration 700: Current Loss = 351863.8333784402, T = 0.1324
Iteration 800: Current Loss = 351693.5830285335, T = 0.1301
Iteration 900: Current Loss = 351630.44208040246, T = 0.1281
Iteration 1000: Current Loss = 351581.795309608, T = 0.1264
Optimization complete. Best Loss: 351581.795309608 | Best Parameters: [1.85000000e+03 1.15589368e+00 1.98922010e+01]
Iteration 100: Current Loss = 353701.12317541154, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353320.69623736374, T = 0.1430
Iteration 500: Current Loss = 352193.91046857386, T = 0.1386
Iteration 600: Current Loss = 351926.1815172528, T = 0.1352
Iteration 700: Current Loss = 351845.2197604015, T = 0.1324
Iteration 800: Current Loss = 351702.4627426106, T = 0.1301
Iteration 900: Current Loss = 351632.38436770113, T = 0.1281
Iteration 1000: Current Loss = 351605.1171396862, T = 0.1264
