Iteration 100: Current Loss = 380020.6595024751, T = 0.1781
Optimization complete. Best Loss: 351958.864656072 | Best Parameters: [1.85000000e+03 6.75336556e-01 1.32503310e+01]
Iteration 100: Current Loss = 376548.34107019106, T = 0.1781
Iteration 200: Current Loss = 374642.79035186, T = 0.1586
Iteration 300: Current Loss = 370196.7900489619, T = 0.1491
Iteration 400: Current Loss = 365535.5685655581, T = 0.1430
Iteration 500: Current Loss = 360345.71179826517, T = 0.1386
Iteration 600: Current Loss = 357082.7374066679, T = 0.1352
Iteration 700: Current Loss = 355533.4798263077, T = 0.1324
Iteration 800: Current Loss = 352643.40034296265, T = 0.1301
Iteration 900: Current Loss = 352394.8944185608, T = 0.1281
Iteration 1000: Current Loss = 352009.64639958803, T = 0.1264
Optimization complete. Best Loss: 352009.64639958803 | Best Parameters: [1.85000000e+03 6.80786947e-01 1.27580856e+01]
Iteration 100: Current Loss = 372486.0655658401, T = 0.1781
Iteration 200: Current Loss = 367291.04664439964, T = 0.1586
Iteration 300: Current Loss = 360007.4262340632, T = 0.1491
Iteration 400: Current Loss = 359747.3658548653, T = 0.1430
Iteration 500: Current Loss = 359403.43548091804, T = 0.1386
Iteration 600: Current Loss = 358010.343285803, T = 0.1352
Iteration 700: Current Loss = 356958.0000266017, T = 0.1324
Iteration 800: Current Loss = 353888.99901405105, T = 0.1301
Iteration 900: Current Loss = 353069.3927900087, T = 0.1281
Iteration 1000: Current Loss = 352650.8746752119, T = 0.1264
Optimization complete. Best Loss: 352650.8746752119 | Best Parameters: [1.85074644e+03 5.56991094e-01 9.99297787e+00]
Iteration 100: Current Loss = 373400.9927268533, T = 0.1781
Iteration 200: Current Loss = 367034.77463542175, T = 0.1586
Iteration 300: Current Loss = 362100.76782882016, T = 0.1491
Iteration 400: Current Loss = 356963.10458813206, T = 0.1430
Iteration 500: Current Loss = 352874.5631794126, T = 0.1386
Iteration 600: Current Loss = 352099.1575573654, T = 0.1352
Iteration 700: Current Loss = 351821.76933482155, T = 0.1324
Iteration 800: Current Loss = 351678.7116381696, T = 0.1301
Iteration 900: Current Loss = 351619.93024313444, T = 0.1281
Iteration 1000: Current Loss = 351568.6841866656, T = 0.1264
Optimization complete. Best Loss: 351568.6841866656 | Best Parameters: [1.85000000e+03 1.12780546e+00 2.00000000e+01]
Iteration 100: Current Loss = 370906.72309851955, T = 0.1781
Iteration 200: Current Loss = 363939.199423348, T = 0.1586
Iteration 300: Current Loss = 355504.0152963459, T = 0.1491
Iteration 400: Current Loss = 354446.214447219, T = 0.1430
Iteration 500: Current Loss = 352338.9952043633, T = 0.1386
Iteration 600: Current Loss = 351986.22789548157, T = 0.1352
Iteration 700: Current Loss = 351818.40402015735, T = 0.1324
Iteration 800: Current Loss = 351768.96381639893, T = 0.1301
Iteration 900: Current Loss = 351632.2903648409, T = 0.1281
Iteration 1000: Current Loss = 351588.54831488326, T = 0.1264
Optimization complete. Best Loss: 351588.54831488326 | Best Parameters: [1.85000000e+03 1.04375848e+00 1.91039691e+01]
Iteration 100: Current Loss = 375418.88722513296, T = 0.1781
Iteration 200: Current Loss = 367333.2486620946, T = 0.1586
Iteration 300: Current Loss = 357535.2520185799, T = 0.1491
Iteration 400: Current Loss = 355328.9767955445, T = 0.1430
Iteration 500: Current Loss = 355328.9767955445, T = 0.1386
Iteration 600: Current Loss = 355207.89328117523, T = 0.1352
Iteration 700: Current Loss = 354953.2132382177, T = 0.1324
Iteration 800: Current Loss = 354779.4000428034, T = 0.1301
Iteration 900: Current Loss = 354071.1695956547, T = 0.1281
Iteration 1000: Current Loss = 353112.27726724336, T = 0.1264
Optimization complete. Best Loss: 353112.27726724336 | Best Parameters: [1.85230440e+03 4.82894780e-01 9.80722825e+00]
Iteration 100: Current Loss = 372639.2732504451, T = 0.1781
Iteration 200: Current Loss = 366177.0878959596, T = 0.1586
Iteration 300: Current Loss = 357649.56637798407, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 352958.5750864522, T = 0.1301
Iteration 900: Current Loss = 352481.67153132905, T = 0.1281
Iteration 1000: Current Loss = 351984.62439837854, T = 0.1264
Optimization complete. Best Loss: 351984.62439837854 | Best Parameters: [1.85000000e+03 9.23915150e-01 1.45157036e+01]
Iteration 100: Current Loss = 371526.18597150984, T = 0.1781
Iteration 200: Current Loss = 365626.5512393351, T = 0.1586
Iteration 300: Current Loss = 359827.1666864511, T = 0.1491
Iteration 400: Current Loss = 355569.2768180128, T = 0.1430
Iteration 500: Current Loss = 351751.0847433346, T = 0.1386
Iteration 600: Current Loss = 351696.0078370447, T = 0.1352
Iteration 700: Current Loss = 351626.12560701836, T = 0.1324
Iteration 800: Current Loss = 351572.39354665275, T = 0.1301
Iteration 900: Current Loss = 351572.39354665275, T = 0.1281
Iteration 1000: Current Loss = 351568.5707217497, T = 0.1264
Optimization complete. Best Loss: 351568.5707217497 | Best Parameters: [1.85000000e+03 1.11387704e+00 2.00000000e+01]
Iteration 100: Current Loss = 375498.2971156658, T = 0.1781
Iteration 200: Current Loss = 368955.4525381685, T = 0.1586
Iteration 300: Current Loss = 362497.1196111955, T = 0.1491
Iteration 400: Current Loss = 357572.28859285597, T = 0.1430
Iteration 500: Current Loss = 355468.50595010835, T = 0.1386
Iteration 600: Current Loss = 351961.0291093263, T = 0.1352
Iteration 700: Current Loss = 351750.00315221946, T = 0.1324
Iteration 800: Current Loss = 351657.4728885249, T = 0.1301
Iteration 900: Current Loss = 351621.3462562547, T = 0.1281
Iteration 1000: Current Loss = 351581.17436833086, T = 0.1264
Optimization complete. Best Loss: 351581.17436833086 | Best Parameters: [1.85000000e+03 1.06628312e+00 1.95470718e+01]
Iteration 100: Current Loss = 372323.48901133554, T = 0.1781
Iteration 200: Current Loss = 365464.2554194133, T = 0.1586
Iteration 300: Current Loss = 360088.6610084189, T = 0.1491
Iteration 400: Current Loss = 353528.446926153, T = 0.1430
Iteration 500: Current Loss = 351569.805582487, T = 0.1386
Iteration 600: Current Loss = 351569.805582487, T = 0.1352
Iteration 700: Current Loss = 351569.805582487, T = 0.1324
Iteration 800: Current Loss = 351568.724743102, T = 0.1301
Iteration 900: Current Loss = 351568.724743102, T = 0.1281
Iteration 1000: Current Loss = 351568.724743102, T = 0.1264
Optimization complete. Best Loss: 351568.724743102 | Best Parameters: [1.85000000e+03 1.12819208e+00 2.00000000e+01]
Iteration 100: Current Loss = 372594.680071295, T = 0.1781
Iteration 200: Current Loss = 362584.81041757704, T = 0.1586
Iteration 300: Current Loss = 354815.06320938224, T = 0.1491
Iteration 400: Current Loss = 352356.0785225472, T = 0.1430
Iteration 500: Current Loss = 352226.9790944005, T = 0.1386
Iteration 600: Current Loss = 352226.9790944005, T = 0.1352
Iteration 700: Current Loss = 351789.3384647331, T = 0.1324
Iteration 800: Current Loss = 351575.2955070365, T = 0.1301
Iteration 900: Current Loss = 351569.17517103546, T = 0.1281
Iteration 1000: Current Loss = 351569.17517103546, T = 0.1264
Optimization complete. Best Loss: 351569.17517103546 | Best Parameters: [1.8500000e+03 1.1316635e+00 2.0000000e+01]
Iteration 100: Current Loss = 380817.9460501723, T = 0.1781
Iteration 200: Current Loss = 380276.5634637961, T = 0.1586
Iteration 300: Current Loss = 379643.3569981689, T = 0.1491
Iteration 400: Current Loss = 379023.78061310435, T = 0.1430
Iteration 500: Current Loss = 378347.65342793165, T = 0.1386
Iteration 600: Current Loss = 377096.33174053335, T = 0.1352
Iteration 700: Current Loss = 376363.45437833277, T = 0.1324
Iteration 800: Current Loss = 375779.30619104276, T = 0.1301
Iteration 900: Current Loss = 375455.235409834, T = 0.1281
Iteration 1000: Current Loss = 374962.5631242624, T = 0.1264
Optimization complete. Best Loss: 374962.5631242624 | Best Parameters: [1.90803737e+03 5.48737622e-01 7.98702272e+00]
Iteration 100: Current Loss = 377756.3133759633, T = 0.1781
Iteration 200: Current Loss = 375484.4524135888, T = 0.1586
Iteration 300: Current Loss = 373497.0868643649, T = 0.1491
Iteration 400: Current Loss = 371545.7134357131, T = 0.1430
Iteration 500: Current Loss = 368714.97679520206, T = 0.1386
Iteration 600: Current Loss = 365581.80407775874, T = 0.1352
Iteration 700: Current Loss = 363271.8657691237, T = 0.1324
Iteration 800: Current Loss = 362657.9227186681, T = 0.1301
Iteration 900: Current Loss = 361172.88922047603, T = 0.1281
Iteration 1000: Current Loss = 359969.862655065, T = 0.1264
Optimization complete. Best Loss: 359969.862655065 | Best Parameters: [1.86855652e+03 2.85455071e-01 5.49178774e+00]
Iteration 100: Current Loss = 381071.608710806, T = 0.1781
Iteration 200: Current Loss = 378515.99951845163, T = 0.1586
Iteration 300: Current Loss = 377478.1052342961, T = 0.1491
Iteration 400: Current Loss = 376750.26776263735, T = 0.1430
Iteration 500: Current Loss = 376601.32284257887, T = 0.1386
Iteration 600: Current Loss = 376231.5645484764, T = 0.1352
Iteration 700: Current Loss = 375709.24540891027, T = 0.1324
Iteration 800: Current Loss = 374170.0004957412, T = 0.1301
Iteration 900: Current Loss = 372418.97445642384, T = 0.1281
Iteration 1000: Current Loss = 369846.0190756708, T = 0.1264
Optimization complete. Best Loss: 369846.0190756708 | Best Parameters: [1.89464644e+03 8.40172505e-01 1.21822584e+01]
Iteration 100: Current Loss = 378295.2048676818, T = 0.1781
Iteration 200: Current Loss = 377334.9443059122, T = 0.1586
Iteration 300: Current Loss = 377189.7703005655, T = 0.1491
Iteration 400: Current Loss = 375904.64327020023, T = 0.1430
Iteration 500: Current Loss = 374997.6428605814, T = 0.1386
Iteration 600: Current Loss = 372139.7821179202, T = 0.1352
Iteration 700: Current Loss = 367982.2044954283, T = 0.1324
Iteration 800: Current Loss = 365533.4723526237, T = 0.1301
Iteration 900: Current Loss = 362417.40611226344, T = 0.1281
Iteration 1000: Current Loss = 359500.11274160084, T = 0.1264
Optimization complete. Best Loss: 359500.11274160084 | Best Parameters: [1.86709212e+03 7.85964238e-01 9.57711219e+00]
Iteration 100: Current Loss = 376516.57040420343, T = 0.1781
Iteration 200: Current Loss = 372458.58835986594, T = 0.1586
Iteration 300: Current Loss = 368421.9411981296, T = 0.1491
Iteration 400: Current Loss = 368178.62364507874, T = 0.1430
Iteration 500: Current Loss = 367793.3478377253, T = 0.1386
Iteration 600: Current Loss = 366747.0166556236, T = 0.1352
Iteration 700: Current Loss = 365915.23073511943, T = 0.1324
Iteration 800: Current Loss = 363450.49335755047, T = 0.1301
Iteration 900: Current Loss = 362480.75804120523, T = 0.1281
Iteration 1000: Current Loss = 359401.54275375704, T = 0.1264
Optimization complete. Best Loss: 359401.54275375704 | Best Parameters: [1.86712640e+03 7.42470343e-01 1.05579920e+01]
Iteration 100: Current Loss = 380377.427866201, T = 0.1781
Iteration 200: Current Loss = 377497.69407603703, T = 0.1586
Iteration 300: Current Loss = 376238.0079119719, T = 0.1491
Iteration 400: Current Loss = 375659.79783589224, T = 0.1430
Iteration 500: Current Loss = 373744.6737407167, T = 0.1386
Iteration 600: Current Loss = 370744.83537010493, T = 0.1352
Iteration 700: Current Loss = 367185.9738424863, T = 0.1324
Iteration 800: Current Loss = 362774.3030408926, T = 0.1301
Iteration 900: Current Loss = 360132.6441970712, T = 0.1281
Iteration 1000: Current Loss = 357210.8494576144, T = 0.1264
Optimization complete. Best Loss: 357210.8494576144 | Best Parameters: [1.86248758e+03 9.56187223e-01 1.44187247e+01]
Iteration 100: Current Loss = 376259.21252487827, T = 0.1781
Iteration 200: Current Loss = 370151.34562750574, T = 0.1586
Iteration 300: Current Loss = 367647.53180775925, T = 0.1491
Iteration 400: Current Loss = 367246.37963647465, T = 0.1430
Iteration 500: Current Loss = 362568.51702528296, T = 0.1386
Iteration 600: Current Loss = 358069.42945267557, T = 0.1352
Iteration 700: Current Loss = 354942.66104814614, T = 0.1324
Iteration 800: Current Loss = 351991.75957035745, T = 0.1301
Iteration 900: Current Loss = 351579.2453066542, T = 0.1281
Iteration 1000: Current Loss = 351579.2453066542, T = 0.1264
Optimization complete. Best Loss: 351579.2453066542 | Best Parameters: [1.85000000e+03 1.11193221e+00 1.95721516e+01]
Iteration 100: Current Loss = 379399.7143606196, T = 0.1781
Iteration 200: Current Loss = 377148.9604094504, T = 0.1586
Iteration 300: Current Loss = 376096.0501192119, T = 0.1491
Iteration 400: Current Loss = 371450.65828866913, T = 0.1430
Iteration 500: Current Loss = 367560.038706287, T = 0.1386
Iteration 600: Current Loss = 365797.32387644955, T = 0.1352
Iteration 700: Current Loss = 359246.91232642124, T = 0.1324
Iteration 800: Current Loss = 355847.1712387675, T = 0.1301
Iteration 900: Current Loss = 353757.92950763414, T = 0.1281
Iteration 1000: Current Loss = 352019.21604903205, T = 0.1264
Optimization complete. Best Loss: 352019.21604903205 | Best Parameters: [1.85072384e+03 7.86338677e-01 1.54075551e+01]
Iteration 100: Current Loss = 377891.69535761233, T = 0.1781
Iteration 200: Current Loss = 375598.1362673617, T = 0.1586
Iteration 300: Current Loss = 373232.04770893947, T = 0.1491
Iteration 400: Current Loss = 370661.3279550454, T = 0.1430
Iteration 500: Current Loss = 367150.57467238564, T = 0.1386
Iteration 600: Current Loss = 362022.0752855818, T = 0.1352
Iteration 700: Current Loss = 358231.4883177619, T = 0.1324
Iteration 800: Current Loss = 354602.70322055, T = 0.1301
Iteration 900: Current Loss = 351642.67263050063, T = 0.1281
Iteration 1000: Current Loss = 351571.53574570426, T = 0.1264
Optimization complete. Best Loss: 351571.53574570426 | Best Parameters: [1.85000000e+03 1.10305324e+00 1.98370634e+01]
Iteration 100: Current Loss = 380128.2667657165, T = 0.1781
Iteration 200: Current Loss = 372090.19352776575, T = 0.1586
Iteration 300: Current Loss = 367527.26666054595, T = 0.1491
Iteration 400: Current Loss = 361771.2296551299, T = 0.1430
Iteration 500: Current Loss = 359379.14883302, T = 0.1386
Iteration 600: Current Loss = 358458.9385289121, T = 0.1352
Iteration 700: Current Loss = 358038.1896014593, T = 0.1324
Iteration 800: Current Loss = 357746.9876332864, T = 0.1301
Iteration 900: Current Loss = 356960.1095096469, T = 0.1281
Iteration 1000: Current Loss = 354836.4102534638, T = 0.1264
Optimization complete. Best Loss: 354836.4102534638 | Best Parameters: [1.85673090e+03 4.73462623e-01 9.84137769e+00]
Iteration 100: Current Loss = 374988.53167414194, T = 0.1781
Iteration 200: Current Loss = 366969.57864845754, T = 0.1586
Iteration 300: Current Loss = 358786.1568035466, T = 0.1491
Iteration 400: Current Loss = 358551.43736378464, T = 0.1430
Iteration 500: Current Loss = 357948.9350276778, T = 0.1386
Iteration 600: Current Loss = 357279.93201134336, T = 0.1352
Iteration 700: Current Loss = 356594.45203428966, T = 0.1324
Iteration 800: Current Loss = 354231.9787578675, T = 0.1301
Iteration 900: Current Loss = 352084.8210099239, T = 0.1281
Iteration 1000: Current Loss = 351925.52619208285, T = 0.1264
Optimization complete. Best Loss: 351925.52619208285 | Best Parameters: [1.85000000e+03 6.92240781e-01 1.35165946e+01]
Iteration 100: Current Loss = 375673.106564251, T = 0.1781
Iteration 200: Current Loss = 369469.0026681147, T = 0.1586
Iteration 300: Current Loss = 364939.7440301339, T = 0.1491
Iteration 400: Current Loss = 359989.16696391883, T = 0.1430
Iteration 500: Current Loss = 354739.2203740316, T = 0.1386
Iteration 600: Current Loss = 353066.81042604765, T = 0.1352
Iteration 700: Current Loss = 351647.7326836642, T = 0.1324
Iteration 800: Current Loss = 351605.35708911344, T = 0.1301
Iteration 900: Current Loss = 351595.5610933888, T = 0.1281
Iteration 1000: Current Loss = 351584.9486060182, T = 0.1264
Optimization complete. Best Loss: 351584.9486060182 | Best Parameters: [1.85000000e+03 1.05802830e+00 1.95497384e+01]
Iteration 100: Current Loss = 376837.8757795605, T = 0.1781
Iteration 200: Current Loss = 367949.1407283453, T = 0.1586
Iteration 300: Current Loss = 363617.7385396723, T = 0.1491
Iteration 400: Current Loss = 357884.1678050984, T = 0.1430
Iteration 500: Current Loss = 357271.7868447778, T = 0.1386
Iteration 600: Current Loss = 356824.0016390758, T = 0.1352
Iteration 700: Current Loss = 353597.3120730661, T = 0.1324
Iteration 800: Current Loss = 351690.91547988786, T = 0.1301
Iteration 900: Current Loss = 351607.8610264861, T = 0.1281
Iteration 1000: Current Loss = 351598.6289075684, T = 0.1264
Optimization complete. Best Loss: 351598.6289075684 | Best Parameters: [1.85000000e+03 1.03124629e+00 1.86071928e+01]
Iteration 100: Current Loss = 372881.0445527287, T = 0.1781
Iteration 200: Current Loss = 365182.11609716626, T = 0.1586
Iteration 300: Current Loss = 359980.18635888956, T = 0.1491
Iteration 400: Current Loss = 359088.33592883707, T = 0.1430
Iteration 500: Current Loss = 358793.33780978445, T = 0.1386
Iteration 600: Current Loss = 358036.643072377, T = 0.1352
Iteration 700: Current Loss = 357731.0412243577, T = 0.1324
Iteration 800: Current Loss = 356407.0201488257, T = 0.1301
Iteration 900: Current Loss = 354476.6026226343, T = 0.1281
Iteration 1000: Current Loss = 352656.6488221691, T = 0.1264
Optimization complete. Best Loss: 352656.6488221691 | Best Parameters: [1.85127712e+03 7.11976679e-01 1.16332696e+01]
Iteration 100: Current Loss = 376913.0453222278, T = 0.1781
Iteration 200: Current Loss = 373621.11278268375, T = 0.1586
Iteration 300: Current Loss = 372270.79640415276, T = 0.1491
Iteration 400: Current Loss = 367496.6241615369, T = 0.1430
Iteration 500: Current Loss = 364155.8391992342, T = 0.1386
Iteration 600: Current Loss = 357941.65128306445, T = 0.1352
Iteration 700: Current Loss = 354754.8343559922, T = 0.1324
Iteration 800: Current Loss = 353462.27790534915, T = 0.1301
Iteration 900: Current Loss = 351714.784737794, T = 0.1281
Iteration 1000: Current Loss = 351661.6047889385, T = 0.1264
Optimization complete. Best Loss: 351661.6047889385 | Best Parameters: [1.85000000e+03 9.22435405e-01 1.68337651e+01]
Iteration 100: Current Loss = 371191.4871836091, T = 0.1781
Iteration 200: Current Loss = 363297.8145302256, T = 0.1586
Iteration 300: Current Loss = 359908.7696261079, T = 0.1491
Iteration 400: Current Loss = 359488.2424429851, T = 0.1430
Iteration 500: Current Loss = 357425.74066970235, T = 0.1386
Iteration 600: Current Loss = 355654.4049463001, T = 0.1352
Iteration 700: Current Loss = 352715.70508819475, T = 0.1324
Iteration 800: Current Loss = 352188.51498756465, T = 0.1301
Iteration 900: Current Loss = 351668.5893603843, T = 0.1281
Iteration 1000: Current Loss = 351613.563849495, T = 0.1264
Optimization complete. Best Loss: 351613.563849495 | Best Parameters: [1.85000000e+03 9.80555031e-01 1.82941209e+01]
Iteration 100: Current Loss = 371350.3957563182, T = 0.1781
Iteration 200: Current Loss = 362711.69637387624, T = 0.1586
Iteration 300: Current Loss = 353701.271737086, T = 0.1491
Iteration 400: Current Loss = 353668.96627904626, T = 0.1430
Iteration 500: Current Loss = 352462.3796515646, T = 0.1386
Iteration 600: Current Loss = 352415.90262994776, T = 0.1352
Iteration 700: Current Loss = 352145.8270717774, T = 0.1324
Iteration 800: Current Loss = 351837.90896523057, T = 0.1301
Iteration 900: Current Loss = 351777.1198177426, T = 0.1281
Iteration 1000: Current Loss = 351777.1198177426, T = 0.1264
Optimization complete. Best Loss: 351777.1198177426 | Best Parameters: [1.85000000e+03 8.17846428e-01 1.49913338e+01]
Iteration 100: Current Loss = 374018.3784399122, T = 0.1781
Iteration 200: Current Loss = 364792.2913414663, T = 0.1586
Iteration 300: Current Loss = 360075.66676727624, T = 0.1491
Iteration 400: Current Loss = 355802.7981627921, T = 0.1430
Iteration 500: Current Loss = 354959.4980172326, T = 0.1386
Iteration 600: Current Loss = 353371.54105410504, T = 0.1352
Iteration 700: Current Loss = 352311.7979153422, T = 0.1324
Iteration 800: Current Loss = 351904.31757452496, T = 0.1301
Iteration 900: Current Loss = 351798.53145431925, T = 0.1281
Iteration 1000: Current Loss = 351772.8656822562, T = 0.1264
Optimization complete. Best Loss: 351772.8656822562 | Best Parameters: [1.85000000e+03 7.92116706e-01 1.50271285e+01]
Iteration 100: Current Loss = 374909.77603520174, T = 0.1781
Iteration 200: Current Loss = 370304.1485481681, T = 0.1586
Iteration 300: Current Loss = 369243.35700050584, T = 0.1491
Iteration 400: Current Loss = 363260.7646124977, T = 0.1430
Iteration 500: Current Loss = 354730.70098029304, T = 0.1386
Iteration 600: Current Loss = 351587.6291562603, T = 0.1352
Iteration 700: Current Loss = 351581.049194414, T = 0.1324
Iteration 800: Current Loss = 351571.9071414342, T = 0.1301
Iteration 900: Current Loss = 351571.9071414342, T = 0.1281
Iteration 1000: Current Loss = 351568.8316978159, T = 0.1264
