Iteration 100: Current Loss = 375818.68151876004, T = 0.1781
Iteration 500: Current Loss = 357160.06555189425, T = 0.1386
Iteration 600: Current Loss = 355150.65959461534, T = 0.1352
Iteration 700: Current Loss = 353458.84036632953, T = 0.1324
Iteration 800: Current Loss = 352179.50295566587, T = 0.1301
Iteration 900: Current Loss = 352040.7370440266, T = 0.1281
Iteration 1000: Current Loss = 351831.73261172744, T = 0.1264
Optimization complete. Best Loss: 351831.73261172744 | Best Parameters: [1.85000000e+03 7.39615105e-01 1.49528289e+01]
Iteration 100: Current Loss = 369250.74733470625, T = 0.1781
Iteration 200: Current Loss = 359948.9877168444, T = 0.1586
Iteration 300: Current Loss = 359861.5418277541, T = 0.1491
Iteration 400: Current Loss = 359379.05091972486, T = 0.1430
Iteration 500: Current Loss = 358978.10371451336, T = 0.1386
Iteration 600: Current Loss = 358844.9142574956, T = 0.1352
Iteration 700: Current Loss = 358844.9142574956, T = 0.1324
Iteration 800: Current Loss = 358596.05612128007, T = 0.1301
Iteration 900: Current Loss = 358561.9262324947, T = 0.1281
Iteration 1000: Current Loss = 358443.71481275983, T = 0.1264
Optimization complete. Best Loss: 358443.71481275983 | Best Parameters: [1.86641878e+03 2.26631540e-01 5.12426516e+00]
Iteration 100: Current Loss = 369909.6250823055, T = 0.1781
Iteration 200: Current Loss = 361988.6644729457, T = 0.1586
Iteration 300: Current Loss = 357906.8141005053, T = 0.1491
Iteration 400: Current Loss = 356620.8520884893, T = 0.1430
Iteration 500: Current Loss = 353781.7750068844, T = 0.1386
Iteration 600: Current Loss = 351630.0064476658, T = 0.1352
Iteration 700: Current Loss = 351583.98293720034, T = 0.1324
Iteration 800: Current Loss = 351572.0767929401, T = 0.1301
Iteration 900: Current Loss = 351568.35975386825, T = 0.1281
Iteration 1000: Current Loss = 351568.35975386825, T = 0.1264
Optimization complete. Best Loss: 351568.35975386825 | Best Parameters: [1.85000000e+03 1.11703138e+00 2.00000000e+01]
Iteration 100: Current Loss = 367831.184891709, T = 0.1781
Iteration 200: Current Loss = 361142.7739395702, T = 0.1586
Iteration 300: Current Loss = 359138.4677932575, T = 0.1491
Iteration 400: Current Loss = 357284.67264991015, T = 0.1430
Iteration 500: Current Loss = 353707.7282207986, T = 0.1386
Iteration 600: Current Loss = 352555.34826168563, T = 0.1352
Iteration 700: Current Loss = 352511.8959750356, T = 0.1324
Iteration 800: Current Loss = 352345.6949909341, T = 0.1301
Iteration 900: Current Loss = 352167.08740278665, T = 0.1281
Iteration 1000: Current Loss = 351908.7753605075, T = 0.1264
Optimization complete. Best Loss: 351908.7753605075 | Best Parameters: [1.85029791e+03 7.64177325e-01 1.45909191e+01]
Iteration 100: Current Loss = 370043.6042037935, T = 0.1781
Iteration 200: Current Loss = 363069.2762121511, T = 0.1586
Iteration 300: Current Loss = 355739.76288777526, T = 0.1491
Iteration 400: Current Loss = 353275.03809657326, T = 0.1430
Iteration 500: Current Loss = 352615.55535852717, T = 0.1386
Iteration 600: Current Loss = 352283.08544464887, T = 0.1352
Iteration 700: Current Loss = 352022.1871758967, T = 0.1324
Iteration 800: Current Loss = 351858.5527479955, T = 0.1301
Iteration 900: Current Loss = 351755.3302700858, T = 0.1281
Iteration 1000: Current Loss = 351748.11718374456, T = 0.1264
Optimization complete. Best Loss: 351748.11718374456 | Best Parameters: [1.85000000e+03 8.00959524e-01 1.55266338e+01]
Iteration 100: Current Loss = 368270.75535649556, T = 0.1781
Iteration 200: Current Loss = 358540.17871951597, T = 0.1586
Iteration 300: Current Loss = 353701.2360508399, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
Optimization complete. Best Loss: 353701.12317541154 | Best Parameters: [1.85e+03 5.00e-02 5.00e-02]
Iteration 100: Current Loss = 369626.0056109948, T = 0.1781
Iteration 200: Current Loss = 359975.2356021398, T = 0.1586
Iteration 300: Current Loss = 357032.69101611566, T = 0.1491
Iteration 400: Current Loss = 355554.71132150386, T = 0.1430
Iteration 500: Current Loss = 354416.9871492719, T = 0.1386
Iteration 600: Current Loss = 352417.6001284423, T = 0.1352
Iteration 700: Current Loss = 352325.5202690717, T = 0.1324
Iteration 800: Current Loss = 352325.12095044344, T = 0.1301
Iteration 900: Current Loss = 352147.5220897442, T = 0.1281
Iteration 1000: Current Loss = 351783.6721348433, T = 0.1264
Optimization complete. Best Loss: 351783.6721348433 | Best Parameters: [1.85000000e+03 7.89542257e-01 1.48758144e+01]
Iteration 100: Current Loss = 368542.6327197702, T = 0.1781
Iteration 200: Current Loss = 359850.5250234009, T = 0.1586
Iteration 300: Current Loss = 357729.14026296005, T = 0.1491
Iteration 400: Current Loss = 354823.1151015779, T = 0.1430
Iteration 500: Current Loss = 353701.1294562003, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353700.11023481685, T = 0.1324
Iteration 800: Current Loss = 352844.4143530991, T = 0.1301
Iteration 900: Current Loss = 351926.0248913462, T = 0.1281
Iteration 1000: Current Loss = 351860.85663280997, T = 0.1264
Optimization complete. Best Loss: 351860.85663280997 | Best Parameters: [1.8500000e+03 7.6926596e-01 1.4080160e+01]
Iteration 100: Current Loss = 368675.9883367759, T = 0.1781
Iteration 200: Current Loss = 361446.8447627615, T = 0.1586
Iteration 300: Current Loss = 356314.014911401, T = 0.1491
Iteration 400: Current Loss = 352982.2416961236, T = 0.1430
Iteration 500: Current Loss = 351928.60456536745, T = 0.1386
Iteration 600: Current Loss = 351656.3916698629, T = 0.1352
Iteration 700: Current Loss = 351633.477288069, T = 0.1324
Iteration 800: Current Loss = 351630.8446151784, T = 0.1301
Iteration 900: Current Loss = 351605.185236674, T = 0.1281
Iteration 1000: Current Loss = 351581.4364629143, T = 0.1264
Optimization complete. Best Loss: 351581.4364629143 | Best Parameters: [1.85000000e+03 1.06876610e+00 1.93485426e+01]
Iteration 100: Current Loss = 376852.40720835654, T = 0.1781
Iteration 200: Current Loss = 376545.2157318942, T = 0.1586
Iteration 300: Current Loss = 376335.589628437, T = 0.1491
Iteration 400: Current Loss = 375943.5729972896, T = 0.1430
Iteration 500: Current Loss = 375553.40379655553, T = 0.1386
Iteration 600: Current Loss = 374796.0123543474, T = 0.1352
Iteration 700: Current Loss = 373583.3024807338, T = 0.1324
Iteration 800: Current Loss = 372482.60825785657, T = 0.1301
Iteration 900: Current Loss = 371745.99236669514, T = 0.1281
Iteration 1000: Current Loss = 371163.56978580466, T = 0.1264
Optimization complete. Best Loss: 371163.56978580466 | Best Parameters: [1.89756393e+03 4.79589133e-01 7.20502136e+00]
Iteration 100: Current Loss = 374890.4004625492, T = 0.1781
Iteration 200: Current Loss = 371239.28292402334, T = 0.1586
Iteration 300: Current Loss = 369450.7220839012, T = 0.1491
Iteration 400: Current Loss = 369161.8590643425, T = 0.1430
Iteration 500: Current Loss = 368714.5712298788, T = 0.1386
Iteration 600: Current Loss = 368514.51771835407, T = 0.1352
Iteration 700: Current Loss = 368443.4337002314, T = 0.1324
Iteration 800: Current Loss = 367982.10743714863, T = 0.1301
Iteration 900: Current Loss = 367829.2035915252, T = 0.1281
Iteration 1000: Current Loss = 367371.3586831376, T = 0.1264
Optimization complete. Best Loss: 367371.3586831376 | Best Parameters: [1.88809573e+03 2.87886091e-01 4.70775015e+00]
Iteration 100: Current Loss = 376019.4972526661, T = 0.1781
Iteration 200: Current Loss = 375432.5215900673, T = 0.1586
Iteration 300: Current Loss = 373886.64500732266, T = 0.1491
Iteration 400: Current Loss = 372028.36864658043, T = 0.1430
Iteration 500: Current Loss = 369824.09869765403, T = 0.1386
Iteration 600: Current Loss = 367577.7711823586, T = 0.1352
Iteration 700: Current Loss = 365371.95303226373, T = 0.1324
Iteration 800: Current Loss = 363953.1267684185, T = 0.1301
Iteration 900: Current Loss = 362009.7985696308, T = 0.1281
Iteration 1000: Current Loss = 360097.440264746, T = 0.1264
Optimization complete. Best Loss: 360097.440264746 | Best Parameters: [1.86911775e+03 8.80802435e-01 1.32429882e+01]
Iteration 100: Current Loss = 374208.95842252683, T = 0.1781
Iteration 200: Current Loss = 367923.5937354142, T = 0.1586
Iteration 300: Current Loss = 363702.42849108874, T = 0.1491
Iteration 400: Current Loss = 363216.6143700301, T = 0.1430
Iteration 500: Current Loss = 359761.0387804579, T = 0.1386
Iteration 600: Current Loss = 358440.8404292123, T = 0.1352
Iteration 700: Current Loss = 358438.58983407874, T = 0.1324
Iteration 800: Current Loss = 358163.4073186334, T = 0.1301
Iteration 900: Current Loss = 357730.0876743686, T = 0.1281
Iteration 1000: Current Loss = 357234.5498959667, T = 0.1264
Optimization complete. Best Loss: 357234.5498959667 | Best Parameters: [1.86292126e+03 4.01113234e-01 8.02247489e+00]
Iteration 100: Current Loss = 374266.68582883757, T = 0.1781
Iteration 200: Current Loss = 370343.4563445334, T = 0.1586
Iteration 300: Current Loss = 366179.039712013, T = 0.1491
Iteration 400: Current Loss = 361800.732036129, T = 0.1430
Iteration 500: Current Loss = 356836.4321883193, T = 0.1386
Iteration 600: Current Loss = 355643.7103269365, T = 0.1352
Iteration 700: Current Loss = 355570.81164999766, T = 0.1324
Iteration 800: Current Loss = 355454.8000983315, T = 0.1301
Iteration 900: Current Loss = 354968.46946941235, T = 0.1281
Iteration 1000: Current Loss = 354884.14373704646, T = 0.1264
Optimization complete. Best Loss: 354884.14373704646 | Best Parameters: [1.85590194e+03 1.91580952e-01 3.79864843e+00]
Iteration 100: Current Loss = 377289.6919594357, T = 0.1781
Iteration 200: Current Loss = 377107.09621551144, T = 0.1586
Iteration 300: Current Loss = 376377.2265406494, T = 0.1491
Iteration 400: Current Loss = 375807.54833911965, T = 0.1430
Iteration 500: Current Loss = 372850.86616990616, T = 0.1386
Iteration 600: Current Loss = 370044.57710156025, T = 0.1352
Iteration 700: Current Loss = 367462.23626862915, T = 0.1324
Iteration 800: Current Loss = 366364.18030442647, T = 0.1301
Iteration 900: Current Loss = 364707.71158061485, T = 0.1281
Iteration 1000: Current Loss = 362782.91493011697, T = 0.1264
Optimization complete. Best Loss: 362782.91493011697 | Best Parameters: [1.87630917e+03 7.33087570e-01 1.23897850e+01]
Iteration 100: Current Loss = 372717.3224342833, T = 0.1781
Iteration 200: Current Loss = 367931.2059460032, T = 0.1586
Iteration 300: Current Loss = 362719.93192942516, T = 0.1491
Iteration 400: Current Loss = 357771.4637272644, T = 0.1430
Iteration 500: Current Loss = 356119.5149927638, T = 0.1386
Iteration 600: Current Loss = 353701.16046015534, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353154.09270653734, T = 0.1281
Iteration 1000: Current Loss = 353028.24626748863, T = 0.1264
Optimization complete. Best Loss: 353028.24626748863 | Best Parameters: [1.85000000e+03 4.05012162e-01 7.24619970e+00]
Iteration 100: Current Loss = 371720.7116566924, T = 0.1781
Iteration 200: Current Loss = 365480.03482069774, T = 0.1586
Iteration 300: Current Loss = 360114.9840162979, T = 0.1491
Iteration 400: Current Loss = 359468.3546504414, T = 0.1430
Iteration 500: Current Loss = 359312.74606784986, T = 0.1386
Iteration 600: Current Loss = 358912.83801494126, T = 0.1352
Iteration 700: Current Loss = 358912.075536933, T = 0.1324
Iteration 800: Current Loss = 358912.075536933, T = 0.1301
Iteration 900: Current Loss = 358877.1854931297, T = 0.1281
Iteration 1000: Current Loss = 358377.55089015496, T = 0.1264
Optimization complete. Best Loss: 358377.55089015496 | Best Parameters: [1.86491005e+03 2.02844524e-01 4.22047127e+00]
Iteration 100: Current Loss = 371861.55445885286, T = 0.1781
Iteration 200: Current Loss = 365467.4545640899, T = 0.1586
Iteration 300: Current Loss = 361117.1259249505, T = 0.1491
Iteration 400: Current Loss = 356060.1074824717, T = 0.1430
Iteration 500: Current Loss = 354902.60108452104, T = 0.1386
Iteration 600: Current Loss = 354873.7216338081, T = 0.1352
Iteration 700: Current Loss = 353971.49848959094, T = 0.1324
Iteration 800: Current Loss = 353670.98946283886, T = 0.1301
Iteration 900: Current Loss = 353207.54662610014, T = 0.1281
Iteration 1000: Current Loss = 352477.9025225444, T = 0.1264
Optimization complete. Best Loss: 352477.9025225444 | Best Parameters: [1.85001008e+03 5.81352750e-01 1.00196911e+01]
Iteration 100: Current Loss = 370372.43098676373, T = 0.1781
Iteration 200: Current Loss = 362824.667792774, T = 0.1586
Iteration 300: Current Loss = 358853.43167547055, T = 0.1491
Iteration 400: Current Loss = 358615.86297406175, T = 0.1430
Iteration 500: Current Loss = 358426.35647961503, T = 0.1386
Iteration 600: Current Loss = 357315.3013760766, T = 0.1352
Iteration 700: Current Loss = 357103.87240981276, T = 0.1324
Iteration 800: Current Loss = 356755.82195128646, T = 0.1301
Iteration 900: Current Loss = 356264.1351367959, T = 0.1281
Iteration 1000: Current Loss = 354970.9697925321, T = 0.1264
Optimization complete. Best Loss: 354970.9697925321 | Best Parameters: [1.85712549e+03 5.86198259e-01 1.01209637e+01]
Iteration 100: Current Loss = 371665.1221522332, T = 0.1781
Iteration 200: Current Loss = 364105.87422922655, T = 0.1586
Iteration 300: Current Loss = 359626.2144517043, T = 0.1491
Iteration 400: Current Loss = 358531.48381024477, T = 0.1430
Iteration 500: Current Loss = 358122.96147623047, T = 0.1386
Iteration 600: Current Loss = 357819.6289046595, T = 0.1352
Iteration 700: Current Loss = 355673.04435938527, T = 0.1324
Iteration 800: Current Loss = 353818.27299973124, T = 0.1301
Iteration 900: Current Loss = 352550.4401451603, T = 0.1281
Iteration 1000: Current Loss = 352303.9766266935, T = 0.1264
Optimization complete. Best Loss: 352303.9766266935 | Best Parameters: [1.85000000e+03 5.42261001e-01 1.10742963e+01]
Iteration 100: Current Loss = 369536.87509415176, T = 0.1781
Iteration 200: Current Loss = 362050.9609298489, T = 0.1586
Iteration 300: Current Loss = 358311.69695391547, T = 0.1491
Iteration 400: Current Loss = 357620.71441420674, T = 0.1430
Iteration 500: Current Loss = 356333.0703848565, T = 0.1386
Iteration 600: Current Loss = 355096.4638814642, T = 0.1352
Iteration 700: Current Loss = 353463.9342961971, T = 0.1324
Iteration 800: Current Loss = 352442.5860277876, T = 0.1301
Iteration 900: Current Loss = 351932.9062453461, T = 0.1281
Iteration 1000: Current Loss = 351721.7683843076, T = 0.1264
Optimization complete. Best Loss: 351721.7683843076 | Best Parameters: [1.85000000e+03 9.06256491e-01 1.60101871e+01]
Iteration 100: Current Loss = 372693.0426429375, T = 0.1781
Iteration 200: Current Loss = 367475.5588873467, T = 0.1586
Iteration 300: Current Loss = 362910.7851367314, T = 0.1491
Iteration 400: Current Loss = 357622.7870086638, T = 0.1430
Iteration 500: Current Loss = 355704.6151466193, T = 0.1386
Iteration 600: Current Loss = 352516.6299017047, T = 0.1352
Iteration 700: Current Loss = 351762.77215164783, T = 0.1324
Iteration 800: Current Loss = 351680.5044294168, T = 0.1301
Iteration 900: Current Loss = 351660.9448418027, T = 0.1281
Iteration 1000: Current Loss = 351589.8816543942, T = 0.1264
Optimization complete. Best Loss: 351589.8816543942 | Best Parameters: [1.85000000e+03 1.09753609e+00 1.92188626e+01]
Iteration 100: Current Loss = 367961.78004912176, T = 0.1781
Iteration 200: Current Loss = 363100.03824513644, T = 0.1586
Iteration 300: Current Loss = 358957.08024749876, T = 0.1491
Iteration 400: Current Loss = 356336.14363355737, T = 0.1430
Iteration 500: Current Loss = 351926.6456206282, T = 0.1386
Iteration 600: Current Loss = 351728.76552090386, T = 0.1352
Iteration 700: Current Loss = 351624.15857321344, T = 0.1324
Iteration 800: Current Loss = 351600.96874226, T = 0.1301
Iteration 900: Current Loss = 351580.0443092617, T = 0.1281
Iteration 1000: Current Loss = 351572.5063157599, T = 0.1264
Optimization complete. Best Loss: 351572.5063157599 | Best Parameters: [1.85000000e+03 1.10095174e+00 1.97778473e+01]
Iteration 100: Current Loss = 374839.8025011842, T = 0.1781
Iteration 200: Current Loss = 369907.38034696475, T = 0.1586
Iteration 300: Current Loss = 363929.95914213115, T = 0.1491
Iteration 400: Current Loss = 358973.6977961226, T = 0.1430
Iteration 500: Current Loss = 358088.540466467, T = 0.1386
Iteration 600: Current Loss = 355234.4147686647, T = 0.1352
Iteration 700: Current Loss = 355162.88212144654, T = 0.1324
Iteration 800: Current Loss = 354268.2785605801, T = 0.1301
Iteration 900: Current Loss = 352960.6544201879, T = 0.1281
Iteration 1000: Current Loss = 352008.5675801163, T = 0.1264
Optimization complete. Best Loss: 352008.5675801163 | Best Parameters: [1.85000261e+03 6.71304805e-01 1.27716661e+01]
Iteration 100: Current Loss = 370350.89542075293, T = 0.1781
Iteration 200: Current Loss = 365330.7643199498, T = 0.1586
Iteration 300: Current Loss = 359651.6759127529, T = 0.1491
Iteration 400: Current Loss = 356729.7334524826, T = 0.1430
Iteration 500: Current Loss = 355550.7673761927, T = 0.1386
Iteration 600: Current Loss = 354092.11731746665, T = 0.1352
Iteration 700: Current Loss = 353124.4117244891, T = 0.1324
Iteration 800: Current Loss = 351824.9671748745, T = 0.1301
Iteration 900: Current Loss = 351634.31137178995, T = 0.1281
Iteration 1000: Current Loss = 351598.4267608771, T = 0.1264
Optimization complete. Best Loss: 351598.4267608771 | Best Parameters: [1.85000000e+03 1.07142356e+00 1.88420235e+01]
Iteration 100: Current Loss = 366513.86817209044, T = 0.1781
Iteration 200: Current Loss = 358406.78682826186, T = 0.1586
Iteration 300: Current Loss = 357216.1368039892, T = 0.1491
Iteration 400: Current Loss = 355687.1786989711, T = 0.1430
Iteration 500: Current Loss = 354553.2524995641, T = 0.1386
Iteration 600: Current Loss = 352873.9961776513, T = 0.1352
Iteration 700: Current Loss = 352008.8744675355, T = 0.1324
Iteration 800: Current Loss = 351622.3513900873, T = 0.1301
Iteration 900: Current Loss = 351578.4201497649, T = 0.1281
Iteration 1000: Current Loss = 351568.34237839223, T = 0.1264
Optimization complete. Best Loss: 351568.34237839223 | Best Parameters: [1.85000000e+03 1.11745217e+00 2.00000000e+01]
Iteration 100: Current Loss = 368591.64662143623, T = 0.1781
Iteration 200: Current Loss = 359375.0175938123, T = 0.1586
Iteration 300: Current Loss = 358645.3490554213, T = 0.1491
Iteration 400: Current Loss = 357673.56330632936, T = 0.1430
Iteration 500: Current Loss = 357072.15127941314, T = 0.1386
Iteration 600: Current Loss = 355826.85691128165, T = 0.1352
Iteration 700: Current Loss = 353975.1789015511, T = 0.1324
Iteration 800: Current Loss = 353084.78998670226, T = 0.1301
Iteration 900: Current Loss = 352125.65775525576, T = 0.1281
Iteration 1000: Current Loss = 352069.55468812975, T = 0.1264
Optimization complete. Best Loss: 352069.55468812975 | Best Parameters: [1.85000000e+03 6.26254369e-01 1.24567394e+01]
Iteration 100: Current Loss = 366569.78402973025, T = 0.1781
Iteration 200: Current Loss = 359902.08068562136, T = 0.1586
Iteration 300: Current Loss = 359016.3183229371, T = 0.1491
Iteration 400: Current Loss = 358465.67359132034, T = 0.1430
Iteration 500: Current Loss = 358053.6675343229, T = 0.1386
Iteration 600: Current Loss = 356827.4865285074, T = 0.1352
Iteration 700: Current Loss = 355616.52376661537, T = 0.1324
Iteration 800: Current Loss = 353479.75016857666, T = 0.1301
Iteration 900: Current Loss = 352029.0676079467, T = 0.1281
Iteration 1000: Current Loss = 351723.78259829205, T = 0.1264
