Iteration 100: Current Loss = 363637.3125825634, T = 0.1781
Optimization complete. Best Loss: 358750.3588634316 | Best Parameters: [1.86708313e+03 1.34350016e-01 3.34452550e+00]
Iteration 100: Current Loss = 359477.3920711275, T = 0.1781
Iteration 200: Current Loss = 353698.94289919065, T = 0.1586
Iteration 300: Current Loss = 353203.71109606035, T = 0.1491
Iteration 400: Current Loss = 352581.85096576053, T = 0.1430
Iteration 500: Current Loss = 352440.64679397596, T = 0.1386
Iteration 600: Current Loss = 351985.0684240763, T = 0.1352
Iteration 700: Current Loss = 351848.5448587584, T = 0.1324
Iteration 800: Current Loss = 351835.94054060895, T = 0.1301
Iteration 900: Current Loss = 351734.2102706623, T = 0.1281
Iteration 1000: Current Loss = 351653.32784545334, T = 0.1264
Optimization complete. Best Loss: 351653.32784545334 | Best Parameters: [1.85000000e+03 9.52611544e-01 1.71036996e+01]
Iteration 100: Current Loss = 359646.38192550384, T = 0.1781
Iteration 200: Current Loss = 359024.2247457137, T = 0.1586
Iteration 300: Current Loss = 358868.6320364782, T = 0.1491
Iteration 400: Current Loss = 358404.9737178411, T = 0.1430
Iteration 500: Current Loss = 358096.3764800715, T = 0.1386
Iteration 600: Current Loss = 357966.81672828225, T = 0.1352
Iteration 700: Current Loss = 357816.5265009527, T = 0.1324
Iteration 800: Current Loss = 357483.9701357094, T = 0.1301
Iteration 900: Current Loss = 357312.31618666986, T = 0.1281
Iteration 1000: Current Loss = 356963.18663606344, T = 0.1264
Optimization complete. Best Loss: 356963.18663606344 | Best Parameters: [1.86171632e+03 3.93040166e-01 7.22670676e+00]
Iteration 100: Current Loss = 359156.61172179464, T = 0.1781
Iteration 200: Current Loss = 359156.61172179464, T = 0.1586
Iteration 300: Current Loss = 358784.73443461704, T = 0.1491
Iteration 400: Current Loss = 358446.4940065051, T = 0.1430
Iteration 500: Current Loss = 357327.31140485144, T = 0.1386
Iteration 600: Current Loss = 356808.33504319, T = 0.1352
Iteration 700: Current Loss = 355261.0032461239, T = 0.1324
Iteration 800: Current Loss = 353384.9361290843, T = 0.1301
Iteration 900: Current Loss = 351924.4282818958, T = 0.1281
Iteration 1000: Current Loss = 351827.93231677386, T = 0.1264
Optimization complete. Best Loss: 351827.93231677386 | Best Parameters: [1.85000000e+03 7.73710688e-01 1.43754860e+01]
Iteration 100: Current Loss = 359856.381267259, T = 0.1781
Iteration 200: Current Loss = 359562.4152300747, T = 0.1586
Iteration 300: Current Loss = 359013.86268494074, T = 0.1491
Iteration 400: Current Loss = 358889.3737574036, T = 0.1430
Iteration 500: Current Loss = 358827.26414573804, T = 0.1386
Iteration 600: Current Loss = 358698.7672185627, T = 0.1352
Iteration 700: Current Loss = 358698.7672185627, T = 0.1324
Iteration 800: Current Loss = 358668.5274438139, T = 0.1301
Iteration 900: Current Loss = 358254.8063102079, T = 0.1281
Iteration 1000: Current Loss = 357823.49838586117, T = 0.1264
Optimization complete. Best Loss: 357823.49838586117 | Best Parameters: [1.86390346e+03 2.90105143e-01 5.50643558e+00]
Iteration 100: Current Loss = 359160.4655380371, T = 0.1781
Iteration 200: Current Loss = 356012.6912261969, T = 0.1586
Iteration 300: Current Loss = 354834.5133962307, T = 0.1491
Iteration 400: Current Loss = 353256.216581878, T = 0.1430
Iteration 500: Current Loss = 352233.3134168357, T = 0.1386
Iteration 600: Current Loss = 351682.6957748984, T = 0.1352
Iteration 700: Current Loss = 351615.5777761167, T = 0.1324
Iteration 800: Current Loss = 351607.9226000546, T = 0.1301
Iteration 900: Current Loss = 351590.94535868306, T = 0.1281
Iteration 1000: Current Loss = 351568.29609808506, T = 0.1264
Optimization complete. Best Loss: 351568.29609808506 | Best Parameters: [1.85000000e+03 1.11926429e+00 2.00000000e+01]
Iteration 100: Current Loss = 357084.2542563963, T = 0.1781
Iteration 200: Current Loss = 354536.52163707546, T = 0.1586
Iteration 300: Current Loss = 354237.51908869727, T = 0.1491
Iteration 400: Current Loss = 352467.1840829449, T = 0.1430
Iteration 500: Current Loss = 352365.9012503884, T = 0.1386
Iteration 600: Current Loss = 352128.9760703754, T = 0.1352
Iteration 700: Current Loss = 351862.5808328528, T = 0.1324
Iteration 800: Current Loss = 351718.7266641405, T = 0.1301
Iteration 900: Current Loss = 351631.670290153, T = 0.1281
Iteration 1000: Current Loss = 351631.670290153, T = 0.1264
Optimization complete. Best Loss: 351631.670290153 | Best Parameters: [1.85000000e+03 9.45876037e-01 1.76365874e+01]
Iteration 100: Current Loss = 356814.23679995775, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353056.93818649196, T = 0.1301
Iteration 900: Current Loss = 352468.3242544303, T = 0.1281
Iteration 1000: Current Loss = 352352.86882930197, T = 0.1264
Optimization complete. Best Loss: 352352.86882930197 | Best Parameters: [1.85000000e+03 5.80504131e-01 1.05668847e+01]
Iteration 100: Current Loss = 356499.91118238535, T = 0.1781
Iteration 200: Current Loss = 353641.57965206116, T = 0.1586
Iteration 300: Current Loss = 352676.5990265363, T = 0.1491
Iteration 400: Current Loss = 352329.3611060548, T = 0.1430
Iteration 500: Current Loss = 352176.12775575847, T = 0.1386
Iteration 600: Current Loss = 351798.49130745477, T = 0.1352
Iteration 700: Current Loss = 351707.9612577879, T = 0.1324
Iteration 800: Current Loss = 351707.9612577879, T = 0.1301
Iteration 900: Current Loss = 351645.4739026172, T = 0.1281
Iteration 1000: Current Loss = 351619.153246511, T = 0.1264
Optimization complete. Best Loss: 351619.153246511 | Best Parameters: [1.85000000e+03 1.00497986e+00 1.79867675e+01]
Iteration 100: Current Loss = 359698.56005955103, T = 0.1781
Iteration 200: Current Loss = 359272.1199935569, T = 0.1586
Iteration 300: Current Loss = 358947.0085687724, T = 0.1491
Iteration 400: Current Loss = 358947.0085687724, T = 0.1430
Iteration 500: Current Loss = 358862.8187713641, T = 0.1386
Iteration 600: Current Loss = 358811.48792276415, T = 0.1352
Iteration 700: Current Loss = 358082.1596062059, T = 0.1324
Iteration 800: Current Loss = 357145.26258380676, T = 0.1301
Iteration 900: Current Loss = 357023.5753058536, T = 0.1281
Iteration 1000: Current Loss = 355900.8685891459, T = 0.1264
Optimization complete. Best Loss: 355900.8685891459 | Best Parameters: [1.85951932e+03 5.24579850e-01 1.03975259e+01]
Iteration 100: Current Loss = 357780.3460478502, T = 0.1781
Iteration 200: Current Loss = 353679.7087934953, T = 0.1586
Iteration 300: Current Loss = 353262.2058165897, T = 0.1491
Iteration 400: Current Loss = 352640.49136155366, T = 0.1430
Iteration 500: Current Loss = 352250.3295234528, T = 0.1386
Iteration 600: Current Loss = 351997.6036856656, T = 0.1352
Iteration 700: Current Loss = 351913.2074129685, T = 0.1324
Iteration 800: Current Loss = 351816.71569180855, T = 0.1301
Iteration 900: Current Loss = 351650.29713445524, T = 0.1281
Iteration 1000: Current Loss = 351625.9113554903, T = 0.1264
Optimization complete. Best Loss: 351625.9113554903 | Best Parameters: [1.85000000e+03 1.11885576e+00 1.88826563e+01]
Iteration 100: Current Loss = 356398.95985279325, T = 0.1781
Iteration 200: Current Loss = 353662.5786249206, T = 0.1586
Iteration 300: Current Loss = 352969.1178934168, T = 0.1491
Iteration 400: Current Loss = 351984.9832181178, T = 0.1430
Iteration 500: Current Loss = 351728.5372000991, T = 0.1386
Iteration 600: Current Loss = 351728.5372000991, T = 0.1352
Iteration 700: Current Loss = 351703.8707789474, T = 0.1324
Iteration 800: Current Loss = 351665.6379240378, T = 0.1301
Iteration 900: Current Loss = 351619.80533053895, T = 0.1281
Iteration 1000: Current Loss = 351619.52330355695, T = 0.1264
Optimization complete. Best Loss: 351619.52330355695 | Best Parameters: [1.85000000e+03 1.02466290e+00 1.81101386e+01]
Iteration 100: Current Loss = 355610.1056261875, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353552.0912036816, T = 0.1430
Iteration 500: Current Loss = 352820.2941382483, T = 0.1386
Iteration 600: Current Loss = 352820.2941382483, T = 0.1352
Iteration 700: Current Loss = 352506.8012126273, T = 0.1324
Iteration 800: Current Loss = 351893.98826993146, T = 0.1301
Iteration 900: Current Loss = 351749.8159525571, T = 0.1281
Iteration 1000: Current Loss = 351749.8159525571, T = 0.1264
Optimization complete. Best Loss: 351749.8159525571 | Best Parameters: [1.85000000e+03 8.04957867e-01 1.53750556e+01]
Iteration 100: Current Loss = 358071.978843221, T = 0.1781
Iteration 200: Current Loss = 357351.36959044397, T = 0.1586
Iteration 300: Current Loss = 356520.95335459564, T = 0.1491
Iteration 400: Current Loss = 352734.34306556854, T = 0.1430
Iteration 500: Current Loss = 352156.2852646756, T = 0.1386
Iteration 600: Current Loss = 351979.6830988923, T = 0.1352
Iteration 700: Current Loss = 351845.6669936271, T = 0.1324
Iteration 800: Current Loss = 351731.58643912146, T = 0.1301
Iteration 900: Current Loss = 351676.87949078844, T = 0.1281
Iteration 1000: Current Loss = 351610.41145894915, T = 0.1264
Optimization complete. Best Loss: 351610.41145894915 | Best Parameters: [1.85000000e+03 9.87909366e-01 1.84361802e+01]
Iteration 100: Current Loss = 357286.49347147864, T = 0.1781
Iteration 200: Current Loss = 356075.8797089701, T = 0.1586
Iteration 300: Current Loss = 352799.28782485315, T = 0.1491
Iteration 400: Current Loss = 351842.496962746, T = 0.1430
Iteration 500: Current Loss = 351670.8066505841, T = 0.1386
Iteration 600: Current Loss = 351587.77719293983, T = 0.1352
Iteration 700: Current Loss = 351574.16618660133, T = 0.1324
Iteration 800: Current Loss = 351574.16618660133, T = 0.1301
Iteration 900: Current Loss = 351574.16618660133, T = 0.1281
Iteration 1000: Current Loss = 351568.65979366575, T = 0.1264
Optimization complete. Best Loss: 351568.65979366575 | Best Parameters: [1.85000000e+03 1.11295328e+00 2.00000000e+01]
Iteration 100: Current Loss = 357804.3666401013, T = 0.1781
Iteration 200: Current Loss = 357804.3666401013, T = 0.1586
Iteration 300: Current Loss = 355392.3709817756, T = 0.1491
Iteration 400: Current Loss = 353256.29536132346, T = 0.1430
Iteration 500: Current Loss = 352015.08167366084, T = 0.1386
Iteration 600: Current Loss = 351736.59471832926, T = 0.1352
Iteration 700: Current Loss = 351612.08249188773, T = 0.1324
Iteration 800: Current Loss = 351596.39177767944, T = 0.1301
Iteration 900: Current Loss = 351570.5597620298, T = 0.1281
Iteration 1000: Current Loss = 351570.5597620298, T = 0.1264
Optimization complete. Best Loss: 351570.5597620298 | Best Parameters: [1.85000000e+03 1.10251398e+00 2.00000000e+01]
Iteration 100: Current Loss = 357902.37453917426, T = 0.1781
Iteration 200: Current Loss = 357269.0622769625, T = 0.1586
Iteration 300: Current Loss = 354847.3308153717, T = 0.1491
Iteration 400: Current Loss = 354157.5338030213, T = 0.1430
Iteration 500: Current Loss = 351704.74363178137, T = 0.1386
Iteration 600: Current Loss = 351689.0500022111, T = 0.1352
Iteration 700: Current Loss = 351682.6697196056, T = 0.1324
Iteration 800: Current Loss = 351632.350839124, T = 0.1301
Iteration 900: Current Loss = 351632.350839124, T = 0.1281
Iteration 1000: Current Loss = 351632.350839124, T = 0.1264
Optimization complete. Best Loss: 351632.350839124 | Best Parameters: [1.85000000e+03 9.61156218e-01 1.75285737e+01]
Iteration 100: Current Loss = 363632.50411980733, T = 0.1781
Iteration 200: Current Loss = 362481.27652767877, T = 0.1586
Iteration 300: Current Loss = 361196.128560655, T = 0.1491
Iteration 400: Current Loss = 359434.7067928255, T = 0.1430
Iteration 500: Current Loss = 359222.5930422212, T = 0.1386
Iteration 600: Current Loss = 359030.92620927567, T = 0.1352
Iteration 700: Current Loss = 358972.4843803317, T = 0.1324
Iteration 800: Current Loss = 358778.1435418871, T = 0.1301
Iteration 900: Current Loss = 358743.970975147, T = 0.1281
Iteration 1000: Current Loss = 358670.9394962811, T = 0.1264
Optimization complete. Best Loss: 358670.9394962811 | Best Parameters: [1.86702604e+03 1.49482647e-01 3.59362880e+00]
Iteration 100: Current Loss = 363789.65928060794, T = 0.1781
Iteration 200: Current Loss = 361153.907326306, T = 0.1586
Iteration 300: Current Loss = 359351.5098517728, T = 0.1491
Iteration 400: Current Loss = 358628.2383322463, T = 0.1430
Iteration 500: Current Loss = 358557.78300212475, T = 0.1386
Iteration 600: Current Loss = 358174.74813307915, T = 0.1352
Iteration 700: Current Loss = 358155.3669813481, T = 0.1324
Iteration 800: Current Loss = 357721.3206725933, T = 0.1301
Iteration 900: Current Loss = 357530.96438839694, T = 0.1281
Iteration 1000: Current Loss = 356861.6719501811, T = 0.1264
Optimization complete. Best Loss: 356861.6719501811 | Best Parameters: [1.86163747e+03 4.05469098e-01 7.63838672e+00]
Iteration 100: Current Loss = 362035.7032434858, T = 0.1781
Iteration 200: Current Loss = 359867.9276044424, T = 0.1586
Iteration 300: Current Loss = 359566.1024049145, T = 0.1491
Iteration 400: Current Loss = 359369.77222631447, T = 0.1430
Iteration 500: Current Loss = 358789.6782701755, T = 0.1386
Iteration 600: Current Loss = 358734.87731751916, T = 0.1352
Iteration 700: Current Loss = 358503.58757096267, T = 0.1324
Iteration 800: Current Loss = 358125.27184567123, T = 0.1301
Iteration 900: Current Loss = 357863.9870071395, T = 0.1281
Iteration 1000: Current Loss = 357443.8153207587, T = 0.1264
Optimization complete. Best Loss: 357443.8153207587 | Best Parameters: [1.86337456e+03 3.30463646e-01 7.20488837e+00]
Iteration 100: Current Loss = 363419.8706958486, T = 0.1781
Iteration 200: Current Loss = 358327.3113023027, T = 0.1586
Iteration 300: Current Loss = 358196.76769460295, T = 0.1491
Iteration 400: Current Loss = 357915.8419708255, T = 0.1430
Iteration 500: Current Loss = 357509.04895008885, T = 0.1386
Iteration 600: Current Loss = 357203.39809108555, T = 0.1352
Iteration 700: Current Loss = 357007.20744487667, T = 0.1324
Iteration 800: Current Loss = 356469.194417048, T = 0.1301
Iteration 900: Current Loss = 355262.1083901285, T = 0.1281
Iteration 1000: Current Loss = 353548.16781975154, T = 0.1264
Optimization complete. Best Loss: 353548.16781975154 | Best Parameters: [1.85371581e+03 4.95632230e-01 1.05313936e+01]
Iteration 100: Current Loss = 360669.5714847282, T = 0.1781
Iteration 200: Current Loss = 354805.00063153176, T = 0.1586
Iteration 300: Current Loss = 354161.3519671131, T = 0.1491
Iteration 400: Current Loss = 353296.8796478274, T = 0.1430
Iteration 500: Current Loss = 352588.54505111906, T = 0.1386
Iteration 600: Current Loss = 352434.71237367205, T = 0.1352
Iteration 700: Current Loss = 352011.27539323963, T = 0.1324
Iteration 800: Current Loss = 351925.0986177561, T = 0.1301
Iteration 900: Current Loss = 351804.0539608077, T = 0.1281
Iteration 1000: Current Loss = 351804.0539608077, T = 0.1264
Optimization complete. Best Loss: 351804.0539608077 | Best Parameters: [1.85000000e+03 8.00758187e-01 1.46741671e+01]
Iteration 100: Current Loss = 359589.25304552633, T = 0.1781
Iteration 200: Current Loss = 357513.3274099838, T = 0.1586
Iteration 300: Current Loss = 357211.08417611127, T = 0.1491
Iteration 400: Current Loss = 355903.8832508246, T = 0.1430
Iteration 500: Current Loss = 355190.5949812601, T = 0.1386
Iteration 600: Current Loss = 353550.7788287941, T = 0.1352
Iteration 700: Current Loss = 352231.9059645764, T = 0.1324
Iteration 800: Current Loss = 351931.41224529274, T = 0.1301
Iteration 900: Current Loss = 351773.2191332553, T = 0.1281
Iteration 1000: Current Loss = 351624.5358243264, T = 0.1264
Optimization complete. Best Loss: 351624.5358243264 | Best Parameters: [1.85000000e+03 9.62591868e-01 1.77774965e+01]
Iteration 100: Current Loss = 359966.71775563376, T = 0.1781
Iteration 200: Current Loss = 359705.3188284154, T = 0.1586
Iteration 300: Current Loss = 359135.9581272924, T = 0.1491
Iteration 400: Current Loss = 359135.9581272924, T = 0.1430
Iteration 500: Current Loss = 358879.1781887756, T = 0.1386
Iteration 600: Current Loss = 358183.3938484561, T = 0.1352
Iteration 700: Current Loss = 357640.9596575685, T = 0.1324
Iteration 800: Current Loss = 357381.9775382852, T = 0.1301
Iteration 900: Current Loss = 357179.5706984715, T = 0.1281
Iteration 1000: Current Loss = 356334.3107054626, T = 0.1264
Optimization complete. Best Loss: 356334.3107054626 | Best Parameters: [1.86046089e+03 5.22219893e-01 9.19918191e+00]
Iteration 100: Current Loss = 358924.8868394638, T = 0.1781
Iteration 200: Current Loss = 358466.8657213219, T = 0.1586
Iteration 300: Current Loss = 358206.6708717926, T = 0.1491
Iteration 400: Current Loss = 357987.75248759746, T = 0.1430
Iteration 500: Current Loss = 356690.71865306306, T = 0.1386
Iteration 600: Current Loss = 355456.5325789253, T = 0.1352
Iteration 700: Current Loss = 353216.4018408916, T = 0.1324
Iteration 800: Current Loss = 352548.16963722353, T = 0.1301
Iteration 900: Current Loss = 352284.5628978676, T = 0.1281
Iteration 1000: Current Loss = 351873.4277772799, T = 0.1264
Optimization complete. Best Loss: 351873.4277772799 | Best Parameters: [1.85000000e+03 7.62599145e-01 1.39582630e+01]
Iteration 100: Current Loss = 359299.1251984026, T = 0.1781
Iteration 200: Current Loss = 359016.3470130276, T = 0.1586
Iteration 300: Current Loss = 358480.2568885275, T = 0.1491
Iteration 400: Current Loss = 357883.66419975203, T = 0.1430
Iteration 500: Current Loss = 357244.9129798747, T = 0.1386
Iteration 600: Current Loss = 356371.0683538274, T = 0.1352
Iteration 700: Current Loss = 354073.31164587836, T = 0.1324
Iteration 800: Current Loss = 352935.1718685783, T = 0.1301
Iteration 900: Current Loss = 351914.7922973343, T = 0.1281
Iteration 1000: Current Loss = 351672.6754562009, T = 0.1264
Optimization complete. Best Loss: 351672.6754562009 | Best Parameters: [1.85000000e+03 9.35699415e-01 1.67361824e+01]
Iteration 100: Current Loss = 360091.12805296306, T = 0.1781
Iteration 200: Current Loss = 357953.49724872387, T = 0.1586
Iteration 300: Current Loss = 355934.06602607213, T = 0.1491
Iteration 400: Current Loss = 352762.14665551425, T = 0.1430
Iteration 500: Current Loss = 352216.0785862627, T = 0.1386
Iteration 600: Current Loss = 352147.61276030703, T = 0.1352
Iteration 700: Current Loss = 352147.61276030703, T = 0.1324
Iteration 800: Current Loss = 352114.87982704013, T = 0.1301
Iteration 900: Current Loss = 351984.3546309675, T = 0.1281
Iteration 1000: Current Loss = 351862.68706586596, T = 0.1264
Optimization complete. Best Loss: 351862.68706586596 | Best Parameters: [1.85000000e+03 7.79111977e-01 1.41084114e+01]
Iteration 100: Current Loss = 359620.64506855403, T = 0.1781
Iteration 200: Current Loss = 358444.8518492853, T = 0.1586
Iteration 300: Current Loss = 358321.73955595377, T = 0.1491
Iteration 400: Current Loss = 357444.0300654002, T = 0.1430
Iteration 500: Current Loss = 355736.4284998679, T = 0.1386
Iteration 600: Current Loss = 353614.54056820227, T = 0.1352
Iteration 700: Current Loss = 352145.7031587324, T = 0.1324
Iteration 800: Current Loss = 352052.35593594826, T = 0.1301
Iteration 900: Current Loss = 352033.2459221862, T = 0.1281
Iteration 1000: Current Loss = 351962.06793377263, T = 0.1264
Optimization complete. Best Loss: 351962.06793377263 | Best Parameters: [1.85000000e+03 6.78327212e-01 1.31794291e+01]
Iteration 100: Current Loss = 359858.88263161446, T = 0.1781
Iteration 200: Current Loss = 359629.3970094668, T = 0.1586
Iteration 300: Current Loss = 359415.36225619353, T = 0.1491
Iteration 400: Current Loss = 359415.36225619353, T = 0.1430
Iteration 500: Current Loss = 358465.5603790369, T = 0.1386
Iteration 600: Current Loss = 358066.02173611685, T = 0.1352
Iteration 700: Current Loss = 357557.4511448723, T = 0.1324
Iteration 800: Current Loss = 355055.67034109886, T = 0.1301
Iteration 900: Current Loss = 352121.1406899524, T = 0.1281
Iteration 1000: Current Loss = 351796.4227338173, T = 0.1264
Optimization complete. Best Loss: 351796.4227338173 | Best Parameters: [1.85000000e+03 7.66442239e-01 1.48195932e+01]
Iteration 100: Current Loss = 357976.2377258227, T = 0.1781
Iteration 200: Current Loss = 353701.27413338213, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353570.417167847, T = 0.1264
Optimization complete. Best Loss: 353570.417167847 | Best Parameters: [1.85000000e+03 4.36981945e-01 5.14887998e+00]
Iteration 100: Current Loss = 359738.01103261934, T = 0.1781
Iteration 200: Current Loss = 359562.94677307084, T = 0.1586
Iteration 300: Current Loss = 358750.5439192369, T = 0.1491
Iteration 400: Current Loss = 355555.3528733412, T = 0.1430
Iteration 500: Current Loss = 354932.49288551835, T = 0.1386
Iteration 600: Current Loss = 354407.0907320875, T = 0.1352
Iteration 700: Current Loss = 354407.0907320875, T = 0.1324
Iteration 800: Current Loss = 354397.2384739544, T = 0.1301
Iteration 900: Current Loss = 353008.09732021246, T = 0.1281
Iteration 1000: Current Loss = 352416.56896453095, T = 0.1264
Optimization complete. Best Loss: 352416.56896453095 | Best Parameters: [1.85073964e+03 6.04173291e-01 1.13733989e+01]
Iteration 100: Current Loss = 357984.30151399004, T = 0.1781
Iteration 200: Current Loss = 357517.9451320234, T = 0.1586
Iteration 300: Current Loss = 356950.1714700484, T = 0.1491
Iteration 400: Current Loss = 354901.87696436327, T = 0.1430
Iteration 500: Current Loss = 353837.57127394027, T = 0.1386
Iteration 600: Current Loss = 353713.0189070466, T = 0.1352
Iteration 700: Current Loss = 353094.55543661234, T = 0.1324
Iteration 800: Current Loss = 352435.8220423015, T = 0.1301
Iteration 900: Current Loss = 352435.8220423015, T = 0.1281
Iteration 1000: Current Loss = 352301.47127175645, T = 0.1264
Optimization complete. Best Loss: 352301.47127175645 | Best Parameters: [1.85000000e+03 6.69495181e-01 1.12280895e+01]
Iteration 100: Current Loss = 357839.88462099514, T = 0.1781
Iteration 200: Current Loss = 356047.93077708775, T = 0.1586
Iteration 300: Current Loss = 354254.29138270125, T = 0.1491
Iteration 400: Current Loss = 351829.6213108695, T = 0.1430
Iteration 500: Current Loss = 351746.7759794387, T = 0.1386
Iteration 600: Current Loss = 351583.3633913928, T = 0.1352
Iteration 700: Current Loss = 351568.2948142307, T = 0.1324
Iteration 800: Current Loss = 351568.2948142307, T = 0.1301
Iteration 900: Current Loss = 351568.2948142307, T = 0.1281
Iteration 1000: Current Loss = 351568.2948142307, T = 0.1264
Optimization complete. Best Loss: 351568.2948142307 | Best Parameters: [1.85000000e+03 1.12100518e+00 2.00000000e+01]
Iteration 100: Current Loss = 357023.46319737553, T = 0.1781
Iteration 200: Current Loss = 353701.1303435926, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353487.43900568027, T = 0.1352
Iteration 700: Current Loss = 352929.7148179353, T = 0.1324
Iteration 800: Current Loss = 352542.87974220456, T = 0.1301
Iteration 900: Current Loss = 351758.01665091084, T = 0.1281
Iteration 1000: Current Loss = 351696.315632083, T = 0.1264
Optimization complete. Best Loss: 351696.315632083 | Best Parameters: [1.85000000e+03 8.53026469e-01 1.62889798e+01]
Iteration 100: Current Loss = 356591.6091256007, T = 0.1781
Iteration 200: Current Loss = 353701.19132263295, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353231.2819649269, T = 0.1430
Iteration 500: Current Loss = 352624.5114181908, T = 0.1386
Iteration 600: Current Loss = 352159.2516358274, T = 0.1352
Iteration 700: Current Loss = 352045.97381062695, T = 0.1324
Iteration 800: Current Loss = 351863.8282956171, T = 0.1301
Iteration 900: Current Loss = 351687.4639781551, T = 0.1281
Iteration 1000: Current Loss = 351604.7689539626, T = 0.1264
Optimization complete. Best Loss: 351604.7689539626 | Best Parameters: [1.85000000e+03 1.00518008e+00 1.84023519e+01]
Iteration 100: Current Loss = 358266.34786396346, T = 0.1781
Iteration 200: Current Loss = 353701.12317541154, T = 0.1586
Iteration 300: Current Loss = 353701.12317541154, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
