Iteration 100: Current Loss = 371485.7748311778, T = 0.1781
Iteration 100: Current Loss = 368363.2554367461, T = 0.1781
Iteration 200: Current Loss = 364214.32967031124, T = 0.1586
Iteration 300: Current Loss = 363811.60781524825, T = 0.1491
Iteration 400: Current Loss = 361028.92298047576, T = 0.1430
Iteration 500: Current Loss = 356055.61916793685, T = 0.1386
Iteration 600: Current Loss = 356055.61916793685, T = 0.1352
Iteration 700: Current Loss = 356055.61916793685, T = 0.1324
Iteration 800: Current Loss = 356055.61916793685, T = 0.1301
Iteration 900: Current Loss = 356055.61916793685, T = 0.1281
Iteration 1000: Current Loss = 355969.5293437583, T = 0.1264
Optimization complete. Best Loss: 355969.5293437583 | Best Parameters: [1.85809757e+03 6.41155639e-02 1.86466502e+00]
Iteration 100: Current Loss = 368466.318941265, T = 0.1781
Iteration 200: Current Loss = 367493.74195662246, T = 0.1586
Iteration 300: Current Loss = 366127.27136800555, T = 0.1491
Iteration 400: Current Loss = 362265.28073762293, T = 0.1430
Iteration 500: Current Loss = 359146.95022015437, T = 0.1386
Iteration 600: Current Loss = 356770.3544599095, T = 0.1352
Iteration 700: Current Loss = 355626.448590934, T = 0.1324
Iteration 800: Current Loss = 353233.28699392505, T = 0.1301
Iteration 900: Current Loss = 352312.56538858975, T = 0.1281
Iteration 1000: Current Loss = 351821.8673020137, T = 0.1264
Optimization complete. Best Loss: 351821.8673020137 | Best Parameters: [1.85000000e+03 7.68995883e-01 1.44320674e+01]
Iteration 100: Current Loss = 367821.47118843015, T = 0.1781
Iteration 200: Current Loss = 362120.86240342446, T = 0.1586
Iteration 300: Current Loss = 359887.82710414176, T = 0.1491
Iteration 400: Current Loss = 359297.61397261923, T = 0.1430
Iteration 500: Current Loss = 359006.28415213805, T = 0.1386
Iteration 600: Current Loss = 358755.21829771315, T = 0.1352
Iteration 700: Current Loss = 358216.7351845618, T = 0.1324
Iteration 800: Current Loss = 357991.99456762493, T = 0.1301
Iteration 900: Current Loss = 357844.42641058343, T = 0.1281
Iteration 1000: Current Loss = 357591.5640856583, T = 0.1264
Optimization complete. Best Loss: 357591.5640856583 | Best Parameters: [1.86391386e+03 3.35407018e-01 6.98620179e+00]
Iteration 100: Current Loss = 367631.913061691, T = 0.1781
Iteration 200: Current Loss = 363315.5054286719, T = 0.1586
Iteration 300: Current Loss = 356992.3614092304, T = 0.1491
Iteration 400: Current Loss = 354497.55075251084, T = 0.1430
Iteration 500: Current Loss = 353627.21144505485, T = 0.1386
Iteration 600: Current Loss = 352514.4188874167, T = 0.1352
Iteration 700: Current Loss = 352327.62131113734, T = 0.1324
Iteration 800: Current Loss = 352108.5238259598, T = 0.1301
Iteration 900: Current Loss = 351943.66431307927, T = 0.1281
Iteration 1000: Current Loss = 351716.50796293427, T = 0.1264
Optimization complete. Best Loss: 351716.50796293427 | Best Parameters: [1.85000000e+03 8.30034826e-01 1.61072582e+01]
Iteration 100: Current Loss = 364816.97047946474, T = 0.1781
Iteration 200: Current Loss = 358639.838050819, T = 0.1586
Iteration 300: Current Loss = 358606.23601058515, T = 0.1491
Iteration 400: Current Loss = 358500.2894012853, T = 0.1430
Iteration 500: Current Loss = 358469.4040436493, T = 0.1386
Iteration 600: Current Loss = 358098.07340429147, T = 0.1352
Iteration 700: Current Loss = 357551.90055283386, T = 0.1324
Iteration 800: Current Loss = 357063.86739666905, T = 0.1301
Iteration 900: Current Loss = 356089.2054228777, T = 0.1281
Iteration 1000: Current Loss = 354963.6533008659, T = 0.1264
Optimization complete. Best Loss: 354963.6533008659 | Best Parameters: [1.85662807e+03 4.16070830e-01 8.29906797e+00]
Iteration 100: Current Loss = 368576.54169478075, T = 0.1781
Iteration 200: Current Loss = 365849.5315283068, T = 0.1586
Iteration 300: Current Loss = 360942.3536806309, T = 0.1491
Iteration 400: Current Loss = 356587.62000395777, T = 0.1430
Iteration 500: Current Loss = 355636.4238937591, T = 0.1386
Iteration 600: Current Loss = 352929.88032730384, T = 0.1352
Iteration 700: Current Loss = 351654.62376344716, T = 0.1324
Iteration 800: Current Loss = 351591.7845072129, T = 0.1301
Iteration 900: Current Loss = 351574.3951647096, T = 0.1281
Iteration 1000: Current Loss = 351568.298505883, T = 0.1264
Optimization complete. Best Loss: 351568.298505883 | Best Parameters: [1.85000000e+03 1.11909266e+00 2.00000000e+01]
Iteration 100: Current Loss = 366385.2417403303, T = 0.1781
Iteration 200: Current Loss = 362027.3116943827, T = 0.1586
Iteration 300: Current Loss = 353918.68180209066, T = 0.1491
Iteration 400: Current Loss = 353369.5820091884, T = 0.1430
Iteration 500: Current Loss = 352612.4771860634, T = 0.1386
Iteration 600: Current Loss = 352045.8537633913, T = 0.1352
Iteration 700: Current Loss = 351874.082407826, T = 0.1324
Iteration 800: Current Loss = 351829.5485309397, T = 0.1301
Iteration 900: Current Loss = 351812.7568468229, T = 0.1281
Iteration 1000: Current Loss = 351697.2480315645, T = 0.1264
Optimization complete. Best Loss: 351697.2480315645 | Best Parameters: [1.85000000e+03 8.50807696e-01 1.64107563e+01]
Iteration 100: Current Loss = 366934.457257239, T = 0.1781
Iteration 200: Current Loss = 360525.4526006718, T = 0.1586
Iteration 300: Current Loss = 357542.58189262025, T = 0.1491
Iteration 400: Current Loss = 355378.39381948434, T = 0.1430
Iteration 500: Current Loss = 353929.3454986929, T = 0.1386
Iteration 600: Current Loss = 352301.6801252457, T = 0.1352
Iteration 700: Current Loss = 352122.2292521825, T = 0.1324
Iteration 800: Current Loss = 351894.3098295254, T = 0.1301
Iteration 900: Current Loss = 351714.978583312, T = 0.1281
Iteration 1000: Current Loss = 351656.44111545343, T = 0.1264
Optimization complete. Best Loss: 351656.44111545343 | Best Parameters: [1.85000000e+03 9.44821830e-01 1.70136927e+01]
Iteration 100: Current Loss = 364669.3578884509, T = 0.1781
Iteration 200: Current Loss = 358974.7037531426, T = 0.1586
Iteration 300: Current Loss = 355745.3253886548, T = 0.1491
Iteration 400: Current Loss = 354155.85949068214, T = 0.1430
Iteration 500: Current Loss = 353564.6820768709, T = 0.1386
Iteration 600: Current Loss = 352398.6059156309, T = 0.1352
Iteration 700: Current Loss = 351986.8213144069, T = 0.1324
Iteration 800: Current Loss = 351707.1942022906, T = 0.1301
Iteration 900: Current Loss = 351648.0938654453, T = 0.1281
Iteration 1000: Current Loss = 351570.9761794591, T = 0.1264
Optimization complete. Best Loss: 351570.9761794591 | Best Parameters: [1.8500000e+03 1.1010006e+00 2.0000000e+01]
Iteration 100: Current Loss = 362946.3169201687, T = 0.1781
Iteration 200: Current Loss = 354139.5409201031, T = 0.1586
Iteration 300: Current Loss = 353701.0927244253, T = 0.1491
Iteration 400: Current Loss = 353701.0927244253, T = 0.1430
Iteration 500: Current Loss = 353701.0927244253, T = 0.1386
Iteration 600: Current Loss = 353701.0927244253, T = 0.1352
Iteration 700: Current Loss = 353701.0927244253, T = 0.1324
Iteration 800: Current Loss = 353701.0927244253, T = 0.1301
Iteration 900: Current Loss = 353701.0927244253, T = 0.1281
Iteration 1000: Current Loss = 353701.0927244253, T = 0.1264
Optimization complete. Best Loss: 353701.0927244253 | Best Parameters: [1.85000000e+03 9.97423466e-02 2.45674883e+00]
Iteration 100: Current Loss = 365041.5187713446, T = 0.1781
Iteration 200: Current Loss = 358914.32797459594, T = 0.1586
Iteration 300: Current Loss = 356624.7318715941, T = 0.1491
Iteration 400: Current Loss = 355447.5303537086, T = 0.1430
Iteration 500: Current Loss = 353588.24903529166, T = 0.1386
Iteration 600: Current Loss = 352622.5326578165, T = 0.1352
Iteration 700: Current Loss = 352279.5446420239, T = 0.1324
Iteration 800: Current Loss = 352040.88855415664, T = 0.1301
Iteration 900: Current Loss = 351966.07649700396, T = 0.1281
Iteration 1000: Current Loss = 351752.26340617, T = 0.1264
Optimization complete. Best Loss: 351752.26340617 | Best Parameters: [1.85000000e+03 8.07359476e-01 1.53037004e+01]
Iteration 100: Current Loss = 362272.0622018334, T = 0.1781
Iteration 200: Current Loss = 355674.40067645686, T = 0.1586
Iteration 300: Current Loss = 354144.654015726, T = 0.1491
Iteration 400: Current Loss = 353463.4298009413, T = 0.1430
Iteration 500: Current Loss = 351856.6405061147, T = 0.1386
Iteration 600: Current Loss = 351726.18355296686, T = 0.1352
Iteration 700: Current Loss = 351661.68795197364, T = 0.1324
Iteration 800: Current Loss = 351616.0179914659, T = 0.1301
Iteration 900: Current Loss = 351593.58910264325, T = 0.1281
Iteration 1000: Current Loss = 351580.3686265451, T = 0.1264
Optimization complete. Best Loss: 351580.3686265451 | Best Parameters: [1.85000000e+03 1.08062974e+00 2.00000000e+01]
Iteration 100: Current Loss = 365231.4767975858, T = 0.1781
Iteration 200: Current Loss = 358527.4592932844, T = 0.1586
Iteration 300: Current Loss = 357313.52050254383, T = 0.1491
Iteration 400: Current Loss = 355779.6044306824, T = 0.1430
Iteration 500: Current Loss = 354176.98784347234, T = 0.1386
Iteration 600: Current Loss = 352882.896441823, T = 0.1352
Iteration 700: Current Loss = 352620.234676101, T = 0.1324
Iteration 800: Current Loss = 352012.44357167766, T = 0.1301
Iteration 900: Current Loss = 351850.6614070853, T = 0.1281
Iteration 1000: Current Loss = 351792.6048118166, T = 0.1264
Optimization complete. Best Loss: 351792.6048118166 | Best Parameters: [1.85000000e+03 7.65568364e-01 1.49600915e+01]
Iteration 100: Current Loss = 361897.33873681177, T = 0.1781
Iteration 200: Current Loss = 356692.1245321076, T = 0.1586
Iteration 300: Current Loss = 355147.9192293372, T = 0.1491
Iteration 400: Current Loss = 354822.94464561174, T = 0.1430
Iteration 500: Current Loss = 352394.1964633856, T = 0.1386
Iteration 600: Current Loss = 351729.8841579514, T = 0.1352
Iteration 700: Current Loss = 351675.4828195452, T = 0.1324
Iteration 800: Current Loss = 351613.27877600386, T = 0.1301
Iteration 900: Current Loss = 351613.27877600386, T = 0.1281
Iteration 1000: Current Loss = 351579.5672450794, T = 0.1264
Optimization complete. Best Loss: 351579.5672450794 | Best Parameters: [1.85000000e+03 1.07134091e+00 1.96076474e+01]
Iteration 100: Current Loss = 364884.4566603042, T = 0.1781
Iteration 200: Current Loss = 358852.9181012224, T = 0.1586
Iteration 300: Current Loss = 355830.73693548876, T = 0.1491
Iteration 400: Current Loss = 352484.44356417016, T = 0.1430
Iteration 500: Current Loss = 351725.1904537285, T = 0.1386
Iteration 600: Current Loss = 351707.85069581366, T = 0.1352
Iteration 700: Current Loss = 351707.85069581366, T = 0.1324
Iteration 800: Current Loss = 351686.0833559018, T = 0.1301
Iteration 900: Current Loss = 351626.96252663457, T = 0.1281
Iteration 1000: Current Loss = 351609.42529411305, T = 0.1264
Optimization complete. Best Loss: 351609.42529411305 | Best Parameters: [1.85000000e+03 9.89723485e-01 1.83673273e+01]
Iteration 100: Current Loss = 364421.8232618146, T = 0.1781
Iteration 200: Current Loss = 359863.875985377, T = 0.1586
Iteration 300: Current Loss = 358432.33722287987, T = 0.1491
Iteration 400: Current Loss = 355058.6121165782, T = 0.1430
Iteration 500: Current Loss = 352507.76760530553, T = 0.1386
Iteration 600: Current Loss = 352016.9049258446, T = 0.1352
Iteration 700: Current Loss = 351943.2812720692, T = 0.1324
Iteration 800: Current Loss = 351701.22183521156, T = 0.1301
Iteration 900: Current Loss = 351662.0991042792, T = 0.1281
Iteration 1000: Current Loss = 351662.0991042792, T = 0.1264
Optimization complete. Best Loss: 351662.0991042792 | Best Parameters: [1.85000000e+03 8.98468848e-01 1.68826861e+01]
Iteration 100: Current Loss = 372479.07454420207, T = 0.1781
Iteration 200: Current Loss = 371546.5093489677, T = 0.1586
Iteration 300: Current Loss = 369910.3914096106, T = 0.1491
Iteration 400: Current Loss = 368736.8601258796, T = 0.1430
Iteration 500: Current Loss = 367407.0337911924, T = 0.1386
Iteration 600: Current Loss = 367034.70901336276, T = 0.1352
Iteration 700: Current Loss = 366811.88922298886, T = 0.1324
Iteration 800: Current Loss = 366244.9496189216, T = 0.1301
Iteration 900: Current Loss = 365311.5307013225, T = 0.1281
Iteration 1000: Current Loss = 364101.40409255034, T = 0.1264
Optimization complete. Best Loss: 364101.40409255034 | Best Parameters: [1.87881614e+03 8.51003570e-01 8.69180102e+00]
Iteration 100: Current Loss = 372205.15180120093, T = 0.1781
Iteration 200: Current Loss = 371325.4170544377, T = 0.1586
Iteration 300: Current Loss = 369405.6158475935, T = 0.1491
Iteration 400: Current Loss = 367623.6134675618, T = 0.1430
Iteration 500: Current Loss = 366843.21500986925, T = 0.1386
Iteration 600: Current Loss = 366211.78155344963, T = 0.1352
Iteration 700: Current Loss = 364747.9444212407, T = 0.1324
Iteration 800: Current Loss = 363001.7827941504, T = 0.1301
Iteration 900: Current Loss = 362252.33360897977, T = 0.1281
Iteration 1000: Current Loss = 359761.33087312547, T = 0.1264
Optimization complete. Best Loss: 359761.33087312547 | Best Parameters: [1.86795809e+03 4.08444926e-01 6.86828970e+00]
Iteration 100: Current Loss = 369531.7918711282, T = 0.1781
Iteration 200: Current Loss = 365696.082637047, T = 0.1586
Iteration 300: Current Loss = 360877.252436337, T = 0.1491
Iteration 400: Current Loss = 359854.9544256262, T = 0.1430
Iteration 500: Current Loss = 359610.86193780595, T = 0.1386
Iteration 600: Current Loss = 359265.03759221925, T = 0.1352
Iteration 700: Current Loss = 359165.98488378717, T = 0.1324
Iteration 800: Current Loss = 358878.6978775841, T = 0.1301
Iteration 900: Current Loss = 358831.2595095639, T = 0.1281
Iteration 1000: Current Loss = 358659.46726347756, T = 0.1264
Optimization complete. Best Loss: 358659.46726347756 | Best Parameters: [1.86705753e+03 1.58597635e-01 3.71765502e+00]
Iteration 100: Current Loss = 370256.2838961716, T = 0.1781
Iteration 200: Current Loss = 367057.846882976, T = 0.1586
Iteration 300: Current Loss = 366248.85755064676, T = 0.1491
Iteration 400: Current Loss = 363313.7164979805, T = 0.1430
Iteration 500: Current Loss = 361473.4961128263, T = 0.1386
Iteration 600: Current Loss = 358805.2192093852, T = 0.1352
Iteration 700: Current Loss = 357118.7443342095, T = 0.1324
Iteration 800: Current Loss = 355059.59444302466, T = 0.1301
Iteration 900: Current Loss = 352360.2797236207, T = 0.1281
Iteration 1000: Current Loss = 351718.7441715993, T = 0.1264
Optimization complete. Best Loss: 351718.7441715993 | Best Parameters: [1.85000000e+03 8.49598019e-01 1.57682090e+01]
Iteration 100: Current Loss = 369406.88129721535, T = 0.1781
Iteration 200: Current Loss = 368003.22845922725, T = 0.1586
Iteration 300: Current Loss = 367364.27034479426, T = 0.1491
Iteration 400: Current Loss = 365902.2979892015, T = 0.1430
Iteration 500: Current Loss = 363545.06034211634, T = 0.1386
Iteration 600: Current Loss = 359737.0030381589, T = 0.1352
Iteration 700: Current Loss = 356219.96259899123, T = 0.1324
Iteration 800: Current Loss = 354085.6733975488, T = 0.1301
Iteration 900: Current Loss = 352078.3744094544, T = 0.1281
Iteration 1000: Current Loss = 351903.17324057827, T = 0.1264
Optimization complete. Best Loss: 351903.17324057827 | Best Parameters: [1.85000000e+03 7.40484081e-01 1.36587160e+01]
Iteration 100: Current Loss = 366622.14588235156, T = 0.1781
Iteration 200: Current Loss = 360920.663928733, T = 0.1586
Iteration 300: Current Loss = 359857.862925277, T = 0.1491
Iteration 400: Current Loss = 359262.58415911463, T = 0.1430
Iteration 500: Current Loss = 359176.23924175394, T = 0.1386
Iteration 600: Current Loss = 359036.07008360885, T = 0.1352
Iteration 700: Current Loss = 358839.3421426164, T = 0.1324
Iteration 800: Current Loss = 358714.6521125285, T = 0.1301
Iteration 900: Current Loss = 358409.8639866131, T = 0.1281
Iteration 1000: Current Loss = 358302.9653128738, T = 0.1264
Optimization complete. Best Loss: 358302.9653128738 | Best Parameters: [1.86605494e+03 2.07379465e-01 4.93543958e+00]
Iteration 100: Current Loss = 371321.69918227213, T = 0.1781
Iteration 200: Current Loss = 367593.6275658768, T = 0.1586
Iteration 300: Current Loss = 366592.1585215937, T = 0.1491
Iteration 400: Current Loss = 363527.4694806624, T = 0.1430
Iteration 500: Current Loss = 358686.4818610561, T = 0.1386
Iteration 600: Current Loss = 358064.7379153759, T = 0.1352
Iteration 700: Current Loss = 357192.71833960444, T = 0.1324
Iteration 800: Current Loss = 356224.6707525758, T = 0.1301
Iteration 900: Current Loss = 354534.15187804174, T = 0.1281
Iteration 1000: Current Loss = 353152.40410041437, T = 0.1264
Optimization complete. Best Loss: 353152.40410041437 | Best Parameters: [1.85266302e+03 6.53215002e-01 1.10055126e+01]
Iteration 100: Current Loss = 368263.15446180425, T = 0.1781
Iteration 200: Current Loss = 363046.9836085603, T = 0.1586
Iteration 300: Current Loss = 358899.2846542621, T = 0.1491
Iteration 400: Current Loss = 357995.5010356584, T = 0.1430
Iteration 500: Current Loss = 357367.8513458712, T = 0.1386
Iteration 600: Current Loss = 356801.12651985517, T = 0.1352
Iteration 700: Current Loss = 355641.95601841324, T = 0.1324
Iteration 800: Current Loss = 354485.8925983572, T = 0.1301
Iteration 900: Current Loss = 354485.8925983572, T = 0.1281
Iteration 1000: Current Loss = 354273.3821477484, T = 0.1264
Optimization complete. Best Loss: 354273.3821477484 | Best Parameters: [1.85452486e+03 2.47139590e-01 5.26117740e+00]
Iteration 100: Current Loss = 365044.55146233673, T = 0.1781
Iteration 200: Current Loss = 360841.9559093614, T = 0.1586
Iteration 300: Current Loss = 354405.67517381, T = 0.1491
Iteration 400: Current Loss = 353110.8536475173, T = 0.1430
Iteration 500: Current Loss = 352656.99282557715, T = 0.1386
Iteration 600: Current Loss = 352174.1939597433, T = 0.1352
Iteration 700: Current Loss = 352099.59088872146, T = 0.1324
Iteration 800: Current Loss = 351859.9582611172, T = 0.1301
Iteration 900: Current Loss = 351859.9582611172, T = 0.1281
Iteration 1000: Current Loss = 351852.8422297884, T = 0.1264
Optimization complete. Best Loss: 351852.8422297884 | Best Parameters: [1.85000000e+03 7.74812270e-01 1.41642807e+01]
Iteration 100: Current Loss = 368709.96372214356, T = 0.1781
Iteration 200: Current Loss = 367703.65939287917, T = 0.1586
Iteration 300: Current Loss = 367326.98578128836, T = 0.1491
Iteration 400: Current Loss = 361814.26043851627, T = 0.1430
Iteration 500: Current Loss = 353623.5182284083, T = 0.1386
Iteration 600: Current Loss = 352856.0924474224, T = 0.1352
Iteration 700: Current Loss = 352503.1593900777, T = 0.1324
Iteration 800: Current Loss = 352084.372475051, T = 0.1301
Iteration 900: Current Loss = 351798.8025893397, T = 0.1281
Iteration 1000: Current Loss = 351671.964476567, T = 0.1264
Optimization complete. Best Loss: 351671.964476567 | Best Parameters: [1.85000000e+03 9.26229137e-01 1.66903047e+01]
Iteration 100: Current Loss = 367777.84883495833, T = 0.1781
Iteration 200: Current Loss = 367233.8347677939, T = 0.1586
Iteration 300: Current Loss = 365661.3337905132, T = 0.1491
Iteration 400: Current Loss = 361181.7562136939, T = 0.1430
Iteration 500: Current Loss = 357781.14484359144, T = 0.1386
Iteration 600: Current Loss = 352558.2100993184, T = 0.1352
Iteration 700: Current Loss = 352057.9399054507, T = 0.1324
Iteration 800: Current Loss = 351793.46086917515, T = 0.1301
Iteration 900: Current Loss = 351651.3512143395, T = 0.1281
Iteration 1000: Current Loss = 351612.63036739314, T = 0.1264
Optimization complete. Best Loss: 351612.63036739314 | Best Parameters: [1.85000000e+03 9.86803541e-01 1.81422786e+01]
Iteration 100: Current Loss = 367452.3350416629, T = 0.1781
Iteration 200: Current Loss = 358666.8656649431, T = 0.1586
Iteration 300: Current Loss = 354116.2634822852, T = 0.1491
Iteration 400: Current Loss = 352826.05406622594, T = 0.1430
Iteration 500: Current Loss = 352663.7564396708, T = 0.1386
Iteration 600: Current Loss = 352338.89309598925, T = 0.1352
Iteration 700: Current Loss = 352023.78101919254, T = 0.1324
Iteration 800: Current Loss = 351672.5190137774, T = 0.1301
Iteration 900: Current Loss = 351622.1934526613, T = 0.1281
Iteration 1000: Current Loss = 351616.26038605446, T = 0.1264
Optimization complete. Best Loss: 351616.26038605446 | Best Parameters: [1.85000000e+03 9.82981632e-01 1.80022652e+01]
Iteration 100: Current Loss = 367432.1788761687, T = 0.1781
Iteration 200: Current Loss = 362971.80993934936, T = 0.1586
Iteration 300: Current Loss = 358241.84684720053, T = 0.1491
Iteration 400: Current Loss = 357563.3996474079, T = 0.1430
Iteration 500: Current Loss = 356332.3192845341, T = 0.1386
Iteration 600: Current Loss = 354689.68545158574, T = 0.1352
Iteration 700: Current Loss = 353306.1093925759, T = 0.1324
Iteration 800: Current Loss = 352227.06524591503, T = 0.1301
Iteration 900: Current Loss = 352223.5693350347, T = 0.1281
Iteration 1000: Current Loss = 352045.46877339866, T = 0.1264
Optimization complete. Best Loss: 352045.46877339866 | Best Parameters: [1.85000000e+03 6.78493533e-01 1.25162579e+01]
Iteration 100: Current Loss = 364037.8465480358, T = 0.1781
Iteration 200: Current Loss = 359864.92285776435, T = 0.1586
Iteration 300: Current Loss = 359855.14206846175, T = 0.1491
Iteration 400: Current Loss = 359855.14206846175, T = 0.1430
Iteration 500: Current Loss = 359365.7975230789, T = 0.1386
Iteration 600: Current Loss = 359365.7975230789, T = 0.1352
Iteration 700: Current Loss = 358939.93895756954, T = 0.1324
Iteration 800: Current Loss = 358812.5524088976, T = 0.1301
Iteration 900: Current Loss = 358408.7437774285, T = 0.1281
Iteration 1000: Current Loss = 357405.8233229191, T = 0.1264
Optimization complete. Best Loss: 357405.8233229191 | Best Parameters: [1.86331142e+03 3.63635510e-01 7.02705021e+00]
Iteration 100: Current Loss = 368587.02109143493, T = 0.1781
Iteration 200: Current Loss = 363719.95318015927, T = 0.1586
Iteration 300: Current Loss = 358254.3592233659, T = 0.1491
Iteration 400: Current Loss = 357936.14837572945, T = 0.1430
Iteration 500: Current Loss = 356865.6463013785, T = 0.1386
Iteration 600: Current Loss = 353597.09622552193, T = 0.1352
Iteration 700: Current Loss = 352855.3212201025, T = 0.1324
Iteration 800: Current Loss = 352250.33645552787, T = 0.1301
Iteration 900: Current Loss = 351792.1343414847, T = 0.1281
Iteration 1000: Current Loss = 351728.7590227329, T = 0.1264
Optimization complete. Best Loss: 351728.7590227329 | Best Parameters: [1.85000000e+03 8.67854240e-01 1.57036611e+01]
Iteration 100: Current Loss = 366931.86251186667, T = 0.1781
Iteration 200: Current Loss = 363284.9767183268, T = 0.1586
Iteration 300: Current Loss = 355095.7701187337, T = 0.1491
Iteration 400: Current Loss = 353271.61892264965, T = 0.1430
Iteration 500: Current Loss = 352498.9768205875, T = 0.1386
Iteration 600: Current Loss = 352408.37695015833, T = 0.1352
Iteration 700: Current Loss = 352137.6722590215, T = 0.1324
Iteration 800: Current Loss = 351948.87471879786, T = 0.1301
Iteration 900: Current Loss = 351826.544838576, T = 0.1281
Iteration 1000: Current Loss = 351757.0319868134, T = 0.1264
Optimization complete. Best Loss: 351757.0319868134 | Best Parameters: [1.85000000e+03 7.96313958e-01 1.53164255e+01]
Iteration 100: Current Loss = 365415.66091722465, T = 0.1781
Iteration 200: Current Loss = 359743.4667473291, T = 0.1586
Iteration 300: Current Loss = 353129.2925615341, T = 0.1491
Iteration 400: Current Loss = 352774.6111709157, T = 0.1430
Iteration 500: Current Loss = 352724.9152486912, T = 0.1386
Iteration 600: Current Loss = 352146.4379352367, T = 0.1352
Iteration 700: Current Loss = 351817.00448639184, T = 0.1324
Iteration 800: Current Loss = 351611.7202407517, T = 0.1301
Iteration 900: Current Loss = 351602.21188216226, T = 0.1281
Iteration 1000: Current Loss = 351601.22425529803, T = 0.1264
Optimization complete. Best Loss: 351601.22425529803 | Best Parameters: [1.85000000e+03 1.01068428e+00 1.88107933e+01]
Iteration 100: Current Loss = 365926.9028466704, T = 0.1781
Iteration 200: Current Loss = 359295.01790582645, T = 0.1586
Iteration 300: Current Loss = 357528.558613567, T = 0.1491
Iteration 400: Current Loss = 353694.85527805233, T = 0.1430
Iteration 500: Current Loss = 351942.17396581295, T = 0.1386
Iteration 600: Current Loss = 351698.5539974095, T = 0.1352
Iteration 700: Current Loss = 351665.48415180633, T = 0.1324
Iteration 800: Current Loss = 351607.2332916431, T = 0.1301
Iteration 900: Current Loss = 351594.0246358358, T = 0.1281
Iteration 1000: Current Loss = 351572.3071541956, T = 0.1264
Optimization complete. Best Loss: 351572.3071541956 | Best Parameters: [1.85000000e+03 1.12890968e+00 1.98815943e+01]
Iteration 100: Current Loss = 366340.2824796692, T = 0.1781
Iteration 200: Current Loss = 357622.7432812443, T = 0.1586
Iteration 300: Current Loss = 353701.3305708778, T = 0.1491
Iteration 400: Current Loss = 353701.12317541154, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
