Iteration 100: Current Loss = 376191.99692061805, T = 0.1781
Optimization complete. Best Loss: 358516.1215063987 | Best Parameters: [1.86649612e+03 2.04527350e-01 4.24370799e+00]
Iteration 100: Current Loss = 372097.7674681885, T = 0.1781
Iteration 200: Current Loss = 367772.25433843926, T = 0.1586
Iteration 300: Current Loss = 363498.72340918134, T = 0.1491
Iteration 400: Current Loss = 358812.2864427638, T = 0.1430
Iteration 500: Current Loss = 355776.9600298756, T = 0.1386
Iteration 600: Current Loss = 355528.3236601043, T = 0.1352
Iteration 700: Current Loss = 355528.3236601043, T = 0.1324
Iteration 800: Current Loss = 355188.85549529525, T = 0.1301
Iteration 900: Current Loss = 355121.4418828851, T = 0.1281
Iteration 1000: Current Loss = 355018.0817082682, T = 0.1264
Optimization complete. Best Loss: 355018.0817082682 | Best Parameters: [1.85650021e+03 1.45775088e-01 3.54368581e+00]
Iteration 100: Current Loss = 372835.63651456626, T = 0.1781
Iteration 200: Current Loss = 366699.88977879117, T = 0.1586
Iteration 300: Current Loss = 361579.0983037942, T = 0.1491
Iteration 400: Current Loss = 358277.9981808152, T = 0.1430
Iteration 500: Current Loss = 354403.442263829, T = 0.1386
Iteration 600: Current Loss = 353558.393622272, T = 0.1352
Iteration 700: Current Loss = 353099.91604234756, T = 0.1324
Iteration 800: Current Loss = 352702.3300170408, T = 0.1301
Iteration 900: Current Loss = 352133.56381897914, T = 0.1281
Iteration 1000: Current Loss = 351860.4437070273, T = 0.1264
Optimization complete. Best Loss: 351860.4437070273 | Best Parameters: [1.85000000e+03 7.82679494e-01 1.41418228e+01]
Iteration 100: Current Loss = 371687.7887687542, T = 0.1781
Iteration 200: Current Loss = 365793.90548850625, T = 0.1586
Iteration 300: Current Loss = 362979.06512302504, T = 0.1491
Iteration 400: Current Loss = 359859.7896543202, T = 0.1430
Iteration 500: Current Loss = 357947.32818909164, T = 0.1386
Iteration 600: Current Loss = 355489.16682952363, T = 0.1352
Iteration 700: Current Loss = 354197.85929047444, T = 0.1324
Iteration 800: Current Loss = 351772.1461344415, T = 0.1301
Iteration 900: Current Loss = 351697.59872382256, T = 0.1281
Iteration 1000: Current Loss = 351673.0510061218, T = 0.1264
Optimization complete. Best Loss: 351673.0510061218 | Best Parameters: [1.85000000e+03 9.00326766e-01 1.65796245e+01]
Iteration 100: Current Loss = 372440.84859653394, T = 0.1781
Iteration 200: Current Loss = 367231.7348673994, T = 0.1586
Iteration 300: Current Loss = 362109.77477545204, T = 0.1491
Iteration 400: Current Loss = 359627.96348583966, T = 0.1430
Iteration 500: Current Loss = 359271.2925034409, T = 0.1386
Iteration 600: Current Loss = 359115.42596810614, T = 0.1352
Iteration 700: Current Loss = 358993.68042580056, T = 0.1324
Iteration 800: Current Loss = 358652.2336518009, T = 0.1301
Iteration 900: Current Loss = 358510.9588749852, T = 0.1281
Iteration 1000: Current Loss = 358366.47825582227, T = 0.1264
Optimization complete. Best Loss: 358366.47825582227 | Best Parameters: [1.86621123e+03 1.86113354e-01 4.48333672e+00]
Iteration 100: Current Loss = 372849.2758499779, T = 0.1781
Iteration 200: Current Loss = 367402.4480813748, T = 0.1586
Iteration 300: Current Loss = 366442.73663979955, T = 0.1491
Iteration 400: Current Loss = 363214.0152980099, T = 0.1430
Iteration 500: Current Loss = 360220.44776660047, T = 0.1386
Iteration 600: Current Loss = 358463.5480293348, T = 0.1352
Iteration 700: Current Loss = 358463.5480293348, T = 0.1324
Iteration 800: Current Loss = 358463.5480293348, T = 0.1301
Iteration 900: Current Loss = 358463.5480293348, T = 0.1281
Iteration 1000: Current Loss = 358404.9448935795, T = 0.1264
Optimization complete. Best Loss: 358404.9448935795 | Best Parameters: [1.86628023e+03 1.77972486e-01 4.29740118e+00]
Iteration 100: Current Loss = 372338.487013776, T = 0.1781
Iteration 200: Current Loss = 366741.38645459467, T = 0.1586
Iteration 300: Current Loss = 364087.5693676182, T = 0.1491
Iteration 400: Current Loss = 358476.2360326501, T = 0.1430
Iteration 500: Current Loss = 357162.7064164787, T = 0.1386
Iteration 600: Current Loss = 355731.70013032673, T = 0.1352
Iteration 700: Current Loss = 354916.75507214904, T = 0.1324
Iteration 800: Current Loss = 353533.0500591023, T = 0.1301
Iteration 900: Current Loss = 352076.2919661819, T = 0.1281
Iteration 1000: Current Loss = 351757.01543196535, T = 0.1264
Optimization complete. Best Loss: 351757.01543196535 | Best Parameters: [1.85000000e+03 8.55515065e-01 1.53603704e+01]
Iteration 100: Current Loss = 369138.3624425663, T = 0.1781
Iteration 200: Current Loss = 367066.6929954514, T = 0.1586
Iteration 300: Current Loss = 363065.31063410995, T = 0.1491
Iteration 400: Current Loss = 359314.93237196025, T = 0.1430
Iteration 500: Current Loss = 355314.20672192704, T = 0.1386
Iteration 600: Current Loss = 351570.74694289936, T = 0.1352
Iteration 700: Current Loss = 351569.1068990311, T = 0.1324
Iteration 800: Current Loss = 351568.29025712336, T = 0.1301
Iteration 900: Current Loss = 351568.29025712336, T = 0.1281
Iteration 1000: Current Loss = 351568.29025712336, T = 0.1264
Optimization complete. Best Loss: 351568.29025712336 | Best Parameters: [1.8500000e+03 1.1200858e+00 2.0000000e+01]
Iteration 100: Current Loss = 370678.66339503083, T = 0.1781
Iteration 200: Current Loss = 362782.2671225832, T = 0.1586
Iteration 300: Current Loss = 355852.5591667036, T = 0.1491
Iteration 400: Current Loss = 354816.9015671563, T = 0.1430
Iteration 500: Current Loss = 353751.1533393473, T = 0.1386
Iteration 600: Current Loss = 353197.5790262032, T = 0.1352
Iteration 700: Current Loss = 352318.7921347588, T = 0.1324
Iteration 800: Current Loss = 351973.581016744, T = 0.1301
Iteration 900: Current Loss = 351787.2771872689, T = 0.1281
Iteration 1000: Current Loss = 351762.66817543603, T = 0.1264
Optimization complete. Best Loss: 351762.66817543603 | Best Parameters: [1.85000000e+03 8.20456647e-01 1.51515292e+01]
Iteration 100: Current Loss = 371016.3860053089, T = 0.1781
Iteration 200: Current Loss = 363422.19489236176, T = 0.1586
Iteration 300: Current Loss = 359156.1269500245, T = 0.1491
Iteration 400: Current Loss = 356734.36326731095, T = 0.1430
Iteration 500: Current Loss = 356156.45020780305, T = 0.1386
Iteration 600: Current Loss = 353680.02403347247, T = 0.1352
Iteration 700: Current Loss = 351711.96712384076, T = 0.1324
Iteration 800: Current Loss = 351644.17164339265, T = 0.1301
Iteration 900: Current Loss = 351634.9123918294, T = 0.1281
Iteration 1000: Current Loss = 351587.4143986939, T = 0.1264
Optimization complete. Best Loss: 351587.4143986939 | Best Parameters: [1.85000145e+03 1.06985374e+00 1.91098667e+01]
Iteration 100: Current Loss = 368751.8943214485, T = 0.1781
Iteration 200: Current Loss = 364183.04209753865, T = 0.1586
Iteration 300: Current Loss = 354874.06396689673, T = 0.1491
Iteration 400: Current Loss = 353453.02206946665, T = 0.1430
Iteration 500: Current Loss = 352541.2280557883, T = 0.1386
Iteration 600: Current Loss = 352450.7921314986, T = 0.1352
Iteration 700: Current Loss = 352064.4853136124, T = 0.1324
Iteration 800: Current Loss = 352006.7619837686, T = 0.1301
Iteration 900: Current Loss = 351884.79168929934, T = 0.1281
Iteration 1000: Current Loss = 351745.0852833052, T = 0.1264
Optimization complete. Best Loss: 351745.0852833052 | Best Parameters: [1.85009994e+03 8.74060797e-01 1.59531095e+01]
Iteration 100: Current Loss = 369584.37021650316, T = 0.1781
Iteration 200: Current Loss = 365491.6041854381, T = 0.1586
Iteration 300: Current Loss = 359174.34846490127, T = 0.1491
Iteration 400: Current Loss = 357372.52129449096, T = 0.1430
Iteration 500: Current Loss = 354959.7898835383, T = 0.1386
Iteration 600: Current Loss = 351998.2430013296, T = 0.1352
Iteration 700: Current Loss = 351684.73497628147, T = 0.1324
Iteration 800: Current Loss = 351645.51523682306, T = 0.1301
Iteration 900: Current Loss = 351614.3300799428, T = 0.1281
Iteration 1000: Current Loss = 351614.3300799428, T = 0.1264
Optimization complete. Best Loss: 351614.3300799428 | Best Parameters: [1.85000000e+03 1.02144015e+00 1.81799873e+01]
Iteration 100: Current Loss = 369073.7967391384, T = 0.1781
Iteration 200: Current Loss = 366408.99958397873, T = 0.1586
Iteration 300: Current Loss = 364547.07231859915, T = 0.1491
Iteration 400: Current Loss = 360467.7843261273, T = 0.1430
Iteration 500: Current Loss = 356102.0245537146, T = 0.1386
Iteration 600: Current Loss = 353637.21227373887, T = 0.1352
Iteration 700: Current Loss = 352641.81626188545, T = 0.1324
Iteration 800: Current Loss = 351695.65862426464, T = 0.1301
Iteration 900: Current Loss = 351695.65862426464, T = 0.1281
Iteration 1000: Current Loss = 351695.65862426464, T = 0.1264
Optimization complete. Best Loss: 351695.65862426464 | Best Parameters: [1.85000000e+03 8.65072760e-01 1.61611621e+01]
Iteration 100: Current Loss = 367604.5146873397, T = 0.1781
Iteration 200: Current Loss = 358247.3150413478, T = 0.1586
Iteration 300: Current Loss = 357355.58486221835, T = 0.1491
Iteration 400: Current Loss = 355523.0790824405, T = 0.1430
Iteration 500: Current Loss = 352744.4848404066, T = 0.1386
Iteration 600: Current Loss = 351921.6727643931, T = 0.1352
Iteration 700: Current Loss = 351706.5427445329, T = 0.1324
Iteration 800: Current Loss = 351685.88823387586, T = 0.1301
Iteration 900: Current Loss = 351685.88823387586, T = 0.1281
Iteration 1000: Current Loss = 351568.3376032445, T = 0.1264
Optimization complete. Best Loss: 351568.3376032445 | Best Parameters: [1.85000000e+03 1.11757983e+00 2.00000000e+01]
Iteration 100: Current Loss = 368132.28690370725, T = 0.1781
Iteration 200: Current Loss = 361679.7295899725, T = 0.1586
Iteration 300: Current Loss = 356602.40225688065, T = 0.1491
Iteration 400: Current Loss = 355578.1821162626, T = 0.1430
Iteration 500: Current Loss = 353904.42106627236, T = 0.1386
Iteration 600: Current Loss = 352677.30553538515, T = 0.1352
Iteration 700: Current Loss = 351821.3316365811, T = 0.1324
Iteration 800: Current Loss = 351777.7666091462, T = 0.1301
Iteration 900: Current Loss = 351690.543948567, T = 0.1281
Iteration 1000: Current Loss = 351690.28951784514, T = 0.1264
Optimization complete. Best Loss: 351690.28951784514 | Best Parameters: [1.85000000e+03 9.13019922e-01 1.63824822e+01]
Iteration 100: Current Loss = 368942.0321252498, T = 0.1781
Iteration 200: Current Loss = 363542.6373899147, T = 0.1586
Iteration 300: Current Loss = 358489.6570327177, T = 0.1491
Iteration 400: Current Loss = 357345.9028688335, T = 0.1430
Iteration 500: Current Loss = 355701.8042338819, T = 0.1386
Iteration 600: Current Loss = 352611.31605877774, T = 0.1352
Iteration 700: Current Loss = 352388.6542745974, T = 0.1324
Iteration 800: Current Loss = 352388.6542745974, T = 0.1301
Iteration 900: Current Loss = 351823.1710267866, T = 0.1281
Iteration 1000: Current Loss = 351764.8942507106, T = 0.1264
Optimization complete. Best Loss: 351764.8942507106 | Best Parameters: [1.85000000e+03 8.01990121e-01 1.51159814e+01]
Iteration 100: Current Loss = 369146.86929617595, T = 0.1781
Iteration 200: Current Loss = 362382.1884977413, T = 0.1586
Iteration 300: Current Loss = 355804.96478964144, T = 0.1491
Iteration 400: Current Loss = 353380.6258823359, T = 0.1430
Iteration 500: Current Loss = 351600.6376119752, T = 0.1386
Iteration 600: Current Loss = 351569.8454027272, T = 0.1352
Iteration 700: Current Loss = 351569.8454027272, T = 0.1324
Iteration 800: Current Loss = 351569.43821908947, T = 0.1301
Iteration 900: Current Loss = 351569.43821908947, T = 0.1281
Iteration 1000: Current Loss = 351568.31535078376, T = 0.1264
Optimization complete. Best Loss: 351568.31535078376 | Best Parameters: [1.85000000e+03 1.11828587e+00 2.00000000e+01]
Iteration 100: Current Loss = 370682.2684176915, T = 0.1781
Iteration 200: Current Loss = 367433.72625597316, T = 0.1586
Iteration 300: Current Loss = 360045.66262390726, T = 0.1491
Iteration 400: Current Loss = 355418.44551628834, T = 0.1430
Iteration 500: Current Loss = 355418.44551628834, T = 0.1386
Iteration 600: Current Loss = 354768.41560044716, T = 0.1352
Iteration 700: Current Loss = 354354.7026811115, T = 0.1324
Iteration 800: Current Loss = 353053.84209739446, T = 0.1301
Iteration 900: Current Loss = 352254.99619463104, T = 0.1281
Iteration 1000: Current Loss = 351792.59764860914, T = 0.1264
Optimization complete. Best Loss: 351792.59764860914 | Best Parameters: [1.85000000e+03 7.80217874e-01 1.47755818e+01]
Iteration 100: Current Loss = 377019.65062649455, T = 0.1781
Iteration 200: Current Loss = 376743.15771597106, T = 0.1586
Iteration 300: Current Loss = 376497.51510739455, T = 0.1491
Iteration 400: Current Loss = 376216.74547611695, T = 0.1430
Iteration 500: Current Loss = 376098.9102567278, T = 0.1386
Iteration 600: Current Loss = 375553.87011528487, T = 0.1352
Iteration 700: Current Loss = 375275.1016893557, T = 0.1324
Iteration 800: Current Loss = 374480.6992928524, T = 0.1301
Iteration 900: Current Loss = 373682.9887118703, T = 0.1281
Iteration 1000: Current Loss = 372501.68386947067, T = 0.1264
Optimization complete. Best Loss: 372501.68386947067 | Best Parameters: [1.90166780e+03 7.31375834e-01 1.05021309e+01]
Iteration 100: Current Loss = 377091.9226506349, T = 0.1781
Iteration 200: Current Loss = 376633.8590801531, T = 0.1586
Iteration 300: Current Loss = 375970.0216542027, T = 0.1491
Iteration 400: Current Loss = 374884.9842025624, T = 0.1430
Iteration 500: Current Loss = 373831.9841629747, T = 0.1386
Iteration 600: Current Loss = 372521.7040248934, T = 0.1352
Iteration 700: Current Loss = 371188.6670428102, T = 0.1324
Iteration 800: Current Loss = 368779.832147138, T = 0.1301
Iteration 900: Current Loss = 367522.103838256, T = 0.1281
Iteration 1000: Current Loss = 366713.4107640267, T = 0.1264
Optimization complete. Best Loss: 366713.4107640267 | Best Parameters: [1.88647375e+03 3.88591495e-01 6.65229392e+00]
Iteration 100: Current Loss = 376565.6164113313, T = 0.1781
Iteration 200: Current Loss = 374523.60832967865, T = 0.1586
Iteration 300: Current Loss = 372445.1980257475, T = 0.1491
Iteration 400: Current Loss = 371508.00188666896, T = 0.1430
Iteration 500: Current Loss = 369574.98046857165, T = 0.1386
Iteration 600: Current Loss = 367536.4167612108, T = 0.1352
Iteration 700: Current Loss = 366541.3250678618, T = 0.1324
Iteration 800: Current Loss = 364924.37349349493, T = 0.1301
Iteration 900: Current Loss = 363464.27186092926, T = 0.1281
Iteration 1000: Current Loss = 361783.69115023734, T = 0.1264
Optimization complete. Best Loss: 361783.69115023734 | Best Parameters: [1.87382829e+03 8.61162999e-01 1.36577637e+01]
Iteration 100: Current Loss = 373826.53408921993, T = 0.1781
Iteration 200: Current Loss = 372541.96794358897, T = 0.1586
Iteration 300: Current Loss = 368579.4002097853, T = 0.1491
Iteration 400: Current Loss = 367110.2424180752, T = 0.1430
Iteration 500: Current Loss = 365106.526552515, T = 0.1386
Iteration 600: Current Loss = 363024.63277851057, T = 0.1352
Iteration 700: Current Loss = 361791.1910410962, T = 0.1324
Iteration 800: Current Loss = 358847.8803771854, T = 0.1301
Iteration 900: Current Loss = 355431.56646677665, T = 0.1281
Iteration 1000: Current Loss = 353864.84465380193, T = 0.1264
Optimization complete. Best Loss: 353864.84465380193 | Best Parameters: [1.85489212e+03 6.39271874e-01 1.16126711e+01]
Iteration 100: Current Loss = 373734.7727714977, T = 0.1781
Iteration 200: Current Loss = 369617.11928050936, T = 0.1586
Iteration 300: Current Loss = 368250.9704528457, T = 0.1491
Iteration 400: Current Loss = 367893.93808471883, T = 0.1430
Iteration 500: Current Loss = 365193.27693034895, T = 0.1386
Iteration 600: Current Loss = 363883.08289481106, T = 0.1352
Iteration 700: Current Loss = 362355.9992954421, T = 0.1324
Iteration 800: Current Loss = 359503.5934647581, T = 0.1301
Iteration 900: Current Loss = 357191.0026061566, T = 0.1281
Iteration 1000: Current Loss = 356356.1843779387, T = 0.1264
Optimization complete. Best Loss: 356356.1843779387 | Best Parameters: [1.86025382e+03 5.08735990e-01 8.59669062e+00]
Iteration 100: Current Loss = 371909.65725705406, T = 0.1781
Iteration 200: Current Loss = 367000.1727615333, T = 0.1586
Iteration 300: Current Loss = 362985.1621149094, T = 0.1491
Iteration 400: Current Loss = 357339.5868660862, T = 0.1430
Iteration 500: Current Loss = 355981.26042968675, T = 0.1386
Iteration 600: Current Loss = 354905.13533085654, T = 0.1352
Iteration 700: Current Loss = 354905.13533085654, T = 0.1324
Iteration 800: Current Loss = 354752.8462695702, T = 0.1301
Iteration 900: Current Loss = 354359.79786912963, T = 0.1281
Iteration 1000: Current Loss = 353726.367378517, T = 0.1264
Optimization complete. Best Loss: 353726.367378517 | Best Parameters: [1.85259745e+03 5.79938184e-01 8.05285983e+00]
Iteration 100: Current Loss = 374529.36977256404, T = 0.1781
Iteration 200: Current Loss = 369041.45124561444, T = 0.1586
Iteration 300: Current Loss = 366863.8185153955, T = 0.1491
Iteration 400: Current Loss = 363699.53878782026, T = 0.1430
Iteration 500: Current Loss = 359879.3372968196, T = 0.1386
Iteration 600: Current Loss = 357697.56116850546, T = 0.1352
Iteration 700: Current Loss = 356342.9222898329, T = 0.1324
Iteration 800: Current Loss = 355112.05039553106, T = 0.1301
Iteration 900: Current Loss = 353100.5395338276, T = 0.1281
Iteration 1000: Current Loss = 352142.15972688585, T = 0.1264
Optimization complete. Best Loss: 352142.15972688585 | Best Parameters: [1.85028897e+03 8.26768808e-01 1.34099170e+01]
Iteration 100: Current Loss = 375043.0529690426, T = 0.1781
Iteration 200: Current Loss = 372033.86279286107, T = 0.1586
Iteration 300: Current Loss = 368302.0771472993, T = 0.1491
Iteration 400: Current Loss = 362101.343705935, T = 0.1430
Iteration 500: Current Loss = 359002.42045003246, T = 0.1386
Iteration 600: Current Loss = 355638.92123504094, T = 0.1352
Iteration 700: Current Loss = 352145.1652681519, T = 0.1324
Iteration 800: Current Loss = 351718.3338937693, T = 0.1301
Iteration 900: Current Loss = 351690.24621783284, T = 0.1281
Iteration 1000: Current Loss = 351684.52177891904, T = 0.1264
Optimization complete. Best Loss: 351684.52177891904 | Best Parameters: [1.85000000e+03 9.14701204e-01 1.64624357e+01]
Iteration 100: Current Loss = 376191.1899565566, T = 0.1781
Iteration 200: Current Loss = 372765.89846542914, T = 0.1586
Iteration 300: Current Loss = 368123.68180956854, T = 0.1491
Iteration 400: Current Loss = 362801.17855702736, T = 0.1430
Iteration 500: Current Loss = 358277.69977422385, T = 0.1386
Iteration 600: Current Loss = 355214.8423647377, T = 0.1352
Iteration 700: Current Loss = 351651.8822874148, T = 0.1324
Iteration 800: Current Loss = 351635.0740815541, T = 0.1301
Iteration 900: Current Loss = 351619.7183783194, T = 0.1281
Iteration 1000: Current Loss = 351592.9753290723, T = 0.1264
Optimization complete. Best Loss: 351592.9753290723 | Best Parameters: [1.85000000e+03 1.03598461e+00 1.88398898e+01]
Iteration 100: Current Loss = 370794.29802063206, T = 0.1781
Iteration 200: Current Loss = 362442.0375400628, T = 0.1586
Iteration 300: Current Loss = 357763.8845103177, T = 0.1491
Iteration 400: Current Loss = 356708.8771563795, T = 0.1430
Iteration 500: Current Loss = 355075.34171129577, T = 0.1386
Iteration 600: Current Loss = 353334.5705261597, T = 0.1352
Iteration 700: Current Loss = 352267.47045293584, T = 0.1324
Iteration 800: Current Loss = 351916.05345379596, T = 0.1301
Iteration 900: Current Loss = 351864.5164162579, T = 0.1281
Iteration 1000: Current Loss = 351719.4284892093, T = 0.1264
Optimization complete. Best Loss: 351719.4284892093 | Best Parameters: [1.85000000e+03 8.86958002e-01 1.59065024e+01]
Iteration 100: Current Loss = 374765.56753796584, T = 0.1781
Iteration 200: Current Loss = 367801.7594896085, T = 0.1586
Iteration 300: Current Loss = 360348.19387542736, T = 0.1491
Iteration 400: Current Loss = 356394.9523065686, T = 0.1430
Iteration 500: Current Loss = 354732.95177869644, T = 0.1386
Iteration 600: Current Loss = 353463.26452783035, T = 0.1352
Iteration 700: Current Loss = 351885.19672668545, T = 0.1324
Iteration 800: Current Loss = 351704.74818876886, T = 0.1301
Iteration 900: Current Loss = 351656.9694241247, T = 0.1281
Iteration 1000: Current Loss = 351628.24991550593, T = 0.1264
Optimization complete. Best Loss: 351628.24991550593 | Best Parameters: [1.85000000e+03 9.57677379e-01 1.82065736e+01]
Iteration 100: Current Loss = 371270.7230809394, T = 0.1781
Iteration 200: Current Loss = 365981.6640354005, T = 0.1586
Iteration 300: Current Loss = 363006.40353741794, T = 0.1491
Iteration 400: Current Loss = 359269.89569315454, T = 0.1430
Iteration 500: Current Loss = 354763.3997847249, T = 0.1386
Iteration 600: Current Loss = 352791.9099829277, T = 0.1352
Iteration 700: Current Loss = 352031.1259788128, T = 0.1324
Iteration 800: Current Loss = 351839.9756092342, T = 0.1301
Iteration 900: Current Loss = 351743.6079916088, T = 0.1281
Iteration 1000: Current Loss = 351712.31049508136, T = 0.1264
Optimization complete. Best Loss: 351712.31049508136 | Best Parameters: [1.85000392e+03 8.84051694e-01 1.59824896e+01]
Iteration 100: Current Loss = 370029.3145653809, T = 0.1781
Iteration 200: Current Loss = 366310.23561487085, T = 0.1586
Iteration 300: Current Loss = 362845.4770931183, T = 0.1491
Iteration 400: Current Loss = 357828.21909851476, T = 0.1430
Iteration 500: Current Loss = 352940.3236825386, T = 0.1386
Iteration 600: Current Loss = 351767.8536292066, T = 0.1352
Iteration 700: Current Loss = 351734.3877102652, T = 0.1324
Iteration 800: Current Loss = 351726.6407086303, T = 0.1301
Iteration 900: Current Loss = 351687.8846447265, T = 0.1281
Iteration 1000: Current Loss = 351687.8846447265, T = 0.1264
Optimization complete. Best Loss: 351687.8846447265 | Best Parameters: [1.85000000e+03 8.91066057e-01 1.63112725e+01]
Iteration 100: Current Loss = 371247.2563134968, T = 0.1781
Iteration 200: Current Loss = 365155.9632306301, T = 0.1586
Iteration 300: Current Loss = 362319.75767134834, T = 0.1491
Iteration 400: Current Loss = 355439.4506212516, T = 0.1430
Iteration 500: Current Loss = 352834.1889162437, T = 0.1386
Iteration 600: Current Loss = 352502.9301021377, T = 0.1352
Iteration 700: Current Loss = 351976.2020034899, T = 0.1324
Iteration 800: Current Loss = 351863.1214206414, T = 0.1301
Iteration 900: Current Loss = 351727.55214028014, T = 0.1281
Iteration 1000: Current Loss = 351619.12275030126, T = 0.1264
Optimization complete. Best Loss: 351619.12275030126 | Best Parameters: [1.85000000e+03 9.75662743e-01 1.84580813e+01]
Iteration 100: Current Loss = 367490.63117816084, T = 0.1781
Iteration 200: Current Loss = 358773.3823357069, T = 0.1586
Iteration 300: Current Loss = 357506.1978420286, T = 0.1491
Iteration 400: Current Loss = 355436.023976921, T = 0.1430
Iteration 500: Current Loss = 352735.0579816906, T = 0.1386
Iteration 600: Current Loss = 352046.9418429722, T = 0.1352
Iteration 700: Current Loss = 352006.3382050038, T = 0.1324
Iteration 800: Current Loss = 351637.02339757606, T = 0.1301
Iteration 900: Current Loss = 351634.05534458143, T = 0.1281
Iteration 1000: Current Loss = 351634.05534458143, T = 0.1264
Optimization complete. Best Loss: 351634.05534458143 | Best Parameters: [1.85000000e+03 9.69707457e-01 1.75181391e+01]
Iteration 100: Current Loss = 370162.7341689902, T = 0.1781
Iteration 200: Current Loss = 363088.3755782872, T = 0.1586
Iteration 300: Current Loss = 358297.8483525692, T = 0.1491
Iteration 400: Current Loss = 357891.54504267353, T = 0.1430
Iteration 500: Current Loss = 356914.7318110776, T = 0.1386
Iteration 600: Current Loss = 352105.52523278183, T = 0.1352
Iteration 700: Current Loss = 351715.07548061927, T = 0.1324
Iteration 800: Current Loss = 351654.76411618706, T = 0.1301
Iteration 900: Current Loss = 351573.49783072725, T = 0.1281
Iteration 1000: Current Loss = 351573.49783072725, T = 0.1264
Optimization complete. Best Loss: 351573.49783072725 | Best Parameters: [1.85000000e+03 1.09373647e+00 2.00000000e+01]
Iteration 100: Current Loss = 373633.8589148003, T = 0.1781
Iteration 200: Current Loss = 368205.72710971005, T = 0.1586
Iteration 300: Current Loss = 360553.29822075553, T = 0.1491
Iteration 400: Current Loss = 359046.20288070315, T = 0.1430
Iteration 500: Current Loss = 358737.0277259495, T = 0.1386
Iteration 600: Current Loss = 358485.2406338216, T = 0.1352
Iteration 700: Current Loss = 358394.5704087575, T = 0.1324
Iteration 800: Current Loss = 358394.5704087575, T = 0.1301
Iteration 900: Current Loss = 357772.4963757802, T = 0.1281
Iteration 1000: Current Loss = 356198.47517926927, T = 0.1264
Optimization complete. Best Loss: 356198.47517926927 | Best Parameters: [1.85992363e+03 5.84600834e-01 9.40538898e+00]
Iteration 100: Current Loss = 369939.51350014075, T = 0.1781
Iteration 200: Current Loss = 365797.07624858106, T = 0.1586
Iteration 300: Current Loss = 359012.9368642151, T = 0.1491
Iteration 400: Current Loss = 358041.0225438779, T = 0.1430
Iteration 500: Current Loss = 358021.3203945909, T = 0.1386
Iteration 600: Current Loss = 357294.1283615614, T = 0.1352
Iteration 700: Current Loss = 355506.67716358625, T = 0.1324
Iteration 800: Current Loss = 353480.0759802239, T = 0.1301
Iteration 900: Current Loss = 352206.7495873681, T = 0.1281
Iteration 1000: Current Loss = 351815.46542141936, T = 0.1264
Optimization complete. Best Loss: 351815.46542141936 | Best Parameters: [1.85000000e+03 7.77339504e-01 1.45049285e+01]
Iteration 100: Current Loss = 373934.49380899244, T = 0.1781
Iteration 200: Current Loss = 365884.9873014796, T = 0.1586
Iteration 300: Current Loss = 358921.69897937856, T = 0.1491
Iteration 400: Current Loss = 358899.51225887943, T = 0.1430
Iteration 500: Current Loss = 358476.3999307382, T = 0.1386
Iteration 600: Current Loss = 358301.37928252225, T = 0.1352
Iteration 700: Current Loss = 357621.1308082328, T = 0.1324
Iteration 800: Current Loss = 354249.1182326785, T = 0.1301
Iteration 900: Current Loss = 352597.0029367443, T = 0.1281
Iteration 1000: Current Loss = 351955.1982492141, T = 0.1264
