Time,SN
1.843210633138461617e+03,1.166997063846977412e+01
1.843213410892307593e+03,1.120558544849578020e+01
1.843216188646153796e+03,1.303987305715822842e+01
1.843218966399999999e+03,1.488382490121030877e+01
1.843221744153846203e+03,1.714965891825862698e+01
1.843224521907692179e+03,1.992763376359736327e+01
1.843227299661538382e+03,1.698784173745908532e+01
1.843230077415384585e+03,1.980902387985788238e+01
1.843232855169230788e+03,1.278527580044655210e+01
1.843235632923076992e+03,2.000693764476302761e+01
1.843238410676922967e+03,1.391029260145242574e+01
1.843241188430769171e+03,9.261716529459985026e+00
1.843243966184615374e+03,1.591685243815505935e+01
1.843246743938461577e+03,1.258339942080828067e+01
1.843249521692307553e+03,9.250912351032315684e+00
1.843252299446153756e+03,1.292490787983879663e+01
1.843255077199999960e+03,1.736336185291205325e+01
1.843257854953846163e+03,2.086508555401326248e+01
1.843260632707692366e+03,2.120735924606247735e+01
1.843263410461538342e+03,1.315104468820988437e+01
1.843266188215384545e+03,8.493859362408025859e+00
1.843268965969230749e+03,1.086093471227598251e+01
1.843271743723076952e+03,1.932707882363563456e+01
1.843274521476922928e+03,1.190198547074534119e+01
1.843277299230769131e+03,1.199768914091814409e+01
1.843280076984615334e+03,1.508235372588351808e+01
1.843282854738461538e+03,1.461760836758509541e+01
1.843285632492307741e+03,8.545646992961978938e+00
1.843288410246153717e+03,1.877992384822891836e+01
1.843291187999999920e+03,1.637854798439810011e+01
1.843293965753846123e+03,1.817438525072603284e+01
1.843296743507692327e+03,1.752530469289281712e+01
1.843299521261538530e+03,1.235492498121259253e+01
1.843302299015384506e+03,2.276382181421202588e+01
1.843305076769230709e+03,1.889302326858020464e+01
1.843307854523076912e+03,2.917659582973093890e+01
1.843310632276923116e+03,1.758233902686581729e+01
1.843313410030769091e+03,1.818683947674970369e+01
1.843316187784615295e+03,1.947862577422951702e+01
1.843318965538461498e+03,2.447362957930673844e+01
1.843321743292307701e+03,2.497656146170558245e+01
1.843324521046153905e+03,2.925761902455488794e+01
1.843327298799999880e+03,2.323366930098059768e+01
1.843330076553846084e+03,2.549788116409832384e+01
1.843332854307692287e+03,3.365199815599360278e+01
1.843335632061538490e+03,2.407127875062582589e+01
1.843338409815384694e+03,3.063607714308586694e+01
1.843341187569230669e+03,2.193096798998676178e+01
1.843343965323076873e+03,2.847810820208412963e+01
1.843346743076923076e+03,3.088487343319752654e+01
1.843349520830769279e+03,3.821407662541599137e+01
1.843352298584615255e+03,3.412592254289677385e+01
1.843355076338461458e+03,3.074338838642138327e+01
1.843357854092307662e+03,2.844370588112582254e+01
1.843360631846153865e+03,2.925825510378463434e+01
1.843363409600000068e+03,3.894187575786809674e+01
1.843366187353846044e+03,3.089182511027496147e+01
1.843368965107692247e+03,3.248836907076441349e+01
1.843371742861538451e+03,3.284250532330545269e+01
1.843374520615384654e+03,3.512547713160779495e+01
1.843377298369230630e+03,3.407392033790946329e+01
1.843380076123076833e+03,3.870458237311245142e+01
1.843382853876923036e+03,3.499228746035753801e+01
1.843385631630769240e+03,3.687686210015687038e+01
1.843388409384615443e+03,3.316955662199962518e+01
1.843391187138461419e+03,3.462100924229940802e+01
1.843393964892307622e+03,3.271944668056973882e+01
1.843396742646153825e+03,2.856968831999877523e+01
1.843399520400000029e+03,2.961203363765869057e+01
1.843402298153846004e+03,2.693006782007106992e+01
1.843405075907692208e+03,2.960322208429888846e+01
1.843407853661538411e+03,3.586493914911974201e+01
1.843410631415384614e+03,3.572842418276319876e+01
1.843413409169230817e+03,2.778012439783766752e+01
1.843416186923076793e+03,2.241983283436147545e+01
1.843418964676922997e+03,2.844940866578479799e+01
1.843421742430769200e+03,3.383018408062040550e+01
1.843424520184615403e+03,1.559130767183342847e+01
1.843427297938461606e+03,2.352050305738847769e+01
1.843430075692307582e+03,2.686304969442448964e+01
1.843432853446153786e+03,2.099451365826607585e+01
1.843435631199999989e+03,2.503755401257357605e+01
1.843438408953846192e+03,2.114449076541592021e+01
1.843441186707692168e+03,2.724568646081129941e+01
1.843443964461538371e+03,1.547980343417317606e+01
1.843446742215384575e+03,1.395507599961361045e+01
1.843449519969230778e+03,1.950036532506291209e+01
1.843452297723076981e+03,1.802484466688766673e+01
1.843455075476922957e+03,1.939198747768990572e+01
1.843457853230769160e+03,1.705795021493891639e+01
1.843460630984615364e+03,8.855139309948373949e+00
1.843463408738461567e+03,1.707551215430997971e+01
1.843466186492307770e+03,1.793623052836187171e+01
1.843468964246153746e+03,9.677571549218061620e+00
1.843471741999999949e+03,2.144635985310483761e+01
1.843474519753846153e+03,1.587865614099309752e+01
1.843477297507692356e+03,2.549939141523471875e+01
1.843480075261538332e+03,1.458701052573784729e+01
1.843482853015384535e+03,2.281878641948337005e+01
1.843485630769230738e+03,2.173879696118434524e+01
1.843488408523076941e+03,1.023555714711649856e+01
1.843491186276923145e+03,1.698018232280051265e+01
1.843493964030769121e+03,8.652747568707123804e+00
1.843496741784615324e+03,1.569183590910901316e+01
1.843499519538461527e+03,1.624499412522514419e+01
1.843502297292307730e+03,1.408659989397366452e+01
1.843505075046153706e+03,1.176602582465558200e+01
1.843507852799999910e+03,3.796840411358523681e+00
1.843510630553846113e+03,6.381446508398149753e+00
1.843513408307692316e+03,9.763698457729685032e+00
1.843516186061538519e+03,2.598958485630574344e+01
1.843518963815384495e+03,1.697494935578388464e+01
1.843521741569230699e+03,1.900554610202900818e+01
1.843524519323076902e+03,1.924758483293323863e+01
1.843527297076923105e+03,1.455887052829561590e+01
1.843530074830769081e+03,1.492175213206009232e+01
1.843532852584615284e+03,1.143835577816038906e+01
1.843535630338461488e+03,2.404820958436902600e+01
1.843538408092307691e+03,1.317921394195881035e+01
1.843541185846153894e+03,1.617051067868455050e+01
1.843543963599999870e+03,1.785634415083969628e+01
1.843546741353846073e+03,2.293844548201011335e+01
1.843549519107692277e+03,2.367676123269365718e+01
1.843552296861538480e+03,1.716859782335367157e+01
1.843555074615384683e+03,1.470097423342588527e+01
1.843557852369230659e+03,1.754085953355944838e+01
1.843560630123076862e+03,3.248967230702609399e+00
1.843563407876923065e+03,1.692397191102378073e+01
1.843566185630769269e+03,2.661111967573072690e+01
1.843568963384615245e+03,9.587164603048318412e+00
1.843571741138461448e+03,1.292321986123394595e+01
1.843574518892307651e+03,2.438349856617281830e+01
1.843577296646153854e+03,1.056321778284665136e+01
1.843580074400000058e+03,2.225586513666475241e+01
1.843582852153846034e+03,2.120330980864347126e+01
1.843585629907692237e+03,2.106306040456300011e+01
1.843588407661538440e+03,1.784130461538291357e+01
1.843591185415384643e+03,1.611072300577565386e+01
1.843593963169230847e+03,1.789478525172842893e+01
1.843596740923076823e+03,2.213931549921721142e+01
1.843599518676923026e+03,2.655425711338067174e+01
1.843602296430769229e+03,2.538644995485237388e+01
1.843605074184615432e+03,1.358739918223080068e+01
1.843607851938461408e+03,1.700746810183818525e+01
1.843610629692307612e+03,2.485605289024634956e+01
1.843613407446153815e+03,1.963232169055953236e+01
1.843616185200000018e+03,2.066472672771205410e+01
1.843618962953846221e+03,2.510616733979895088e+01
1.843621740707692197e+03,1.728849929689636866e+01
1.843624518461538401e+03,1.949121262920298392e+01
1.843627296215384604e+03,1.409070594778200913e+01
1.843630073969230807e+03,2.146738398461951647e+01
1.843632851723076783e+03,2.468526706505246437e+01
1.843635629476922986e+03,1.076756899620237995e+01
1.843638407230769189e+03,2.700724642738619252e+01
1.843641184984615393e+03,1.009272694584682917e+01
1.843643962738461596e+03,1.313929287906642251e+01
1.843646740492307572e+03,2.335710640566629337e+01
1.843649518246153775e+03,2.571332308773073194e+01
1.843652295999999978e+03,1.010449686858895113e+01
1.843655073753846182e+03,1.440257340346297887e+01
1.843657851507692158e+03,1.297341701736474207e+01
1.843660629261538361e+03,1.780204887015596071e+01
1.843663407015384564e+03,1.159779084939003369e+01
1.843666184769230767e+03,6.687433383736292924e+00
1.843668962523076971e+03,1.879704347060221181e+01
1.843671740276922947e+03,1.646773951180744078e+01
1.843674518030769150e+03,1.225377268506553108e+01
1.843677295784615353e+03,6.814560514253783730e+00
1.843680073538461556e+03,1.212247640707531282e+01
1.843682851292307760e+03,5.064961668590060917e+00
1.843685629046153736e+03,1.712154449617591823e+01
1.843688406799999939e+03,8.649533558566533387e+00
1.843691184553846142e+03,3.329763465199929051e+00
1.843693962307692345e+03,7.036060919094095034e+00
1.843696740061538321e+03,3.917631208058788062e+00
1.843699517815384525e+03,2.785057165961467796e+00
1.843702295569230728e+03,4.912743724537368628e+00
1.843705073323076931e+03,1.307618201096953925e+01
1.843707851076923134e+03,6.785759983123908157e+00
1.843710628830769110e+03,1.695864534654398881e+01
1.843713406584615313e+03,2.018530288646751991e+00
1.843716184338461517e+03,9.393149747092184754e+00
1.843718962092307720e+03,0.000000000000000000e+00
1.843721739846153923e+03,9.912387033998939501e+00
1.843724517599999899e+03,4.781859825051633095e-01
1.843727295353846102e+03,1.304621447846116489e+01
1.843730073107692306e+03,5.111630820088349125e+00
1.843732850861538509e+03,4.436979409723756262e+00
1.843735628615384485e+03,2.122854620677126825e+00
1.843738406369230688e+03,2.408578949962528526e+00
1.843741184123076891e+03,0.000000000000000000e+00
1.843743961876923095e+03,1.553744069510736736e+00
1.843746739630769298e+03,5.726060380888022827e+00
1.843749517384615274e+03,7.239738785707210411e-01
1.843752295138461477e+03,5.546135083913328323e+00
1.843755072892307680e+03,1.393932554661696521e+00
1.843757850646153884e+03,4.260215002979336418e+00
1.843760628399999860e+03,0.000000000000000000e+00
1.843763406153846063e+03,1.041583266262577645e+01
1.843766183907692266e+03,1.095035028078801886e+01
1.843768961661538469e+03,1.004477359670370973e+01
1.843771739415384673e+03,5.663422097427798008e+00
1.843774517169230649e+03,1.151426384365299249e+01
1.843777294923076852e+03,1.233149225881925126e+01
1.843780072676923055e+03,3.851873034349084790e-01
1.843782850430769258e+03,1.188170819205738127e+01
1.843785628184615234e+03,1.616852834644836179e+01
1.843788405938461437e+03,4.343793338593868292e+00
1.843791183692307641e+03,9.176520580005602667e+00
1.843793961446153844e+03,2.676296583895266146e+00
1.843796739200000047e+03,1.287595288596969390e+01
1.843799516953846023e+03,1.067619545376145140e+01
1.843802294707692226e+03,1.102576770417111263e+01
1.843805072461538430e+03,1.537308726181571217e+01
1.843807850215384633e+03,1.248112449982791006e+01
1.843810627969230836e+03,8.792306694929106214e+00
1.843813405723076812e+03,2.274903355901231450e+01
1.843816183476923015e+03,1.031939117178939469e+01
1.843818961230769219e+03,1.169858003114530476e+01
1.843821738984615422e+03,2.333105802937985374e+01
1.843824516738461398e+03,2.167072716105349528e+01
1.843827294492307601e+03,2.007983925233276423e+01
1.843830072246153804e+03,2.638059367862105731e+01
1.843832850000000008e+03,3.252978022968169824e+01
1.843835627753846211e+03,1.565716251908823153e+01
1.843838405507692187e+03,1.830170273937193670e+01
1.843841183261538390e+03,2.815356657709670785e+01
1.843843961015384593e+03,2.942074063909908332e+01
1.843846738769230797e+03,2.726391599788308895e+01
1.843849516523077000e+03,2.051466355925547447e+01
1.843852294276922976e+03,1.963220129001580361e+01
1.843855072030769179e+03,2.005587186000408906e+01
1.843857849784615382e+03,1.796959964180099334e+01
1.843860627538461586e+03,2.609842519780690751e+01
1.843863405292307561e+03,2.998989635471260584e+01
1.843866183046153765e+03,2.671281240933683421e+01
1.843868960799999968e+03,2.595830819066749484e+01
1.843871738553846171e+03,3.474508747582468970e+01
1.843874516307692375e+03,3.174974705380240891e+01
1.843877294061538350e+03,3.247791740128833737e+01
1.843880071815384554e+03,3.206979689053925142e+01
1.843882849569230757e+03,3.836005938168869989e+01
1.843885627323076960e+03,2.658267242748786430e+01
1.843888405076922936e+03,4.373005556718052844e+01
1.843891182830769139e+03,2.441333774587346994e+01
1.843893960584615343e+03,3.454723727970109337e+01
1.843896738338461546e+03,3.376551690558012808e+01
1.843899516092307749e+03,3.512186695624976807e+01
1.843902293846153725e+03,3.943247885989700308e+01
1.843905071599999928e+03,3.409866287015734088e+01
1.843907849353846132e+03,2.804442652490379828e+01
1.843910627107692335e+03,2.863975188586130471e+01
1.843913404861538311e+03,3.337955540020525547e+01
1.843916182615384514e+03,3.528279598650318860e+01
1.843918960369230717e+03,3.312099413367151612e+01
1.843921738123076921e+03,3.311511155306800447e+01
1.843924515876923124e+03,2.860327826166935594e+01
1.843927293630769100e+03,1.768434259898207728e+01
1.843930071384615303e+03,2.543114226382608223e+01
1.843932849138461506e+03,2.543646583164542818e+01
1.843935626892307710e+03,2.973315416260194155e+01
1.843938404646153913e+03,2.944453486691646660e+01
1.843941182399999889e+03,1.897140486801873749e+01
1.843943960153846092e+03,2.401996652514801411e+01
1.843946737907692295e+03,1.984024770703780405e+01
1.843949515661538499e+03,2.215997522393038111e+01
1.843952293415384474e+03,3.131268589344993813e+01
1.843955071169230678e+03,2.414606728105997036e+01
1.843957848923076881e+03,2.122807618814606911e+01
1.843960626676923084e+03,1.910346539587542125e+01
1.843963404430769288e+03,2.324270841735708260e+01
1.843966182184615263e+03,1.986555886061361775e+01
1.843968959938461467e+03,2.671724119059810576e+01
1.843971737692307670e+03,2.220502810336168409e+01
1.843974515446153873e+03,1.945900941798737449e+01
1.843977293200000076e+03,1.920512857750703617e+01
1.843980070953846052e+03,1.734382687985548444e+01
1.843982848707692256e+03,2.324756185397922081e+01
1.843985626461538459e+03,1.634907579125615129e+01
1.843988404215384662e+03,1.331570088575169386e+01
1.843991181969230638e+03,2.476246838892694058e+01
1.843993959723076841e+03,1.324183180614947730e+01
1.843996737476923045e+03,2.436059191063871410e+01
1.843999515230769248e+03,1.274589085039059455e+01
1.844002292984615451e+03,1.344207856716352367e+01
1.844005070738461427e+03,2.054988386049425486e+01
1.844007848492307630e+03,1.402529940068825454e+01
1.844010626246153834e+03,1.593160904127198307e+01
1.844013404000000037e+03,9.904065047893620743e+00
1.844016181753846013e+03,1.983820648376405771e+01
1.844018959507692216e+03,1.718534654258738925e+01
1.844021737261538419e+03,1.393529029205321201e+01
1.844024515015384623e+03,2.601923261501961093e+01
1.844027292769230826e+03,1.461251624100896684e+01
1.844030070523076802e+03,2.514068152475753593e+01
1.844032848276923005e+03,1.847190414848519424e+01
1.844035626030769208e+03,2.357332103172720394e+01
1.844038403784615411e+03,2.052969445178566588e+01
1.844041181538461387e+03,1.564192215982633627e+01
1.844043959292307591e+03,1.644224132387251203e+01
1.844046737046153794e+03,1.112255007669296702e+01
1.844049514799999997e+03,1.906115392686832877e+01
1.844052292553846200e+03,8.830126589052287756e+00
1.844055070307692176e+03,1.657670322137530050e+01
1.844057848061538380e+03,1.290924290819853226e+01
1.844060625815384583e+03,1.454556159034128626e+01
1.844063403569230786e+03,2.086768711619625449e+01
1.844066181323076989e+03,1.606653506711010948e+01
1.844068959076922965e+03,2.255640737117433758e+01
1.844071736830769169e+03,1.692776898531884910e+01
1.844074514584615372e+03,1.062030319813653634e+01
1.844077292338461575e+03,2.528775363903247353e+01
1.844080070092307551e+03,1.478614343360326799e+01
1.844082847846153754e+03,1.033582828525642050e+01
1.844085625599999958e+03,1.179257735926083051e+01
1.844088403353846161e+03,1.986626724343797790e+01
1.844091181107692364e+03,2.285190150302712198e+01
1.844093958861538340e+03,1.857911652768631328e+01
1.844096736615384543e+03,2.211736115246445422e+01
1.844099514369230747e+03,2.429087728750944564e+01
1.844102292123076950e+03,2.403858142419683475e+01
1.844105069876923153e+03,3.080816473250917653e+01
1.844107847630769129e+03,2.239081476954792294e+01
1.844110625384615332e+03,2.196049375523875469e+01
1.844113403138461535e+03,2.704689564196791451e+01
1.844116180892307739e+03,2.354240377957032138e+01
1.844118958646153715e+03,2.455276895101980728e+01
1.844121736399999918e+03,2.795114327818181010e+01
1.844124514153846121e+03,2.451220626067779307e+01
1.844127291907692324e+03,2.021178115715028767e+01
1.844130069661538528e+03,2.397811759049107039e+01
1.844132847415384504e+03,2.251765323595885704e+01
1.844135625169230707e+03,2.367036385134695919e+01
1.844138402923076910e+03,2.373536626014713136e+01
1.844141180676923113e+03,2.595875044798721731e+01
1.844143958430769089e+03,2.639308053661294551e+01
1.844146736184615293e+03,2.009762634336448173e+01
1.844149513938461496e+03,2.722267028471728167e+01
1.844152291692307699e+03,1.363543725562858100e+01
1.844155069446153902e+03,2.206552920146864238e+01
1.844157847199999878e+03,2.089838548257801776e+01
1.844160624953846082e+03,2.556703524128559835e+01
1.844163402707692285e+03,3.115954727296776383e+01
1.844166180461538488e+03,3.222048677942760264e+01
1.844168958215384464e+03,1.648970083185042768e+01
1.844171735969230667e+03,2.923061327444622037e+01
1.844174513723076871e+03,2.077882511118713893e+01
1.844177291476923074e+03,1.663210917471958439e+01
1.844180069230769277e+03,2.581388473822313401e+01
1.844182846984615253e+03,2.058125445700305889e+01
1.844185624738461456e+03,2.243364875445883300e+01
1.844188402492307659e+03,2.226659564255466961e+01
1.844191180246153863e+03,1.503324135367130410e+01
1.844193958000000066e+03,2.994553276365592609e+01
1.844196735753846042e+03,1.860697026305700774e+01
1.844199513507692245e+03,2.411137593463416451e+01
1.844202291261538448e+03,2.504879671086684567e+01
1.844205069015384652e+03,2.644955608443911288e+01
1.844207846769230628e+03,2.265129071677492689e+01
1.844210624523076831e+03,3.008901777712718228e+01
1.844213402276923034e+03,2.764531237056564095e+01
1.844216180030769237e+03,2.170650932601743577e+01
1.844218957784615441e+03,1.833220523108705535e+01
1.844221735538461417e+03,3.513299734188619539e+01
1.844224513292307620e+03,2.138467368388305090e+01
1.844227291046153823e+03,2.636847337635081345e+01
1.844230068800000026e+03,1.721024521880273284e+01
1.844232846553846230e+03,2.534604755787196240e+01
1.844235624307692206e+03,1.990528234625894655e+01
1.844238402061538409e+03,3.170312626520372135e+01
1.844241179815384612e+03,2.904702858023161127e+01
1.844243957569230815e+03,2.658399091200631759e+01
1.844246735323076791e+03,2.347797375367415285e+01
1.844249513076922995e+03,2.571282671069460690e+01
1.844252290830769198e+03,3.158512323221013318e+01
1.844255068584615401e+03,2.529422486001750059e+01
1.844257846338461604e+03,3.921712050964872276e+01
1.844260624092307580e+03,2.920762245535431489e+01
1.844263401846153783e+03,3.197861460525701816e+01
1.844266179599999987e+03,3.892737932435014159e+01
1.844268957353846190e+03,4.140068119531918001e+01
1.844271735107692166e+03,3.657512126712329348e+01
1.844274512861538369e+03,3.570171127364096719e+01
1.844277290615384572e+03,2.932898164163451682e+01
1.844280068369230776e+03,3.594678630871016622e+01
1.844282846123076979e+03,2.988945429482583549e+01
1.844285623876922955e+03,3.545741782174376766e+01
1.844288401630769158e+03,3.476919632578373864e+01
1.844291179384615361e+03,3.462131086068234964e+01
1.844293957138461565e+03,3.882705435803714522e+01
1.844296734892307541e+03,3.123828933156659460e+01
1.844299512646153744e+03,2.402243358299358533e+01
1.844302290399999947e+03,3.216059920395991156e+01
1.844305068153846150e+03,3.881159805122506157e+01
1.844307845907692354e+03,2.628499939981319500e+01
1.844310623661538330e+03,3.171971068067564303e+01
1.844313401415384533e+03,2.976929736457188724e+01
1.844316179169230736e+03,3.576423614444815513e+01
1.844318956923076939e+03,2.982795892082906875e+01
1.844321734676923143e+03,3.055753052638978673e+01
1.844324512430769119e+03,3.470931695679249174e+01
1.844327290184615322e+03,3.742430027486078359e+01
1.844330067938461525e+03,2.415417756887254086e+01
1.844332845692307728e+03,3.063215936878517809e+01
1.844335623446153704e+03,3.003842194459561910e+01
1.844338401199999907e+03,2.857165690245818013e+01
1.844341178953846111e+03,1.936345932444255169e+01
1.844343956707692314e+03,3.187963889725722311e+01
1.844346734461538517e+03,3.624770133702520525e+01
1.844349512215384493e+03,2.293129354574240608e+01
1.844352289969230696e+03,2.834648233959346442e+01
1.844355067723076900e+03,2.381946462191569580e+01
1.844357845476923103e+03,1.762942997587405713e+01
1.844360623230769306e+03,1.810920135801529796e+01
1.844363400984615282e+03,2.475437455608024706e+01
1.844366178738461485e+03,2.216617506352757161e+01
1.844368956492307689e+03,2.350513412883256237e+01
1.844371734246153892e+03,2.277090803831835331e+01
1.844374511999999868e+03,1.875497071437890995e+01
1.844377289753846071e+03,1.379284742976749811e+01
1.844380067507692274e+03,1.912326523673347012e+01
1.844382845261538478e+03,1.679331308979795878e+01
1.844385623015384681e+03,1.868494787251891154e+01
1.844388400769230657e+03,1.476036442630181966e+01
1.844391178523076860e+03,1.100524500261099625e+01
1.844393956276923063e+03,1.091659985858188442e+01
1.844396734030769267e+03,7.661924528760460262e+00
1.844399511784615243e+03,1.310567173014873354e+01
1.844402289538461446e+03,1.001495822725729923e+01
1.844405067292307649e+03,2.933788816068532590e+00
1.844407845046153852e+03,7.335754669754706470e+00
1.844410622800000056e+03,1.282314931300938809e+01
1.844413400553846031e+03,1.506471175954966313e+01
1.844416178307692235e+03,4.052917200447977208e+00
1.844418956061538438e+03,0.000000000000000000e+00
1.844421733815384641e+03,1.117225446450201964e+01
1.844424511569230617e+03,1.177007521656047295e+01
1.844427289323076820e+03,0.000000000000000000e+00
1.844430067076923024e+03,5.461172633650503982e-01
1.844432844830769227e+03,4.408633420110685819e-01
1.844435622584615430e+03,6.323569712684170341e+00
1.844438400338461406e+03,4.161718172984045339e+00
1.844441178092307609e+03,2.259341021533422644e+00
1.844443955846153813e+03,4.825097787570794772e+00
1.844446733600000016e+03,2.608852288040979683e+00
1.844449511353846219e+03,0.000000000000000000e+00
1.844452289107692195e+03,9.109797595200650022e+00
1.844455066861538398e+03,9.709179781494864159e+00
1.844457844615384602e+03,6.453451493193942845e+00
1.844460622369230805e+03,4.287624293623538918e+00
1.844463400123076781e+03,1.096693002723460353e+01
1.844466177876922984e+03,0.000000000000000000e+00
1.844468955630769187e+03,8.881794298626504158e+00
1.844471733384615391e+03,7.863733793173621756e+00
1.844474511138461594e+03,9.412167190555582152e+00
1.844477288892307570e+03,1.849669014534948985e+01
1.844480066646153773e+03,1.786000939012926736e+01
1.844482844399999976e+03,1.221543395800060061e+01
1.844485622153846180e+03,2.033997850150733910e+01
1.844488399907692383e+03,9.383957268801765395e+00
1.844491177661538359e+03,1.392416904131782829e+01
1.844493955415384562e+03,1.143066866882305987e+01
1.844496733169230765e+03,2.853152334650346944e+01
1.844499510923076969e+03,1.770026379277683759e+01
1.844502288676922944e+03,1.898389234726411345e+01
1.844505066430769148e+03,1.831136218605096389e+01
1.844507844184615351e+03,2.880440133702749250e+01
1.844510621938461554e+03,2.331691547552265931e+01
1.844513399692307758e+03,2.919268193572292347e+01
1.844516177446153733e+03,3.049598200305545603e+01
1.844518955199999937e+03,2.721880702832605081e+01
1.844521732953846140e+03,2.981394942552523730e+01
1.844524510707692343e+03,2.744245338933111711e+01
1.844527288461538319e+03,2.985465853130830993e+01
1.844530066215384522e+03,3.292828103652969673e+01
1.844532843969230726e+03,3.827548391958060847e+01
1.844535621723076929e+03,3.276448033396395942e+01
1.844538399476923132e+03,2.981267659315233942e+01
1.844541177230769108e+03,3.560033140194507695e+01
1.844543954984615311e+03,3.768513945152108846e+01
1.844546732738461515e+03,4.334487234422100244e+01
1.844549510492307718e+03,3.229532596931962019e+01
1.844552288246153694e+03,3.367266934064413419e+01
1.844555065999999897e+03,3.554183367082148948e+01
1.844557843753846100e+03,3.544626615666027902e+01
1.844560621507692304e+03,4.083254380363867853e+01
1.844563399261538507e+03,4.489842566326775142e+01
1.844566177015384483e+03,4.343898245729312890e+01
1.844568954769230686e+03,3.941177373483493795e+01
1.844571732523076889e+03,4.106381887728645097e+01
1.844574510276923093e+03,4.231031005736127071e+01
1.844577288030769296e+03,4.456670950717987267e+01
1.844580065784615272e+03,4.632219454470309472e+01
1.844582843538461475e+03,4.463797755841389403e+01
1.844585621292307678e+03,4.378299561850620591e+01
1.844588399046153881e+03,3.913956877651892796e+01
1.844591176799999857e+03,4.197840155032766774e+01
1.844593954553846061e+03,4.436879158785907862e+01
1.844596732307692264e+03,4.913695422820765657e+01
1.844599510061538467e+03,4.634210363803743604e+01
1.844602287815384670e+03,4.394963826122294392e+01
1.844605065569230646e+03,3.443406457428223888e+01
1.844607843323076850e+03,4.201103024856014656e+01
1.844610621076923053e+03,4.669926621478838058e+01
1.844613398830769256e+03,4.016504460169536372e+01
1.844616176584615459e+03,3.613878441641441697e+01
1.844618954338461435e+03,5.035284341581385092e+01
1.844621732092307639e+03,4.457083377158147641e+01
1.844624509846153842e+03,3.954359254220379682e+01
1.844627287600000045e+03,4.288024620400911147e+01
1.844630065353846021e+03,4.189344674272356883e+01
1.844632843107692224e+03,3.783340315898961848e+01
1.844635620861538428e+03,2.546825171355011719e+01
1.844638398615384631e+03,3.923492068618584483e+01
1.844641176369230834e+03,3.369085398728403646e+01
1.844643954123076810e+03,3.143036681537163446e+01
1.844646731876923013e+03,3.672655605387674171e+01
1.844649509630769217e+03,2.337744691051495494e+01
1.844652287384615420e+03,2.810306112732103045e+01
1.844655065138461396e+03,2.303738848864892219e+01
1.844657842892307599e+03,2.250804999445014687e+01
1.844660620646153802e+03,2.059382685140051450e+01
1.844663398400000005e+03,2.258511615250224480e+01
1.844666176153846209e+03,2.290753561924590898e+01
1.844668953907692185e+03,2.020455781563500963e+01
1.844671731661538388e+03,1.391176783405680517e+01
1.844674509415384591e+03,8.653528680246701299e+00
1.844677287169230794e+03,2.012756201360511454e+01
1.844680064923076770e+03,1.142110782046203177e+01
1.844682842676922974e+03,1.086415328885593290e+01
