Time,SN
1.914157244123076907e+03,3.939101772304622884e+00
1.914160021876923111e+03,0.000000000000000000e+00
1.914162799630769314e+03,1.333628220350387972e+00
1.914165577384615290e+03,0.000000000000000000e+00
1.914168355138461493e+03,2.939815682379378625e+00
1.914171132892307696e+03,9.085609820017625182e+00
1.914173910646153900e+03,3.763150573802806154e+00
1.914176688399999875e+03,8.010132345629278561e+00
1.914179466153846079e+03,8.242160491383527798e-01
1.914182243907692282e+03,4.806557875405856883e+00
1.914185021661538485e+03,0.000000000000000000e+00
1.914187799415384688e+03,0.000000000000000000e+00
1.914190577169230892e+03,0.000000000000000000e+00
1.914193354923076868e+03,0.000000000000000000e+00
1.914196132676923071e+03,2.867327391232808775e+00
1.914198910430769274e+03,5.672099394255379678e+00
1.914201688184615477e+03,7.086996989760642407e+00
1.914204465938461453e+03,4.517163608526447049e+00
1.914207243692307657e+03,6.089909319544614341e+00
1.914210021446153860e+03,6.794023649582470625e+00
1.914212799200000063e+03,7.768628987163934241e+00
1.914215576953846266e+03,5.667586344611673432e+00
1.914218354707692242e+03,5.856075719581955497e+00
1.914221132461538446e+03,9.371144673805003933e+00
1.914223910215384649e+03,1.552710008252256202e+01
1.914226687969230852e+03,9.121933470358928986e+00
1.914229465723076828e+03,1.675633842075923141e+01
1.914232243476923031e+03,1.478209485210875762e+01
1.914235021230769235e+03,9.603136129982745572e+00
1.914237798984615438e+03,2.728217870254835020e+01
1.914240576738461641e+03,2.259325757678386992e+01
1.914243354492307617e+03,2.322740904555954344e+01
1.914246132246153820e+03,2.423097245642726705e+01
1.914248910000000024e+03,1.375698357961477925e+01
1.914251687753846227e+03,2.453713336261734668e+01
1.914254465507692203e+03,2.280102080524569175e+01
1.914257243261538406e+03,1.457158272347209937e+01
1.914260021015384609e+03,3.237147072098389344e+01
1.914262798769230812e+03,2.310580303708647421e+01
1.914265576523077016e+03,1.714023417516845171e+01
1.914268354276922992e+03,2.542073127742081695e+01
1.914271132030769195e+03,2.680288358271284110e+01
1.914273909784615398e+03,2.907981443570417568e+01
1.914276687538461601e+03,3.559757292332641043e+01
1.914279465292307577e+03,3.669338828987361012e+01
1.914282243046153781e+03,3.122755083754001504e+01
1.914285020799999984e+03,2.931300934294958083e+01
1.914287798553846187e+03,2.410773828001633490e+01
1.914290576307692390e+03,2.883864564752368054e+01
1.914293354061538366e+03,2.800576252667585564e+01
1.914296131815384570e+03,2.703972285328981329e+01
1.914298909569230773e+03,2.382732648662006625e+01
1.914301687323076976e+03,2.671579285057214292e+01
1.914304465076922952e+03,3.170201034611784152e+01
1.914307242830769155e+03,1.921552670711287192e+01
1.914310020584615359e+03,2.100401541134565520e+01
1.914312798338461562e+03,2.369390400765726667e+01
1.914315576092307765e+03,2.177391638842851407e+01
1.914318353846153968e+03,2.457790281708499336e+01
1.914321131599999944e+03,2.799017241386466637e+01
1.914323909353846147e+03,2.013134204469579203e+01
1.914326687107692351e+03,2.297300467771108501e+01
1.914329464861538554e+03,2.616692505249806899e+01
1.914332242615384530e+03,1.572951609443631682e+01
1.914335020369230733e+03,1.688293564082158582e+01
1.914337798123076936e+03,1.604370228726750724e+01
1.914340575876923140e+03,2.480710938638423002e+01
1.914343353630769343e+03,2.205259864189064700e+01
1.914346131384615319e+03,1.627497189781005105e+01
1.914348909138461522e+03,1.449250904490373415e+00
1.914351686892307725e+03,9.781013251097800065e+00
1.914354464646153929e+03,8.073751850453502854e+00
1.914357242399999905e+03,6.284326244119084137e+00
1.914360020153846108e+03,9.509998225126444993e+00
1.914362797907692311e+03,4.265600599157872708e+00
1.914365575661538514e+03,6.724520184105155174e+00
1.914368353415384718e+03,3.082599757663389894e+00
1.914371131169230694e+03,4.942464329046719840e+00
1.914373908923076897e+03,8.450734582453163668e+00
1.914376686676923100e+03,6.543342078642260695e+00
1.914379464430769303e+03,7.658592880276051673e+00
1.914382242184615279e+03,4.315473695429599132e+00
1.914385019938461483e+03,6.231429007483252569e+00
1.914387797692307686e+03,5.311572430298435066e+00
1.914390575446153889e+03,9.779428680870710267e+00
1.914393353200000092e+03,9.325428313781692680e+00
1.914396130953846068e+03,1.245532577328054558e+01
1.914398908707692271e+03,1.343907022837289311e+01
1.914401686461538475e+03,7.229229003204112658e+00
1.914404464215384678e+03,1.081702945784971526e+01
1.914407241969230654e+03,1.014603448144221076e+01
1.914410019723076857e+03,6.506599382064175430e+00
1.914412797476923060e+03,1.139479360723638912e+01
1.914415575230769264e+03,8.915517331114553912e+00
1.914418352984615467e+03,1.469601600323323076e+01
1.914421130738461443e+03,1.918300218140831959e+01
1.914423908492307646e+03,4.678162615589997131e+00
1.914426686246153849e+03,2.643046550754253587e+01
1.914429464000000053e+03,1.222191109509423335e+01
1.914432241753846029e+03,5.085743455765438625e+00
1.914435019507692232e+03,1.510142067959030854e+01
1.914437797261538435e+03,1.486872807528431295e+01
1.914440575015384638e+03,1.698448255557877218e+01
1.914443352769230842e+03,1.735123091503629311e+01
1.914446130523077045e+03,1.968537000583829411e+01
1.914448908276923021e+03,1.799248453115891877e+01
1.914451686030769224e+03,2.138744455522505206e+01
1.914454463784615427e+03,1.249530539661717654e+01
1.914457241538461631e+03,1.919957725745464217e+01
1.914460019292307607e+03,1.933018993761821847e+01
1.914462797046153810e+03,1.659598828893825129e+01
1.914465574800000013e+03,2.235901497766493407e+01
1.914468352553846216e+03,1.318153441781374191e+01
1.914471130307692420e+03,1.247333107101988148e+01
1.914473908061538395e+03,1.954104064322261181e+01
1.914476685815384599e+03,2.267665083247515412e+01
1.914479463569230802e+03,1.225172268559374444e+01
1.914482241323077005e+03,2.937183084839191238e+01
1.914485019076922981e+03,2.219688141307020501e+01
1.914487796830769184e+03,1.524749674065598093e+01
1.914490574584615388e+03,1.157002094594609787e+01
1.914493352338461591e+03,1.101654922854470797e+01
1.914496130092307794e+03,2.453843633024708026e+01
1.914498907846153770e+03,2.146041537755280615e+01
1.914501685599999973e+03,5.804373938423566415e+00
1.914504463353846177e+03,1.691335022879634664e+01
1.914507241107692380e+03,8.549173706351417934e+00
1.914510018861538356e+03,1.342561387024075970e+01
1.914512796615384559e+03,2.532835205981248095e+01
1.914515574369230762e+03,1.883604405531705339e+01
1.914518352123076966e+03,1.334650072348362215e+01
1.914521129876923169e+03,1.173422965497464077e+01
1.914523907630769145e+03,1.097705393556118736e+01
1.914526685384615348e+03,4.005226383408194479e+00
1.914529463138461551e+03,1.487763774647605430e+01
1.914532240892307755e+03,1.343435458737348753e+01
1.914535018646153731e+03,7.731554000814290895e+00
1.914537796399999934e+03,6.642954211886961779e+00
1.914540574153846137e+03,8.840012921865504580e+00
1.914543351907692340e+03,2.501366594179710745e+00
1.914546129661538544e+03,8.029283297767985772e+00
1.914548907415384519e+03,7.294309969090106094e+00
1.914551685169230723e+03,1.055272104493890950e+01
1.914554462923076926e+03,1.403510205899814167e+01
1.914557240676923129e+03,9.279565265606217750e+00
1.914560018430769105e+03,8.986577435961596194e+00
1.914562796184615308e+03,1.276905094006419006e+01
1.914565573938461512e+03,7.286197013798414446e+00
1.914568351692307715e+03,0.000000000000000000e+00
1.914571129446153918e+03,2.678637304049502177e+00
1.914573907200000122e+03,1.818837088714918337e+00
1.914576684953846097e+03,8.397873331951407394e+00
1.914579462707692301e+03,5.583884134243319863e+00
1.914582240461538504e+03,1.018400135972773413e+01
1.914585018215384707e+03,4.756866579121108884e+00
1.914587795969230683e+03,9.927480225621918564e+00
1.914590573723076886e+03,1.066574184334525377e+01
1.914593351476923090e+03,1.180431889981342053e+01
1.914596129230769293e+03,3.293726871184551541e+00
1.914598906984615496e+03,1.343545071288726866e+01
1.914601684738461472e+03,1.599119974795489441e+01
1.914604462492307675e+03,8.216919177268103169e+00
1.914607240246153879e+03,1.118544339325204362e+01
1.914610018000000082e+03,1.334246069905293197e+01
1.914612795753846058e+03,6.938885807731521638e+00
