Time,SN
1.879024213476923023e+03,5.596057820002647176e+00
1.879026991230769227e+03,4.805362967635974591e+00
1.879029768984615430e+03,4.908995459673792361e+00
1.879032546738461406e+03,0.000000000000000000e+00
1.879035324492307609e+03,2.424849568997119675e+00
1.879038102246153812e+03,6.323374990426338549e+00
1.879040880000000016e+03,1.572786816345372873e+00
1.879043657753846219e+03,8.922434080817415847e+00
1.879046435507692195e+03,1.390350968774188622e+00
1.879049213261538398e+03,0.000000000000000000e+00
1.879051991015384601e+03,4.843338268538929015e+00
1.879054768769230805e+03,0.000000000000000000e+00
1.879057546523076780e+03,8.510119769699501902e+00
1.879060324276922984e+03,5.959347771263487914e+00
1.879063102030769187e+03,0.000000000000000000e+00
1.879065879784615390e+03,0.000000000000000000e+00
1.879068657538461594e+03,0.000000000000000000e+00
1.879071435292307797e+03,1.233230393014131510e+00
1.879074213046153773e+03,4.268216967731353506e+00
1.879076990799999976e+03,0.000000000000000000e+00
1.879079768553846179e+03,7.660796361956640155e+00
1.879082546307692382e+03,0.000000000000000000e+00
1.879085324061538358e+03,8.157988465236183373e+00
1.879088101815384562e+03,7.789109471494952697e-01
1.879090879569230765e+03,0.000000000000000000e+00
1.879093657323076968e+03,0.000000000000000000e+00
1.879096435076923171e+03,1.187869974295099595e+01
1.879099212830769147e+03,1.006623533905361967e+01
1.879101990584615351e+03,7.865713523026087728e+00
1.879104768338461554e+03,0.000000000000000000e+00
1.879107546092307757e+03,4.068900604267197352e+00
1.879110323846153733e+03,8.553343437965418516e+00
1.879113101599999936e+03,7.686889133161303178e+00
1.879115879353846140e+03,9.006824771929743179e+00
1.879118657107692343e+03,0.000000000000000000e+00
1.879121434861538546e+03,0.000000000000000000e+00
1.879124212615384522e+03,8.475761252090571185e-01
1.879126990369230725e+03,2.145880798575843240e+00
1.879129768123076929e+03,0.000000000000000000e+00
1.879132545876923132e+03,0.000000000000000000e+00
1.879135323630769108e+03,0.000000000000000000e+00
1.879138101384615311e+03,0.000000000000000000e+00
1.879140879138461514e+03,3.998295180248848002e+00
1.879143656892307717e+03,4.321727793887625069e+00
1.879146434646153921e+03,4.583531457531622166e+00
1.879149212399999897e+03,8.755849907488824080e-01
1.879151990153846100e+03,0.000000000000000000e+00
1.879154767907692303e+03,0.000000000000000000e+00
1.879157545661538506e+03,3.294407767654595531e+00
1.879160323415384482e+03,0.000000000000000000e+00
1.879163101169230686e+03,0.000000000000000000e+00
1.879165878923076889e+03,0.000000000000000000e+00
1.879168656676923092e+03,0.000000000000000000e+00
1.879171434430769295e+03,3.772359609064465324e+00
1.879174212184615271e+03,0.000000000000000000e+00
1.879176989938461475e+03,1.718817606651594776e-01
1.879179767692307678e+03,0.000000000000000000e+00
1.879182545446153881e+03,9.278161687183201778e-01
1.879185323199999857e+03,0.000000000000000000e+00
1.879188100953846060e+03,0.000000000000000000e+00
1.879190878707692264e+03,4.725455690911113393e+00
1.879193656461538467e+03,0.000000000000000000e+00
1.879196434215384670e+03,0.000000000000000000e+00
1.879199211969230873e+03,6.242174913576202577e+00
1.879201989723076849e+03,0.000000000000000000e+00
1.879204767476923053e+03,1.366543091752645323e+00
1.879207545230769256e+03,3.358886959132096894e-01
1.879210322984615459e+03,2.467139814059401970e-01
1.879213100738461435e+03,1.138332849422330595e+00
1.879215878492307638e+03,0.000000000000000000e+00
1.879218656246153841e+03,4.216555031174461732e+00
1.879221434000000045e+03,3.726257228891785012e-01
1.879224211753846248e+03,3.561072278942482239e+00
1.879226989507692224e+03,1.051006768003072622e+01
1.879229767261538427e+03,1.001696727032130241e+01
1.879232545015384630e+03,1.861938723877821555e+00
1.879235322769230834e+03,0.000000000000000000e+00
1.879238100523076810e+03,1.355796629952302901e+01
1.879240878276923013e+03,8.173981197494928352e+00
1.879243656030769216e+03,7.738157958647772006e+00
1.879246433784615419e+03,1.688363441736152382e+01
1.879249211538461623e+03,2.617613790115287387e+00
1.879251989292307599e+03,4.782957634814790637e+00
1.879254767046153802e+03,1.392312486414911099e+01
1.879257544800000005e+03,5.228656663392797554e+00
1.879260322553846208e+03,3.189359932223186256e+00
1.879263100307692184e+03,3.130626599530907050e+00
1.879265878061538388e+03,1.450466517218443840e+01
1.879268655815384591e+03,1.050405242279781248e+01
1.879271433569230794e+03,1.119264775167582116e+01
1.879274211323076997e+03,5.352513976532774720e+00
1.879276989076922973e+03,1.060394287582478512e+01
1.879279766830769177e+03,1.866865130138632622e+01
1.879282544584615380e+03,8.314522987178378344e+00
1.879285322338461583e+03,1.560927767784971820e+01
1.879288100092307559e+03,1.455167152378754380e+01
1.879290877846153762e+03,1.044562759562457899e+01
1.879293655599999965e+03,3.722905715289316575e+00
1.879296433353846169e+03,6.018224231655440626e+00
1.879299211107692372e+03,3.132549987257057467e+00
1.879301988861538348e+03,1.535951585500757233e+01
1.879304766615384551e+03,1.245832000202252843e+01
1.879307544369230754e+03,1.734630745816954800e+01
1.879310322123076958e+03,7.604314927226404563e+00
1.879313099876922934e+03,1.051351635331787904e+01
1.879315877630769137e+03,5.344361325214889824e+00
1.879318655384615340e+03,9.542125165374830686e+00
1.879321433138461543e+03,1.145646738020098887e+01
1.879324210892307747e+03,5.185480336204145502e+00
1.879326988646153950e+03,0.000000000000000000e+00
1.879329766399999926e+03,1.419890441172660900e+01
1.879332544153846129e+03,1.139205526880702379e+01
1.879335321907692332e+03,2.033148621881213103e+01
1.879338099661538536e+03,3.503991409084521891e+00
1.879340877415384512e+03,6.329343259731531113e+00
1.879343655169230715e+03,1.627998634324161742e+01
1.879346432923076918e+03,3.633614746498706527e+00
1.879349210676923121e+03,6.564696854822516414e+00
1.879351988430769325e+03,7.335442572893509983e+00
1.879354766184615301e+03,9.967330514012877174e+00
1.879357543938461504e+03,2.955971132628352649e+00
1.879360321692307707e+03,5.744417449988374891e+00
1.879363099446153910e+03,5.334060504822032200e+00
1.879365877199999886e+03,6.945845192754809716e+00
1.879368654953846089e+03,1.324623150934815285e+01
1.879371432707692293e+03,0.000000000000000000e+00
1.879374210461538496e+03,3.873723747282221908e+00
1.879376988215384699e+03,9.564180142722030098e+00
1.879379765969230675e+03,0.000000000000000000e+00
1.879382543723076878e+03,7.824710501201574075e+00
1.879385321476923082e+03,0.000000000000000000e+00
1.879388099230769285e+03,4.458041580334168863e+00
1.879390876984615261e+03,5.150819249885183915e+00
1.879393654738461464e+03,8.125124223004052126e+00
1.879396432492307667e+03,8.108528865828894538e+00
1.879399210246153871e+03,2.352711101915889280e+00
1.879401988000000074e+03,3.315619590933414074e-01
1.879404765753846050e+03,0.000000000000000000e+00
1.879407543507692253e+03,1.065655071144615995e+01
1.879410321261538456e+03,0.000000000000000000e+00
1.879413099015384660e+03,1.265091816440220995e+01
1.879415876769230636e+03,6.557655406080261429e+00
1.879418654523076839e+03,2.006538193979618967e+00
1.879421432276923042e+03,1.116019549177268466e+01
1.879424210030769245e+03,1.932660882564382288e+00
1.879426987784615449e+03,5.202079661660345522e+00
1.879429765538461425e+03,0.000000000000000000e+00
1.879432543292307628e+03,1.132717706900796450e+01
1.879435321046153831e+03,4.257278350187344351e+00
1.879438098800000034e+03,5.378063126725370680e+00
1.879440876553846010e+03,1.085606732442190747e+01
1.879443654307692213e+03,3.276001366360554723e+00
1.879446432061538417e+03,5.868801608890503729e+00
1.879449209815384620e+03,6.464390712671156614e+00
1.879451987569230823e+03,1.488433487100114405e+01
1.879454765323077027e+03,1.613236420866899934e+01
1.879457543076923002e+03,8.169111540277905092e+00
1.879460320830769206e+03,2.602827419984460988e+00
1.879463098584615409e+03,3.932195611258650914e+00
1.879465876338461612e+03,9.507062714389659774e+00
1.879468654092307588e+03,1.234760678148645674e+01
1.879471431846153791e+03,1.793555384064201519e+01
1.879474209599999995e+03,1.585426363968555563e+01
1.879476987353846198e+03,5.921781396383528850e+00
1.879479765107692401e+03,5.719982740427006718e+00
1.879482542861538377e+03,5.739681382846447022e+00
1.879485320615384580e+03,1.154690138253362797e+01
1.879488098369230784e+03,7.890223803930277668e+00
1.879490876123076987e+03,9.683164531622784565e+00
1.879493653876922963e+03,1.338686912509300697e+01
1.879496431630769166e+03,4.295691414449639645e+00
1.879499209384615369e+03,1.298420370867191842e+01
1.879501987138461573e+03,9.116810686443525213e+00
1.879504764892307776e+03,8.229280681629525418e+00
1.879507542646153752e+03,7.986622628868214058e+00
1.879510320399999955e+03,7.911447828132494919e+00
1.879513098153846158e+03,7.122958781556824270e+00
1.879515875907692362e+03,1.582044426021380445e+01
1.879518653661538337e+03,1.120551017632124058e+00
1.879521431415384541e+03,1.139900046364641817e+01
1.879524209169230744e+03,1.009663404085617522e+01
1.879526986923076947e+03,1.305383713265894130e+01
1.879529764676923151e+03,4.852880753994453400e+00
1.879532542430769126e+03,1.801307327776319411e+01
1.879535320184615330e+03,8.226477456485950412e+00
1.879538097938461533e+03,1.554924800447345490e+01
1.879540875692307736e+03,1.284171362120113002e+01
1.879543653446153712e+03,1.078964360427371361e+01
1.879546431199999915e+03,6.107102577087952788e+00
1.879549208953846119e+03,1.462017638352563509e+01
1.879551986707692322e+03,1.722948940965754616e+01
1.879554764461538525e+03,1.317521635140069058e+01
1.879557542215384501e+03,1.789177904699444355e+01
1.879560319969230704e+03,1.125211417068419806e+01
1.879563097723076908e+03,1.149297798106267621e+01
1.879565875476923111e+03,1.352985968443723230e+01
1.879568653230769087e+03,2.341130585909678885e+01
1.879571430984615290e+03,2.083881161846735353e+01
1.879574208738461493e+03,1.678014769591600697e+01
1.879576986492307697e+03,1.850357747776705253e+01
1.879579764246153900e+03,1.575264645949758524e+01
1.879582542000000103e+03,1.626572401842402371e+01
1.879585319753846079e+03,1.360051945421468744e+01
1.879588097507692282e+03,2.218810185735111062e+01
1.879590875261538486e+03,8.278328458450163296e+00
1.879593653015384689e+03,1.494045651789142681e+01
1.879596430769230665e+03,1.534585728132074145e+01
1.879599208523076868e+03,1.968859214699600813e+01
1.879601986276923071e+03,1.240248618687510884e+01
1.879604764030769275e+03,1.784056605571046461e+01
1.879607541784615478e+03,2.435461572265383268e+01
1.879610319538461454e+03,1.338501926699745503e+01
1.879613097292307657e+03,2.652391961017326238e+01
1.879615875046153860e+03,2.431378621591227329e+01
1.879618652800000064e+03,1.349369645345277036e+01
1.879621430553846039e+03,1.282523184005385275e+01
1.879624208307692243e+03,1.784376158483195951e+01
1.879626986061538446e+03,1.598740773725115361e+01
1.879629763815384649e+03,2.055832993522461649e+01
1.879632541569230852e+03,1.495023361851960786e+01
1.879635319323076828e+03,8.320791489713728950e+00
1.879638097076923032e+03,1.676294895865044410e+01
1.879640874830769235e+03,1.684579833904956203e+01
1.879643652584615438e+03,2.264123898122943501e+01
1.879646430338461414e+03,4.105344205871846341e+00
1.879649208092307617e+03,1.528725986562705152e+01
1.879651985846153821e+03,1.674932626521093582e+01
1.879654763600000024e+03,1.460799241378323465e+01
1.879657541353846227e+03,1.427726791808004947e+01
1.879660319107692203e+03,1.668679332054404085e+01
1.879663096861538406e+03,2.017075990014437181e+01
1.879665874615384610e+03,7.044911114445928213e+00
1.879668652369230813e+03,1.264538116388420619e+01
1.879671430123076789e+03,5.758654366833470206e+00
1.879674207876922992e+03,0.000000000000000000e+00
1.879676985630769195e+03,8.405266927923262799e+00
1.879679763384615399e+03,7.858486950692057604e+00
1.879682541138461602e+03,1.177984691818809360e+01
1.879685318892307578e+03,6.345997979817791901e+00
1.879688096646153781e+03,6.839821849966088330e+00
1.879690874399999984e+03,6.045738973840816044e+00
1.879693652153846188e+03,7.340253198511661026e+00
1.879696429907692163e+03,1.675852972494625703e+01
1.879699207661538367e+03,8.554263318510315628e-01
1.879701985415384570e+03,1.175364450144683737e+01
1.879704763169230773e+03,1.733557749520203828e+01
1.879707540923076976e+03,1.010062946081370505e+01
1.879710318676923180e+03,8.255880449721445302e+00
1.879713096430769156e+03,1.580353515846843138e+01
1.879715874184615359e+03,2.878993632750569631e+00
1.879718651938461562e+03,1.317301665729353921e+01
1.879721429692307765e+03,1.065231641889009495e+01
1.879724207446153741e+03,2.448883320826134025e+01
1.879726985199999945e+03,9.309393364939261062e+00
1.879729762953846148e+03,8.678204704432841865e+00
1.879732540707692351e+03,1.838300301594660979e+01
1.879735318461538554e+03,5.366460645916751204e+00
1.879738096215384530e+03,7.962404188488823920e+00
1.879740873969230734e+03,3.344255428378557937e+00
1.879743651723076937e+03,1.002741240762620478e+01
1.879746429476923140e+03,1.148524554992921587e+01
1.879749207230769116e+03,1.133636718601384530e+01
1.879751984984615319e+03,8.993690336161325405e+00
1.879754762738461523e+03,9.108718333780043253e+00
1.879757540492307726e+03,1.465042827811631021e+01
1.879760318246153929e+03,1.691493406875737548e+01
1.879763095999999905e+03,1.161014762480107265e+01
1.879765873753846108e+03,1.609840796731772983e+01
