Iteration 100: Current Loss = 383758.449758639, T = 0.1781
Iteration 1000: Current Loss = 358558.2588958116, T = 0.1264
Optimization complete. Best Loss: 358558.2588958116 | Best Parameters: [1.86663112e+03 1.70029289e-01 4.42073853e+00]
Iteration 100: Current Loss = 377364.5188030759, T = 0.1781
Iteration 200: Current Loss = 369585.5430242049, T = 0.1586
Iteration 300: Current Loss = 361355.9087590814, T = 0.1491
Iteration 400: Current Loss = 353209.8516027686, T = 0.1430
Iteration 500: Current Loss = 352344.396944894, T = 0.1386
Iteration 600: Current Loss = 352140.9115099946, T = 0.1352
Iteration 700: Current Loss = 351980.6672985689, T = 0.1324
Iteration 800: Current Loss = 351774.64568329975, T = 0.1301
Iteration 900: Current Loss = 351690.25147170684, T = 0.1281
Iteration 1000: Current Loss = 351623.58876263397, T = 0.1264
Optimization complete. Best Loss: 351623.58876263397 | Best Parameters: [1.85000000e+03 9.60094272e-01 1.79056370e+01]
Iteration 100: Current Loss = 376573.8173840462, T = 0.1781
Iteration 200: Current Loss = 368850.0795255368, T = 0.1586
Iteration 300: Current Loss = 360709.9140442455, T = 0.1491
Iteration 400: Current Loss = 357762.1155213368, T = 0.1430
Iteration 500: Current Loss = 356903.77861187, T = 0.1386
Iteration 600: Current Loss = 355887.981299008, T = 0.1352
Iteration 700: Current Loss = 353814.47353755636, T = 0.1324
Iteration 800: Current Loss = 352972.0225430165, T = 0.1301
Iteration 900: Current Loss = 352098.8461262788, T = 0.1281
Iteration 1000: Current Loss = 352082.06441281515, T = 0.1264
Optimization complete. Best Loss: 352082.06441281515 | Best Parameters: [1.85000000e+03 6.68624013e-01 1.22675476e+01]
Iteration 100: Current Loss = 373647.70372253953, T = 0.1781
Iteration 200: Current Loss = 366109.24621518905, T = 0.1586
Iteration 300: Current Loss = 361326.0061006526, T = 0.1491
Iteration 400: Current Loss = 354844.49976277706, T = 0.1430
Iteration 500: Current Loss = 351738.08920181874, T = 0.1386
Iteration 600: Current Loss = 351586.8851364541, T = 0.1352
Iteration 700: Current Loss = 351586.8851364541, T = 0.1324
Iteration 800: Current Loss = 351575.0000293749, T = 0.1301
Iteration 900: Current Loss = 351574.2141161532, T = 0.1281
Iteration 1000: Current Loss = 351568.70783081, T = 0.1264
Optimization complete. Best Loss: 351568.70783081 | Best Parameters: [1.8500000e+03 1.1280331e+00 2.0000000e+01]
Iteration 100: Current Loss = 383146.1473771742, T = 0.1781
Iteration 200: Current Loss = 382214.3964795916, T = 0.1586
Iteration 300: Current Loss = 380645.03957040625, T = 0.1491
Iteration 400: Current Loss = 374494.25035420136, T = 0.1430
Iteration 500: Current Loss = 370784.1373929842, T = 0.1386
Iteration 600: Current Loss = 363209.4682398254, T = 0.1352
Iteration 700: Current Loss = 356474.07478799403, T = 0.1324
Iteration 800: Current Loss = 352705.60638663545, T = 0.1301
Iteration 900: Current Loss = 351586.20570800017, T = 0.1281
Iteration 1000: Current Loss = 351578.0593400354, T = 0.1264
Optimization complete. Best Loss: 351578.0593400354 | Best Parameters: [1.85000000e+03 1.08413297e+00 1.94897409e+01]
Iteration 100: Current Loss = 376397.2455593619, T = 0.1781
Iteration 200: Current Loss = 368055.9444788971, T = 0.1586
Iteration 300: Current Loss = 362169.63663562946, T = 0.1491
Iteration 400: Current Loss = 354893.6148041048, T = 0.1430
Iteration 500: Current Loss = 351700.4998161687, T = 0.1386
Iteration 600: Current Loss = 351661.34871090844, T = 0.1352
Iteration 700: Current Loss = 351655.25869142846, T = 0.1324
Iteration 800: Current Loss = 351655.25869142846, T = 0.1301
Iteration 900: Current Loss = 351650.3096042509, T = 0.1281
Iteration 1000: Current Loss = 351622.9368886814, T = 0.1264
Optimization complete. Best Loss: 351622.9368886814 | Best Parameters: [1.85000000e+03 9.91191506e-01 1.78386623e+01]
Iteration 100: Current Loss = 375591.8588911451, T = 0.1781
Iteration 200: Current Loss = 370207.9417891789, T = 0.1586
Iteration 300: Current Loss = 360496.6837686211, T = 0.1491
Iteration 400: Current Loss = 359601.85336962785, T = 0.1430
Iteration 500: Current Loss = 359550.3375421002, T = 0.1386
Iteration 600: Current Loss = 359271.093155844, T = 0.1352
Iteration 700: Current Loss = 359271.093155844, T = 0.1324
Iteration 800: Current Loss = 358930.22621422407, T = 0.1301
Iteration 900: Current Loss = 358591.9678003618, T = 0.1281
Iteration 1000: Current Loss = 358019.1048734669, T = 0.1264
Optimization complete. Best Loss: 358019.1048734669 | Best Parameters: [1.86510680e+03 2.61229053e-01 5.41621888e+00]
Iteration 100: Current Loss = 378299.2150688595, T = 0.1781
Iteration 200: Current Loss = 372884.6823870582, T = 0.1586
Iteration 300: Current Loss = 364281.7063568594, T = 0.1491
Iteration 400: Current Loss = 357011.6420891005, T = 0.1430
Iteration 500: Current Loss = 356537.7150282602, T = 0.1386
Iteration 600: Current Loss = 354941.9269140864, T = 0.1352
Iteration 700: Current Loss = 354321.3153044107, T = 0.1324
Iteration 800: Current Loss = 353152.2490476749, T = 0.1301
Iteration 900: Current Loss = 352036.4045239322, T = 0.1281
Iteration 1000: Current Loss = 352036.4045239322, T = 0.1264
Optimization complete. Best Loss: 352036.4045239322 | Best Parameters: [1.85000000e+03 6.85624546e-01 1.25929370e+01]
Iteration 100: Current Loss = 384504.4726082784, T = 0.1781
Iteration 200: Current Loss = 384328.3987012144, T = 0.1586
Iteration 300: Current Loss = 384068.01913739805, T = 0.1491
Iteration 400: Current Loss = 383697.5025419088, T = 0.1430
Iteration 500: Current Loss = 383616.9767086864, T = 0.1386
Iteration 600: Current Loss = 383394.7346013767, T = 0.1352
Iteration 700: Current Loss = 383102.06370851863, T = 0.1324
Iteration 800: Current Loss = 382736.30294592306, T = 0.1301
Iteration 900: Current Loss = 382297.48872860894, T = 0.1281
Iteration 1000: Current Loss = 381954.2738862277, T = 0.1264
Optimization complete. Best Loss: 381954.2738862277 | Best Parameters: [1.92809300e+03 4.97211098e-01 9.19946249e+00]
Iteration 100: Current Loss = 384522.40122847486, T = 0.1781
Iteration 200: Current Loss = 384275.524485397, T = 0.1586
Iteration 300: Current Loss = 384031.63115054474, T = 0.1491
Iteration 400: Current Loss = 383851.5011231384, T = 0.1430
Iteration 500: Current Loss = 383086.5703224494, T = 0.1386
Iteration 600: Current Loss = 382752.21529466484, T = 0.1352
Iteration 700: Current Loss = 382240.2037707389, T = 0.1324
Iteration 800: Current Loss = 381258.709248622, T = 0.1301
Iteration 900: Current Loss = 380347.81401701877, T = 0.1281
Iteration 1000: Current Loss = 379386.42877781665, T = 0.1264
Optimization complete. Best Loss: 379386.42877781665 | Best Parameters: [1.92158670e+03 6.97591212e-01 1.21316203e+01]
Iteration 100: Current Loss = 384322.4475856104, T = 0.1781
Iteration 200: Current Loss = 384168.58973866625, T = 0.1586
Iteration 300: Current Loss = 384027.4711779444, T = 0.1491
Iteration 400: Current Loss = 383512.9185008308, T = 0.1430
Iteration 500: Current Loss = 382985.93971637636, T = 0.1386
Iteration 600: Current Loss = 382489.9110951966, T = 0.1352
Iteration 700: Current Loss = 382071.6493484136, T = 0.1324
Iteration 800: Current Loss = 381042.9067346448, T = 0.1301
Iteration 900: Current Loss = 379563.16939528246, T = 0.1281
Iteration 1000: Current Loss = 378772.1191248519, T = 0.1264
Optimization complete. Best Loss: 378772.1191248519 | Best Parameters: [1.92046940e+03 6.89090049e-01 1.38913888e+01]
Iteration 100: Current Loss = 384552.23670084245, T = 0.1781
Iteration 200: Current Loss = 384420.5855131314, T = 0.1586
Iteration 300: Current Loss = 384233.60578697914, T = 0.1491
Iteration 400: Current Loss = 383310.5334996388, T = 0.1430
Iteration 500: Current Loss = 382436.652536843, T = 0.1386
Iteration 600: Current Loss = 381250.0983676706, T = 0.1352
Iteration 700: Current Loss = 379662.0713449632, T = 0.1324
Iteration 800: Current Loss = 378128.61575268593, T = 0.1301
Iteration 900: Current Loss = 375822.1399965823, T = 0.1281
Iteration 1000: Current Loss = 373980.9895047287, T = 0.1264
Optimization complete. Best Loss: 373980.9895047287 | Best Parameters: [1.90739641e+03 9.08389004e-01 1.60809170e+01]
Iteration 100: Current Loss = 383905.30899462174, T = 0.1781
Iteration 200: Current Loss = 383829.7780284432, T = 0.1586
Iteration 300: Current Loss = 383653.4835868178, T = 0.1491
Iteration 400: Current Loss = 383392.3657247828, T = 0.1430
Iteration 500: Current Loss = 382445.64822148916, T = 0.1386
Iteration 600: Current Loss = 381581.8882691754, T = 0.1352
Iteration 700: Current Loss = 379921.2859479533, T = 0.1324
Iteration 800: Current Loss = 378811.26972593606, T = 0.1301
Iteration 900: Current Loss = 377227.7910967466, T = 0.1281
Iteration 1000: Current Loss = 376133.5167203969, T = 0.1264
Optimization complete. Best Loss: 376133.5167203969 | Best Parameters: [1.91368288e+03 8.68924333e-01 1.63647601e+01]
Iteration 100: Current Loss = 383880.14930998004, T = 0.1781
Iteration 200: Current Loss = 383467.3385741337, T = 0.1586
Iteration 300: Current Loss = 383084.6756923021, T = 0.1491
Iteration 400: Current Loss = 382371.64331996045, T = 0.1430
Iteration 500: Current Loss = 381568.04830108356, T = 0.1386
Iteration 600: Current Loss = 379290.1772435734, T = 0.1352
Iteration 700: Current Loss = 378538.50605670083, T = 0.1324
Iteration 800: Current Loss = 377373.5303008397, T = 0.1301
Iteration 900: Current Loss = 375182.6853721365, T = 0.1281
Iteration 1000: Current Loss = 373159.065259298, T = 0.1264
Optimization complete. Best Loss: 373159.065259298 | Best Parameters: [1.90587052e+03 9.98963604e-01 1.93076110e+01]
Iteration 100: Current Loss = 384056.5212918293, T = 0.1781
Iteration 200: Current Loss = 383742.0882186685, T = 0.1586
Iteration 300: Current Loss = 382894.17805717, T = 0.1491
Iteration 400: Current Loss = 381511.1441409224, T = 0.1430
Iteration 500: Current Loss = 379461.0195483753, T = 0.1386
Iteration 600: Current Loss = 378015.0265027146, T = 0.1352
Iteration 700: Current Loss = 376647.5015236485, T = 0.1324
Iteration 800: Current Loss = 374505.11017700774, T = 0.1301
Iteration 900: Current Loss = 373394.21481908247, T = 0.1281
Iteration 1000: Current Loss = 372195.4024574255, T = 0.1264
Optimization complete. Best Loss: 372195.4024574255 | Best Parameters: [1.90341894e+03 1.22949275e+00 1.94296484e+01]
Iteration 100: Current Loss = 383870.46594462503, T = 0.1781
Iteration 200: Current Loss = 383403.9458726265, T = 0.1586
Iteration 300: Current Loss = 382037.74672268087, T = 0.1491
Iteration 400: Current Loss = 380481.66092607763, T = 0.1430
Iteration 500: Current Loss = 379306.67840784736, T = 0.1386
Iteration 600: Current Loss = 378270.0428172734, T = 0.1352
Iteration 700: Current Loss = 376502.98950941226, T = 0.1324
Iteration 800: Current Loss = 374655.87065183563, T = 0.1301
Iteration 900: Current Loss = 373229.50761828484, T = 0.1281
Iteration 1000: Current Loss = 371247.8538766564, T = 0.1264
Optimization complete. Best Loss: 371247.8538766564 | Best Parameters: [1.90087314e+03 1.24819394e+00 1.99886056e+01]
Iteration 100: Current Loss = 384612.30359933357, T = 0.1781
Iteration 200: Current Loss = 383862.84893192095, T = 0.1586
Iteration 300: Current Loss = 383795.2417596375, T = 0.1491
Iteration 400: Current Loss = 383470.77743742464, T = 0.1430
Iteration 500: Current Loss = 382239.4106509429, T = 0.1386
Iteration 600: Current Loss = 379893.6532180529, T = 0.1352
Iteration 700: Current Loss = 377640.2847819656, T = 0.1324
Iteration 800: Current Loss = 374861.77629619313, T = 0.1301
Iteration 900: Current Loss = 371823.292638584, T = 0.1281
Iteration 1000: Current Loss = 368522.5280425726, T = 0.1264
Optimization complete. Best Loss: 368522.5280425726 | Best Parameters: [1.89224860e+03 1.52695377e+00 1.92909063e+01]
Iteration 100: Current Loss = 384592.1018768904, T = 0.1781
Iteration 200: Current Loss = 383942.68490156735, T = 0.1586
Iteration 300: Current Loss = 383033.2793475126, T = 0.1491
Iteration 400: Current Loss = 381209.90331833507, T = 0.1430
Iteration 500: Current Loss = 379495.11985763215, T = 0.1386
Iteration 600: Current Loss = 375011.7045111558, T = 0.1352
Iteration 700: Current Loss = 373868.1768209613, T = 0.1324
Iteration 800: Current Loss = 370613.3642009706, T = 0.1301
Iteration 900: Current Loss = 367629.5129544167, T = 0.1281
Iteration 1000: Current Loss = 361986.26975014544, T = 0.1264
Optimization complete. Best Loss: 361986.26975014544 | Best Parameters: [1.87512722e+03 1.26012149e+00 1.97979516e+01]
Iteration 100: Current Loss = 380727.819820584, T = 0.1781
Iteration 200: Current Loss = 377806.74551451113, T = 0.1586
Iteration 300: Current Loss = 374648.51818819845, T = 0.1491
Iteration 400: Current Loss = 370116.12654995214, T = 0.1430
Iteration 500: Current Loss = 366264.7964210964, T = 0.1386
Iteration 600: Current Loss = 361624.6088569017, T = 0.1352
Iteration 700: Current Loss = 357787.67895149504, T = 0.1324
Iteration 800: Current Loss = 354463.85065696243, T = 0.1301
Iteration 900: Current Loss = 351759.1096631472, T = 0.1281
Iteration 1000: Current Loss = 351665.567691218, T = 0.1264
Optimization complete. Best Loss: 351665.567691218 | Best Parameters: [1.85000000e+03 9.39879235e-01 1.68548984e+01]
Iteration 100: Current Loss = 382540.4731364587, T = 0.1781
Iteration 200: Current Loss = 376110.76946164435, T = 0.1586
Iteration 300: Current Loss = 372926.9259432908, T = 0.1491
Iteration 400: Current Loss = 368467.03973410407, T = 0.1430
Iteration 500: Current Loss = 362190.96846349706, T = 0.1386
Iteration 600: Current Loss = 359825.9062480138, T = 0.1352
Iteration 700: Current Loss = 359825.9062480138, T = 0.1324
Iteration 800: Current Loss = 359238.9690736805, T = 0.1301
Iteration 900: Current Loss = 359238.9690736805, T = 0.1281
Iteration 1000: Current Loss = 359238.9690736805, T = 0.1264
Optimization complete. Best Loss: 359238.9690736805 | Best Parameters: [1.86825921e+03 9.76397379e-02 2.80312272e+00]
Iteration 100: Current Loss = 384247.5563830896, T = 0.1781
Iteration 200: Current Loss = 383909.09859156393, T = 0.1586
Iteration 300: Current Loss = 383638.3483219156, T = 0.1491
Iteration 400: Current Loss = 381832.56732971664, T = 0.1430
Iteration 500: Current Loss = 380156.3394588635, T = 0.1386
Iteration 600: Current Loss = 378326.7281412918, T = 0.1352
Iteration 700: Current Loss = 375383.69182539894, T = 0.1324
Iteration 800: Current Loss = 373555.9599345372, T = 0.1301
Iteration 900: Current Loss = 370802.3032590343, T = 0.1281
Iteration 1000: Current Loss = 366091.28792068857, T = 0.1264
Optimization complete. Best Loss: 366091.28792068857 | Best Parameters: [1.88585850e+03 1.25268286e+00 1.91757357e+01]
Iteration 100: Current Loss = 373460.66769659764, T = 0.1781
Iteration 200: Current Loss = 367520.0967033367, T = 0.1586
Iteration 300: Current Loss = 358279.5962882354, T = 0.1491
Iteration 400: Current Loss = 355960.5868494431, T = 0.1430
Iteration 500: Current Loss = 353697.38207611843, T = 0.1386
Iteration 600: Current Loss = 352731.4203663885, T = 0.1352
Iteration 700: Current Loss = 351978.68613847764, T = 0.1324
Iteration 800: Current Loss = 351906.5791390547, T = 0.1301
Iteration 900: Current Loss = 351883.8567480069, T = 0.1281
Iteration 1000: Current Loss = 351743.15133040765, T = 0.1264
Optimization complete. Best Loss: 351743.15133040765 | Best Parameters: [1.85000000e+03 8.11537556e-01 1.54585091e+01]
Iteration 100: Current Loss = 384277.9114010934, T = 0.1781
Iteration 200: Current Loss = 383739.97904035315, T = 0.1586
Iteration 300: Current Loss = 382357.0353654628, T = 0.1491
Iteration 400: Current Loss = 381081.2680542029, T = 0.1430
Iteration 500: Current Loss = 379244.85240605834, T = 0.1386
Iteration 600: Current Loss = 370855.2788152622, T = 0.1352
Iteration 700: Current Loss = 365180.395592435, T = 0.1324
Iteration 800: Current Loss = 361843.9505504047, T = 0.1301
Iteration 900: Current Loss = 357748.2299480704, T = 0.1281
Iteration 1000: Current Loss = 353192.53416091163, T = 0.1264
Optimization complete. Best Loss: 353192.53416091163 | Best Parameters: [1.85353635e+03 8.93416479e-01 1.76996314e+01]
Iteration 100: Current Loss = 383074.52514563897, T = 0.1781
Iteration 200: Current Loss = 381978.4491972249, T = 0.1586
Iteration 300: Current Loss = 380141.08728077635, T = 0.1491
Iteration 400: Current Loss = 378154.1939086391, T = 0.1430
Iteration 500: Current Loss = 372647.39429812063, T = 0.1386
Iteration 600: Current Loss = 370173.90545971197, T = 0.1352
Iteration 700: Current Loss = 366766.0379905162, T = 0.1324
Iteration 800: Current Loss = 363657.1540705581, T = 0.1301
Iteration 900: Current Loss = 359223.8924056995, T = 0.1281
Iteration 1000: Current Loss = 352649.4209678817, T = 0.1264
Optimization complete. Best Loss: 352649.4209678817 | Best Parameters: [1.85208677e+03 1.20925334e+00 1.81589872e+01]
Iteration 100: Current Loss = 384222.56972559897, T = 0.1781
Iteration 200: Current Loss = 383493.0982850265, T = 0.1586
Iteration 300: Current Loss = 381058.64188476664, T = 0.1491
Iteration 400: Current Loss = 379188.43700601335, T = 0.1430
Iteration 500: Current Loss = 377818.9162211078, T = 0.1386
Iteration 600: Current Loss = 377200.7409234611, T = 0.1352
Iteration 700: Current Loss = 373827.8308022786, T = 0.1324
Iteration 800: Current Loss = 371108.0447730591, T = 0.1301
Iteration 900: Current Loss = 364551.73963843717, T = 0.1281
Iteration 1000: Current Loss = 358791.4253795746, T = 0.1264
Optimization complete. Best Loss: 358791.4253795746 | Best Parameters: [1.86654402e+03 1.52840037e+00 2.00000000e+01]
Iteration 100: Current Loss = 383551.148322146, T = 0.1781
Iteration 200: Current Loss = 383108.0305831905, T = 0.1586
Iteration 300: Current Loss = 374798.59500197676, T = 0.1491
Iteration 400: Current Loss = 370602.12702452333, T = 0.1430
Iteration 500: Current Loss = 365981.7289112362, T = 0.1386
Iteration 600: Current Loss = 361047.13223658415, T = 0.1352
Iteration 700: Current Loss = 354902.9799119107, T = 0.1324
Iteration 800: Current Loss = 351607.7594970215, T = 0.1301
Iteration 900: Current Loss = 351578.8891814478, T = 0.1281
Iteration 1000: Current Loss = 351578.8891814478, T = 0.1264
Optimization complete. Best Loss: 351578.8891814478 | Best Parameters: [1.85000000e+03 1.16147747e+00 2.00000000e+01]
Iteration 100: Current Loss = 377821.22104353027, T = 0.1781
Iteration 200: Current Loss = 369894.77824584645, T = 0.1586
Iteration 300: Current Loss = 359219.8096956807, T = 0.1491
Iteration 400: Current Loss = 353701.1256870109, T = 0.1430
Iteration 500: Current Loss = 353701.12317541154, T = 0.1386
Iteration 600: Current Loss = 353701.12317541154, T = 0.1352
Iteration 700: Current Loss = 353701.12317541154, T = 0.1324
Iteration 800: Current Loss = 353701.12317541154, T = 0.1301
Iteration 900: Current Loss = 353701.12317541154, T = 0.1281
Iteration 1000: Current Loss = 353701.12317541154, T = 0.1264
